Breakfast Delivery Model from State Agency Tracking-Original,School ID,School Name,District ID,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,NCES ID
,11235,Echo Shaw Elem,3406001,Forest Grove SD 15,OR,Washington,Cornelius,97113,914 S. Linden St,,,Public-Regular School,N,,N,,,,,,468,99,308,61,369,44970,8508,7349,53478,20297,3663,4461,23960,,165,165,,,,,,,,OR,53478,324.109090909,23960,145.212121212,OR@11235@3406001,SY16-17,,369,0.788461538,,Public,,,,,,,
,13283,Fern Hill Elementary,3406001,Forest Grove SD 15,OR,Washington,Forest Grove,97113,4445 Heather St,,,Public-Regular School,Y,,N,,,,,,348,0,348,0,348,45994,0,0,45994,20916,0,0,20916,,164,164,,,,,,,,OR,45994,280.451219512,20916,127.536585366,OR@13283@3406001,SY16-17,,348,1,,Public,,,,,,,
,11231,Forest Grove High,3406001,Forest Grove SD 15,OR,Washington,Forest Grove,97116,1401 Nichols Ln,,,Public-Regular School,N,,N,,,,,,1856,922,807,127,934,77612,13915,22828,91527,38944,6739,8135,45683,,167,167,,,,,,,,OR,91527,548.065868263,45683,273.550898204,OR@11231@3406001,SY16-17,,934,0.503232759,,Public,,,,,,,
,15531,Gales Creek Therapeutic Day School,3406001,Forest Grove SD 15,OR,Washington,Gales Creek,97117,9125 NW Sargent Road,,,Public-Regular School,N,,N,,,,,,46,5,40,1,41,3515,44,259,3559,3450,28,201,3478,,167,167,,,,,,,,OR,3559,21.311377246,3478,20.826347305,OR@15531@3406001,SY16-17,,41,0.891304348,,Public,,,,,,,
,11237,Harvey Clark Elem,3406001,Forest Grove SD 15,OR,Washington,Forest Grove,97116,2516 B St,,,Public-Regular School,N,,N,,,,,,502,316,157,29,186,20035,2759,15375,22794,7322,1177,2561,8499,,165,165,,,,,,,,OR,22794,138.145454545,8499,51.509090909,OR@11237@3406001,SY16-17,,186,0.370517928,,Public,,,,,,,
,11238,Joseph Gale Elem,3406001,Forest Grove SD 15,OR,Washington,Forest Grove,97116,3130 18th Ave,,,Public-Regular School,N,,N,,,,,,533,158,326,49,375,43158,6807,10054,49965,23852,3574,4547,27426,,165,165,,,,,,,,OR,49965,302.818181818,27426,166.218181818,OR@11238@3406001,SY16-17,,375,0.703564728,,Public,,,,,,,
,11232,Neil Armstrong Middle,3406001,Forest Grove SD 15,OR,Washington,Forest Grove,97116,1777 Mountain View Ln,,,Public-Regular School,N,,N,,,,,,837,358,424,55,479,43890,6130,9698,50020,8047,1104,1397,9151,,167,167,,,,,,,,OR,50020,299.520958084,9151,54.796407186,OR@11232@3406001,SY16-17,,479,0.572281959,,Public,,,,,,,
,11239,Tom McCall Upper Elem,3406001,Forest Grove SD 15,OR,Washington,Forest Grove,97116,1342 Pacific Ave,,,Public-Regular School,N,,N,,,,,,809,361,394,54,448,52321,7454,13468,59775,17802,3075,3079,20877,,165,165,,,,,,,,OR,59775,362.272727273,20877,126.527272727,OR@11239@3406001,SY16-17,,448,0.553770087,,Public,,,,,,,
,11291,Fossil School,3506001,Fossil SD 21J,OR,Wheeler,Fossil,,PO Box 287,,,Public-Charter School,N,,N,,,,,,63,24,32,7,39,3399,503,1825,3902,1700,293,316,1993,,148,150,,,,,,,,OR,3902,26.013333333,1993,13.466216216,OR@11291@3506001,SY16-17,,39,0.619047619,,Charter,,,,,,,
,13186,Four Rivers Community School,2306001,Four Rivers Community School,OR,Malheur,Ontario,97914,2449 SW 4th Ave,,,Public-Charter School,Y,,N,,,,,,280,38,242,0,242,31147,0,4933,31147,27052,0,4285,27052,,167,167,,,,,,,,OR,31147,186.508982036,27052,161.988023952,OR@13186@2306001,SY16-17,,242,0.863276053,,Charter,,,,,,,
BIC,15866,Senior Prep,2306001,Four Rivers Community School,OR,Malheur,Ontario,97914,650 College Boulevard,,,Public-Charter School,Y,,N,,,,,,30,0,30,0,30,4390,0,0,4390,2375,0,0,2375,,119,168,,,,,,,,OR,4390,26.130952381,2375,19.957983193,OR@15866@2306001,SY16-17,,30,1,,Charter,,,,BIC,,,
,11242,Gaston Elem,3407001,Gaston SD 511J,OR,Washington,Gaston,97119,300 Park St,,,Public-Regular School,N,,N,,,,,,273,142,111,20,131,12510,2354,6679,14864,4094,1287,1145,5381,,165,165,,,,,,,,OR,14864,90.084848485,5381,32.612121212,OR@11242@3407001,SY16-17,,131,0.479853480,,Public,,,,,,,
,14209,Gaston Jr/Sr High,3407001,Gaston SD 511J,OR,Washington,Gaston,97119,300 Park St.,,,Public-Regular School,N,,N,,,,,,298,196,87,15,102,5715,1033,2817,6748,1055,414,149,1469,,164,164,,,,,,,,OR,6748,41.146341463,1469,8.957317073,OR@14209@3407001,SY16-17,,102,0.342281879,,Public,,,,,,,
BIC,15653,Daycare,2407001,Gervais SD,OR,Marion,Gervais,97026,290 1st St,,,Public-Regular School,Y,,N,,,,,,24,2,22,0,22,2150,0,153,2150,2283,0,163,2283,,174,175,,,,,,,,OR,2150,12.285714286,2283,13.120689655,OR@15653@2407001,SY16-17,,22,0.933564915,,Public,,,,BIC,,,
,15276,Gervais Elementary,2407001,Gervais SD,OR,Marion,Gervais,97026,150 Douglas Street,,,Public-Regular School,Y,,N,,,,,,471,53,418,0,418,57738,0,7271,57738,33204,0,4181,33204,,164,163,,,,,,,,OR,57738,354.220858896,33204,202.463414634,OR@15276@2407001,SY16-17,,418,0.888153948,,Public,,,,,,,
,10073,Gervais High School,2407001,Gervais SD,OR,Marion,Gervais,97026,300 East Douglas Ave,,,Public-Regular School,Y,,N,,,,,,290,104,186,0,186,23019,0,12784,23019,12802,0,7112,12802,,163,164,,,,,,,,OR,23019,140.359756098,12802,78.539877301,OR@10073@2407001,SY16-17,,186,0.642934950,,Public,,,,,,,
BIC,10076,Gervais Middle School,2407001,Gervais SD,OR,Marion,Gervais,97026,290 First Street,,,Public-Regular School,Y,,N,,,,,,229,23,206,0,206,29593,0,3287,29593,23246,0,2582,23246,,163,164,,,,,,,,OR,29593,180.445121951,23246,142.613496933,OR@10076@2407001,SY16-17,,206,0.900030414,,Public,,,,BIC,,,
BIC,15277,Samuel Brown Academy,2407001,Gervais SD,OR,Marion,Gervais,97026,340 1st.Street,,,Public-Regular School,Y,,N,,,,,,50,6,44,0,44,1202,0,150,1202,841,0,109,841,,163,164,,,,,,,,OR,1202,7.329268293,841,5.159509202,OR@15277@2407001,SY16-17,,44,0.889053254,,Public,,,,BIC,,,
BIC,14405,Gladstone Center for Children and Families (GCCF),0307001,Gladstone SD 115,OR,Clackamas,Gladstone,97027,18905 Portland Avenue,,,Public-Regular School,N,,N,,,,,,160,94,53,13,66,6927,1632,4887,8559,3946,1413,2777,5359,,166,167,,,,,,,,OR,8559,51.251497006,5359,32.283132530,OR@14405@0307001,SY16-17,,66,0.4125,,Public,,,,BIC,,,
,10216,Gladstone High,0307001,Gladstone SD 115,OR,Clackamas,Gladstone,97027,18800 Portland Ave,,,Public-Regular School,N,,N,,,,,,677,438,181,58,239,16939,4802,16415,21741,7591,2685,3438,10276,,165,165,,,,,,,,OR,21741,131.763636364,10276,62.278787879,OR@10216@0307001,SY16-17,,239,0.353028065,,Public,,,,,,,
BIC,10218,John Wetten Elem,0307001,Gladstone SD 115,OR,Clackamas,Gladstone,97027,250 E Exeter,,,Public-Regular School,N,,N,,,,,,758,429,270,59,329,36901,7527,24343,44428,18989,3407,5249,22396,,164,164,,,,,,,,OR,44428,270.902439024,22396,136.560975610,OR@10218@0307001,SY16-17,,329,0.434036939,,Public,,,,BIC,,,
,10217,Walter L Kraxberger Middle,0307001,Gladstone SD 115,OR,Clackamas,Gladstone,97027,17777 Webster Rd,,,Public-Regular School,N,,N,,,,,,509,289,191,29,220,23784,3506,18501,27290,6976,1026,2039,8002,,165,165,,,,,,,,OR,27290,165.393939394,8002,48.496969697,OR@10217@0307001,SY16-17,,220,0.432220039,,Public,,,,,,,
,10413,Glendale Elem,1007001,Glendale SD 77,OR,Douglas,Glendale,97442,100 Pacific Ave,,,Public-Regular School,Y,,N,,,,,,220,70,150,0,150,14595,0,6804,14595,11959,0,5575,11959,,147,147,,,,,,,,OR,14595,99.285714286,11959,81.353741497,OR@10413@1007001,SY16-17,,150,0.682041217,,Public,,,,,,,
,10412,Glendale High,1007001,Glendale SD 77,OR,Douglas,Glendale,97442,10598 Azalea-Glen Rd,,,Public-Charter School,Y,,N,,,,,,95,30,65,0,65,6023,0,2806,6023,4615,0,2153,4615,,149,149,,,,,,,,OR,6023,40.422818792,4615,30.973154362,OR@10412@1007001,SY16-17,,65,0.682183713,,Charter,,,,,,,
BIC,10417,Glide Elem,1007002,Glide SD 12,OR,Douglas,Glide,97443,1477 Glide Loop Drive,,,Public-Regular School,N,,N,,,,,,387,173,166,48,214,18765,4593,10138,23358,18668,4942,17149,23610,,145,143,,,,,,,,OR,23358,163.342657343,23610,162.827586207,OR@10417@1007002,SY16-17,,214,0.552971576,,Public,,,,BIC,,,
,10414,Glide High,1007002,Glide SD 12,OR,Douglas,Glide,97443,18990 N Umpqua Highway,,,Public-Regular School,N,,N,,,,,,213,117,65,31,96,5947,2466,5675,8413,5112,2256,3611,7368,,146,145,,,,,,,,OR,8413,58.020689655,7368,50.465753425,OR@10414@1007002,SY16-17,,96,0.450704225,,Public,,,,,,,
,10415,Glide Middle,1007002,Glide SD 12,OR,Douglas,Glide,97443,18990 N Umpqua Hwy,,,Public-Regular School,N,,N,,,,,,130,70,49,11,60,5485,1153,4816,6638,4709,1135,4244,5844,,142,144,,,,,,,,OR,6638,46.097222222,5844,41.154929577,OR@10415@1007002,SY16-17,,60,0.461538462,,Public,,,,,,,
,10090,Allen Dale Elementary,1707001,Grants Pass SD,OR,Josephine,Grants Pass,97527,2320 Williams Highway,,,Public-Regular School,Y,,N,,,,,,478,131,347,0,347,37849,0,14373,37849,19654,0,7462,19654,,165,165,,,,,,,,OR,37849,229.387878788,19654,119.115151515,OR@10090@1707001,SY16-17,,347,0.724771169,,Public,,,,,,,
,15524,Family Solutions,1707001,Grants Pass SD,OR,Josephine,Grants Pass,97526,322 N.W F Street,,,Public-Regular School,Y,,N,,,,,,13,4,9,0,9,1322,0,502,1322,874,0,330,874,,170,170,,,,,,,,OR,1322,7.776470588,874,5.141176471,OR@15524@1707001,SY16-17,,9,0.724780702,,Public,,,,,,,
,10087,Grants Pass High School,1707001,Grants Pass SD,OR,Josephine,Grants Pass,97526,830 N.E. 9th Street,,,Public-Regular School,Y,,N,,,,,,1795,494,1301,0,1301,95501,0,36273,95501,50541,0,19194,50541,,169,169,,,,,,,,OR,95501,565.094674556,50541,299.059171598,OR@10087@1707001,SY16-17,,1301,0.724733255,,Public,,,,,,,
,10091,Highland Elementary,1707001,Grants Pass SD,OR,Josephine,Grants Pass,97526,1845 N.W. Highland Avenue,,,Public-Regular School,Y,,N,,,,,,454,125,329,0,329,39416,0,14968,39416,16505,0,6268,16505,,165,165,,,,,,,,OR,39416,238.884848485,16505,100.030303030,OR@10091@1707001,SY16-17,,329,0.724771992,,Public,,,,,,,
,10092,Lincoln Elementary,1707001,Grants Pass SD,OR,Josephine,Grants Pass,97526,1132 N.E. 10th Street,,,Public-Regular School,Y,,N,,,,,,457,126,331,0,331,43658,0,16578,43658,21717,0,8250,21717,,165,165,,,,,,,,OR,43658,264.593939394,21717,131.618181818,OR@10092@1707001,SY16-17,,331,0.724782522,,Public,,,,,,,
,10088,North Middle School,1707001,Grants Pass SD,OR,Josephine,Grants Pass,97526,1725 N.E. Highland Avenue,,,Public-Regular School,Y,,N,,,,,,800,220,580,0,580,77509,0,29436,77509,47469,0,18029,47469,,170,170,,,,,,,,OR,77509,455.935294118,47469,279.229411765,OR@10088@1707001,SY16-17,,580,0.724755716,,Public,,,,,,,
,10093,Parkside Elementary,1707001,Grants Pass SD,OR,Josephine,Grants Pass,97526,735 N.W. Wager Meadows Drive,,,Public-Regular School,Y,,N,,,,,,452,124,328,0,328,42711,0,16221,42711,24311,0,9231,24311,,165,165,,,,,,,,OR,42711,258.854545455,24311,147.339393939,OR@10093@1707001,SY16-17,,328,0.724750560,,Public,,,,,,,
,10094,Redwood Elementary,1707001,Grants Pass SD,OR,Josephine,Grants Pass,97527,3163 Leonard Road,,,Public-Regular School,Y,,N,,,,,,484,133,351,0,351,42495,0,16138,42495,18738,0,7116,18738,,165,165,,,,,,,,OR,42495,257.545454545,18738,113.563636364,OR@10094@1707001,SY16-17,,351,0.724762506,,Public,,,,,,,
,10095,Riverside Elementary,1707001,Grants Pass SD,OR,Josephine,Grants Pass,97526,1200 S.E. Harvey Drive,,,Public-Regular School,Y,,N,,,,,,453,125,328,0,328,42277,0,16056,42277,25410,0,9650,25410,,165,165,,,,,,,,OR,42277,256.224242424,25410,154,OR@10095@1707001,SY16-17,,328,0.724752713,,Public,,,,,,,
,10089,South Middle School,1707001,Grants Pass SD,OR,Josephine,Grants Pass,97527,350 West Harbeck,,,Public-Regular School,Y,,N,,,,,,682,188,494,0,494,66217,0,25148,66217,40601,0,15417,40601,,170,170,,,,,,,,OR,66217,389.511764706,40601,238.829411765,OR@10089@1707001,SY16-17,,494,0.724752367,,Public,,,,,,,
,12512,Albany Options,2207001,Greater Albany SD 8J,OR,Linn,Albany,97322,701 19th Ave SE,,,Public-Regular School,N,,N,,,,,,178,86,82,10,92,8749,991,857,9740,5953,551,416,6504,,171,171,,,,,,,,OR,9740,56.959064327,6504,38.035087719,OR@12512@2207001,SY16-17,,92,0.516853933,,Public,,,,,,,
,10741,Calapooia Middle,2207001,Greater Albany SD 8J,OR,Linn,Albany,97322,830 24th Ave SE,,,Public-Regular School,N,,N,,,,,,557,208,287,62,349,34973,7216,9609,42189,10741,1971,1168,12712,,169,169,,,,,,,,OR,42189,249.639053254,12712,75.218934911,OR@10741@2207001,SY16-17,,349,0.626570916,,Public,,,,,,,
,10744,Central Elem,2207001,Greater Albany SD 8J,OR,Linn,Albany,97321,336 9th Ave SW,,,Public-Regular School,N,,N,,,,,,150,65,72,13,85,10647,1954,3943,12601,6487,1024,994,7511,,169,169,,,,,,,,OR,12601,74.562130178,7511,44.443786982,OR@10744@2207001,SY16-17,,85,0.566666667,,Public,,,,,,,
,10745,Clover Ridge Elem,2207001,Greater Albany SD 8J,OR,Linn,Albany,97321,2953 Clover Ridge Rd SE,,,Public-Regular School,N,,N,,,,,,337,229,92,16,108,10837,2270,11031,13107,4272,799,2376,5071,,169,169,,,,,,,,OR,13107,77.556213018,5071,30.005917160,OR@10745@2207001,SY16-17,,108,0.320474777,,Public,,,,,,,
,10756,Fir Grove Primary,2207001,Greater Albany SD 8J,OR,Linn,Albany,97321,5355 Scenic Drive NW,,,Public-Regular School,N,,N,,,,,,130,111,14,5,19,1701,360,4871,2061,683,282,1860,965,,169,169,,,,,,,,OR,2061,12.195266272,965,5.710059172,OR@10756@2207001,SY16-17,,19,0.146153846,,Public,,,,,,,
BIC,10746,Lafayette Elem,2207001,Greater Albany SD 8J,OR,Linn,Albany,97322,3122 Madison St SE,,,Public-Regular School,N,,Y,,,,,,318,84,196,38,234,26514,4696,4596,31210,28196,3617,7137,31813,,169,169,,,,,,,,OR,31210,184.674556213,31813,188.242603550,OR@10746@2207001,SY16-17,,234,0.735849057,,Public,,,,BIC,,,
,10747,Liberty Elem,2207001,Greater Albany SD 8J,OR,Linn,Albany,97321,2345 Liberty St SW,,,Public-Regular School,N,,N,,,,,,348,237,88,23,111,10347,2679,7946,13026,5711,1523,2618,7234,,169,169,,,,,,,,OR,13026,77.076923077,7234,42.804733728,OR@10747@2207001,SY16-17,,111,0.318965517,,Public,,,,,,,
,10742,Memorial Middle,2207001,Greater Albany SD 8J,OR,Linn,Albany,97321,1050 Queen Ave SW,,,Public-Regular School,N,,N,,,,,,581,313,219,49,268,25507,5449,8998,30956,18289,2850,3862,21139,,169,169,,,,,,,,OR,30956,183.171597633,21139,125.082840237,OR@10742@2207001,SY16-17,,268,0.461273666,,Public,,,,,,,
,10748,North Albany Elem,2207001,Greater Albany SD 8J,OR,Benton,Albany,97321,815 Thorton Lake Dr NW,,,Public-Regular School,N,,N,,,,,,296,256,31,9,40,3663,1203,12743,4866,2110,504,6582,2614,,169,169,,,,,,,,OR,4866,28.792899408,2614,15.467455621,OR@10748@2207001,SY16-17,,40,0.135135135,,Public,,,,,,,
,10743,North Albany Middle,2207001,Greater Albany SD 8J,OR,Benton,Albany,97321,1205 North Albany Rd,,,Public-Regular School,N,,N,,,,,,589,393,161,35,196,20536,3295,8863,23831,15456,2196,4519,17652,,177,177,,,,,,,,OR,23831,134.638418079,17652,99.728813559,OR@10743@2207001,SY16-17,,196,0.332767402,,Public,,,,,,,
,10749,Oak Elem,2207001,Greater Albany SD 8J,OR,Linn,Albany,97322,3610 Oak St SE,,,Public-Regular School,N,,N,,,,,,340,177,140,23,163,17910,2425,12206,20335,9533,1656,3283,11189,,169,169,,,,,,,,OR,20335,120.325443787,11189,66.207100592,OR@10749@2207001,SY16-17,,163,0.479411765,,Public,,,,,,,
,10757,Oak Grove Intermed,2207001,Greater Albany SD 8J,OR,Benton,Albany,97321,1500 Oak Grove Dr. NW,,,Public-Regular School,N,,N,,,,,,264,228,31,5,36,3440,636,8580,4076,2163,417,3320,2580,,169,169,,,,,,,,OR,4076,24.118343195,2580,15.266272189,OR@10757@2207001,SY16-17,,36,0.136363636,,Public,,,,,,,
,10750,Periwinkle Elemenetary School,2207001,Greater Albany SD 8J,OR,Linn,Albany,97322,2196 21st Ave SE,,,Public-Regular School,N,,N,,,,,,442,193,210,39,249,27974,4533,9479,32507,12532,1810,3112,14342,,169,169,,,,,,,,OR,32507,192.349112426,14342,84.863905325,OR@10750@2207001,SY16-17,,249,0.563348416,,Public,,,,,,,
,10739,South Albany High,2207001,Greater Albany SD 8J,OR,Linn,Albany,97322,3705 Columbus St SE,,,Public-Regular School,N,,N,,,,,,1371,686,557,128,685,46220,11717,16538,57937,40083,9130,8452,49213,,169,169,,,,,,,,OR,57937,342.822485207,49213,291.201183432,OR@10739@2207001,SY16-17,,685,0.499635303,,Public,,,,,,,
BIC,10751,South Shore Elem,2207001,Greater Albany SD 8J,OR,Linn,Albany,97322,910 Bain St SE,,,Public-Regular School,N,,Y,,,,,,414,111,257,46,303,37551,6303,6012,43854,43935,3098,13736,47033,,169,169,,,,,,,,OR,43854,259.491124260,47033,278.301775148,OR@10751@2207001,SY16-17,,303,0.731884058,,Public,,,,BIC,,,
BIC,10752,Sunrise Elem,2207001,Greater Albany SD 8J,OR,Linn,Albany,97322,730 19th Ave SE,,,Public-Regular School,N,,Y,,,,,,416,74,298,44,342,42174,6274,2562,48448,37866,3042,9796,40908,,169,169,,,,,,,,OR,48448,286.674556213,40908,242.059171598,OR@10752@2207001,SY16-17,,342,0.822115385,,Public,,,,BIC,,,
,10753,Takena Elem,2207001,Greater Albany SD 8J,OR,Linn,Albany,97321,1210 12th Ave SW,,,Public-Regular School,N,,N,,,,,,165,78,77,10,87,10055,1275,3593,11330,5628,890,653,6518,,169,169,,,,,,,,OR,11330,67.041420118,6518,38.568047337,OR@10753@2207001,SY16-17,,87,0.527272727,,Public,,,,,,,
BIC,10754,Tangent Elem,2207001,Greater Albany SD 8J,OR,Linn,Tangent,97389,32100 Old Oak Dr,,,Public-Regular School,N,,N,,,,,,161,54,90,17,107,12203,2285,2682,14488,8896,1117,2705,10013,,169,169,,,,,,,,OR,14488,85.727810651,10013,59.248520710,OR@10754@2207001,SY16-17,,107,0.664596273,,Public,,,,BIC,,,
,14492,Timber Ridge,2207001,Greater Albany SD 8J,OR,Linn,Albany,97322,373 Timber Ridge  Street NE,,,Public-Regular School,N,,N,,,,,,725,443,239,43,282,29983,6423,21625,36406,13457,2158,3279,15615,,169,169,,,,,,,,OR,36406,215.420118343,15615,92.396449704,OR@14492@2207001,SY16-17,,282,0.388965517,,Public,,,,,,,
BIC,10755,Waverly Elem,2207001,Greater Albany SD 8J,OR,Linn,Albany,97322,425 Columbus St SE,,,Public-Regular School,Y,,N,,,,,,272,64,208,0,208,29258,0,9026,29258,31335,0,9668,31335,,169,169,,,,,,,,OR,29258,173.124260355,31335,185.414201183,OR@10755@2207001,SY16-17,,208,0.764235712,,Public,,,,BIC,,,
,10740,West Albany High,2207001,Greater Albany SD 8J,OR,Linn,Albany,97321,1130 Queen Ave SW,,,Public-Regular School,N,,N,,,,,,1346,1011,272,63,335,19467,6079,8862,25546,10935,2720,1590,13655,,169,169,,,,,,,,OR,25546,151.159763314,13655,80.798816568,OR@10740@2207001,SY16-17,,335,0.248885587,,Public,,,,,,,
,13855,Arthur Academy Charter School,2607003,Gresham-Barlow SD 10J,OR,Multnomah,Gresham,97030,1890 NE Cleveland Ave,,,Public-Charter School,N,,N,,,,,,163,114,29,20,49,4683,1730,6659,6413,0,0,0,0,,0,167,,,,,,,,OR,6413,38.401197605,0,,OR@13855@2607003,SY16-17,,49,0.300613497,,Charter,,,,,,,
,13850,Center for Advance Learning,2607003,Gresham-Barlow SD 10J,OR,Multnomah,Gresham,97030,1484 NW Civic Dr,,,Public-Regular School,N,,N,,,,,,508,388,97,23,120,4006,1141,1757,5147,0,0,0,0,,0,165,,,,,,,,OR,5147,31.193939394,0,,OR@13850@2607003,SY16-17,,120,0.236220472,,Public,,,,,,,
,10949,Clear Creek Middle,2607003,Gresham-Barlow SD 10J,OR,Multnomah,Gresham,97030,219 NE 219th,,,Public-Regular School,N,,N,,,,,,657,198,361,98,459,38093,9559,9447,47652,7864,2202,1174,10066,,165,165,,,,,,,,OR,47652,288.8,10066,61.006060606,OR@10949@2607003,SY16-17,,459,0.698630137,,Public,,,,,,,
,10950,Deep Creek - Damascus School,2607003,Gresham-Barlow SD 10J,OR,Multnomah,Damascus,97089,14151 SE 242nd Ave,,,Public-Regular School,N,,N,,,,,,162,117,28,17,45,1775,748,4581,2523,422,215,177,637,,165,165,,,,,,,,OR,2523,15.290909091,637,3.860606061,OR@10950@2607003,SY16-17,,45,0.277777778,,Public,,,,,,,
,10954,Deep Creek Elem,2607003,Gresham-Barlow SD 10J,OR,Multnomah,Damascus,97089,14151 SE 242nd,,,Public-Regular School,N,,N,,,,,,271,195,58,18,76,5565,1802,9211,7367,3520,917,2742,4437,,165,165,,,,,,,,OR,7367,44.648484848,4437,26.890909091,OR@10954@2607003,SY16-17,,76,0.280442804,,Public,,,,,,,
,10951,Dexter McCarty Middle,2607003,Gresham-Barlow SD 10J,OR,Multnomah,Gresham,97080,1400 SE 5th,,,Public-Regular School,N,,N,,,,,,566,186,327,53,380,36374,6121,11672,42495,9525,2009,1121,11534,,165,165,,,,,,,,OR,42495,257.545454545,11534,69.903030303,OR@10951@2607003,SY16-17,,380,0.671378092,,Public,,,,,,,
,10955,East Gresham Elem,2607003,Gresham-Barlow SD 10J,OR,Multnomah,Gresham,97080,900 SE 5th,,,Public-Regular School,Y,,N,,,,,,392,9,383,0,383,50372,0,1182,50372,27335,0,641,27335,,165,165,,,,,,,,OR,50372,305.284848485,27335,165.666666667,OR@10955@2607003,SY16-17,,383,0.977072584,,Public,,,,,,,
,10956,East Orient Elem,2607003,Gresham-Barlow SD 10J,OR,Multnomah,Gresham,97080,7431 SE 302nd Ave,,,Public-Regular School,N,,N,,,,,,456,340,90,26,116,8653,2192,12207,10845,2833,691,2191,3524,,165,165,,,,,,,,OR,10845,65.727272727,3524,21.357575758,OR@10956@2607003,SY16-17,,116,0.254385965,,Public,,,,,,,
,10952,Gordon Russell Middle,2607003,Gresham-Barlow SD 10J,OR,Multnomah,Gresham,97080,3625 E Powell Valley Rd,,,Public-Regular School,N,,N,,,,,,744,320,358,66,424,37046,6692,17569,43738,7933,1244,1118,9177,,165,165,,,,,,,,OR,43738,265.078787879,9177,55.618181818,OR@10952@2607003,SY16-17,,424,0.569892473,,Public,,,,,,,
,10947,Gresham High,2607003,Gresham-Barlow SD 10J,OR,Multnomah,Gresham,97030,1200 N Main,,,Public-Regular School,N,,N,,,,,,1531,635,723,173,896,37316,7912,8534,45228,14396,3351,1175,17747,,165,165,,,,,,,,OR,45228,274.109090909,17747,107.557575758,OR@10947@2607003,SY16-17,,896,0.585238406,,Public,,,,,,,
,10957,Hall Elem,2607003,Gresham-Barlow SD 10J,OR,Multnomah,Gresham,97030,2505 NE 23rd,,,Public-Regular School,Y,,N,,,,,,489,11,478,0,478,56743,0,1333,56743,35968,0,844,35968,,165,165,,,,,,,,OR,56743,343.896969697,35968,217.987878788,OR@10957@2607003,SY16-17,,478,0.977047317,,Public,,,,,,,
,10958,Highland Elem,2607003,Gresham-Barlow SD 10J,OR,Multnomah,Gresham,97030,295 NE 24th,,,Public-Regular School,Y,,N,,,,,,506,12,494,0,494,63935,0,1500,63935,38982,0,914,38982,,165,165,,,,,,,,OR,63935,387.484848485,38982,236.254545455,OR@10958@2607003,SY16-17,,494,0.977076488,,Public,,,,,,,
,13166,Hogan Cedars Elem,2607003,Gresham-Barlow SD 10J,OR,Multnomah,Gresham,97080,1770 SE Fleming Ave,,,Public-Regular School,Y,,N,,,,,,597,14,583,0,583,71625,0,1680,71625,26650,0,627,26650,,165,165,,,,,,,,OR,71625,434.090909091,26650,161.515151515,OR@13166@2607003,SY16-17,,583,0.977082054,,Public,,,,,,,
,10959,Hollydale Elem,2607003,Gresham-Barlow SD 10J,OR,Multnomah,Gresham,97080,505 SW Birdsdale,,,Public-Regular School,Y,,N,,,,,,404,9,395,0,395,50259,0,1179,50259,26882,0,631,26882,,165,165,,,,,,,,OR,50259,304.6,26882,162.921212121,OR@10959@2607003,SY16-17,,395,0.977079202,,Public,,,,,,,
,10960,Kelly Creek Elem,2607003,Gresham-Barlow SD 10J,OR,Multnomah,Gresham,97080,2400 SE Baker Way,,,Public-Regular School,Y,,N,,,,,,533,12,521,0,521,52754,0,1236,52754,19346,0,455,19346,,165,165,,,,,,,,OR,52754,319.721212121,19346,117.248484848,OR@10960@2607003,SY16-17,,521,0.977106872,,Public,,,,,,,
,10961,North Gresham Elem,2607003,Gresham-Barlow SD 10J,OR,Multnomah,Gersham,97030,1001 SE 217th,,,Public-Regular School,Y,,N,,,,,,546,13,533,0,533,65071,0,1527,65071,38280,0,898,38280,,165,165,,,,,,,,OR,65071,394.369696970,38280,232,OR@10961@2607003,SY16-17,,533,0.977071384,,Public,,,,,,,
