Operating Days-Breakfast Only,Provision 1 (Y/N),State-Physical,School ID,School Name,District ID,District Name,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,NCES ID
148.513157895,,,10916,Riverside High,2513001,Morrow Co SD,Morrow,,,,,,,N,N,,,,,,454,,,,327,22941,3507,5130,,,,1192,10095,,150,,,,,,,,,OR,26448,176.32,10095,67.973775140,OR@10916@2513001,SY17-18,,327,0.720264317,,,,,,,,,
149.783216783,,,10921,Sam Boardman Elem,2513001,Morrow Co SD,Morrow,,,,,,,Y,N,,,,,,374,,,,353,41322,0,2501,,,,1224,20195,,150,,,,,,,,,OR,41322,275.48,20195,134.828189925,OR@10921@2513001,SY17-18,,353,0.942929512,,,,,,,,,
150.013888889,,,13373,Windy River Elementary,2513001,Morrow Co SD,Morrow,,,,,,,N,N,,,,,,276,,,,215,23084,3443,4819,,,,979,9822,,150,,,,,,,,,OR,26527,176.846666667,9822,65.473937598,OR@13373@2513001,SY17-18,,215,0.778985507,,,,,,,,,
165.642857143,,,15896,Mosier Community School,3313002,"Mosier Community School Foundation, Inc.",Wasco,,,,,,,N,N,,,,,,218,,,,91,7998,2777,7763,,,,2042,7234,,165,,,,,,,,,OR,10775,65.303030303,7234,43.672272531,OR@15896@3313002,SY17-18,,91,0.417431193,,,,,,,,,
172.941176471,,,10823,John F Kennedy High,2413003,Mt. Angel SD 91,Marion,,,,,,,N,N,,,,,,233,,,,125,8588,2751,5027,,,,797,5083,,171,,,,,,,,,OR,11339,66.309941520,5083,29.391496599,OR@10823@2413003,SY17-18,,125,0.536480687,,,,,,,,,
170.930232558,,,10824,Mt Angel Middle,2413003,Mt. Angel SD 91,Marion,,,,,,,N,N,,,,,,197,,,,102,12126,2294,7022,,,,1500,5850,,171,,,,,,,,,OR,14420,84.327485380,5850,34.224489796,OR@10824@2413003,SY17-18,,102,0.517766497,,,,,,,,,
172.586206897,,,10825,St Mary's Public School,2413003,Mt. Angel SD 91,Marion,,,,,,,N,N,,,,,,423,,,,209,25415,3308,17274,,,,4015,16005,,173,,,,,,,,,OR,28723,166.028901734,16005,92.736263736,OR@10825@2413003,SY17-18,,209,0.494089835,,,,,,,,,
183.714285714,,,13059,Mt. Scott Learning Center,2613006,Mt. Scott Learning Center,Multnomah,,,,,,,Y,N,,,,,,153,,,,138,9535,0,1060,,,,259,2313,,164,,,,,,,,,OR,9535,58.140243902,2313,12.590202177,OR@13059@2613006,SY17-18,,138,0.899952808,,,,,,,,,
362.405797101,,,11427,Multnomah Co Community Justice,2613007,Multnomah Co. Dept. of Community  Justice,Multnomah,,,,,,,N,N,,,,,,89,,,,89,24914,0,0,,,,0,25006,,365,,,,,,,,,OR,24914,68.257534247,25006,69,OR@11427@2613007,SY17-18,,89,1,,,,,,,,,
161.8,,,12284,Arata Creek,2613008,Multnomah ESD,Multnomah,,,,,,,N,N,,,,,,44,,,,20,2542,112,3187,,,,3123,2540,,167,,BAB,,,,,,,OR,2654,15.892215569,2540,15.698393078,OR@12284@2613008,SY17-18,,20,0.454545455,,,,,,BAB,,,
75.791666667,,,11428,Arrah Wanna,2613008,Multnomah ESD,Multnomah,,,,,,,N,N,,,,,,581,,,,186,1963,275,3668,,,,3483,1974,,76,,,,,,,,,OR,2238,29.447368421,1974,26.045079714,OR@11428@2613008,SY17-18,,186,0.320137694,,,,,,,,,
156.636363636,,,12828,Burlingame Creek,2613008,Multnomah ESD,Multnomah,,,,,,,N,N,,,,,,27,,,,18,1995,154,1289,,,,1303,2143,,158,,BAB,,,,,,,OR,2149,13.601265823,2143,13.681369704,OR@12828@2613008,SY17-18,,18,0.666666667,,,,,,BAB,,,
75.633802817,,,11657,Camp Howard,2613008,Multnomah ESD,Multnomah,,,,,,,N,N,,,,,,553,,,,208,1804,255,3712,,,,3572,1798,,76,,,,,,,,,OR,2059,27.092105263,1798,23.772439479,OR@11657@2613008,SY17-18,,208,0.376130199,,,,,,,,,
75.763888889,,,11658,Camp Namanu,2613008,Multnomah ESD,Multnomah,,,,,,,N,N,,,,,,590,,,,187,1731,156,3800,,,,3719,1736,,76,,,,,,,,,OR,1887,24.828947368,1736,22.913290559,OR@11658@2613008,SY17-18,,187,0.316949153,,,,,,,,,
75.776315789,,,15680,Canby Grove,2613008,Multnomah ESD,Multnomah,,,,,,,N,N,,,,,,585,,,,249,2179,260,3737,,,,3577,2182,,76,,,,,,,,,OR,2439,32.092105263,2182,28.795276958,OR@15680@2613008,SY17-18,,249,0.425641026,,,,,,,,,
166.342105263,,,11915,Helensview,2613008,Multnomah ESD,Multnomah,,,,,,,N,N,,,,,,110,,,,51,3084,280,2826,,,,2868,3453,,165,,,,,,,,,OR,3364,20.387878788,3453,20.758424300,OR@11915@2613008,SY17-18,,51,0.463636364,,,,,,,,,
45.608695652,,,15779,Kiwanis,2613008,Multnomah ESD,Clackamas,,,,,,,N,N,,,,,,386,,,,92,240,28,784,,,,784,265,,46,,,,,,,,,OR,268,5.826086957,265,5.810295520,OR@15779@2613008,SY17-18,,92,0.238341969,,,,,,,,,
164.966666667,,,16012,Knott Creek School,2613008,Multnomah ESD,Multnomah,,,,,,,N,N,,,,,,37,,,,15,2841,17,2279,,,,2119,2830,,167,,BAB,,,,,,,OR,2858,17.113772455,2830,17.154980804,OR@16012@2613008,SY17-18,,15,0.405405405,,,,,,BAB,,,
46.473684211,,,15613,Kuratli at Trestle Glen,2613008,Multnomah ESD,Clackamas,,,,,,,N,N,,,,,,818,,,,129,259,57,1444,,,,1444,322,,46,,,,,,,,,OR,316,6.869565217,322,6.928652322,OR@15613@2613008,SY17-18,,129,0.157701711,,,,,,,,,
75.791044776,,,11659,Sandy River,2613008,Multnomah ESD,Multnomah,,,,,,,N,N,,,,,,453,,,,177,1716,232,3429,,,,3322,1756,,76,,,,,,,,,OR,1948,25.631578947,1756,23.168964159,OR@11659@2613008,SY17-18,,177,0.390728477,,,,,,,,,
163.485714286,,,14027,Wheatley School,2613008,Multnomah ESD,Multnomah,,,,,,,N,N,,,,,,57,,,,24,2812,807,2319,,,,2454,3268,,167,,,,,,,,,OR,3619,21.670658683,3268,19.989514156,OR@14027@2613008,SY17-18,,24,0.421052632,,,,,,,,,
18.5,,,15053,Wynne Watts,2613008,Multnomah ESD,Multnomah,,,,,,,N,N,,,,,,8,,,,2,49,0,21,,,,0,0,,39,,,,,,,,,OR,49,1.256410256,0,0,OR@15053@2613008,SY17-18,,2,0.25,,,,,,,,,
18.5,,,15876,Muslim Educational Trust (MET),3413002,Muslim Educational Trust,Washington,,,,,,,N,N,,,,,,137,,,,73,5544,355,986,,,,0,0,,163,,,,,,,,,OR,5899,36.190184049,0,0,OR@15876@3413002,SY17-18,,73,0.532846715,,,,,,,,,
168.145161290,,,10371,Myrtle Crest School,0613002,Myrtle Point SD 41,Coos,,,,,,,Y,N,,,,,,349,,,,314,39090,0,4293,,,,2063,18787,,168,,,,,,,,,OR,39090,232.678571429,18787,111.730839329,OR@10371@0613002,SY17-18,,314,0.901044188,,,,,,,,,410064000233
169.373134328,,,10366,Myrtle Point High,0613002,Myrtle Point SD 41,Coos,,,,,,,Y,N,,,,,,251,,,,184,16550,0,6035,,,,3033,8315,,168,,,,,,,,,OR,16550,98.511904762,8315,49.092791681,OR@10366@0613002,SY17-18,,184,0.732787248,,,,,,,,,
175.523809524,,,13859,Early College Academy,2614007,Native American Youth and Family Center,Multnomah,,,,,,,Y,N,,,,,,63,,,,63,4685,0,0,,,,0,3686,,176,,,,,,,,,OR,4685,26.619318182,3686,21,OR@13859@2614007,SY17-18,,63,1,,,,,,,,,
172.033707865,,,11104,Garibaldi Elem,2914001,Neah-Kah-Nie SD 56,Tillamook,,,,,,,N,N,,,,,,172,,,,105,13141,1477,5096,,,,5167,10144,,171,,,,,,,,,OR,14618,85.485380117,10144,58.965188427,OR@11104@2914001,SY17-18,,105,0.610465116,,,,,,,,,
171.866666667,,,14213,Neah-Kah-Nie High School,2914001,Neah-Kah-Nie SD 56,Tillamook,,,,,,,N,N,,,,,,201,,,,92,5862,323,1317,,,,660,4496,,171,,,,,,,,,OR,6185,36.169590643,4496,26.159813809,OR@14213@2914001,SY17-18,,92,0.457711443,,,,,,,,,410865001081
170.428571429,,,14214,Neah-Kah-Nie Middle School,2914001,Neah-Kah-Nie SD 56,Tillamook,,,,,,,N,N,,,,,,186,,,,96,7755,1060,2162,,,,1756,5402,,170,,,,,,,,,OR,8815,51.852941176,5402,31.696563286,OR@14214@2914001,SY17-18,,96,0.516129032,,,,,,,,,410865001656
170.123287671,,,11105,Nehalem Elem,2914001,Neah-Kah-Nie SD 56,Tillamook,,,,,,,N,N,,,,,,198,,,,89,8881,2411,3591,,,,3537,8882,,171,,,,,,,,,OR,11292,66.035087719,8882,52.209195587,OR@11105@2914001,SY17-18,,89,0.449494949,,,,,,,,,
172.137931034,,,11106,Nestucca High,2914002,Nestucca Valley SD 101J,Tillamook,,,,,,,N,N,,,,,,244,,,,146,9904,2501,4252,,,,1379,8605,,172,,,,,,,,,OR,12405,72.122093023,8605,49.988982372,OR@11106@2914002,SY17-18,,146,0.598360656,,,,,,,,,
165.173913043,,,11108,Nestucca Valley Elem,2914002,Nestucca Valley SD 101J,Tillamook,,,,,,,N,N,,,,,,238,,,,163,18926,3915,5078,,,,950,10447,,168,,,,,,,,,OR,22841,135.958333333,10447,63.248486444,OR@11108@2914002,SY17-18,,163,0.684873950,,,,,,,,,
164.083333333,,,13580,Network Charter School,2014003,Network Charter School,Lane,,,,,,,Y,N,,,,,,123,,,,123,5572,0,0,,,,0,3938,,161,,,,,,,,,OR,5572,34.608695652,3938,24,OR@13580@2014003,SY17-18,,123,1,,,,,,,,,
245.5625,,,12766,Day Service,2614006,New Avenues for Youth,Multnomah,,,,,,,N,N,,,,,,77,,,,77,3958,0,0,,,,0,3929,,275,,,,,,,,,OR,3958,14.392727273,3929,16,OR@12766@2614006,SY17-18,,77,1,,,,,,,,,
242,,,11333,Elkhorn Adolescent,0114001,New Directions Northwest,Baker,,,,,,,N,N,,,,,,18,,,,18,2965,0,0,,,,0,2904,,243,,,,,,,,,OR,2965,12.201646091,2904,12,OR@11333@0114001,SY17-18,,18,1,,,,,,,,,
180.431372549,,,11313,Antonia Crater Elem,3614001,Newberg SD 29J,Yamhill,,,,,,,N,N,,,,,,479,,,,115,13796,2949,19948,,,,3619,5583,,179,,,,,,,,,OR,16745,93.547486034,5583,30.942512497,OR@11313@3614001,SY17-18,,115,0.240083507,,,,,,,,,
176.232142857,,,11311,Chehalem Valley Middle,3614001,Newberg SD 29J,Yamhill,,,,,,,N,N,,,,,,651,,,,195,20258,5433,20574,,,,1882,7987,,179,,,,,,,,,OR,25691,143.525139665,7987,45.320903840,OR@11311@3614001,SY17-18,,195,0.299539171,,,,,,,,,
180.627906977,,,11314,Dundee Elem,3614001,Newberg SD 29J,Yamhill,,,,,,,N,N,,,,,,298,,,,95,12064,1346,12673,,,,2446,5321,,179,,,,,,,,,OR,13410,74.916201117,5321,29.458349427,OR@11314@3614001,SY17-18,,95,0.318791946,,,,,,,,,
178.979591837,,,11315,Edwards Elem,3614001,Newberg SD 29J,Yamhill,,,,,,,Y,N,,,,,,607,,,,523,68212,0,10895,,,,9711,60449,,179,,BAB,,,,,,,OR,68212,381.072625698,60449,337.742417332,OR@11315@3614001,SY17-18,,523,0.862275146,,,,,,BAB,,,
181.791666667,,,11316,Ewing Young Elem,3614001,Newberg SD 29J,Yamhill,,,,,,,N,N,,,,,,218,,,,51,4914,1072,9658,,,,1562,2801,,179,,,,,,,,,OR,5986,33.441340782,2801,15.407746963,OR@11316@3614001,SY17-18,,51,0.233944954,,,,,,,,,
178.870370370,,,13627,Joan Austin Elementary,3614001,Newberg SD 29J,Yamhill,,,,,,,Y,N,,,,,,356,,,,307,41993,0,6746,,,,2674,16644,,179,,,,,,,,,OR,41993,234.597765363,16644,93.050626359,OR@13627@3614001,SY17-18,,307,0.861589282,,,,,,,,,
180.439024390,,,11317,Mabel Rush Elem,3614001,Newberg SD 29J,Yamhill,,,,,,,N,N,,,,,,543,,,,173,22763,3277,19970,,,,3999,10797,,179,,,,,,,,,OR,26040,145.474860335,10797,59.837388483,OR@11317@3614001,SY17-18,,173,0.318600368,,,,,,,,,
175.836363636,,,11312,Mountain View Middle,3614001,Newberg SD 29J,Yamhill,,,,,,,N,N,,,,,,554,,,,221,23607,4602,10337,,,,1014,8657,,179,,,,,,,,,OR,28209,157.592178771,8657,49.233274739,OR@11312@3614001,SY17-18,,221,0.398916968,,,,,,,,,
178.838235294,,,11310,Newberg Sr High,3614001,Newberg SD 29J,Yamhill,,,,,,,N,N,,,,,,1576,,,,418,37502,6593,29574,,,,4337,19985,,179,,,,,,,,,OR,44095,246.340782123,19985,111.749033797,OR@11310@3614001,SY17-18,,418,0.265228426,,,,,,,,,
174.333333333,,,15393,Springbrook Education Center,3614001,Newberg SD 29J,Yamhill,,,,,,,Y,N,,,,,,136,,,,117,7915,0,1271,,,,506,3155,,179,,,,,,,,,OR,7915,44.217877095,3155,18.097514340,OR@15393@3614001,SY17-18,,117,0.861637274,,,,,,,,,
217.8,,,11360,Klahre House,1414001,"Next Door, Inc., The",Hood River,,,,,,,N,N,,,,,,12,,,,12,2123,0,0,,,,0,1089,,207,,,,,,,,,OR,2123,10.256038647,1089,5,OR@11360@1414001,SY17-18,,12,1,,,,,,,,,
372.357142857,,,12275,Juvenile Detention,3314002,NorCor Juvenile Detention Facility,Wasco,,,,,,,N,N,,,,,,21,,,,21,5110,0,0,,,,0,5213,,365,,,,,,,,,OR,5110,14,5213,14,OR@12275@3314002,SY17-18,,21,1,,,,,,,,,
172.994791667,,,10377,Hillcrest Elem,0614001,North Bend SD 13,Coos,,,,,,,N,Y,,,,,,458,,,,287,29675,4742,10146,,,,9135,24080,,173,,,,,,,,,OR,34417,198.942196532,24080,139.194942044,OR@10377@0614001,SY17-18,,287,0.626637555,,,,,,,,,
172.360869565,,,10378,North Bay Elem,0614001,North Bend SD 13,Coos,,,,,,,N,Y,,,,,,493,,,,328,38203,2481,10522,,,,9949,29694,,173,,,,,,,,,OR,40684,235.167630058,29694,172.278081881,OR@10378@0614001,SY17-18,,328,0.665314402,,,,,,,,,
173.308176101,,,10375,North Bend Middle School,0614001,North Bend SD 13,Coos,,,,,,,N,Y,,,,,,589,,,,312,28149,5090,12878,,,,13337,14219,,173,,,,,,,,,OR,33239,192.132947977,14219,82.044600087,OR@10375@0614001,SY17-18,,312,0.529711375,,,,,,,,,410882000224
173.696629213,,,10374,North Bend Sr High,0614001,North Bend SD 13,Coos,,,,,,,N,N,,,,,,806,,,,361,21737,5540,10549,,,,2620,12839,,173,,,,,,,,,OR,27277,157.670520231,12839,73.916230028,OR@10374@0614001,SY17-18,,361,0.447890819,,,,,,,,,
169.975806452,,,13195,Alder Creek Middle School,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,966,,,,449,41968,11829,26945,,,,3083,17994,,170,,,,,,,,,OR,53797,316.452941176,17994,105.862124591,OR@13195@0314001,SY17-18,,449,0.464803313,,,,,,,,,410883004189
165.6375,,,10250,Ardenwald Elem,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,440,,,,201,21415,3620,11143,,,,1785,11466,,167,,,,,,,,,OR,25035,149.910179641,11466,69.223454834,OR@10250@0314001,SY17-18,,201,0.456818182,,,,,,,,,
166.050505051,,,10251,Bilquist Elem,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,439,,,,210,19236,7309,10750,,,,2670,13769,,167,,,,,,,,,OR,26545,158.952095808,13769,82.920554778,OR@10251@0314001,SY17-18,,210,0.478359909,,,,,,,,,
18.5,,,15030,Cascade Heights Charter School,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,221,,,,25,827,441,5415,,,,0,0,,134,,,,,,,,,OR,1268,9.462686567,0,0,OR@15030@0314001,SY17-18,,25,0.113122172,,,,,,,,,
171.826666667,,,10243,Clackamas High,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,1860,,,,391,32975,14779,52715,,,,1735,11152,,170,,,,,,,,,OR,47754,280.905882353,11152,64.902615038,OR@10243@0314001,SY17-18,,391,0.210215054,,,,,,,,,
179.909090909,,,14827,Clackamas High - East Campus,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,699,,,,177,9124,3616,15302,,,,172,1807,,170,,,,,,,,,OR,12740,74.941176471,1807,10.043961597,OR@14827@0314001,SY17-18,,177,0.253218884,,,,,,,,,
163.896551724,,,13198,El Puente Magnet School,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,284,,,,156,13724,3967,4314,,,,755,8751,,165,,,,,,,,,OR,17691,107.218181818,8751,53.393435725,OR@13198@0314001,SY17-18,,156,0.549295775,,,,,,,,,
164.238095238,,,10255,Happy Valley Elem,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,441,,,,46,2784,2934,17089,,,,1610,1839,,165,,,,,,,,,OR,5718,34.654545455,1839,11.197158597,OR@10255@0314001,SY17-18,,46,0.104308390,,,,,,,,,
172.055555556,,,14515,Happy Valley Middle School,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,1096,,,,179,15395,9176,42422,,,,589,2508,,169,,,,,,,,,OR,24571,145.390532544,2508,14.576687117,OR@14515@0314001,SY17-18,,179,0.163321168,,,,,,,,,410883001782
165.150943396,,,10256,Lewelling Elem,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,383,,,,226,24585,6056,9586,,,,2127,15379,,165,,,,,,,,,OR,30641,185.703030303,15379,93.120872844,OR@10256@0314001,SY17-18,,226,0.590078329,,,,,,,,,
166.753246753,,,10257,Linwood Elem,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,318,,,,196,21927,3331,5542,,,,1188,11652,,165,,,,,,,,,OR,25258,153.078787879,11652,69.875700935,OR@10257@0314001,SY17-18,,196,0.616352201,,,,,,,,,
166,,,10258,Milwaukie Elem,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,156,,,,68,7601,1580,3797,,,,577,4569,,165,,,,,,,,,OR,9181,55.642424242,4569,27.524096386,OR@10258@0314001,SY17-18,,68,0.435897436,,,,,,,,,
170.084033613,,,10244,Milwaukie High,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,1246,,,,604,41018,10543,14087,,,,6312,34168,,170,,,,,,,,,OR,51561,303.3,34168,200.888932806,OR@10244@0314001,SY17-18,,604,0.484751204,,,,,,,,,
167.297872340,,,10259,Mount Scott Elem,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,391,,,,99,10569,3585,18111,,,,2038,5825,,165,,,,,,,,,OR,14154,85.781818182,5825,34.818135572,OR@10259@0314001,SY17-18,,99,0.253196931,,,,,,,,,
171.15,,,13196,New Urban High School,0314001,North Clackamas SD 12,Clackamas,,,,,,,Y,N,,,,,,163,,,,109,8824,0,4396,,,,3414,6855,,170,,,,,,,,,OR,8824,51.905882353,6855,40.052585451,OR@13196@0314001,SY17-18,,109,0.667473525,,,,,,,,,410883001583
164.961038961,,,10262,Oak Grove Elem,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,344,,,,190,20989,3160,7263,,,,1860,10842,,165,,,,,,,,,OR,24149,146.357575758,10842,65.724610298,OR@10262@0314001,SY17-18,,190,0.552325581,,,,,,,,,
160.238095238,,,10263,Oregon Trail Elem,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,528,,,,142,12517,5505,22789,,,,1422,5308,,165,,,,,,,,,OR,18022,109.224242424,5308,33.125705795,OR@10263@0314001,SY17-18,,142,0.268939394,,,,,,,,,
174.666666667,,,13834,Pace- High School,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,20,,,,16,1462,40,30,,,,27,1545,,167,,,,,,,,,OR,1502,8.994011976,1545,8.845419847,OR@13834@0314001,SY17-18,,16,0.8,,,,,,,,,
169.977528090,,,10245,Putnum High,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,1159,,,,431,28556,9641,20099,,,,2114,13014,,170,,,,,,,,,OR,38197,224.688235294,13014,76.563061872,OR@10245@0314001,SY17-18,,431,0.371872304,,,,,,,,,
164.269662921,,,10264,Riverside Elem,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,434,,,,214,22854,5046,9737,,,,2278,12342,,165,,,,,,,,,OR,27900,169.090909091,12342,75.132558140,OR@10264@0314001,SY17-18,,214,0.493087558,,,,,,,,,
167.272727273,,,14790,Rock Creek Middle School,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,887,,,,262,27277,7739,27757,,,,1208,6152,,170,,,,,,,,,OR,35016,205.976470588,6152,36.778260870,OR@14790@0314001,SY17-18,,262,0.295377678,,,,,,,,,410883001379
170.047619048,,,10246,Rowe Middle,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,794,,,,452,44856,9912,18819,,,,10560,21579,,170,,,,,,,,,OR,54768,322.164705882,21579,126.899747970,OR@10246@0314001,SY17-18,,452,0.569269521,,,,,,,,,
161.833333333,,,14513,Scouters Mountain Elementary,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,532,,,,88,7773,3581,27823,,,,2945,2881,,165,,,,,,,,,OR,11354,68.812121212,2881,17.802265705,OR@14513@0314001,SY17-18,,88,0.165413534,,,,,,,,,410883001775
159.95,,,10272,Sojourner Elementary,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,168,,,,19,1152,300,3229,,,,1693,1506,,161,,,,,,,,,OR,1452,9.018633540,1506,9.415442326,OR@10272@0314001,SY17-18,,19,0.113095238,,,,,,,,,
163.230769231,,,12513,Spring Mt Elem,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,560,,,,97,11100,3418,25438,,,,4235,6375,,165,,,,,,,,,OR,14518,87.987878788,6375,39.055136664,OR@12513@0314001,SY17-18,,97,0.173214286,,,,,,,,,
164.491228070,,,10265,Sunnyside Elem,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,557,,,,180,18117,4355,18437,,,,1429,7947,,165,,,,,,,,,OR,22472,136.193939394,7947,48.312606655,OR@10265@0314001,SY17-18,,180,0.323159785,,,,,,,,,
165.567901235,,,14514,Verne A. Duncan Elementary,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,575,,,,171,18610,4371,17344,,,,3179,10232,,165,,,,,,,,,OR,22981,139.278787879,10232,61.799418388,OR@14514@0314001,SY17-18,,171,0.297391304,,,,,,,,,
166.609375,,,10266,View Acres Elem,0314001,North Clackamas SD 12,Clackamas,,,,,,,N,N,,,,,,450,,,,158,14886,3943,14503,,,,1819,8844,,165,,,,,,,,,OR,18829,114.115151515,8844,53.082247022,OR@10266@0314001,SY17-18,,158,0.351111111,,,,,,,,,
164.835087719,,,10267,Whitcomb Elem,0314001,North Clackamas SD 12,Clackamas,,,,,,,Y,N,,,,,,432,,,,408,55707,0,3342,,,,2660,44318,,165,,BAB,,,,,,,OR,55707,337.618181818,44318,268.862659117,OR@10267@0314001,SY17-18,,408,0.943402937,,,,,,BAB,,,
173.809210526,,,10421,North Douglas Elem. Cafeteria,1014001,North Douglas SD 22,Douglas,,,,,,,N,N,,,,,,256,,,,156,19000,3863,7700,,,,8323,18096,,174,,,,,,,,,OR,22863,131.396551724,18096,104.114160263,OR@10421@1014001,SY17-18,,156,0.609375,,,,,,,,,
173.5625,,,10420,North Douglas High,1014001,North Douglas SD 22,Douglas,,,,,,,N,N,,,,,,85,,,,52,2096,177,462,,,,478,2299,,174,,,,,,,,,OR,2273,13.063218391,2299,13.245948866,OR@10420@1014001,SY17-18,,52,0.611764706,,,,,,,,,
145.458715596,,,10577,North Lake School,1914001,North Lake SD 14,Lake,,,,,,,N,N,,,,,,222,,,,153,18423,816,3100,,,,1175,14680,,146,,,,,,,,,OR,19239,131.773972603,14680,100.922106591,OR@10577@1914001,SY17-18,,153,0.689189189,,,,,,,,,411140001381
35.333333333,,,15997,Empowered to Work,2414002,North Marion SD 15,Marion,,,,,,,N,N,,,,,,4,,,,1,32,0,79,,,,73,33,,33,,BAB,,,,,,,OR,32,0.969696970,33,0.933962264,OR@15997@2414002,SY17-18,,1,0.25,,,,,,BAB,,,
169.550505051,,,10826,North Marion High,2414002,North Marion SD 15,Marion,,,,,,,N,N,,,,,,619,,,,301,28313,8183,14567,,,,11645,21926,,170,,BAB,,,,,,,OR,36496,214.682352941,21926,129.318399809,OR@10826@2414002,SY17-18,,301,0.486268174,,,,,,BAB,,,
170.059829060,,,10828,North Marion Intermediate,2414002,North Marion SD 15,Marion,,,,,,,N,N,,,,,,429,,,,253,29093,7100,11304,,,,14285,25509,,170,,BAB,,,,,,,OR,36193,212.9,25509,150.000150776,OR@10828@2414002,SY17-18,,253,0.589743590,,,,,,BAB,,,
169.502890173,,,10827,North Marion Middle,2414002,North Marion SD 15,Marion,,,,,,,N,N,,,,,,488,,,,276,31388,7709,14355,,,,10467,18857,,170,,BAB,,,,,,,OR,39097,229.982352941,18857,111.248840540,OR@10827@2414002,SY17-18,,276,0.565573770,,,,,,BAB,,,
170.517073171,,,12294,North Marion Primary,2414002,North Marion SD 15,Marion,,,,,,,N,N,,,,,,428,,,,245,27629,8232,11407,,,,11298,23658,,170,,BAB,,,,,,,OR,35861,210.947058824,23658,138.742705115,OR@12294@2414002,SY17-18,,245,0.572429907,,,,,,BAB,,,
139.923913043,,,11165,Powder Valley School,3114001,North Powder SD 8J,Union,,,,,,,N,N,,,,,,294,,,,180,16019,3470,8278,,,,3555,9318,,140,,,,,,,,,OR,19489,139.207142857,9318,66.593334887,OR@11165@3114001,SY17-18,,180,0.612244898,,,,,,,,,
172.323809524,,,10832,Mari-Linn Elem,2414003,North Santiam SD 29,Linn,,,,,,,N,N,,,,,,218,,,,113,12582,2837,7597,,,,6367,11727,,172,,,,,,,,,OR,15419,89.645348837,11727,68.052116724,OR@10832@2414003,SY17-18,,113,0.518348624,,,,,,,,,
18.5,,,13489,Regis High School,2414003,North Santiam SD 29,Marion,,,,,,,N,N,,,,,,122,,,,10,504,375,2963,,,,0,0,,165,,,,,,,,,OR,879,5.327272727,0,0,OR@13489@2414003,SY17-18,,10,0.081967213,,,,,,,,,
