State-Reporting,Street Address-Line 1,City,State-Physical,Zip Code,School Name,District ID,School ID,District Name,County,Street Address-Line 2,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,School Level-Original,School Type-Original
OH,25501 Bryden Rd, Beachwood, Ohio, 44122,Bryden Elementary School,043554,00004044,Beachwood City Sd,Cuyahoga,,N,,N,,,9/1/2016,9,2016,245,,12,3,,154,33,1552,,0,0,0,,,18.5,18.5,,,,,,,,,187,10.108108108,0,0,OH@00004044@043554,390435500123,SY16-17,,15,0.061224490,Primary,Public,,,,,,,Elementary School,Public School
OH,1040 Copley Rd, Akron, Ohio, 44320,Buchtel High School,043489,00004077,Akron City Schools,Summit,,Y,,N,,,9/1/2016,9,2016,839,,555,,,12570,0,1274,,4915,0,498,,,18.5,18.5,,,,,,,,,12570,679.459459459,4915,265.675675676,OH@00004077@043489,390434800051,SY16-17,,555,0.907974574,High,Public,,,,,,,High School,Public School
OH,175 Buckeye Rd, Painesville, Ohio, 44077,Buckeye Elementary School,047894,00004101,Riverside Local,Lake,,N,,N,,,9/1/2016,9,2016,396,,91,15,,1091,195,784,,767,122,399,,,18.5,18.5,,,,,,,,,1286,69.513513514,889,48.054054054,OH@00004101@047894,391001403026,SY16-17,,106,0.267676768,Primary,Public,,,,,,,Elementary School,Public School
OH,1200 Buckeye Ave, Salem, Ohio, 44460,Buckeye Elementary School,044735,00004119,Salem City Sd,Columbiana,,N,,N,,,9/1/2016,9,2016,483,,277,23,,3779,207,547,,1677,60,289,,,18.5,18.5,,,,,,,,,3986,215.459459459,1737,93.891891892,OH@00004119@044735,391000601589,SY16-17,,300,0.621118012,Primary,Public,,,,,,,Elementary School,Public School
OH,3084 Columbia Rd, Medina, Ohio, 44256,Buckeye High School,048470,00004127,Buckeye Local,Medina,,N,,N,,,9/1/2016,9,2016,913,,141,32,,1327,189,1417,,0,0,0,,,18.5,18.5,,,,,,,,,1516,81.945945946,0,0,OH@00004127@048470,390484703262,SY16-17,,173,0.189485214,High,Public,,,,,,,High School,Public School
OH,2950 Parsons Ave, Columbus, Ohio, 43207,Buckeye Middle School,043802,00004135,Columbus Public Schools,Franklin,,Y,,N,,,9/1/2016,9,2016,441,,300,,,6398,0,0,,3380,0,0,,,18.5,18.5,,,,,,,,,6398,345.837837838,3380,182.702702703,OH@00004135@043802,390438000598,SY16-17,,300,1,Middle,Public,,,,,,,Middle School,Public School
OH,901 Coover Rd, Delaware, Ohio, 43015,Buckeye Valley Local High School,046755,00004143,Buckeye Valley,Delaware,,N,,N,,,9/1/2016,9,2016,767,,99,32,,1272,413,4463,,326,29,129,,,18.5,18.5,,,,,,,,,1685,91.081081081,355,19.189189189,OH@00004143@046755,390467502645,SY16-17,,131,0.170795306,High,Public,,,,,,,High School,Public School
OH,4297 Broadway St, South Salem, Ohio, 45681,Buckskin Elementary School,045401,00004176,Greenfield Ex Vill Sd,Ross,,N,,N,,,9/1/2016,9,2016,293,,149,24,,2166,267,1051,,2129,206,1333,,,18.5,18.5,,,,,,,,,2433,131.513513514,2335,126.216216216,OH@00004176@045401,390454002201,SY16-17,,173,0.590443686,Primary,Public,,,,,,,Elementary School,Public School
OH,900 W Perry St, Bucyrus, Ohio, 44820,Bucyrus High School,043687,00004184,Bucyrus City,Crawford,,N,,N,,,9/1/2016,9,2016,646,,312,85,,4916,1394,2857,,2899,579,1071,,,18.5,18.5,,,,,,,,,6310,341.081081081,3478,188,OH@00004184@043687,390436800216,SY16-17,,397,0.614551084,High,Public,,,,,,,High School,Public School
OH,210 E Main St, Loudonville, Ohio, 44842,Budd Elementary School,045468,00004192,Loudonville-Perrysville Ex Vill Sd,Ashland,,N,,N,,,9/1/2016,9,2016,250,,87,29,,1334,398,1211,,411,79,155,,,18.5,18.5,,,,,,,,,1732,93.621621622,490,26.486486486,OH@00004192@045468,390454602224,SY16-17,,116,0.464,Primary,Public,,,,,,,Elementary School,Public School
OH,435 John Scott Hwy Connector, Steubenville, Ohio, 43952,West Pugliese Elementary,044826,00004200,Steubenville City Sd,Jefferson,,Y,,N,,,9/1/2016,9,2016,423,,206,,,5993,0,688,,5081,0,583,,,18.5,18.5,,,,,,,,,5993,323.945945946,5081,274.648648649,OH@00004200@044826,390448201704,SY16-17,,206,0.897021404,Primary,Public,,,,,,,Elementary School,Public School
OH,58601 Marietta Rd, Byesville, Ohio, 43723,Brook Intermediate School,047308,00004218,Rolling Hills,Guernsey,,N,,N,,,9/1/2016,9,2016,345,,171,36,,2834,549,1222,,2283,427,1293,,,18.5,18.5,,,,,,,,,3383,182.864864865,2710,146.486486486,OH@00004218@047308,390473002831,SY16-17,,207,0.6,Primary,Public,,,,,,,Elementary School,Public School
OH,1600 Buhrer Ave, Cleveland, Ohio, 44109,Buhrer Elementary School,043786,00004234,Cleveland City School District,Cuyahoga,,Y,,N,,,9/1/2016,9,2016,392,,219,,,5993,0,0,,2898,0,0,,,18.5,18.5,,,,,,,,,5993,323.945945946,2898,156.648648649,OH@00004234@043786,390437800430,SY16-17,,219,1,Primary,Public,,,,,,,Elementary School,Public School
OH,2302 Wade Ave, Ashtabula, Ohio, 44004,Ontario Primary,043513,00004242,Ashtabula Area City Schools,Ashtabula,,Y,,N,,,9/1/2016,9,2016,375,,229,,,4932,0,70,,3416,0,48,,,18.5,18.5,,,,,,,,,4932,266.594594595,3416,184.648648649,OH@00004242@043513,390435100088,SY16-17,,229,0.986005598,Primary,Public,,,,,,,Elementary School,Public School
OH,1825 Sequoya Dr, Youngstown, Ohio, 44514,Paul C Bunn Elementary School,045161,00004267,Youngstown City Sd,Mahoning,,Y,,N,,,9/1/2016,9,2016,427,,282,,,5995,0,0,,4377,0,0,,,18.5,18.5,,,,,,,,,5995,324.054054054,4377,236.594594595,OH@00004267@045161,390451602062,SY16-17,,282,1,Primary,Public,,,,,,,Elementary School,Public School
OH,8781 County Road 1, South Point, Ohio, 45680,Burlington Elementary School,047951,00004317,South Point,Lawrence,,Y,,N,,,9/1/2016,9,2016,402,,161,,,4604,0,1592,,3172,0,1097,,,18.5,18.5,,,,,,,,,4604,248.864864865,3172,171.459459459,OH@00004317@047951,390479503053,SY16-17,,161,0.743060039,Primary,Public,,,,,,,Elementary School,Public School
OH,940 E Oak St, Wauseon, Ohio, 43567,Burr Road Middle School,045641,00004333,Wauseon Exempted Village Schools,Fulton,,N,,N,,,9/1/2016,9,2016,879,,266,75,,4145,1053,6026,,1637,224,418,,,18.5,18.5,,,,,,,,,5198,280.972972973,1861,100.594594595,OH@00004333@045641,390456402318,SY16-17,,341,0.387940842,Middle,Public,,,,,,,Middle School,Public School
OH,551 S Richardson Ave, Columbus, Ohio, 43204,Burroughs Elementary School,043802,00004341,Columbus Public Schools,Franklin,,Y,,N,,,9/1/2016,9,2016,436,,366,,,7257,0,0,,5884,0,0,,,18.5,18.5,,,,,,,,,7257,392.270270270,5884,318.054054054,OH@00004341@043802,390438000599,SY16-17,,366,1,Primary,Public,,,,,,,Elementary School,Public School
OH,2420 South Ave, Toledo, Ohio, 43609,Burroughs Elementary School,044909,00004358,Toledo Public Schools,Lucas,,Y,,N,,,9/1/2016,9,2016,382,,243,,,6177,0,0,,2443,0,0,,,18.5,18.5,,,,,,,,,6177,333.891891892,2443,132.054054054,OH@00004358@044909,390449001774,SY16-17,,243,1,Primary,Public,,,,,,,Elementary School,Public School
OH,13724 Carlton St, Burton, Ohio, 44021,Burton Elementary School,047167,00004366,Berkshire Local Sd,Geauga,,N,,N,,,9/1/2016,9,2016,492,,99,26,,1293,38,1341,,366,7,117,,,18.5,18.5,,,,,,,,,1331,71.945945946,373,20.162162162,OH@00004366@047167,390471602781,SY16-17,,125,0.254065041,Primary,Public,,,,,,,Elementary School,Public School
OH,125 College St, Butler, Ohio, 44822,Butler Elementary School,049411,00004390,Clear Fork Valley,Richland,,N,,N,,,9/1/2016,9,2016,340,,115,28,,1928,430,1669,,1016,317,1412,,,18.5,18.5,,,,,,,,,2358,127.459459459,1333,72.054054054,OH@00004390@049411,390494103581,SY16-17,,143,0.420588235,Primary,Public,,,,,,,Elementary School,Public School
OH,600 S Dixie Dr, Vandalia, Ohio, 45377,Butler High School,044958,00004416,Vandalia-Butler City Sd,Montgomery,,N,,N,,,9/1/2016,9,2016,933,,174,51,,2586,798,6877,,768,91,151,,,18.5,18.5,,,,,,,,,3384,182.918918919,859,46.432432432,OH@00004416@044958,390449501875,SY16-17,,225,0.241157556,High,Public,,,,,,,High School,Public School
OH,212 Main St, Byesville, Ohio, 43723,Byesville Elementary School,047308,00004432,Rolling Hills,Guernsey,,Y,,N,,,9/1/2016,9,2016,242,,124,,,2462,0,368,,2550,0,381,,,18.5,18.5,,,,,,,,,2462,133.081081081,2550,137.837837838,OH@00004432@047308,390473002832,SY16-17,,124,0.869964664,Primary,Public,,,,,,,Elementary School,Public School
OH,20600 Shaker Blvd, Shaker Heights, Ohio, 44122,Shaker Hts Middle School,044750,00004457,Shaker Heights,Cuyahoga,,N,,N,,,9/1/2016,9,2016,839,,221,44,,2766,447,1416,,878,50,86,,,18.5,18.5,,,,,,,,,3213,173.675675676,928,50.162162162,OH@00004457@044750,390447501608,SY16-17,,265,0.315852205,Middle,Public,,,,,,,Middle School,Public School
OH,585 Neeb Rd, Cincinnati, Ohio, 45233,C O Harrison Elementary School,047373,00004473,Oak Hills Local School District,Hamilton,,N,,N,,,9/1/2016,9,2016,949,,287,58,,3617,638,2586,,1630,161,437,,,18.5,18.5,,,,,,,,,4255,230,1791,96.810810811,OH@00004473@047373,390473702868,SY16-17,,345,0.363540569,Primary,Public,,,,,,,Elementary School,Public School
OH,3555 Center Rd, Brunswick, Ohio, 44212,C R Towslee Elementary School,043661,00004481,Brunswick City Sd,Medina,,N,,N,,,9/1/2016,9,2016,464,,114,38,,1648,476,1826,,1134,127,446,,,18.5,18.5,,,,,,,,,2124,114.810810811,1261,68.162162162,OH@00004481@043661,390436600207,SY16-17,,152,0.327586207,Primary,Public,,,,,,,Elementary School,Public School
OH,440 E Market St, Cadiz, Ohio, 43907,Harrison Central Jr./Sr. High School,045245,00004507,Harrison Hills,Harrison,,N,,N,,,9/1/2016,9,2016,714,,275,40,,3701,405,2985,,2691,402,2716,,,18.5,18.5,,,,,,,,,4106,221.945945946,3093,167.189189189,OH@00004507@045245,390452402133,SY16-17,,315,0.441176471,High,Public,,,,,,,High School,Public School
OH,4834 State Route 325, Patriot, Ohio, 45658,Southwestern Elementary School,065680,00004515,Gallia County,Gallia,,Y,,N,,,9/1/2016,9,2016,163,,85,,,1986,0,161,,2044,0,166,,,18.5,18.5,,,,,,,,,1986,107.351351351,2044,110.486486486,OH@00004515@065680,390656804130,SY16-17,,85,0.925011644,Primary,Public,,,,,,,Elementary School,Public School
OH,46088 Bell School Rd, East Liverpool, Ohio, 43920,Calcutta Elementary School,046425,00004549,Beaver Local Sd,Columbiana,,N,,N,,,9/1/2016,9,2016,665,,277,38,,3279,384,2061,,2228,247,2474,,,18.5,18.5,,,,,,,,,3663,198,2475,133.783783784,OH@00004549@046425,390464202548,SY16-17,,315,0.473684211,Primary,Public,,,,,,,Elementary School,Public School
OH,516 Fairground St, Caldwell, Ohio, 43724,Caldwell High School,045252,00004556,Caldwell Ex Vill Sd,Noble,,N,,N,,,9/1/2016,9,2016,165,,71,20,,928,125,820,,434,120,579,,,18.5,18.5,,,,,,,,,1053,56.918918919,554,29.945945946,OH@00004556@045252,390452502145,SY16-17,,91,0.551515152,High,Public,,,,,,,High School,Public School
OH,44350 Fairgrounds Rd, Caldwell, Ohio, 43724,Caldwell Elementary School,045252,00004564,Caldwell Ex Vill Sd,Noble,,N,,N,,,9/1/2016,9,2016,652,,259,65,,3917,791,2458,,2410,464,2276,,,18.5,18.5,,,,,,,,,4708,254.486486486,2874,155.351351351,OH@00004564@045252,390452502146,SY16-17,,324,0.496932515,Primary,Public,,,,,,,Elementary School,Public School
OH,1932 Whetstone River Rd N, Caledonia, Ohio, 43314,Liberty Elementary School,048447,00004580,River Valley,Marion,,N,,N,,,9/1/2016,9,2016,399,,168,61,,2563,762,1690,,2331,679,2297,,,18.5,18.5,,,,,,,,,3325,179.729729730,3010,162.702702703,OH@00004580@048447,390484403252,SY16-17,,229,0.573934837,Primary,Public,,,,,,,Elementary School,Public School
OH,914 Caledonia Ave, Cleveland Heights, Ohio, 44112,Caledonia Elementary School,043901,00004598,East Cleveland,Cuyahoga,,Y,,N,,,9/1/2016,9,2016,246,,178,,,4227,0,0,,3010,0,0,,,18.5,18.5,,,,,,,,,4227,228.486486486,3010,162.702702703,OH@00004598@043901,390439000861,SY16-17,,178,1,Primary,Public,,,,,,,Elementary School,Public School
OH,1400 Deerpath Dr, Cambridge, Ohio, 43725,Cambridge Middle School,043695,00004614,Cambridge City Sd,Guernsey,,N,,N,,,9/1/2016,9,2016,462,,223,42,,3190,539,933,,1869,150,339,,,18.5,18.5,,,,,,,,,3729,201.567567568,2019,109.135135135,OH@00004614@043695,390436900224,SY16-17,,265,0.573593074,Middle,Public,,,,,,,Middle School,Public School
OH,1401 Deerpath Dr, Cambridge, Ohio, 43725,Cambridge High School,043695,00004622,Cambridge City Sd,Guernsey,,N,,N,,,9/1/2016,9,2016,623,,260,56,,3061,558,1706,,1969,252,426,,,18.5,18.5,,,,,,,,,3619,195.621621622,2221,120.054054054,OH@00004622@043695,390436900225,SY16-17,,316,0.507223114,High,Public,,,,,,,High School,Public School
OH,120 Bloomfield St, Camden, Ohio, 45311,Camden Elementary School,049288,00004630,Preble Shawnee Board Of Education Offices,Preble,,N,,N,,,9/1/2016,9,2016,419,,166,20,,2220,236,1195,,1614,176,1805,,,18.5,18.5,,,,,,,,,2456,132.756756757,1790,96.756756757,OH@00004630@049288,390492803549,SY16-17,,186,0.443914081,Primary,Public,,,,,,,Elementary School,Public School
OH,300 Moreland Dr, Canfield, Ohio, 44406,C H Campbell Elementary School,048314,00004697,Canfield Local Sd,Mahoning,,N,,N,,,9/1/2016,9,2016,491,,60,7,,770,84,2953,,0,0,0,,,18.5,18.5,,,,,,,,,854,46.162162162,0,0,OH@00004697@048314,390483103202,SY16-17,,67,0.136456212,Primary,Public,,,,,,,Elementary School,Public School
OH,8955 Kirby Ln, Streetsboro, Ohio, 44241,Campus Intermediate Elementary School,049239,00004739,Streetsboro City Schools,Portage,,N,,N,,,9/1/2016,9,2016,351,,97,19,,1216,200,797,,652,164,221,,,18.5,18.5,,,,,,,,,1416,76.540540541,816,44.108108108,OH@00004739@049239,390492303537,SY16-17,,116,0.330484330,Primary,Public,,,,,,,Elementary School,Public School
OH,6440 Kilbury Huber Rd, Plain City, Ohio, 43064,Jonathan Alder Junior High,048264,00004747,Jonathan Alder,Madison,,N,,N,,,9/1/2016,9,2016,376,,75,23,,1061,265,1748,,399,82,142,,,18.5,18.5,,,,,,,,,1326,71.675675676,481,26,OH@00004747@048264,390482603177,SY16-17,,98,0.260638298,Middle,Public,,,,,,,Junior High School,Public School
OH,8454 Erie Ave NW, Canal Fulton, Ohio, 44614,W. S. Stinson Elementary School,049908,00004754,Northwest Local Sd,Stark,,N,,N,,,9/1/2016,9,2016,442,,131,33,,1921,345,1931,,984,102,347,,,18.5,18.5,,,,,,,,,2266,122.486486486,1086,58.702702703,OH@00004754@049908,390499003740,SY16-17,,164,0.371040724,Primary,Public,,,,,,,Elementary School,Public School
OH,300 Washington St, Canal Winchester, Ohio, 43110,Canal Winchester High School,046946,00004770,Canal Winchester,Franklin,,N,,N,,,9/1/2016,9,2016,1268,,263,42,,3329,509,4784,,1432,71,240,,,18.5,18.5,,,,,,,,,3838,207.459459459,1503,81.243243243,OH@00004770@046946,390469402709,SY16-17,,305,0.240536278,High,Public,,,,,,,High School,Public School
OH,100 Cardinal Dr, Canfield, Ohio, 44406,Canfield High School,048314,00004796,Canfield Local Sd,Mahoning,,N,,N,,,9/1/2016,9,2016,964,,80,24,,920,205,7660,,0,0,0,,,18.5,18.5,,,,,,,,,1125,60.810810811,0,0,OH@00004796@048314,390483103203,SY16-17,,104,0.107883817,High,Public,,,,,,,High School,Public School
OH,2530 Canterbury Rd, Cleveland Heights, Ohio, 44118,Canterbury Elementary School,043794,00004804,Cleveland Heights-University Heights,Cuyahoga,,Y,,N,,,9/1/2016,9,2016,365,,144,,,4318,0,1432,,2011,0,667,,,18.5,18.5,,,,,,,,,4318,233.405405405,2011,108.702702703,OH@00004804@043794,390437900567,SY16-17,,144,0.750956522,Primary,Public,,,,,,,Elementary School,Public School
OH,600 Faircrest St SE, Canton, Ohio, 44707,Canton South High School,049833,00004812,Canton Local School District,Stark,,N,,N,,,9/1/2016,9,2016,829,,273,76,,3774,933,3167,,1767,314,326,,,18.5,18.5,,,,,,,,,4707,254.432432432,2081,112.486486486,OH@00004812@049833,390498303700,SY16-17,,349,0.420989144,High,Public,,,,,,,High School,Public School
OH,195 W Grant St, East Palestine, Ohio, 44413,East Palestine Elementary School,043927,00004838,East Palestine,Columbiana,,N,,N,,,9/1/2016,9,2016,413,,180,36,,2620,417,987,,1479,118,845,,,18.5,18.5,,,,,,,,,3037,164.162162162,1597,86.324324324,OH@00004838@043927,390439200876,SY16-17,,216,0.523002421,Primary,Public,,,,,,,Elementary School,Public School
OH,16175 Almeda Dr., Middlefield, Ohio, 44062,Cardinal Middle School,047175,00004846,Cardinal Local Sd,Geauga,,N,,N,,,9/1/2016,9,2016,328,,108,28,,1531,323,999,,646,123,184,,,18.5,18.5,,,,,,,,,1854,100.216216216,769,41.567567568,OH@00004846@047175,390471702785,SY16-17,,136,0.414634146,Middle,Public,,,,,,,Middle School,Public School
OH,14785 Thompson Ave, Middlefield, Ohio, 44062,Cardinal High School,047175,00004853,Cardinal Local Sd,Geauga,,N,,N,,,9/1/2016,9,2016,401,,94,33,,1097,334,1228,,306,75,103,,,18.5,18.5,,,,,,,,,1431,77.351351351,381,20.594594595,OH@00004853@047175,390471702786,SY16-17,,127,0.316708229,High,Public,,,,,,,High School,Public School
OH,349 Chesterville Ave, Cardington, Ohio, 43315,Cardington-Lincoln High School,048793,00004861,Cardington-Lincoln Local Sd,Morrow,,N,,N,,,9/1/2016,9,2016,653,,187,40,,2857,654,3396,,1804,294,1204,,,18.5,18.5,,,,,,,,,3511,189.783783784,2098,113.405405405,OH@00004861@048793,390487903405,SY16-17,,227,0.347626340,High,Public,,,,,,,High School,Public School
OH,121 Nichols St, Cardington, Ohio, 43315,Cardington-Lincoln Elementary School,048793,00004879,Cardington-Lincoln Local Sd,Morrow,,N,,N,,,9/1/2016,9,2016,467,,172,36,,2424,397,1243,,1380,219,670,,,18.5,18.5,,,,,,,,,2821,152.486486486,1599,86.432432432,OH@00004879@048793,390487903406,SY16-17,,208,0.445396146,Primary,Public,,,,,,,Elementary School,Public School
OH,2016 Blue Devil Drive, Carey, Ohio, 43316,Carey High School,045260,00004887,Carey Ex Vill Sd,Wyandot,,N,,N,,,9/1/2016,9,2016,474,,95,45,,1553,788,5041,,569,76,105,,,18.5,18.5,,,,,,,,,2341,126.540540541,645,34.864864865,OH@00004887@045260,390452602149,SY16-17,,140,0.295358650,High,Public,,,,,,,High School,Public School
OH,250 Jamaica Rd, Carlisle, Ohio, 45005,Carlisle High School,050419,00004911,Carlisle Local Sd,Warren,,N,,N,,,9/1/2016,9,2016,482,,111,35,,1824,494,3061,,841,128,175,,,18.5,18.5,,,,,,,,,2318,125.297297297,969,52.378378378,OH@00004911@050419,390504103935,SY16-17,,146,0.302904564,High,Public,,,,,,,High School,Public School
OH,310 Jamaica Rd, Carlisle, Ohio, 45005,Alden R Brown Elementary School,050419,00004929,Carlisle Local Sd,Warren,,N,,N,,,9/1/2016,9,2016,374,,119,23,,1532,249,1383,,861,103,323,,,18.5,18.5,,,,,,,,,1781,96.270270270,964,52.108108108,OH@00004929@050419,390504103938,SY16-17,,142,0.379679144,Primary,Public,,,,,,,Elementary School,Public School
OH,100 Jamaica Rd, Carlisle, Ohio, 45005,Bobby F. Grigsby Intermediate School,050419,00004937,Carlisle Local Sd,Warren,,N,,N,,,9/1/2016,9,2016,397,,111,42,,1970,710,2859,,732,159,280,,,18.5,18.5,,,,,,,,,2680,144.864864865,891,48.162162162,OH@00004937@050419,390504103936,SY16-17,,153,0.385390428,Primary,Public,,,,,,,Elementary School,Public School
OH,1630 Miami Chapel Rd, Dayton, Ohio, 45408,Louise Troy Prek-4 School,043844,00004952,Dayton City Sd,Montgomery,,Y,,N,,,9/1/2016,9,2016,413,,337,,,7566,0,0,,6884,0,0,,,18.5,18.5,,,,,,,,,7566,408.972972973,6884,372.108108108,OH@00004952@043844,390438400780,SY16-17,,337,1,Primary,Public,,,,,,,Elementary School,Public School
OH,5240 Plum Road NW, Carroll, Ohio, 43112,Bloom-Carroll High School,046862,00004994,Bloom-Carroll Local Sd,Fairfield,,N,,N,,,9/1/2016,9,2016,664,,75,23,,939,306,3444,,430,132,392,,,18.5,18.5,,,,,,,,,1245,67.297297297,562,30.378378378,OH@00004994@046862,390468602678,SY16-17,,98,0.147590361,High,Public,,,,,,,High School,Public School
OH,252 3rd St NE, Carrollton, Ohio, 44615,Carrollton Elementary School,045278,00005009,Carrollton Ex Vill Sd,Carroll,,N,,N,,,9/1/2016,9,2016,589,,232,68,,3603,1030,1981,,2308,576,848,,,18.5,18.5,,,,,,,,,4633,250.432432432,2884,155.891891892,OH@00005009@045278,390452702153,SY16-17,,300,0.509337861,Primary,Public,,,,,,,Elementary School,Public School
OH,252 3rd St NE, Carrollton, Ohio, 44615,Carrollton High School,045278,00005017,Carrollton Ex Vill Sd,Carroll,,N,,N,,,9/1/2016,9,2016,652,,163,61,,1845,688,2110,,670,68,134,,,18.5,18.5,,,,,,,,,2533,136.918918919,738,39.891891892,OH@00005017@045278,390452702154,SY16-17,,224,0.343558282,High,Public,,,,,,,High School,Public School
OH,2840 Boudinot Ave, Cincinnati, Ohio, 45238,Dater Montessori Elementary School,043752,00005025,Cincinnati Public Schools,Hamilton,,Y,,N,,,9/1/2016,9,2016,705,,216,,,11715,0,0,,6609,0,0,,,18.5,18.5,,,,,,,,,11715,633.243243243,6609,357.243243243,OH@00005025@043752,390437500300,SY16-17,,216,1,Primary,Public,,,,,,,Elementary School,Public School
OH,1387 Caryl Dr, Bedford, Ohio, 44146,Carylwood Intermediate School,043562,00005041,Bedford City Sd,Cuyahoga,,N,,N,,,9/1/2016,9,2016,364,,187,41,,2811,492,918,,2520,376,652,,,18.5,18.5,,,,,,,,,3303,178.540540541,2896,156.540540541,OH@00005041@043562,391001700128,SY16-17,,228,0.626373626,Primary,Public,,,,,,,Elementary School,Public School
OH,4050 Superior Ave, Cleveland, Ohio, 44103,Case Elementary School,043786,00005066,Cleveland City School District,Cuyahoga,,Y,,N,,,9/1/2016,9,2016,361,,268,,,5367,0,0,,4154,0,0,,,18.5,18.5,,,,,,,,,5367,290.108108108,4154,224.540540541,OH@00005066@043786,390437800433,SY16-17,,268,1,Primary,Public,,,,,,,Elementary School,Public School
OH,400 W Market St, Akron, Ohio, 44303,Case Elementary School,043489,00005074,Akron City Schools,Summit,,Y,,N,,,9/1/2016,9,2016,285,,159,,,4218,0,427,,3676,0,373,,,18.5,18.5,,,,,,,,,4218,228,3676,198.702702703,OH@00005074@043489,390434800058,SY16-17,,159,0.908073197,Primary,Public,,,,,,,Elementary School,Public School
OH,2823 9th St SW, Canton, Ohio, 44710,Cedar Elementary School,043711,00005124,Canton City Sd,Stark,,Y,,N,,,9/1/2016,9,2016,416,,297,,,8082,0,0,,6254,0,0,,,18.5,18.5,,,,,,,,,8082,436.864864865,6254,338.054054054,OH@00005124@043711,390437100240,SY16-17,,297,1,Primary,Public,,,,,,,Elementary School,Public School
OH,440 Trace Dr, Lancaster, Ohio, 43130,Gorsuch West Elementary,044206,00005132,Lancaster City Sd,Fairfield,,N,,N,,,9/1/2016,9,2016,610,,395,51,,5011,521,812,,5905,759,2506,,,18.5,18.5,,,,,,,,,5532,299.027027027,6664,360.216216216,OH@00005132@044206,390442001129,SY16-17,,446,0.731147541,Primary,Public,,,,,,,Elementary School,Public School
OH,341 Chestnut St, Painesville, Ohio, 44077,Chestnut Elementary School,044628,00005157,Painesville City,Lake,,Y,,N,,,9/1/2016,9,2016,550,,323,,,6394,0,1579,,4144,0,1023,,,18.5,18.5,,,,,,,,,6394,345.621621622,4144,224,OH@00005157@044628,391001501487,SY16-17,,323,0.801956604,Primary,Public,,,,,,,Elementary School,Public School
OH,194 Walnut St, Cedarville, Ohio, 45314,Cedarville High School,047258,00005173,Cedarcliff Local Board Of,Greene,,N,,N,,,9/1/2016,9,2016,606,,81,36,,1184,589,2570,,350,70,69,,,18.5,18.5,,,,,,,,,1773,95.837837838,420,22.702702703,OH@00005173@047258,390472502821,SY16-17,,117,0.193069307,High,Public,,,,,,,High School,Public School
