School ID,School Name,State-Physical,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free and Reduced,Operating Days,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,District Name,District ID,Operating Days-Lunch Only,Lunch Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,State-Reporting,Operating Days-Breakfast Only,Breakfast Meals-Paid,Breakfast Meals-Free,Breakfast Meals-Reduced,County,School Type-Original
052,Woodmont Middle,,,,,,,,,,,,1/1/2017,1,2017,651,,364,40,,,,,,,,,,,,,5581,310.055555556,1845,102.5,SC@52@2301,450231001337,SY16-17,,404,0.620583717,,Public,,,,,,,Greenville 01,2301,18,2000,5062,519,SC,18,753,1632,213,Greenville County,Public
052,Woodmont Middle,,,,,,,,,,,,2/1/2017,2,2017,651,,365,40,,,,,,,,,,,,,5831,306.894736842,2049,107.842105263,SC@52@2301,450231001337,SY16-17,,405,0.622119816,,Public,,,,,,,Greenville 01,2301,19,2122,5324,507,SC,19,854,1804,245,Greenville County,Public
052,Woodmont Middle,,,,,,,,,,,,3/1/2017,3,2017,646,,369,36,,,,,,,,,,,,,7241,314.826086957,2449,106.478260870,SC@52@2301,450231001337,SY16-17,,405,0.626934985,,Public,,,,,,,Greenville 01,2301,23,2716,6625,616,SC,23,1021,2167,282,Greenville County,Public
052,Woodmont Middle,,,,,,,,,,,,4/1/2017,4,2017,649,,374,36,,,,,,,,,,,,,4447,317.642857143,1483,105.928571429,SC@52@2301,450231001337,SY16-17,,410,0.631741140,,Public,,,,,,,Greenville 01,2301,14,1599,4111,336,SC,14,550,1345,138,Greenville County,Public
052,Woodmont Middle,,,,,,,,,,,,5/1/2017,5,2017,649,,375,36,,,,,,,,,,,,,6864,312,2290,104.090909091,SC@52@2301,450231001337,SY16-17,,411,0.633281972,,Public,,,,,,,Greenville 01,2301,22,2530,6350,514,SC,22,836,2068,222,Greenville County,Public
052,Woodmont Middle,,,,,,,,,,,,6/1/2017,6,2017,649,,375,36,,,,,,,,,,,,,378,189,116,58,SC@52@2301,450231001337,SY16-17,,411,0.633281972,,Public,,,,,,,Greenville 01,2301,2,150,351,27,SC,2,41,103,13,Greenville County,Public
001,Phonenix Center,,,,,,,,,,,,8/1/2016,8,2016,16,,16,0,,,,,,,,,,,,,496,16,496,16,SC@1@6271,,SY16-17,,16,1,,Other,,,,,,,Greenville Cty Commisson on Alcohol,6271,31,0,496,0,SC,31,0,496,0,Greenville County,RCCI
001,Phonenix Center,,,,,,,,,,,,9/1/2016,9,2016,16,,16,0,,,,,,,,,,,,,471,15.7,474,15.8,SC@1@6271,,SY16-17,,16,1,,Other,,,,,,,Greenville Cty Commisson on Alcohol,6271,30,0,471,0,SC,30,0,474,0,Greenville County,RCCI
001,Phonenix Center,,,,,,,,,,,,10/1/2016,10,2016,16,,16,0,,,,,,,,,,,,,414,13.354838710,417,13.451612903,SC@1@6271,,SY16-17,,16,1,,Other,,,,,,,Greenville Cty Commisson on Alcohol,6271,31,0,414,0,SC,31,0,417,0,Greenville County,RCCI
001,Phonenix Center,,,,,,,,,,,,11/1/2016,11,2016,16,,16,0,,,,,,,,,,,,,457,15.233333333,455,15.166666667,SC@1@6271,,SY16-17,,16,1,,Other,,,,,,,Greenville Cty Commisson on Alcohol,6271,30,0,457,0,SC,30,0,455,0,Greenville County,RCCI
001,Phonenix Center,,,,,,,,,,,,12/1/2016,12,2016,16,,16,0,,,,,,,,,,,,,479,15.451612903,481,15.516129032,SC@1@6271,,SY16-17,,16,1,,Other,,,,,,,Greenville Cty Commisson on Alcohol,6271,31,0,479,0,SC,31,0,481,0,Greenville County,RCCI
001,Phonenix Center,,,,,,,,,,,,1/1/2017,1,2017,16,,16,0,,,,,,,,,,,,,484,15.612903226,484,15.612903226,SC@1@6271,,SY16-17,,16,1,,Other,,,,,,,Greenville Cty Commisson on Alcohol,6271,31,0,484,0,SC,31,0,484,0,Greenville County,RCCI
001,Phonenix Center,,,,,,,,,,,,2/1/2017,2,2017,16,,16,0,,,,,,,,,,,,,427,15.25,428,15.285714286,SC@1@6271,,SY16-17,,16,1,,Other,,,,,,,Greenville Cty Commisson on Alcohol,6271,28,0,427,0,SC,28,0,428,0,Greenville County,RCCI
001,Phonenix Center,,,,,,,,,,,,3/1/2017,3,2017,16,,16,0,,,,,,,,,,,,,483,15.580645161,482,15.548387097,SC@1@6271,,SY16-17,,16,1,,Other,,,,,,,Greenville Cty Commisson on Alcohol,6271,31,0,483,0,SC,31,0,482,0,Greenville County,RCCI
001,Phonenix Center,,,,,,,,,,,,4/1/2017,4,2017,16,,16,0,,,,,,,,,,,,,476,15.866666667,478,15.933333333,SC@1@6271,,SY16-17,,16,1,,Other,,,,,,,Greenville Cty Commisson on Alcohol,6271,30,0,476,0,SC,30,0,478,0,Greenville County,RCCI
001,Phonenix Center,,,,,,,,,,,,5/1/2017,5,2017,16,,16,0,,,,,,,,,,,,,416,13.419354839,424,13.677419355,SC@1@6271,,SY16-17,,16,1,,Other,,,,,,,Greenville Cty Commisson on Alcohol,6271,31,0,416,0,SC,31,0,424,0,Greenville County,RCCI
001,Phonenix Center,,,,,,,,,,,,6/1/2017,6,2017,16,,16,0,,,,,,,,,,,,,393,13.1,388,12.933333333,SC@1@6271,,SY16-17,,16,1,,Other,,,,,,,Greenville Cty Commisson on Alcohol,6271,30,0,393,0,SC,30,0,388,0,Greenville County,RCCI
001,Greenville Renewable Energy - SC Public Charter District,,,,,,,,,,,,8/1/2016,8,2016,552,,76,40,,,,,,,,,,,,,878,51.647058824,204,12,SC@1@6320,,SY16-17,,116,0.210144928,,Charter,,,,,,,Greenville Renewable Energy Education Charter School,6320,17,2347,559,319,SC,17,134,143,61,Greenville County,Charter
001,Greenville Renewable Energy - SC Public Charter District,,,,,,,,,,,,9/1/2016,9,2016,665,,76,42,,,,,,,,,,,,,1439,68.523809524,346,16.476190476,SC@1@6320,,SY16-17,,118,0.177443609,,Charter,,,,,,,Greenville Renewable Energy Education Charter School,6320,21,3304,846,593,SC,21,170,231,115,Greenville County,Charter
001,Greenville Renewable Energy - SC Public Charter District,,,,,,,,,,,,10/1/2016,10,2016,666,,67,36,,,,,,,,,,,,,1342,67.1,372,18.6,SC@1@6320,,SY16-17,,103,0.154654655,,Charter,,,,,,,Greenville Renewable Energy Education Charter School,6320,20,3220,814,528,SC,20,127,264,108,Greenville County,Charter
001,Greenville Renewable Energy - SC Public Charter District,,,,,,,,,,,,11/1/2016,11,2016,559,,67,35,,,,,,,,,,,,,1211,71.235294118,357,21,SC@1@6320,,SY16-17,,102,0.182468694,,Charter,,,,,,,Greenville Renewable Energy Education Charter School,6320,17,2793,800,411,SC,17,132,266,91,Greenville County,Charter
001,Greenville Renewable Energy - SC Public Charter District,,,,,,,,,,,,12/1/2016,12,2016,554,,66,36,,,,,,,,,,,,,906,75.5,258,21.5,SC@1@6320,,SY16-17,,102,0.184115523,,Charter,,,,,,,Greenville Renewable Energy Education Charter School,6320,12,2092,581,325,SC,12,70,197,61,Greenville County,Charter
001,Greenville Renewable Energy - SC Public Charter District,,,,,,,,,,,,1/1/2017,1,2017,666,,70,40,,,,,,,,,,,,,1723,82.047619048,452,21.523809524,SC@1@6320,,SY16-17,,110,0.165165165,,Charter,,,,,,,Greenville Renewable Energy Education Charter School,6320,21,3347,1103,620,SC,21,116,357,95,Greenville County,Charter
001,Greenville Renewable Energy - SC Public Charter District,,,,,,,,,,,,2/1/2017,2,2017,551,,75,37,,,,,,,,,,,,,1644,86.526315789,533,28.052631579,SC@1@6320,,SY16-17,,112,0.203266788,,Charter,,,,,,,Greenville Renewable Energy Education Charter School,6320,19,3114,1100,544,SC,19,152,441,92,Greenville County,Charter
001,Greenville Renewable Energy - SC Public Charter District,,,,,,,,,,,,3/1/2017,3,2017,664,,75,37,,,,,,,,,,,,,1552,86.222222222,428,23.777777778,SC@1@6320,,SY16-17,,112,0.168674699,,Charter,,,,,,,Greenville Renewable Energy Education Charter School,6320,18,3094,1025,527,SC,18,127,345,83,Greenville County,Charter
001,Greenville Renewable Energy - SC Public Charter District,,,,,,,,,,,,4/1/2017,4,2017,664,,76,36,,,,,,,,,,,,,1734,86.7,547,27.35,SC@1@6320,,SY16-17,,112,0.168674699,,Charter,,,,,,,Greenville Renewable Energy Education Charter School,6320,20,3583,1158,576,SC,20,149,421,126,Greenville County,Charter
001,Greenville Renewable Energy - SC Public Charter District,,,,,,,,,,,,5/1/2017,5,2017,552,,76,36,,,,,,,,,,,,,1262,84.133333333,452,30.133333333,SC@1@6320,,SY16-17,,112,0.202898551,,Charter,,,,,,,Greenville Renewable Energy Education Charter School,6320,15,2691,834,428,SC,15,119,335,117,Greenville County,Charter
017,Brewer Middle,,,,,,,,,,,,8/1/2016,8,2016,663,,490,19,,,,,,,,,,,,,5179,398.384615385,1873,144.076923077,SC@17@2450,450234001255,SY16-17,,509,0.767722474,,Public,,,,,,,Greenwood 50,2450,13,895,4976,203,SC,13,150,1807,66,Greenwood County,Public
017,Brewer Middle,,,,,,,,,,,,9/1/2016,9,2016,658,,458,35,,,,,,,,,,,,,9065,431.666666667,3662,174.380952381,SC@17@2450,450234001255,SY16-17,,493,0.749240122,,Public,,,,,,,Greenwood 50,2450,21,1425,8611,454,SC,21,186,3527,135,Greenwood County,Public
017,Brewer Middle,,,,,,,,,,,,10/1/2016,10,2016,653,,408,38,,,,,,,,,,,,,8028,382.285714286,3558,169.428571429,SC@17@2450,450234001255,SY16-17,,446,0.683001531,,Public,,,,,,,Greenwood 50,2450,21,2091,7294,734,SC,21,303,3329,229,Greenwood County,Public
017,Brewer Middle,,,,,,,,,,,,11/1/2016,11,2016,656,,405,39,,,,,,,,,,,,,7046,391.444444444,3337,185.388888889,SC@17@2450,450234001255,SY16-17,,444,0.676829268,,Public,,,,,,,Greenwood 50,2450,18,1649,6418,628,SC,18,225,3128,209,Greenwood County,Public
017,Brewer Middle,,,,,,,,,,,,12/1/2016,12,2016,657,,409,40,,,,,,,,,,,,,4527,377.25,2109,175.75,SC@17@2450,450234001255,SY16-17,,449,0.683409437,,Public,,,,,,,Greenwood 50,2450,12,1092,4115,412,SC,12,151,1976,133,Greenwood County,Public
017,Brewer Middle,,,,,,,,,,,,1/1/2017,1,2017,665,,413,42,,,,,,,,,,,,,7250,381.578947368,3188,167.789473684,SC@17@2450,450234001255,SY16-17,,455,0.684210526,,Public,,,,,,,Greenwood 50,2450,19,1770,6594,656,SC,19,241,3011,177,Greenwood County,Public
017,Brewer Middle,,,,,,,,,,,,2/1/2017,2,2017,655,,409,41,,,,,,,,,,,,,7154,376.526315789,3503,184.368421053,SC@17@2450,450234001255,SY16-17,,450,0.687022901,,Public,,,,,,,Greenwood 50,2450,19,1696,6491,663,SC,19,287,3290,213,Greenwood County,Public
017,Brewer Middle,,,,,,,,,,,,3/1/2017,3,2017,656,,426,41,,,,,,,,,,,,,8332,378.727272727,3802,172.818181818,SC@17@2450,450234001255,SY16-17,,467,0.711890244,,Public,,,,,,,Greenwood 50,2450,22,1860,7589,743,SC,22,275,3594,208,Greenwood County,Public
017,Brewer Middle,,,,,,,,,,,,4/1/2017,4,2017,655,,427,36,,,,,,,,,,,,,5053,388.692307692,2225,171.153846154,SC@17@2450,450234001255,SY16-17,,463,0.706870229,,Public,,,,,,,Greenwood 50,2450,13,1000,4643,410,SC,13,147,2089,136,Greenwood County,Public
017,Brewer Middle,,,,,,,,,,,,5/1/2017,5,2017,653,,427,36,,,,,,,,,,,,,8465,384.772727273,3806,173,SC@17@2450,450234001255,SY16-17,,463,0.709035222,,Public,,,,,,,Greenwood 50,2450,22,1652,7807,658,SC,22,275,3604,202,Greenwood County,Public
001,Emerald High,,,,,,,,,,,,8/1/2016,8,2016,910,,517,46,,,,,,,,,,,,,4919,378.384615385,1479,113.769230769,SC@1@2450,450234000593,SY16-17,,563,0.618681319,,Public,,,,,,,Greenwood 50,2450,13,1916,4544,375,SC,13,195,1394,85,Greenwood County,Public
001,Emerald High,,,,,,,,,,,,9/1/2016,9,2016,909,,467,48,,,,,,,,,,,,,8207,390.809523810,3297,157,SC@1@2450,450234000593,SY16-17,,515,0.566556656,,Public,,,,,,,Greenwood 50,2450,21,2906,7639,568,SC,21,360,3193,104,Greenwood County,Public
001,Emerald High,,,,,,,,,,,,10/1/2016,10,2016,902,,493,44,,,,,,,,,,,,,7816,372.190476190,3396,161.714285714,SC@1@2450,450234000593,SY16-17,,537,0.595343681,,Public,,,,,,,Greenwood 50,2450,21,3006,7289,527,SC,21,435,3280,116,Greenwood County,Public
001,Emerald High,,,,,,,,,,,,11/1/2016,11,2016,898,,496,43,,,,,,,,,,,,,6616,367.555555556,2831,157.277777778,SC@1@2450,450234000593,SY16-17,,539,0.600222717,,Public,,,,,,,Greenwood 50,2450,18,2220,6216,400,SC,18,315,2716,115,Greenwood County,Public
001,Emerald High,,,,,,,,,,,,12/1/2016,12,2016,882,,481,44,,,,,,,,,,,,,4248,354,1823,151.916666667,SC@1@2450,450234000593,SY16-17,,525,0.595238095,,Public,,,,,,,Greenwood 50,2450,12,1426,4001,247,SC,12,200,1740,83,Greenwood County,Public
001,Emerald High,,,,,,,,,,,,1/1/2017,1,2017,877,,479,42,,,,,,,,,,,,,6418,337.789473684,2591,136.368421053,SC@1@2450,450234000593,SY16-17,,521,0.594070696,,Public,,,,,,,Greenwood 50,2450,19,2338,6016,402,SC,19,290,2480,111,Greenwood County,Public
001,Emerald High,,,,,,,,,,,,2/1/2017,2,2017,872,,477,42,,,,,,,,,,,,,6254,329.157894737,2800,147.368421053,SC@1@2450,450234000593,SY16-17,,519,0.595183486,,Public,,,,,,,Greenwood 50,2450,19,2186,5828,426,SC,19,300,2670,130,Greenwood County,Public
001,Emerald High,,,,,,,,,,,,3/1/2017,3,2017,874,,482,40,,,,,,,,,,,,,7029,319.5,3067,139.409090909,SC@1@2450,450234000593,SY16-17,,522,0.597254005,,Public,,,,,,,Greenwood 50,2450,22,2428,6569,460,SC,22,332,2889,178,Greenwood County,Public
001,Emerald High,,,,,,,,,,,,4/1/2017,4,2017,871,,479,40,,,,,,,,,,,,,3927,302.076923077,1810,139.230769231,SC@1@2450,450234000593,SY16-17,,519,0.595866820,,Public,,,,,,,Greenwood 50,2450,13,1276,3671,256,SC,13,164,1716,94,Greenwood County,Public
001,Emerald High,,,,,,,,,,,,5/1/2017,5,2017,864,,479,41,,,,,,,,,,,,,6469,294.045454545,3002,136.454545455,SC@1@2450,450234000593,SY16-17,,520,0.601851852,,Public,,,,,,,Greenwood 50,2450,22,2152,6025,444,SC,22,266,2860,142,Greenwood County,Public
002,Greenwood High,,,,,,,,,,,,8/1/2016,8,2016,1624,,821,64,,,,,,,,,,,,,7419,570.692307692,2253,173.307692308,SC@2@2450,450234000596,SY16-17,,885,0.544950739,,Public,,,,,,,Greenwood 50,2450,13,3203,6938,481,SC,13,395,2169,84,Greenwood County,Public
002,Greenwood High,,,,,,,,,,,,9/1/2016,9,2016,1620,,702,41,,,,,,,,,,,,,12500,595.238095238,4909,233.761904762,SC@2@2450,450234000596,SY16-17,,743,0.458641975,,Public,,,,,,,Greenwood 50,2450,21,5192,11796,704,SC,21,890,4714,195,Greenwood County,Public
002,Greenwood High,,,,,,,,,,,,10/1/2016,10,2016,1607,,738,44,,,,,,,,,,,,,10684,508.761904762,4321,205.761904762,SC@2@2450,450234000596,SY16-17,,782,0.486621033,,Public,,,,,,,Greenwood 50,2450,21,6620,10095,589,SC,21,1489,4111,210,Greenwood County,Public
002,Greenwood High,,,,,,,,,,,,11/1/2016,11,2016,1614,,761,54,,,,,,,,,,,,,9949,552.722222222,4415,245.277777778,SC@2@2450,450234000596,SY16-17,,815,0.504956629,,Public,,,,,,,Greenwood 50,2450,18,5197,9318,631,SC,18,1151,4119,296,Greenwood County,Public
002,Greenwood High,,,,,,,,,,,,12/1/2016,12,2016,1602,,756,54,,,,,,,,,,,,,6743,561.916666667,2928,244,SC@2@2450,450234000596,SY16-17,,810,0.505617978,,Public,,,,,,,Greenwood 50,2450,12,3205,6291,452,SC,12,706,2746,182,Greenwood County,Public
002,Greenwood High,,,,,,,,,,,,1/1/2017,1,2017,1604,,769,56,,,,,,,,,,,,,10758,566.210526316,4192,220.631578947,SC@2@2450,450234000596,SY16-17,,825,0.514339152,,Public,,,,,,,Greenwood 50,2450,19,4795,10013,745,SC,19,953,3919,273,Greenwood County,Public
002,Greenwood High,,,,,,,,,,,,2/1/2017,2,2017,1609,,793,57,,,,,,,,,,,,,10682,562.210526316,4549,239.421052632,SC@2@2450,450234000596,SY16-17,,850,0.528278434,,Public,,,,,,,Greenwood 50,2450,19,4392,9905,777,SC,19,834,4261,288,Greenwood County,Public
002,Greenwood High,,,,,,,,,,,,3/1/2017,3,2017,1604,,822,55,,,,,,,,,,,,,12330,560.454545455,5270,239.545454545,SC@2@2450,450234000596,SY16-17,,877,0.546758105,,Public,,,,,,,Greenwood 50,2450,22,4427,11476,854,SC,22,778,4917,353,Greenwood County,Public
002,Greenwood High,,,,,,,,,,,,4/1/2017,4,2017,1591,,812,55,,,,,,,,,,,,,7347,565.153846154,3029,233,SC@2@2450,450234000596,SY16-17,,867,0.544940289,,Public,,,,,,,Greenwood 50,2450,13,2473,6859,488,SC,13,448,2846,183,Greenwood County,Public
002,Greenwood High,,,,,,,,,,,,5/1/2017,5,2017,1576,,814,55,,,,,,,,,,,,,11847,538.5,5093,231.5,SC@2@2450,450234000596,SY16-17,,869,0.551395939,,Public,,,,,,,Greenwood 50,2450,22,4047,11104,743,SC,22,698,4823,270,Greenwood County,Public
