CEP (Y/N),Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,School Type-Standardized,School Level-Standardized,FR Enrollment Percentage,FR Enrollment,Target Area,School Year,Unique ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Enrollment-Free and Reduced,Enrollment-Paid,Claim Year,Claim Month,Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),School Level-Original,Street Address-Line 2,Street Address-Line 1,Zip Code,City,State-Physical,Enrollment-Total,Enrollment-Reduced,School Name,School ID,District Name,District ID,Claim Date,State-Reporting,NCES ID,Operating Days-Lunch Only,Enrollment-Free,Lunch Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,Operating Days-Breakfast Only,Breakfast Meals-Paid,Breakfast Meals-Free,Breakfast Meals-Reduced,County,School Type-Original,ISP
Y,,,,,,,Public,,0.844262295,618,,SY18-19,SC@011@0645,580.411764706,9867,469.647058824,7984,,,,,,,,,,,,,,2019,4,,,,,,,,,,,732,0,Barnwell Primary,011,Barnwell 45,0645,4/1/2019,SC,450108000130,17,618,1472,7984,0,17,1820,9867,0,Barnwell County,Public,0.6008
Y,,,,,,,Public,,0.844262295,618,,SY18-19,SC@011@0645,579.045454545,12739,464.454545455,10218,,,,,,,,,,,,,,2019,5,,,,,,,,,,,732,0,Barnwell Primary,011,Barnwell 45,0645,5/1/2019,SC,450108000130,22,618,1884,10218,0,22,2349,12739,0,Barnwell County,Public,0.6008
Y,,,,,,,Public,,0.845697329,285,,SY18-19,SC@010@0645,262.8,2628,227.7,2277,,,,,,,,,,,,,,2018,8,,,,,,,,,,,337,0,Guinyard Butler Middle,010,Barnwell 45,0645,8/1/2018,SC,450108000131,10,285,420,2277,0,10,485,2628,0,Barnwell County,Public,0.5285
Y,,,,,,,Public,,0.845697329,285,,SY18-19,SC@010@0645,261.5,4184,222.8125,3565,,,,,,,,,,,,,,2018,9,,,,,,,,,,,337,0,Guinyard Butler Middle,010,Barnwell 45,0645,9/1/2018,SC,450108000131,16,285,658,3565,0,16,772,4184,0,Barnwell County,Public,0.5285
Y,,,,,,,Public,,0.844036697,276,,SY18-19,SC@010@0645,258.454545455,5686,219.5,4829,,,,,,,,,,,,,,2018,10,,,,,,,,,,,327,0,Guinyard Butler Middle,010,Barnwell 45,0645,10/1/2018,SC,450108000131,22,276,891,4829,0,22,1049,5686,0,Barnwell County,Public,0.5285
Y,,,,,,,Public,,0.844036697,276,,SY18-19,SC@010@0645,259.222222222,4666,218.333333333,3930,,,,,,,,,,,,,,2018,11,,,,,,,,,,,327,0,Guinyard Butler Middle,010,Barnwell 45,0645,11/1/2018,SC,450108000131,18,276,725,3930,0,18,860,4666,0,Barnwell County,Public,0.5285
Y,,,,,,,Public,,0.844036697,276,,SY18-19,SC@010@0645,254.071428571,3557,218.857142857,3064,,,,,,,,,,,,,,2018,12,,,,,,,,,,,327,0,Guinyard Butler Middle,010,Barnwell 45,0645,12/1/2018,SC,450108000131,14,276,565,3064,0,14,656,3557,0,Barnwell County,Public,0.5285
Y,,,,,,,Public,,0.844036697,276,,SY18-19,SC@010@0645,255.052631579,4846,212.105263158,4030,,,,,,,,,,,,,,2019,1,,,,,,,,,,,327,0,Guinyard Butler Middle,010,Barnwell 45,0645,1/1/2019,SC,450108000131,19,276,743,4030,0,19,894,4846,0,Barnwell County,Public,0.5285
Y,,,,,,,Public,,0.844036697,276,,SY18-19,SC@010@0645,250.4,5008,209.5,4190,,,,,,,,,,,,,,2019,2,,,,,,,,,,,327,0,Guinyard Butler Middle,010,Barnwell 45,0645,2/1/2019,SC,450108000131,20,276,773,4190,0,20,924,5008,0,Barnwell County,Public,0.5285
Y,,,,,,,Public,,0.844036697,276,,SY18-19,SC@010@0645,257.333333333,5404,204,4284,,,,,,,,,,,,,,2019,3,,,,,,,,,,,327,0,Guinyard Butler Middle,010,Barnwell 45,0645,3/1/2019,SC,450108000131,21,276,790,4284,0,21,997,5404,0,Barnwell County,Public,0.5285
Y,,,,,,,Public,,0.844036697,276,,SY18-19,SC@010@0645,257.882352941,4384,210,3570,,,,,,,,,,,,,,2019,4,,,,,,,,,,,327,0,Guinyard Butler Middle,010,Barnwell 45,0645,4/1/2019,SC,450108000131,17,276,658,3570,0,17,809,4384,0,Barnwell County,Public,0.5285
Y,,,,,,,Public,,0.844036697,276,,SY18-19,SC@010@0645,253.409090909,5575,203.045454545,4467,,,,,,,,,,,,,,2019,5,,,,,,,,,,,327,0,Guinyard Butler Middle,010,Barnwell 45,0645,5/1/2019,SC,450108000131,22,276,824,4467,0,22,1028,5575,0,Barnwell County,Public,0.5285
N,,,,,,,Public,,0.629826897,473,,SY18-19,SC@004@0701,95.4,954,190.1,1901,,,,,,,,,,,,,,2018,8,,,,,,,,,,,751,57,Battery Creek High,004,Beaufort County,0701,8/1/2018,SC,450111000149,10,416,422,1698,203,10,96,909,45,Beaufort County,Public,0.3839
N,,,,,,,Public,,0.643048128,481,,SY18-19,SC@004@0701,111.466666667,1672,240.666666667,3610,,,,,,,,,,,,,,2018,9,,,,,,,,,,,748,68,Battery Creek High,004,Beaufort County,0701,9/1/2018,SC,450111000149,15,413,713,3174,436,15,206,1555,117,Beaufort County,Public,0.3839
N,,,,,,,Public,,0.626131953,484,,SY18-19,SC@004@0701,105.545454545,2322,208.409090909,4585,,,,,,,,,,,,,,2018,10,,,,,,,,,,,773,66,Battery Creek High,004,Beaufort County,0701,10/1/2018,SC,450111000149,22,418,1704,4102,483,22,517,2161,161,Beaufort County,Public,0.3839
N,,,,,,,Public,,0.571059432,442,,SY18-19,SC@004@0701,111.789473684,2124,202.368421053,3845,,,,,,,,,,,,,,2018,11,,,,,,,,,,,774,52,Battery Creek High,004,Beaufort County,0701,11/1/2018,SC,450111000149,19,390,877,3448,397,19,234,1955,169,Beaufort County,Public,0.3839
N,,,,,,,Public,,0.591283863,502,,SY18-19,SC@004@0701,152.733333333,2291,256.6,3849,,,,,,,,,,,,,,2018,12,,,,,,,,,,,849,52,Battery Creek High,004,Beaufort County,0701,12/1/2018,SC,450111000149,15,450,795,3546,303,15,244,2199,92,Beaufort County,Public,0.3839
N,,,,,,,Public,,0.580769231,453,,SY18-19,SC@004@0701,118.944444444,2141,208.222222222,3748,,,,,,,,,,,,,,2019,1,,,,,,,,,,,780,50,Battery Creek High,004,Beaufort County,0701,1/1/2019,SC,450111000149,18,403,1103,3437,311,18,304,2032,109,Beaufort County,Public,0.3839
N,,,,,,,Public,,0.594919786,445,,SY18-19,SC@004@0701,131.368421053,2496,231.736842105,4403,,,,,,,,,,,,,,2019,2,,,,,,,,,,,748,51,Battery Creek High,004,Beaufort County,0701,2/1/2019,SC,450111000149,19,394,1484,4037,366,19,434,2353,143,Beaufort County,Public,0.3839
N,,,,,,,Public,,0.601615074,447,,SY18-19,SC@004@0701,132.714285714,2787,227.047619048,4768,,,,,,,,,,,,,,2019,3,,,,,,,,,,,743,50,Battery Creek High,004,Beaufort County,0701,3/1/2019,SC,450111000149,21,397,1107,4338,430,21,341,2600,187,Beaufort County,Public,0.3839
N,,,,,,,Public,,0.600811908,444,,SY18-19,SC@004@0701,142.882352941,2429,237.764705882,4042,,,,,,,,,,,,,,2019,4,,,,,,,,,,,739,47,Battery Creek High,004,Beaufort County,0701,4/1/2019,SC,450111000149,17,397,921,3699,343,17,273,2308,121,Beaufort County,Public,0.3839
N,,,,,,,Public,,0.600817439,441,,SY18-19,SC@004@0701,125.363636364,2758,221.545454545,4874,,,,,,,,,,,,,,2019,5,,,,,,,,,,,734,47,Battery Creek High,004,Beaufort County,0701,5/1/2019,SC,450111000149,22,394,1023,4511,363,22,370,2654,104,Beaufort County,Public,0.3839
Y,,,,,,,Public,,1,514,,SY18-19,SC@008@0701,295.9,2959,398.1,3981,,,,,,,,,,,,,,2018,8,,,,,,,,,,,514,0,Beaufort Elementary,008,Beaufort County,0701,8/1/2018,SC,450111000135,10,514,0,3981,0,10,0,2959,0,Beaufort County,Public,0.5214
Y,,,,,,,Public,,1,505,,SY18-19,SC@008@0701,315.133333333,4727,422.733333333,6341,,,,,,,,,,,,,,2018,9,,,,,,,,,,,505,0,Beaufort Elementary,008,Beaufort County,0701,9/1/2018,SC,450111000135,15,505,0,6341,0,15,0,4727,0,Beaufort County,Public,0.5214
Y,,,,,,,Public,,1,502,,SY18-19,SC@008@0701,324.363636364,7136,407.818181818,8972,,,,,,,,,,,,,,2018,10,,,,,,,,,,,502,0,Beaufort Elementary,008,Beaufort County,0701,10/1/2018,SC,450111000135,22,502,0,8972,0,22,0,7136,0,Beaufort County,Public,0.5214
Y,,,,,,,Public,,1,500,,SY18-19,SC@008@0701,315.368421053,5992,403.684210526,7670,,,,,,,,,,,,,,2018,11,,,,,,,,,,,500,0,Beaufort Elementary,008,Beaufort County,0701,11/1/2018,SC,450111000135,19,500,0,7670,0,19,0,5992,0,Beaufort County,Public,0.5214
Y,,,,,,,Public,,1,499,,SY18-19,SC@008@0701,312.866666667,4693,403.333333333,6050,,,,,,,,,,,,,,2018,12,,,,,,,,,,,499,0,Beaufort Elementary,008,Beaufort County,0701,12/1/2018,SC,450111000135,15,499,0,6050,0,15,0,4693,0,Beaufort County,Public,0.5214
Y,,,,,,,Public,,1,491,,SY18-19,SC@008@0701,301.5,5427,404.944444444,7289,,,,,,,,,,,,,,2019,1,,,,,,,,,,,491,0,Beaufort Elementary,008,Beaufort County,0701,1/1/2019,SC,450111000135,18,491,0,7289,0,18,0,5427,0,Beaufort County,Public,0.5214
Y,,,,,,,Public,,1,489,,SY18-19,SC@008@0701,311.210526316,5913,405.105263158,7697,,,,,,,,,,,,,,2019,2,,,,,,,,,,,489,0,Beaufort Elementary,008,Beaufort County,0701,2/1/2019,SC,450111000135,19,489,0,7697,0,19,0,5913,0,Beaufort County,Public,0.5214
Y,,,,,,,Public,,1,494,,SY18-19,SC@008@0701,302.142857143,6345,402.857142857,8460,,,,,,,,,,,,,,2019,3,,,,,,,,,,,494,0,Beaufort Elementary,008,Beaufort County,0701,3/1/2019,SC,450111000135,21,494,0,8460,0,21,0,6345,0,Beaufort County,Public,0.5214
Y,,,,,,,Public,,1,494,,SY18-19,SC@008@0701,310.647058824,5281,405.235294118,6889,,,,,,,,,,,,,,2019,4,,,,,,,,,,,494,0,Beaufort Elementary,008,Beaufort County,0701,4/1/2019,SC,450111000135,17,494,0,6889,0,17,0,5281,0,Beaufort County,Public,0.5214
Y,,,,,,,Public,,1,496,,SY18-19,SC@008@0701,300.272727273,6606,403.863636364,8885,,,,,,,,,,,,,,2019,5,,,,,,,,,,,496,0,Beaufort Elementary,008,Beaufort County,0701,5/1/2019,SC,450111000135,22,496,0,8885,0,22,0,6606,0,Beaufort County,Public,0.5214
Y,,,,,,,Public,,1,76,,SY18-19,SC@008@0701,52,676,56.538461538,735,,,,,,,,,,,,,,2019,6,,,,,,,,,,,76,0,Beaufort Elementary,008,Beaufort County,0701,6/1/2019,SC,450111000135,13,76,0,735,0,13,0,676,0,Beaufort County,Public,0.5214
N,,,,,,,Public,,0.460674157,656,,SY18-19,SC@002@0701,79.6,796,318.8,3188,,,,,,,,,,,,,,2018,8,,,,,,,,,,,1424,76,Beaufort High,002,Beaufort County,0701,8/1/2018,SC,450111000147,10,580,1168,2870,318,10,65,743,53,Beaufort County,Public,0.2454
N,,,,,,,Public,,0.467329545,658,,SY18-19,SC@002@0701,95.8,1437,338.866666667,5083,,,,,,,,,,,,,,2018,9,,,,,,,,,,,1408,82,Beaufort High,002,Beaufort County,0701,9/1/2018,SC,450111000147,15,576,1672,4540,543,15,129,1333,104,Beaufort County,Public,0.2454
N,,,,,,,Public,,0.475493782,650,,SY18-19,SC@002@0701,88.772727273,1953,319.954545455,7039,,,,,,,,,,,,,,2018,10,,,,,,,,,,,1367,74,Beaufort High,002,Beaufort County,0701,10/1/2018,SC,450111000147,22,576,2575,6377,662,22,193,1832,121,Beaufort County,Public,0.2454
N,,,,,,,Public,,0.440528634,600,,SY18-19,SC@002@0701,103.578947368,1968,332.210526316,6312,,,,,,,,,,,,,,2018,11,,,,,,,,,,,1362,73,Beaufort High,002,Beaufort County,0701,11/1/2018,SC,450111000147,19,527,2121,5723,589,19,168,1833,135,Beaufort County,Public,0.2454
N,,,,,,,Public,,0.444035346,603,,SY18-19,SC@002@0701,103.266666667,1549,361.6,5424,,,,,,,,,,,,,,2018,12,,,,,,,,,,,1358,74,Beaufort High,002,Beaufort County,0701,12/1/2018,SC,450111000147,15,529,1664,4955,469,15,133,1439,110,Beaufort County,Public,0.2454
N,,,,,,,Public,,0.448351648,612,,SY18-19,SC@002@0701,106.833333333,1923,365.111111111,6572,,,,,,,,,,,,,,2019,1,,,,,,,,,,,1365,73,Beaufort High,002,Beaufort County,0701,1/1/2019,SC,450111000147,18,539,1992,5989,583,18,139,1790,133,Beaufort County,Public,0.2454
N,,,,,,,Public,,0.816958277,607,,SY18-19,SC@002@0701,113.631578947,2159,369.368421053,7018,,,,,,,,,,,,,,2019,2,,,,,,,,,,,743,72,Beaufort High,002,Beaufort County,0701,2/1/2019,SC,450111000147,19,535,2052,6386,632,19,136,2013,146,Beaufort County,Public,0.2454
N,,,,,,,Public,,0.455022489,607,,SY18-19,SC@002@0701,112.809523810,2369,357.476190476,7507,,,,,,,,,,,,,,2019,3,,,,,,,,,,,1334,71,Beaufort High,002,Beaufort County,0701,3/1/2019,SC,450111000147,21,536,2268,6847,660,21,127,2217,152,Beaufort County,Public,0.2454
N,,,,,,,Public,,0.456325301,606,,SY18-19,SC@002@0701,107.705882353,1831,357.470588235,6077,,,,,,,,,,,,,,2019,4,,,,,,,,,,,1328,69,Beaufort High,002,Beaufort County,0701,4/1/2019,SC,450111000147,17,537,1942,5568,509,17,123,1727,104,Beaufort County,Public,0.2454
N,,,,,,,Public,,0.454682779,602,,SY18-19,SC@002@0701,112.363636364,2472,323.454545455,7116,,,,,,,,,,,,,,2019,5,,,,,,,,,,,1324,69,Beaufort High,002,Beaufort County,0701,5/1/2019,SC,450111000147,22,533,2288,6492,624,22,115,2318,154,Beaufort County,Public,0.2454
N,,,,,,,Public,,0.704225352,50,,SY18-19,SC@002@0701,16.615384615,216,33.461538462,435,,,,,,,,,,,,,,2019,6,,,,,,,,,,,71,1,Beaufort High,002,Beaufort County,0701,6/1/2019,SC,450111000147,13,49,206,427,8,13,73,216,0,Beaufort County,Public,0.2454
N,,,,,,,Public,,0.626,313,,SY18-19,SC@028@0701,51.1,511,219.4,2194,,,,,,,,,,,,,,2018,8,,,,,,,,,,,500,38,Beaufort Middle School,028,Beaufort County,0701,8/1/2018,SC,450111000547,10,275,526,1975,219,10,35,458,53,Beaufort County,Public,0.3727
N,,,,,,,Public,,0.631578947,312,,SY18-19,SC@028@0701,57.8,867,224.2,3363,,,,,,,,,,,,,,2018,9,,,,,,,,,,,494,43,Beaufort Middle School,028,Beaufort County,0701,9/1/2018,SC,450111000547,15,269,854,2941,422,15,58,780,87,Beaufort County,Public,0.3727
N,,,,,,,Public,,0.610236220,310,,SY18-19,SC@028@0701,64,1408,215.863636364,4749,,,,,,,,,,,,,,2018,10,,,,,,,,,,,508,42,Beaufort Middle School,028,Beaufort County,0701,10/1/2018,SC,450111000547,22,268,1364,4169,580,22,145,1260,148,Beaufort County,Public,0.3727
N,,,,,,,Public,,0.603585657,303,,SY18-19,SC@028@0701,55.684210526,1058,213.526315789,4057,,,,,,,,,,,,,,2018,11,,,,,,,,,,,502,38,Beaufort Middle School,028,Beaufort County,0701,11/1/2018,SC,450111000547,19,265,1124,3565,492,19,117,950,108,Beaufort County,Public,0.3727
N,,,,,,,Public,,0.608,304,,SY18-19,SC@028@0701,58,870,213.6,3204,,,,,,,,,,,,,,2018,12,,,,,,,,,,,500,39,Beaufort Middle School,028,Beaufort County,0701,12/1/2018,SC,450111000547,15,265,869,2828,376,15,110,800,70,Beaufort County,Public,0.3727
N,,,,,,,Public,,0.605210421,302,,SY18-19,SC@028@0701,64.833333333,1167,212.111111111,3818,,,,,,,,,,,,,,2019,1,,,,,,,,,,,499,39,Beaufort Middle School,028,Beaufort County,0701,1/1/2019,SC,450111000547,18,263,1024,3361,457,18,119,1071,96,Beaufort County,Public,0.3727
N,,,,,,,Public,,0.610547667,301,,SY18-19,SC@028@0701,70.315789474,1336,207.789473684,3948,,,,,,,,,,,,,,2019,2,,,,,,,,,,,493,38,Beaufort Middle School,028,Beaufort County,0701,2/1/2019,SC,450111000547,19,263,1004,3495,453,19,110,1226,110,Beaufort County,Public,0.3727
N,,,,,,,Public,,0.621951220,306,,SY18-19,SC@028@0701,71,1491,209.190476190,4393,,,,,,,,,,,,,,2019,3,,,,,,,,,,,492,38,Beaufort Middle School,028,Beaufort County,0701,3/1/2019,SC,450111000547,21,268,1157,3904,489,21,146,1385,106,Beaufort County,Public,0.3727
N,,,,,,,Public,,0.621676892,304,,SY18-19,SC@028@0701,64.823529412,1102,205.176470588,3488,,,,,,,,,,,,,,2019,4,,,,,,,,,,,489,34,Beaufort Middle School,028,Beaufort County,0701,4/1/2019,SC,450111000547,17,270,962,3112,376,17,111,1038,64,Beaufort County,Public,0.3727
N,,,,,,,Public,,0.615226337,299,,SY18-19,SC@028@0701,56.272727273,1238,194.272727273,4274,,,,,,,,,,,,,,2019,5,,,,,,,,,,,486,33,Beaufort Middle School,028,Beaufort County,0701,5/1/2019,SC,450111000547,22,266,1069,3785,489,22,97,1152,86,Beaufort County,Public,0.3727
N,,,,,,,Public,,0.864864865,32,,SY18-19,SC@028@0701,27.923076923,363,27.846153846,362,,,,,,,,,,,,,,2019,6,,,,,,,,,,,37,1,Beaufort Middle School,028,Beaufort County,0701,6/1/2019,SC,450111000547,13,31,60,350,12,13,60,351,12,Beaufort County,Public,0.3727
N,,,,,,,Public,,0.506139154,371,,SY18-19,SC@024@0701,68.5,685,177,1770,,,,,,,,,,,,,,2018,8,,,,,,,,,,,733,63,Bluffton Elementary,024,Beaufort County,0701,8/1/2018,SC,450111000418,10,308,1530,1526,244,10,702,621,64,Beaufort County,Public,0.1408
N,,,,,,,Public,,0.510899183,375,,SY18-19,SC@024@0701,97.6,1464,227.066666667,3406,,,,,,,,,,,,,,2018,9,,,,,,,,,,,734,62,Bluffton Elementary,024,Beaufort County,0701,9/1/2018,SC,450111000418,15,313,2483,2899,507,15,914,1322,142,Beaufort County,Public,0.1408
N,,,,,,,Public,,0.510121457,378,,SY18-19,SC@024@0701,106.136363636,2335,225.090909091,4952,,,,,,,,,,,,,,2018,10,,,,,,,,,,,741,60,Bluffton Elementary,024,Beaufort County,0701,10/1/2018,SC,450111000418,22,318,4076,4279,673,22,1444,2079,256,Beaufort County,Public,0.1408
N,,,,,,,Public,,0.476063830,358,,SY18-19,SC@024@0701,118.105263158,2244,244.315789474,4642,,,,,,,,,,,,,,2018,11,,,,,,,,,,,752,53,Bluffton Elementary,024,Beaufort County,0701,11/1/2018,SC,450111000418,19,305,3483,4000,642,19,1140,2010,234,Beaufort County,Public,0.1408
N,,,,,,,Public,,0.476882431,361,,SY18-19,SC@024@0701,121.933333333,1829,259.4,3891,,,,,,,,,,,,,,2018,12,,,,,,,,,,,757,54,Bluffton Elementary,024,Beaufort County,0701,12/1/2018,SC,450111000418,15,307,2828,3346,545,15,914,1653,176,Beaufort County,Public,0.1408
N,,,,,,,Public,,0.484536082,376,,SY18-19,SC@024@0701,125.722222222,2263,265.722222222,4783,,,,,,,,,,,,,,2019,1,,,,,,,,,,,776,58,Bluffton Elementary,024,Beaufort County,0701,1/1/2019,SC,450111000418,18,318,3257,4077,706,18,1106,2035,228,Beaufort County,Public,0.1408
N,,,,,,,Public,,0.506377551,397,,SY18-19,SC@024@0701,138.526315789,2632,282.684210526,5371,,,,,,,,,,,,,,2019,2,,,,,,,,,,,784,60,Bluffton Elementary,024,Beaufort County,0701,2/1/2019,SC,450111000418,19,337,3337,4626,745,19,1237,2384,248,Beaufort County,Public,0.1408
N,,,,,,,Public,,0.503797468,398,,SY18-19,SC@024@0701,151.047619048,3172,286.380952381,6014,,,,,,,,,,,,,,2019,3,,,,,,,,,,,790,58,Bluffton Elementary,024,Beaufort County,0701,3/1/2019,SC,450111000418,21,340,3678,5194,820,21,1378,2885,287,Beaufort County,Public,0.1408
N,,,,,,,Public,,0.505646173,403,,SY18-19,SC@024@0701,161.882352941,2752,288.176470588,4899,,,,,,,,,,,,,,2019,4,,,,,,,,,,,797,57,Bluffton Elementary,024,Beaufort County,0701,4/1/2019,SC,450111000418,17,346,2928,4246,653,17,1195,2508,244,Beaufort County,Public,0.1408
N,,,,,,,Public,,0.505617978,405,,SY18-19,SC@024@0701,169,3718,302.272727273,6650,,,,,,,,,,,,,,2019,5,,,,,,,,,,,801,58,Bluffton Elementary,024,Beaufort County,0701,5/1/2019,SC,450111000418,22,347,4078,5713,937,22,1592,3358,360,Beaufort County,Public,0.1408
N,,,,,,,Public,,0.695238095,73,,SY18-19,SC@024@0701,37.384615385,486,46.538461538,605,,,,,,,,,,,,,,2019,6,,,,,,,,,,,105,10,Bluffton Elementary,024,Beaufort County,0701,6/1/2019,SC,450111000418,13,63,184,513,92,13,140,430,56,Beaufort County,Public,0.1408
N,,,,,,,Public,,0.514883347,640,,SY18-19,SC@030@0701,54.3,543,303.7,3037,,,,,,,,,,,,,,2018,8,,,,,,,,,,,1243,111,Bluffton High School,030,Beaufort County,0701,8/1/2018,SC,450111001165,10,529,1541,2595,442,10,109,484,59,Beaufort County,Public,0.1822
N,,,,,,,Public,,0.523809524,649,,SY18-19,SC@030@0701,76,1140,370,5550,,,,,,,,,,,,,,2018,9,,,,,,,,,,,1239,121,Bluffton High School,030,Beaufort County,0701,9/1/2018,SC,450111001165,15,528,2426,4720,830,15,174,1031,109,Beaufort County,Public,0.1822
N,,,,,,,Public,,0.525848142,651,,SY18-19,SC@030@0701,76.5,1683,316.363636364,6960,,,,,,,,,,,,,,2018,10,,,,,,,,,,,1238,120,Bluffton High School,030,Beaufort County,0701,10/1/2018,SC,450111001165,22,531,4134,6064,896,22,361,1556,127,Beaufort County,Public,0.1822
N,,,,,,,Public,,0.466019417,576,,SY18-19,SC@030@0701,81.736842105,1553,339,6441,,,,,,,,,,,,,,2018,11,,,,,,,,,,,1236,101,Bluffton High School,030,Beaufort County,0701,11/1/2018,SC,450111001165,19,475,3325,5544,897,19,302,1430,123,Beaufort County,Public,0.1822
N,,,,,,,Public,,0.474369406,583,,SY18-19,SC@030@0701,87.333333333,1310,355.8,5337,,,,,,,,,,,,,,2018,12,,,,,,,,,,,1229,103,Bluffton High School,030,Beaufort County,0701,12/1/2018,SC,450111001165,15,480,2613,4608,729,15,243,1192,118,Beaufort County,Public,0.1822
N,,,,,,,Public,,0.475530179,583,,SY18-19,SC@030@0701,83.611111111,1505,353.944444444,6371,,,,,,,,,,,,,,2019,1,,,,,,,,,,,1226,103,Bluffton High School,030,Beaufort County,0701,1/1/2019,SC,450111001165,18,480,3138,5527,844,18,276,1363,142,Beaufort County,Public,0.1822
N,,,,,,,Public,,0.502928870,601,,SY18-19,SC@030@0701,100.157894737,1903,365.473684211,6944,,,,,,,,,,,,,,2019,2,,,,,,,,,,,1195,108,Bluffton High School,030,Beaufort County,0701,2/1/2019,SC,450111001165,19,493,3231,6024,920,19,316,1766,137,Beaufort County,Public,0.1822
N,,,,,,,Public,,0.505872483,603,,SY18-19,SC@030@0701,97.476190476,2047,352.714285714,7407,,,,,,,,,,,,,,2019,3,,,,,,,,,,,1192,108,Bluffton High School,030,Beaufort County,0701,3/1/2019,SC,450111001165,21,495,3390,6428,979,21,412,1888,159,Beaufort County,Public,0.1822
N,,,,,,,Public,,0.504208754,599,,SY18-19,SC@030@0701,97.764705882,1662,365.882352941,6220,,,,,,,,,,,,,,2019,4,,,,,,,,,,,1188,104,Bluffton High School,030,Beaufort County,0701,4/1/2019,SC,450111001165,17,495,2839,5441,779,17,303,1546,116,Beaufort County,Public,0.1822
N,,,,,,,Public,,0.506318450,601,,SY18-19,SC@030@0701,96.272727273,2118,354,7788,,,,,,,,,,,,,,2019,5,,,,,,,,,,,1187,104,Bluffton High School,030,Beaufort County,0701,5/1/2019,SC,450111001165,22,497,3562,6783,1005,22,366,1962,156,Beaufort County,Public,0.1822
N,,,,,,,Public,,0.627033792,501,,SY18-19,SC@035@0701,48.6,486,320.8,3208,,,,,,,,,,,,,,2018,8,,,,,,,,,,,799,89,Bluffton Middle,035,Beaufort County,0701,8/1/2018,SC,450111001552,10,412,1096,2727,481,10,30,456,30,Beaufort County,Public,0.2396
N,,,,,,,Public,,0.640644362,517,,SY18-19,SC@035@0701,78.466666667,1177,343,5145,,,,,,,,,,,,,,2018,9,,,,,,,,,,,807,109,Bluffton Middle,035,Beaufort County,0701,9/1/2018,SC,450111001552,15,408,1766,4120,1025,15,143,1040,137,Beaufort County,Public,0.2396
N,,,,,,,Public,,0.635118306,510,,SY18-19,SC@035@0701,82.5,1815,319.363636364,7026,,,,,,,,,,,,,,2018,10,,,,,,,,,,,803,101,Bluffton Middle,035,Beaufort County,0701,10/1/2018,SC,450111001552,22,409,2805,5614,1412,22,308,1579,236,Beaufort County,Public,0.2396
N,,,,,,,Public,,0.588380717,476,,SY18-19,SC@035@0701,95.421052632,1813,337.578947368,6414,,,,,,,,,,,,,,2018,11,,,,,,,,,,,809,102,Bluffton Middle,035,Beaufort County,0701,11/1/2018,SC,450111001552,19,374,2524,5088,1326,19,332,1546,267,Beaufort County,Public,0.2396
N,,,,,,,Public,,0.591078067,477,,SY18-19,SC@035@0701,105.2,1578,347.133333333,5207,,,,,,,,,,,,,,2018,12,,,,,,,,,,,807,102,Bluffton Middle,035,Beaufort County,0701,12/1/2018,SC,450111001552,15,375,1956,4130,1077,15,258,1342,236,Beaufort County,Public,0.2396
