Lunch Meals-Reduced,Lunch Meals-Free,Enrollment-Reduced,Enrollment-Free,Breakfast Meals-Reduced,Breakfast Meals-Free,Enrollment-Paid,Breakfast Meals-Free and Reduced,State-Physical,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Month,Claim Year,Breakfast Meals-Paid,Operating Days,Operating Days-Breakfast Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,District ID,District Name,School ID,School Name,Street Address-Line 1,Street Address-Line 2,City,Zip Code,County,School Type-Original,School Level-Original,Claim Date,Enrollment-Total,Enrollment-Free and Reduced,Operating Days-Lunch Only,Lunch Meals-Free and Reduced,Lunch Meals-Paid,ISP
,,,,,,9,19,MT,N,,N,,,10,2018,13,,21,,"Cafeteria ,Grab And Go",,,,,,,MT,166,7.904761905,19,0.904761905,MT@0368@0268,,SY18-19,,10,0.526315789,High,Public,,,,GNG,,,0268,Grass Range Public Schls,0368,Grass Range High School,310 East 2nd Street,,Grass Range,59032,Fergus,Public,High,10/1/2018,19,10,21,166,136,
,,,,,,9,10,MT,N,,N,,,9,2018,15,,19,,"Cafeteria ,Grab And Go",,,,,,,MT,153,8.052631579,10,0.526315789,MT@0368@0268,,SY18-19,,10,0.526315789,High,Public,,,,GNG,,,0268,Grass Range Public Schls,0368,Grass Range High School,310 East 2nd Street,,Grass Range,59032,Fergus,Public,High,9/1/2018,19,10,19,153,123,
,,,,,,21,101,MT,N,,N,,,5,2019,44,,16,,"Cafeteria ,Grab And Go",,,,,,,MT,298,19.866666667,101,6.3125,MT@0367@0268,301296000351,SY18-19,,26,0.553191489,Primary,Public,,,,GNG,,,0268,Grass Range Public Schls,0367,Grass Range School,310 East 2nd Street,,Grass Range,59032,Fergus,Public,Elementary,5/1/2019,47,26,15,298,220,
,,,,,,21,147,MT,N,,N,,,4,2019,57,,19,,"Cafeteria ,Grab And Go",,,,,,,MT,369,19.421052632,147,7.736842105,MT@0367@0268,301296000351,SY18-19,,26,0.553191489,Primary,Public,,,,GNG,,,0268,Grass Range Public Schls,0367,Grass Range School,310 East 2nd Street,,Grass Range,59032,Fergus,Public,Elementary,4/1/2019,47,26,19,369,281,
,,,,,,21,146,MT,N,,N,,,3,2019,69,,21,,"Cafeteria ,Grab And Go",,,,,,,MT,306,14.571428571,146,6.952380952,MT@0367@0268,301296000351,SY18-19,,25,0.543478261,Primary,Public,,,,GNG,,,0268,Grass Range Public Schls,0367,Grass Range School,310 East 2nd Street,,Grass Range,59032,Fergus,Public,Elementary,3/1/2019,46,25,21,306,290,
,,,,,,21,111,MT,N,,N,,,2,2019,40,,19,,"Cafeteria ,Grab And Go",,,,,,,MT,337,17.736842105,111,5.842105263,MT@0367@0268,301296000351,SY18-19,,25,0.543478261,Primary,Public,,,,GNG,,,0268,Grass Range Public Schls,0367,Grass Range School,310 East 2nd Street,,Grass Range,59032,Fergus,Public,Elementary,2/1/2019,46,25,19,337,258,
,,,,,,21,143,MT,N,,N,,,1,2019,74,,21,,"Cafeteria ,Grab And Go",,,,,,,MT,406,19.333333333,143,6.809523810,MT@0367@0268,301296000351,SY18-19,,26,0.553191489,Primary,Public,,,,GNG,,,0268,Grass Range Public Schls,0367,Grass Range School,310 East 2nd Street,,Grass Range,59032,Fergus,Public,Elementary,1/1/2019,47,26,21,406,308,
,,,,,,21,98,MT,N,,N,,,12,2018,41,,14,,"Cafeteria ,Grab And Go",,,,,,,MT,281,20.071428571,98,7,MT@0367@0268,301296000351,SY18-19,,26,0.553191489,Primary,Public,,,,GNG,,,0268,Grass Range Public Schls,0367,Grass Range School,310 East 2nd Street,,Grass Range,59032,Fergus,Public,Elementary,12/1/2018,47,26,14,281,197,
,,,,,,22,119,MT,N,,N,,,11,2018,60,,19,,"Cafeteria ,Grab And Go",,,,,,,MT,392,20.631578947,119,6.263157895,MT@0367@0268,301296000351,SY18-19,,29,0.568627451,Primary,Public,,,,GNG,,,0268,Grass Range Public Schls,0367,Grass Range School,310 East 2nd Street,,Grass Range,59032,Fergus,Public,Elementary,11/1/2018,51,29,19,392,275,
,,,,,,24,127,MT,N,,N,,,10,2018,62,,21,,"Cafeteria ,Grab And Go",,,,,,,MT,457,21.761904762,127,6.047619048,MT@0367@0268,301296000351,SY18-19,,27,0.529411765,Primary,Public,,,,GNG,,,0268,Grass Range Public Schls,0367,Grass Range School,310 East 2nd Street,,Grass Range,59032,Fergus,Public,Elementary,10/1/2018,51,27,21,457,337,
,,,,,,24,111,MT,N,,N,,,9,2018,41,,19,,"Cafeteria ,Grab And Go",,,,,,,MT,385,20.263157895,111,5.842105263,MT@0367@0268,301296000351,SY18-19,,26,0.52,Primary,Public,,,,GNG,,,0268,Grass Range Public Schls,0367,Grass Range School,310 East 2nd Street,,Grass Range,59032,Fergus,Public,Elementary,9/1/2018,50,26,19,385,315,
,,,,,,,298,MT,N,,N,,,5,2019,893,,22,,"Breakfast After The Bell , Grab And Go",,,,,,,MT,291,13.227272727,298,13.545454545,MT@9976@9979,,SY18-19,,26,0.209677419,High,Nonpublic,,,,GNG,,,9979,Great Falls Cent Cath HS,9976,Great Falls Cent Cath HS,2800 18th Avenue S,,Great Falls,59405,Cascade,Private,High,5/1/2019,124,26,22,291,863,
,,,,,,,289,MT,N,,N,,,4,2019,826,,19,,"Breakfast After The Bell , Grab And Go",,,,,,,MT,278,14.631578947,289,15.210526316,MT@9976@9979,,SY18-19,,26,0.209677419,High,Nonpublic,,,,GNG,,,9979,Great Falls Cent Cath HS,9976,Great Falls Cent Cath HS,2800 18th Avenue S,,Great Falls,59405,Cascade,Private,High,4/1/2019,124,26,19,278,828,
,,,,,,,353,MT,N,,N,,,3,2019,990,,21,,"Breakfast After The Bell , Grab And Go",,,,,,,MT,351,16.714285714,353,16.809523810,MT@9976@9979,,SY18-19,,27,0.219512195,High,Nonpublic,,,,GNG,,,9979,Great Falls Cent Cath HS,9976,Great Falls Cent Cath HS,2800 18th Avenue S,,Great Falls,59405,Cascade,Private,High,3/1/2019,123,27,21,351,959,
,,,,,,,212,MT,N,,N,,,2,2019,714,,19,,"Breakfast After The Bell , Grab And Go",,,,,,,MT,278,14.631578947,212,11.157894737,MT@9976@9979,,SY18-19,,25,0.203252033,High,Nonpublic,,,,GNG,,,9979,Great Falls Cent Cath HS,9976,Great Falls Cent Cath HS,2800 18th Avenue S,,Great Falls,59405,Cascade,Private,High,2/1/2019,123,25,19,278,796,
,,,,,,,265,MT,N,,N,,,1,2019,774,,18,,"Breakfast After The Bell , Grab And Go",,,,,,,MT,301,16.722222222,265,14.722222222,MT@9976@9979,,SY18-19,,26,0.206349206,High,Nonpublic,,,,GNG,,,9979,Great Falls Cent Cath HS,9976,Great Falls Cent Cath HS,2800 18th Avenue S,,Great Falls,59405,Cascade,Private,High,1/1/2019,126,26,18,301,810,
,,,,,,,237,MT,N,,N,,,12,2018,628,,15,,"Breakfast After The Bell , Grab And Go",,,,,,,MT,242,16.133333333,237,15.8,MT@9976@9979,,SY18-19,,26,0.208,High,Nonpublic,,,,GNG,,,9979,Great Falls Cent Cath HS,9976,Great Falls Cent Cath HS,2800 18th Avenue S,,Great Falls,59405,Cascade,Private,High,12/1/2018,125,26,15,242,636,
,,,,,,,316,MT,N,,N,,,11,2018,851,,19,,"Breakfast After The Bell , Grab And Go",,,,,,,MT,323,17,316,16.631578947,MT@9976@9979,,SY18-19,,26,0.208,High,Nonpublic,,,,GNG,,,9979,Great Falls Cent Cath HS,9976,Great Falls Cent Cath HS,2800 18th Avenue S,,Great Falls,59405,Cascade,Private,High,11/1/2018,125,26,19,323,843,
,,,,,,,304,MT,N,,N,,,10,2018,876,,20,,"Breakfast After The Bell , Grab And Go",,,,,,,MT,313,15.65,304,15.2,MT@9976@9979,,SY18-19,,24,0.192,High,Nonpublic,,,,GNG,,,9979,Great Falls Cent Cath HS,9976,Great Falls Cent Cath HS,2800 18th Avenue S,,Great Falls,59405,Cascade,Private,High,10/1/2018,125,24,20,313,1006,
,,,,,,,313,MT,N,,N,,,9,2018,799,,19,,"Breakfast After The Bell , Grab And Go",,,,,,,MT,302,15.894736842,313,16.473684211,MT@9976@9979,,SY18-19,,28,0.222222222,High,Nonpublic,,,,GNG,,,9979,Great Falls Cent Cath HS,9976,Great Falls Cent Cath HS,2800 18th Avenue S,,Great Falls,59405,Cascade,Private,High,9/1/2018,126,28,19,302,786,
,,,,,,917,15,MT,N,,N,,,6,2019,0,,5,,Cafeteria ,,,,,,,MT,401,80.2,15,3,MT@1464@0098,,SY18-19,,376,0.290796597,High,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,1464,C M Russell High School,228 17th AveNW.,,Great Falls,59404,Cascade,Public,High,6/1/2019,1293,376,5,401,365,
,,,,,,937,139,MT,N,,N,,,5,2019,23,,22,,Cafeteria ,,,,,,,MT,3312,150.545454545,139,6.318181818,MT@1464@0098,,SY18-19,,392,0.294958616,High,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,1464,C M Russell High School,228 17th AveNW.,,Great Falls,59404,Cascade,Public,High,5/1/2019,1329,392,22,3312,3186,
,,,,,,943,124,MT,N,,N,,,4,2019,20,,16,,Cafeteria ,,,,,,,MT,2380,148.75,124,7.75,MT@1464@0098,,SY18-19,,397,0.296268657,High,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,1464,C M Russell High School,228 17th AveNW.,,Great Falls,59404,Cascade,Public,High,4/1/2019,1340,397,16,2380,2312,
,,,,,,960,136,MT,N,,N,,,3,2019,12,,20,,Cafeteria ,,,,,,,MT,3266,163.3,136,6.8,MT@1464@0098,,SY18-19,,400,0.294117647,High,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,1464,C M Russell High School,228 17th AveNW.,,Great Falls,59404,Cascade,Public,High,3/1/2019,1360,400,20,3266,3173,
,,,,,,974,109,MT,N,,N,,,2,2019,28,,19,,Cafeteria ,,,,,,,MT,3204,168.631578947,109,5.736842105,MT@1464@0098,,SY18-19,,402,0.292151163,High,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,1464,C M Russell High School,228 17th AveNW.,,Great Falls,59404,Cascade,Public,High,2/1/2019,1376,402,19,3204,3300,
,,,,,,992,141,MT,N,,N,,,1,2019,36,,21,,Cafeteria ,,,,,,,MT,3429,163.285714286,141,6.714285714,MT@1464@0098,,SY18-19,,403,0.288888889,High,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,1464,C M Russell High School,228 17th AveNW.,,Great Falls,59404,Cascade,Public,High,1/1/2019,1395,403,21,3429,3138,
,,,,,,999,99,MT,N,,N,,,12,2018,20,,15,,Cafeteria ,,,,,,,MT,2631,175.4,99,6.6,MT@1464@0098,,SY18-19,,404,0.287954383,High,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,1464,C M Russell High School,228 17th AveNW.,,Great Falls,59404,Cascade,Public,High,12/1/2018,1403,404,15,2631,2600,
,,,,,,1027,134,MT,N,,N,,,11,2018,34,,19,,Cafeteria ,,,,,,,MT,3221,169.526315789,134,7.052631579,MT@1464@0098,,SY18-19,,402,0.281315605,High,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,1464,C M Russell High School,228 17th AveNW.,,Great Falls,59404,Cascade,Public,High,11/1/2018,1429,402,19,3221,3423,
,,,,,,1038,185,MT,N,,N,,,10,2018,36,,21,,Cafeteria ,,,,,,,MT,3926,186.952380952,185,8.809523810,MT@1464@0098,,SY18-19,,484,0.318002628,High,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,1464,C M Russell High School,228 17th AveNW.,,Great Falls,59404,Cascade,Public,High,10/1/2018,1522,484,21,3926,3926,
,,,,,,928,191,MT,N,,N,,,9,2018,12,,19,,Cafeteria ,,,,,,,MT,3303,173.842105263,191,10.052631579,MT@1464@0098,,SY18-19,,498,0.349228612,High,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,1464,C M Russell High School,228 17th AveNW.,,Great Falls,59404,Cascade,Public,High,9/1/2018,1426,498,19,3303,3062,
,,,,,,132,546,MT,N,,N,,,6,2019,222,,5,,Classroom,,,,,,,MT,655,131,546,109.2,MT@1408@0098,301304000357,SY18-19,,181,0.578274760,Primary,Public,,,,BIC,,,0098,Great Falls Public Schls,1408,Chief Joseph School,5305 3rd Ave South,,Great Falls,59405,Cascade,Public,Elementary,6/1/2019,313,181,5,655,271,0.3366
,,,,,,133,2733,MT,N,,N,,,5,2019,1121,,22,,Classroom,,,,,,,MT,3020,137.272727273,2733,124.227272727,MT@1408@0098,301304000357,SY18-19,,183,0.579113924,Primary,Public,,,,BIC,,,0098,Great Falls Public Schls,1408,Chief Joseph School,5305 3rd Ave South,,Great Falls,59405,Cascade,Public,Elementary,5/1/2019,316,183,22,3020,1095,0.3366
,,,,,,135,2014,MT,N,,N,,,4,2019,763,,16,,Classroom,,,,,,,MT,2157,134.8125,2014,125.875,MT@1408@0098,301304000357,SY18-19,,189,0.583333333,Primary,Public,,,,BIC,,,0098,Great Falls Public Schls,1408,Chief Joseph School,5305 3rd Ave South,,Great Falls,59405,Cascade,Public,Elementary,4/1/2019,324,189,16,2157,756,0.3366
,,,,,,135,2492,MT,N,,N,,,3,2019,1003,,20,,Classroom,,,,,,,MT,2671,133.55,2492,124.6,MT@1408@0098,301304000357,SY18-19,,185,0.578125,Primary,Public,,,,BIC,,,0098,Great Falls Public Schls,1408,Chief Joseph School,5305 3rd Ave South,,Great Falls,59405,Cascade,Public,Elementary,3/1/2019,320,185,20,2671,986,0.3366
,,,,,,134,2167,MT,N,,N,,,2,2019,865,,19,,Classroom,,,,,,,MT,2401,126.368421053,2167,114.052631579,MT@1408@0098,301304000357,SY18-19,,179,0.571884984,Primary,Public,,,,BIC,,,0098,Great Falls Public Schls,1408,Chief Joseph School,5305 3rd Ave South,,Great Falls,59405,Cascade,Public,Elementary,2/1/2019,313,179,19,2401,926,0.3366
,,,,,,138,2519,MT,N,,N,,,1,2019,925,,21,,Classroom,,,,,,,MT,2722,129.619047619,2519,119.952380952,MT@1408@0098,301304000357,SY18-19,,179,0.564668770,Primary,Public,,,,BIC,,,0098,Great Falls Public Schls,1408,Chief Joseph School,5305 3rd Ave South,,Great Falls,59405,Cascade,Public,Elementary,1/1/2019,317,179,21,2722,1110,0.3366
,,,,,,144,1768,MT,N,,N,,,12,2018,694,,15,,Classroom,,,,,,,MT,1905,127,1768,117.866666667,MT@1408@0098,301304000357,SY18-19,,173,0.545741325,Primary,Public,,,,BIC,,,0098,Great Falls Public Schls,1408,Chief Joseph School,5305 3rd Ave South,,Great Falls,59405,Cascade,Public,Elementary,12/1/2018,317,173,15,1905,860,0.3366
,,,,,,145,2279,MT,N,,N,,,11,2018,944,,19,,Classroom,,,,,,,MT,2364,124.421052632,2279,119.947368421,MT@1408@0098,301304000357,SY18-19,,171,0.541139241,Primary,Public,,,,BIC,,,0098,Great Falls Public Schls,1408,Chief Joseph School,5305 3rd Ave South,,Great Falls,59405,Cascade,Public,Elementary,11/1/2018,316,171,19,2364,1083,0.3366
,,,,,,148,2462,MT,N,,N,,,10,2018,1019,,21,,Classroom,,,,,,,MT,2648,126.095238095,2462,117.238095238,MT@1408@0098,301304000357,SY18-19,,172,0.5375,Primary,Public,,,,BIC,,,0098,Great Falls Public Schls,1408,Chief Joseph School,5305 3rd Ave South,,Great Falls,59405,Cascade,Public,Elementary,10/1/2018,320,172,21,2648,1114,0.3366
,,,,,,155,2178,MT,N,,N,,,9,2018,911,,19,,Classroom,,,,,,,MT,2168,114.105263158,2178,114.631578947,MT@1408@0098,301304000357,SY18-19,,170,0.523076923,Primary,Public,,,,BIC,,,0098,Great Falls Public Schls,1408,Chief Joseph School,5305 3rd Ave South,,Great Falls,59405,Cascade,Public,Elementary,9/1/2018,325,170,19,2168,939,0.3366
,,,,,,357,324,MT,N,,N,,,6,2019,57,,5,,Cafeteria ,,,,,,,MT,748,149.6,324,64.8,MT@1633@0098,301304000882,SY18-19,,457,0.561425061,Middle,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,1633,East Middle School,4040 Central Ave.,,Great Falls,59403,Cascade,Public,Middle,6/1/2019,814,457,5,748,375,0.3834
,,,,,,361,2316,MT,N,,N,,,5,2019,384,,22,,Cafeteria ,,,,,,,MT,6727,305.772727273,2316,105.272727273,MT@1633@0098,301304000882,SY18-19,,467,0.564009662,Middle,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,1633,East Middle School,4040 Central Ave.,,Great Falls,59403,Cascade,Public,Middle,5/1/2019,828,467,22,6727,3413,0.3834
,,,,,,359,1858,MT,N,,N,,,4,2019,310,,16,,Cafeteria ,,,,,,,MT,5073,317.0625,1858,116.125,MT@1633@0098,301304000882,SY18-19,,475,0.569544365,Middle,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,1633,East Middle School,4040 Central Ave.,,Great Falls,59403,Cascade,Public,Middle,4/1/2019,834,475,16,5073,2498,0.3834
,,,,,,360,2019,MT,N,,N,,,3,2019,334,,20,,Cafeteria ,,,,,,,MT,6013,300.65,2019,100.95,MT@1633@0098,301304000882,SY18-19,,475,0.568862275,Middle,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,1633,East Middle School,4040 Central Ave.,,Great Falls,59403,Cascade,Public,Middle,3/1/2019,835,475,20,6013,2930,0.3834
,,,,,,357,1888,MT,N,,N,,,2,2019,320,,19,,Cafeteria ,,,,,,,MT,5558,292.526315789,1888,99.368421053,MT@1633@0098,301304000882,SY18-19,,477,0.571942446,Middle,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,1633,East Middle School,4040 Central Ave.,,Great Falls,59403,Cascade,Public,Middle,2/1/2019,834,477,19,5558,2706,0.3834
,,,,,,367,2214,MT,N,,N,,,1,2019,317,,21,,Cafeteria ,,,,,,,MT,6429,306.142857143,2214,105.428571429,MT@1633@0098,301304000882,SY18-19,,477,0.565165877,Middle,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,1633,East Middle School,4040 Central Ave.,,Great Falls,59403,Cascade,Public,Middle,1/1/2019,844,477,21,6429,3041,0.3834
,,,,,,372,1618,MT,N,,N,,,12,2018,246,,15,,Cafeteria ,,,,,,,MT,4871,324.733333333,1618,107.866666667,MT@1633@0098,301304000882,SY18-19,,468,0.557142857,Middle,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,1633,East Middle School,4040 Central Ave.,,Great Falls,59403,Cascade,Public,Middle,12/1/2018,840,468,15,4871,2336,0.3834
,,,,,,400,1854,MT,N,,N,,,11,2018,411,,19,,Cafeteria ,,,,,,,MT,5708,300.421052632,1854,97.578947368,MT@1633@0098,301304000882,SY18-19,,466,0.538106236,Middle,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,1633,East Middle School,4040 Central Ave.,,Great Falls,59403,Cascade,Public,Middle,11/1/2018,866,466,19,5708,2946,0.3834
,,,,,,413,2125,MT,N,,N,,,10,2018,337,,21,,Cafeteria ,,,,,,,MT,7256,345.523809524,2125,101.190476190,MT@1633@0098,301304000882,SY18-19,,546,0.569343066,Middle,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,1633,East Middle School,4040 Central Ave.,,Great Falls,59403,Cascade,Public,Middle,10/1/2018,959,546,21,7256,3255,0.3834
,,,,,,284,1654,MT,N,,N,,,9,2018,104,,19,,Cafeteria ,,,,,,,MT,7266,382.421052632,1654,87.052631579,MT@1633@0098,301304000882,SY18-19,,587,0.673938002,Middle,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,1633,East Middle School,4040 Central Ave.,,Great Falls,59403,Cascade,Public,Middle,9/1/2018,871,587,19,7266,2109,0.3834
,,,,,,,1427,MT,Y,,N,,,6,2019,96,,5,,"Breakfast After The Bell , Classroom ",,,,,,,MT,1484,296.8,1427,285.4,MT@1855@0098,,SY18-19,,403,0.936868687,Primary,Public,,,,BIC,,,0098,Great Falls Public Schls,1855,Giant Springs Elementary,1100 4th Street South,,Great Falls,59405,Cascade,Public,Elementary,6/1/2019,430,403,5,1484,100,
,,,,,,,6968,MT,Y,,N,,,5,2019,469,,22,,"Breakfast After The Bell , Classroom ",,,,,,,MT,6951,315.954545455,6968,316.727272727,MT@1855@0098,,SY18-19,,400,0.937045026,Primary,Public,,,,BIC,,,0098,Great Falls Public Schls,1855,Giant Springs Elementary,1100 4th Street South,,Great Falls,59405,Cascade,Public,Elementary,5/1/2019,427,400,22,6951,467,
,,,,,,,4958,MT,Y,,N,,,4,2019,333,,16,,"Breakfast After The Bell , Classroom ",,,,,,,MT,4964,310.25,4958,309.875,MT@1855@0098,,SY18-19,,400,0.936957342,Primary,Public,,,,BIC,,,0098,Great Falls Public Schls,1855,Giant Springs Elementary,1100 4th Street South,,Great Falls,59405,Cascade,Public,Elementary,4/1/2019,427,400,16,4964,334,
,,,,,,,6161,MT,Y,,N,,,3,2019,414,,20,,"Breakfast After The Bell , Classroom ",,,,,,,MT,6162,308.1,6161,308.05,MT@1855@0098,,SY18-19,,402,0.937043796,Primary,Public,,,,BIC,,,0098,Great Falls Public Schls,1855,Giant Springs Elementary,1100 4th Street South,,Great Falls,59405,Cascade,Public,Elementary,3/1/2019,429,402,20,6162,414,
,,,,,,,5514,MT,Y,,N,,,2,2019,371,,19,,"Breakfast After The Bell , Classroom ",,,,,,,MT,5555,292.368421053,5514,290.210526316,MT@1855@0098,,SY18-19,,395,0.936920223,Primary,Public,,,,BIC,,,0098,Great Falls Public Schls,1855,Giant Springs Elementary,1100 4th Street South,,Great Falls,59405,Cascade,Public,Elementary,2/1/2019,422,395,19,5555,374,
,,,,,,,6344,MT,Y,,N,,,1,2019,427,,21,,"Breakfast After The Bell , Classroom ",,,,,,,MT,6289,299.476190476,6344,302.095238095,MT@1855@0098,,SY18-19,,399,0.936978546,Primary,Public,,,,BIC,,,0098,Great Falls Public Schls,1855,Giant Springs Elementary,1100 4th Street South,,Great Falls,59405,Cascade,Public,Elementary,1/1/2019,426,399,21,6289,423,
,,,,,,,4561,MT,Y,,N,,,12,2018,307,,15,,"Breakfast After The Bell , Classroom ",,,,,,,MT,4439,295.933333333,4561,304.066666667,MT@1855@0098,,SY18-19,,389,0.937090986,Primary,Public,,,,BIC,,,0098,Great Falls Public Schls,1855,Giant Springs Elementary,1100 4th Street South,,Great Falls,59405,Cascade,Public,Elementary,12/1/2018,415,389,15,4439,298,
,,,,,,,5735,MT,Y,,N,,,11,2018,386,,19,,"Breakfast After The Bell , Classroom ",,,,,,,MT,5570,293.157894737,5735,301.842105263,MT@1855@0098,,SY18-19,,495,0.936921783,Primary,Public,,,,BIC,,,0098,Great Falls Public Schls,1855,Giant Springs Elementary,1100 4th Street South,,Great Falls,59405,Cascade,Public,Elementary,11/1/2018,528,495,19,5570,375,
,,,,,,,6328,MT,Y,,N,,,10,2018,425,,21,,"Breakfast After The Bell , Classroom ",,,,,,,MT,6129,291.857142857,6328,301.333333333,MT@1855@0098,,SY18-19,,501,0.937012689,Primary,Public,,,,BIC,,,0098,Great Falls Public Schls,1855,Giant Springs Elementary,1100 4th Street South,,Great Falls,59405,Cascade,Public,Elementary,10/1/2018,535,501,21,6129,412,
,,,,,,,5522,MT,Y,,N,,,9,2018,371,,19,,"Breakfast After The Bell , Classroom ",,,,,,,MT,5460,287.368421053,5522,290.631578947,MT@1855@0098,,SY18-19,,383,0.937017333,Primary,Public,,,,BIC,,,0098,Great Falls Public Schls,1855,Giant Springs Elementary,1100 4th Street South,,Great Falls,59405,Cascade,Public,Elementary,9/1/2018,409,383,19,5460,367,
,,,,,,818,205,MT,N,,N,,,6,2019,24,,5,,Cafeteria ,,,,,,,MT,471,94.2,205,41,MT@0134@0098,,SY18-19,,533,0.394522576,High,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,0134,Great Falls High School,1900 2nd Ave. south,,Great Falls,59405,Cascade,Public,High,6/1/2019,1351,533,5,471,195,
,,,,,,836,1365,MT,N,,N,,,5,2019,215,,22,,Cafeteria ,,,,,,,MT,4615,209.772727273,1365,62.045454545,MT@0134@0098,,SY18-19,,553,0.398128150,High,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,0134,Great Falls High School,1900 2nd Ave. south,,Great Falls,59405,Cascade,Public,High,5/1/2019,1389,553,22,4615,2261,
,,,,,,849,1032,MT,N,,N,,,4,2019,171,,16,,Cafeteria ,,,,,,,MT,3481,217.5625,1032,64.5,MT@0134@0098,,SY18-19,,565,0.399575672,High,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,0134,Great Falls High School,1900 2nd Ave. south,,Great Falls,59405,Cascade,Public,High,4/1/2019,1414,565,16,3481,1789,
,,,,,,855,1193,MT,N,,N,,,3,2019,175,,20,,Cafeteria ,,,,,,,MT,4680,234,1193,59.65,MT@0134@0098,,SY18-19,,578,0.403349616,High,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,0134,Great Falls High School,1900 2nd Ave. south,,Great Falls,59405,Cascade,Public,High,3/1/2019,1433,578,20,4680,2349,
,,,,,,864,1056,MT,N,,N,,,2,2019,121,,19,,Cafeteria ,,,,,,,MT,4700,247.368421053,1056,55.578947368,MT@0134@0098,,SY18-19,,585,0.403726708,High,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,0134,Great Falls High School,1900 2nd Ave. south,,Great Falls,59405,Cascade,Public,High,2/1/2019,1449,585,19,4700,2454,
,,,,,,896,1264,MT,N,,N,,,1,2019,151,,21,,Cafeteria ,,,,,,,MT,4808,228.952380952,1264,60.190476190,MT@0134@0098,,SY18-19,,596,0.402974983,High,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,0134,Great Falls High School,1900 2nd Ave. south,,Great Falls,59405,Cascade,Public,High,1/1/2019,1479,596,21,4808,2395,
,,,,,,893,868,MT,N,,N,,,12,2018,110,,15,,Cafeteria ,,,,,,,MT,3795,253,868,57.866666667,MT@0134@0098,,SY18-19,,598,0.040107311,High,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,0134,Great Falls High School,1900 2nd Ave. south,,Great Falls,59405,Cascade,Public,High,12/1/2018,14910,598,15,3795,1908,
,,,,,,950,1166,MT,N,,N,,,11,2018,126,,19,,Cafeteria ,,,,,,,MT,4751,250.052631579,1166,61.368421053,MT@0134@0098,,SY18-19,,600,0.387096774,High,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,0134,Great Falls High School,1900 2nd Ave. south,,Great Falls,59405,Cascade,Public,High,11/1/2018,1550,600,19,4751,2554,
,,,,,,983,1287,MT,N,,N,,,10,2018,139,,21,,Cafeteria ,,,,,,,MT,5389,256.619047619,1287,61.285714286,MT@0134@0098,,SY18-19,,672,0.406042296,High,Public,,,,Cafeteria ,,,0098,Great Falls Public Schls,0134,Great Falls High School,1900 2nd Ave. south,,Great Falls,59405,Cascade,Public,High,10/1/2018,1655,672,21,5389,2860,
