School Name,District ID,School ID,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data
Tombstone High School,4168,4751,Tombstone Unified District,,Cochise,,85638,,,,Regular School,N,,,,,,,,,,,,,17480,2382,7866,,9944,1314,2558,,167,167,167,,Cafeteria,,,,,,,AZ,19862,118.934131737,11258,67.413173653,AZ@4751@4168,040860000809,SY16-17,,,0.53,,Public,,,,Cafeteria,,
Walter J Meyer School,4168,4750,Tombstone Unified District,,Cochise,,85638,,,,Regular School,Y,,N,N,,,,,,,,,,16490,0,1788,,16573,0,1796,,167,167,167,,BIC GNG,,,,,,,AZ,16490,98.742514970,16573,99.239520958,AZ@4750@4168,040860000810,SY16-17,,,0.72,,Public,,,,Other,,
Topock Elementary School,4376,5581,Topock Elementary District,,Mohave,,86436,,,,Regular School,N,,Y,N,,,,,,,,,,12541,1632,1521,,10295,1202,850,,167,167,167,,Cafeteria,,,,,,,AZ,14173,84.868263473,11497,68.844311377,AZ@5581@4376,040864001259,SY16-17,,,0.92,,Public,,,,Cafeteria,,
Tuba City High School,4197,4838,Tuba City Unified School District #15,,Coconino,,86045,,,,Regular School,Y,,N,N,,,,,,,,,,71598,0,2588,,28522,0,1032,,167,167,167,,Cafeteria,,,,,,,AZ,71598,428.730538922,28522,170.790419162,AZ@4838@4197,040868000812,SY16-17,,,0.78,,Public,,,,Cafeteria,,
Tuba City Junior High School,4197,4837,Tuba City Unified School District #15,,Coconino,,86045,,,,Regular School,Y,,N,N,,,,,,,,,,51117,0,1848,,26526,0,959,,167,167,167,,Cafeteria,,,,,,,AZ,51117,306.089820359,26526,158.838323353,AZ@4837@4197,040868000814,SY16-17,,,0.98,,Public,,,,Cafeteria,,
Tuba City Primary School,4197,4833,Tuba City Unified School District #15,,Coconino,,86045,,,,Regular School,Y,,N,N,,,,,,,,,,84684,0,3061,,47759,0,1725,,167,167,167,,Cafeteria,,,,,,,AZ,84684,507.089820359,47759,285.982035928,AZ@4833@4197,040868000815,SY16-17,,,0.99,,Public,,,,Cafeteria,,
Dzil Libei Elementary School,4197,4834,Tuba City Unified School District #15,,Coconino,,86020,,,,Regular School,Y,,N,N,,,,,,,,,,8943,0,323,,7028,0,253,,167,167,167,,Cafeteria,,,,,,,AZ,8943,53.550898204,7028,42.083832335,AZ@4834@4197,040868001152,SY16-17,,,0.95,,Public,,,,Cafeteria,,
Gap Primary School,4197,4835,Tuba City Unified School District #15,,Coconino,,86020,,,,Regular School,Y,,N,N,,,,,,,,,,10252,0,370,,8929,0,322,,167,167,167,,Cafeteria,,,,,,,AZ,10252,61.389221557,8929,53.467065868,AZ@4835@4197,040868001153,SY16-17,,,0.95,,Public,,,,Cafeteria,,
Tuba City Alternative School,4197,78916,Tuba City Unified School District #15,,Coconino,,86045,,,,Regular School,Y,,N,N,,,,,,,,,,3880,0,139,,1481,0,53,,167,167,167,,Cafeteria,,,,,,,AZ,3880,23.233532934,1481,8.868263473,AZ@78916@4197,040868001822,SY16-17,,,0.9,,Public,,,,Cafeteria,,
Alice Vail Middle School,4403,5750,Tucson Unified District,,Pima,,85711,,,,Regular School,N,,,,,,,,,,,,,45517,3436,6856,,20743,1054,1577,,167,167,167,,Cafeteria,,,,,,,AZ,48953,293.131736527,21797,130.520958084,AZ@5750@4403,040880000817,SY16-17,,,0.67,,Public,,,,Cafeteria,,
Annie Kellond Elementary School,4403,5693,Tucson Unified District,,Pima,,85710,,,,Regular School,N,,,,,,,,,,,,,42190,5915,10920,,14790,1053,1475,,167,167,167,,Cafeteria,,,,,,,AZ,48105,288.053892216,15843,94.868263473,AZ@5693@4403,040880000819,SY16-17,,,0.61,,Public,,,,Cafeteria,,
Borman Elementary School,4403,5663,Tucson Unified District,,Pima,,85708,,,,Regular School,N,,,,,,,,,,,,,12645,10266,15967,,5068,1422,1647,,167,167,167,,Cafeteria,,,,,,,AZ,22911,137.191616766,6490,38.862275449,AZ@5663@4403,040880000824,SY16-17,,,0.35,,Public,,,,Cafeteria,,
Sabino High School,4403,5761,Tucson Unified District,,Pima,,85749,,,,Regular School,N,,,,,,,,,,,,,13554,914,8727,,2477,137,934,,167,167,167,,Cafeteria,,,,,,,AZ,14468,86.634730539,2614,15.652694611,AZ@5761@4403,040880000827,SY16-17,,,0.2,,Public,,,,Cafeteria,,
C E Rose Elementary School,4403,5715,Tucson Unified District,,Pima,,85714,,,,Regular School,N,,,,,,,,,,,,,99626,8131,4488,,20452,646,318,,167,167,167,,Cafeteria,,,,,,,AZ,107757,645.251497006,21098,126.335329341,AZ@5715@4403,040880000828,SY16-17,,,0.99,,Public,,,,Cafeteria,,
Dietz K-8 School,4403,5673,Tucson Unified District,,Pima,,85710,,,,Regular School,N,,,,,,,,,,,,,59915,2265,2947,,24788,387,278,,167,167,167,,Cafeteria,,,,,,,AZ,62180,372.335329341,25175,150.748502994,AZ@5673@4403,040880000836,SY16-17,,,0.82,,Public,,,,Cafeteria,,
Doolen Middle School,4403,5737,Tucson Unified District,,Pima,,85716,,,,Regular School,N,,,,,,,,,,,,,49953,1678,2232,,22216,599,372,,167,167,167,,Cafeteria,,,,,,,AZ,51631,309.167664671,22815,136.616766467,AZ@5737@4403,040880000837,SY16-17,,,0.72,,Public,,,,Cafeteria,,
Drachman Primary Magnet School,4403,5674,Tucson Unified District,,Pima,,85701,,,,Regular School,N,,,,,,,,,,,,,32347,4763,4766,,14088,1752,1058,,167,167,167,,Cafeteria,,,,,,,AZ,37110,222.215568862,15840,94.850299401,AZ@5674@4403,040880000838,SY16-17,,,0.8,,Public,,,,Cafeteria,,
Dunham Elementary School,4403,5676,Tucson Unified District,,Pima,,85748,,,,Regular School,N,,,,,,,,,,,,,19782,1926,6915,,6317,208,880,,167,167,167,,Cafeteria,,,,,,,AZ,21708,129.988023952,6525,39.071856287,AZ@5676@4403,040880000840,SY16-17,,,0.55,,Public,,,,Cafeteria,,
Irene Erickson Elementary School,4403,5677,Tucson Unified District,,Pima,,85730,,,,Regular School,N,,,,,,,,,,,,,58086,2142,2049,,31680,713,368,,167,167,167,,Cafeteria,,,,,,,AZ,60228,360.646706587,32393,193.970059880,AZ@5677@4403,040880000841,SY16-17,,,0.81,,Public,,,,Cafeteria,,
Booth-Fickett Math/Science Magnet School,4403,5738,Tucson Unified District,,Pima,,85710,,,,Regular School,N,,,,,,,,,,,,,84718,8052,9940,,36425,2605,3093,,167,167,167,,Cafeteria,,,,,,,AZ,92770,555.508982036,39030,233.712574850,AZ@5738@4403,040880000842,SY16-17,,,0.74,,Public,,,,Cafeteria,,
Ford Elementary,4403,5678,Tucson Unified District,,Pima,,85730,,,,Regular School,N,,,,,,,,,,,,,39083,3298,6347,,12255,537,651,,167,167,167,,Cafeteria,,,,,,,AZ,42381,253.778443114,12792,76.598802395,AZ@5678@4403,040880000843,SY16-17,,,0.72,,Public,,,,Cafeteria,,
Fruchthendler Elementary School,4403,5680,Tucson Unified District,,Pima,,85715,,,,Regular School,,,,,,,,,,,,,,10161,1574,18175,,,,,,167,167,167,,,,,,,,,AZ,11735,70.269461078,,,AZ@5680@4403,040880000845,SY16-17,,,0.24,,Public,,,,,,
Gale Elementary School,4403,5681,Tucson Unified District,,Pima,,85710,,,,Regular School,N,,,,,,,,,,,,,18575,3641,10237,,6045,494,1504,,167,167,167,,Cafeteria,,,,,,,AZ,22216,133.029940120,6539,39.155688623,AZ@5681@4403,040880000846,SY16-17,,,0.45,,Public,,,,Cafeteria,,
Gridley Middle School,4403,5739,Tucson Unified District,,Pima,,85748,,,,Regular School,N,,,,,,,,,,,,,31792,3892,14531,,8239,657,596,,167,167,167,,Cafeteria,,,,,,,AZ,35684,213.676646707,8896,53.269461078,AZ@5739@4403,040880000848,SY16-17,,,0.48,,Public,,,,Cafeteria,,
Anna Henry Elementary School,4403,5685,Tucson Unified District,,Pima,,85710,,,,Regular School,N,,,,,,,,,,,,,31678,3622,7228,,11147,924,1512,,167,167,167,,Cafeteria,,,,,,,AZ,35300,211.377245509,12071,72.281437126,AZ@5685@4403,040880000850,SY16-17,,,0.62,,Public,,,,Cafeteria,,
Holladay Intermediate Magnet School,4403,5686,Tucson Unified District,,Pima,,85713,,,,Regular School,N,,,,,,,,,,,,,28780,777,981,,10900,434,248,,167,167,167,,Cafeteria,,,,,,,AZ,29557,176.988023952,11334,67.868263473,AZ@5686@4403,040880000851,SY16-17,,,0.84,,Public,,,,Cafeteria,,
Hollinger K-8 School,4403,5684,Tucson Unified District,,Pima,,85713,,,,Regular School,N,,,,,,,,,,,,,64441,2888,1745,,17709,555,215,,167,167,167,,Cafeteria,,,,,,,AZ,67329,403.167664671,18264,109.365269461,AZ@5684@4403,040880000852,SY16-17,,,0.87,,Public,,,,Cafeteria,,
Howell Peter Elementary,4403,5687,Tucson Unified District,,Pima,,85711,,,,Regular School,N,,,,,,,,,,,,,40007,791,1618,,15727,77,729,,167,167,167,,Cafeteria,,,,,,,AZ,40798,244.299401198,15804,94.634730539,AZ@5687@4403,040880000853,SY16-17,,,0.85,,Public,,,,Cafeteria,,
Hudlow Elementary School,4403,5688,Tucson Unified District,,Pima,,85719,,,,Regular School,N,,,,,,,,,,,,,26372,1490,2842,,13753,434,783,,167,167,167,,Cafeteria,,,,,,,AZ,27862,166.838323353,14187,84.952095808,AZ@5688@4403,040880000854,SY16-17,,,0.71,,Public,,,,Cafeteria,,
Anna Lawrence Intermediate School,4403,5694,Tucson Unified District,,Pima,,85746,,,,Regular School,N,,,,,,,,,,,,,34901,1389,460,,10457,256,36,,167,167,167,,Cafeteria,,,,,,,AZ,36290,217.305389222,10713,64.149700599,AZ@5694@4403,040880000858,SY16-17,,,0.89,,Public,,,,Cafeteria,,
Lineweaver Elementary School,4403,5695,Tucson Unified District,,Pima,,85711,,,,Regular School,N,,,,,,,,,,,,,39207,4476,12969,,14333,1088,2325,,167,167,167,,Cafeteria,,,,,,,AZ,43683,261.574850299,15421,92.341317365,AZ@5695@4403,040880000859,SY16-17,,,0.59,,Public,,,,Cafeteria,,
Lynn Urquides,4403,5697,Tucson Unified District,,Pima,,85713,,,,Regular School,N,,,,,,,,,,,,,65069,2625,1978,,21003,1048,422,,167,167,167,,Cafeteria,,,,,,,AZ,67694,405.353293413,22051,132.041916168,AZ@5697@4403,040880000861,SY16-17,,,0.91,,Public,,,,Cafeteria,,
Magee Middle School,4403,5741,Tucson Unified District,,Pima,,85710,,,,Regular School,N,,,,,,,,,,,,,33152,2098,9675,,10611,706,1328,,167,167,167,,Cafeteria,,,,,,,AZ,35250,211.077844311,11317,67.766467066,AZ@5741@4403,040880000863,SY16-17,,,0.52,,Public,,,,Cafeteria,,
Mansfeld Middle Magnet School,4403,5742,Tucson Unified District,,Pima,,85719,,,,Regular School,N,,,,,,,,,,,,,39830,3083,4029,,13194,796,446,,167,167,167,,Cafeteria,,,,,,,AZ,42913,256.964071856,13990,83.772455090,AZ@5742@4403,040880000864,SY16-17,,,0.68,,Public,,,,Cafeteria,,
Manzo Elementary School,4403,5700,Tucson Unified District,,Pima,,85745,,,,Regular School,N,,,,,,,,,,,,,34941,1891,764,,9527,217,139,,167,167,167,,Cafeteria,,,,,,,AZ,36832,220.550898204,9744,58.347305389,AZ@5700@4403,040880000865,SY16-17,,,0.86,,Public,,,,Cafeteria,,
Marshall Elementary School,4403,5701,Tucson Unified District,,Pima,,85710,,,,Regular School,N,,,,,,,,,,,,,26217,1853,6854,,7310,338,801,,167,167,167,,Cafeteria,,,,,,,AZ,28070,168.083832335,7648,45.796407186,AZ@5701@4403,040880000866,SY16-17,,,0.62,,Public,,,,Cafeteria,,
Miles-Exploratory Learning Center,4403,5703,Tucson Unified District,,Pima,,85719,,,,Regular School,,,,,,,,,,,,,,12031,1295,8817,,,,,,167,167,167,,Cafeteria,,,,,,,AZ,13326,79.796407186,,,AZ@5703@4403,040880000869,SY16-17,,,0.33,,Public,,,,Cafeteria,,
Mission View Elementary School,4403,5705,Tucson Unified District,,Pima,,85713,,,,Regular School,N,,,,,,,,,,,,,29376,1359,395,,10062,259,30,,167,167,167,,Cafeteria,,,,,,,AZ,30735,184.041916168,10321,61.802395210,AZ@5705@4403,040880000870,SY16-17,,,0.94,,Public,,,,Cafeteria,,
Myers-Ganoung Elementary School,4403,5706,Tucson Unified District,,Pima,,85711,,,,Regular School,N,,,,,,,,,,,,,58788,1862,1351,,28531,876,815,,167,167,167,,Cafeteria,,,,,,,AZ,60650,363.173652695,29407,176.089820359,AZ@5706@4403,040880000871,SY16-17,,,0.88,,Public,,,,Cafeteria,,
Roberts Naylor,4403,5744,Tucson Unified District,,Pima,,85711,,,,Regular School,N,,,,,,,,,,,,,74661,1568,1150,,31451,270,346,,167,167,167,,Cafeteria,,,,,,,AZ,76229,456.461077844,31721,189.946107784,AZ@5744@4403,040880000872,SY16-17,,,0.9,,Public,,,,Cafeteria,,
Ochoa Elementary School,4403,5707,Tucson Unified District,,Pima,,85713,,,,Regular School,N,,,,,,,,,,,,,26213,817,1016,,9998,321,390,,167,167,167,,Cafeteria,,,,,,,AZ,27030,161.856287425,10319,61.790419162,AZ@5707@4403,040880000873,SY16-17,,,0.92,,Public,,,,Cafeteria,,
Pistor Middle School,4403,5745,Tucson Unified District,,Pima,,85746,,,,Regular School,N,,,,,,,,,,,,,66184,5989,5174,,16809,1391,697,,167,167,167,,Cafeteria,,,,,,,AZ,72173,432.173652695,18200,108.982035928,AZ@5745@4403,040880000874,SY16-17,,,0.82,,Public,,,,Cafeteria,,
Pueblo Gardens Elementary,4403,5708,Tucson Unified District,,Pima,,85713,,,,Regular School,N,,,,,,,,,,,,,56357,1951,2559,,21933,473,365,,167,167,167,,Cafeteria,,,,,,,AZ,58308,349.149700599,22406,134.167664671,AZ@5708@4403,040880000875,SY16-17,,,0.92,,Public,,,,Cafeteria,,
Davidson Elementary School,4403,5671,Tucson Unified District,,Pima,,85712,,,,Regular School,N,,,,,,,,,,,,,36592,1576,1820,,19951,471,565,,167,167,167,,Cafeteria,,,,,,,AZ,38168,228.550898204,20422,122.287425150,AZ@5671@4403,040880000878,SY16-17,,,0.86,,Public,,,,Cafeteria,,
Robison Elementary School,4403,5713,Tucson Unified District,,Pima,,85716,,,,Regular School,N,,,,,,,,,,,,,41553,2118,2612,,13280,767,622,,167,167,167,,Cafeteria,,,,,,,AZ,43671,261.502994012,14047,84.113772455,AZ@5713@4403,040880000880,SY16-17,,,0.84,,Public,,,,Cafeteria,,
Safford K-8 School,4403,5746,Tucson Unified District,,Pima,,85701,,,,Regular School,N,,,,,,,,,,,,,65197,2878,3968,,24942,1039,645,,167,167,167,,Cafeteria,,,,,,,AZ,68075,407.634730539,25981,155.574850299,AZ@5746@4403,040880000886,SY16-17,,,0.83,,Public,,,,Cafeteria,,
Sam Hughes Elementary,4403,5689,Tucson Unified District,,Pima,,85719,,,,Regular School,N,,,,,,,,,,,,,11998,1398,9833,,103,6,90,,167,167,167,,Cafeteria,,,,,,,AZ,13396,80.215568862,109,0.652694611,AZ@5689@4403,040880000887,SY16-17,,,0.29,,Public,,,,Cafeteria,,
Secrist Middle School,4403,5747,Tucson Unified District,,Pima,,85730,,,,Regular School,N,,,,,,,,,,,,,38959,2469,4206,,19431,510,1040,,167,167,167,,Cafeteria,,,,,,,AZ,41428,248.071856287,19941,119.407185629,AZ@5747@4403,040880000889,SY16-17,,,0.77,,Public,,,,Cafeteria,,
Harold Steele Elementary School,4403,5723,Tucson Unified District,,Pima,,85710,,,,Regular School,N,,,,,,,,,,,,,33269,1549,4116,,16712,695,897,,167,167,167,,Cafeteria,,,,,,,AZ,34818,208.491017964,17407,104.233532934,AZ@5723@4403,040880000890,SY16-17,,,0.76,,Public,,,,Cafeteria,,
Tolson Elementary School,4403,5724,Tucson Unified District,,Pima,,85745,,,,Regular School,N,,,,,,,,,,,,,42547,2994,2956,,15189,641,642,,167,167,167,,Cafeteria,,,,,,,AZ,45541,272.700598802,15830,94.790419162,AZ@5724@4403,040880000891,SY16-17,,,0.83,,Public,,,,Cafeteria,,
Utterback Middle School,4403,5749,Tucson Unified District,,Pima,,85713,,,,Regular School,N,,,,,,,,,,,,,44132,959,1107,,13442,192,155,,167,167,167,,Cafeteria,,,,,,,AZ,45091,270.005988024,13634,81.640718563,AZ@5749@4403,040880000896,SY16-17,,,0.85,,Public,,,,Cafeteria,,
Van Buskirk Elementary School,4403,5726,Tucson Unified District,,Pima,,85714,,,,Regular School,N,,,,,,,,,,,,,44719,909,388,,16817,191,199,,167,167,167,,Cafeteria,,,,,,,AZ,45628,273.221556886,17008,101.844311377,AZ@5726@4403,040880000897,SY16-17,,,0.95,,Public,,,,Cafeteria,,
Vesey Elementary School,4403,5728,Tucson Unified District,,Pima,,85746,,,,Regular School,N,,,,,,,,,,,,,73591,10404,13750,,21330,2433,2012,,167,167,167,,Cafeteria,,,,,,,AZ,83995,502.964071856,23763,142.293413174,AZ@5728@4403,040880000899,SY16-17,,,0.76,,Public,,,,Cafeteria,,
W Arthur Sewell Elementary School,4403,5719,Tucson Unified District,,Pima,,85711,,,,Regular School,N,,,,,,,,,,,,,28501,2152,4199,,10962,763,661,,167,167,167,,Cafeteria,,,,,,,AZ,30653,183.550898204,11725,70.209580838,AZ@5719@4403,040880000900,SY16-17,,,0.72,,Public,,,,Cafeteria,,
Frances J Warren Elementary School,4403,5729,Tucson Unified District,,Pima,,85746,,,,Regular School,N,,,,,,,,,,,,,35284,1716,3010,,12025,237,833,,167,167,167,,Cafeteria,,,,,,,AZ,37000,221.556886228,12262,73.425149701,AZ@5729@4403,040880000902,SY16-17,,,0.84,,Public,,,,Cafeteria,,
Wheeler Elementary School,4403,5730,Tucson Unified District,,Pima,,85710,,,,Regular School,N,,,,,,,,,,,,,46037,2382,4887,,19843,280,273,,167,167,167,,Cafeteria,,,,,,,AZ,48419,289.934131737,20123,120.497005988,AZ@5730@4403,040880000903,SY16-17,,,0.69,,Public,,,,Cafeteria,,
John E White Elementary School,4403,5731,Tucson Unified District,,Pima,,85746,,,,Regular School,N,,,,,,,,,,,,,69966,6610,7972,,19434,1376,999,,167,167,167,,Cafeteria,,,,,,,AZ,76576,458.538922156,20810,124.610778443,AZ@5731@4403,040880000904,SY16-17,,,0.8,,Public,,,,Cafeteria,,
W V Whitmore Elementary School,4403,5732,Tucson Unified District,,Pima,,85712,,,,Regular School,N,,,,,,,,,,,,,31032,2128,4823,,10383,675,1280,,167,167,167,,Cafeteria,,,,,,,AZ,33160,198.562874251,11058,66.215568862,AZ@5732@4403,040880000905,SY16-17,,,0.69,,Public,,,,Cafeteria,,
John B Wright Elementary School,4403,5733,Tucson Unified District,,Pima,,85712,,,,Regular School,N,,,,,,,,,,,,,69893,1302,1055,,27093,173,209,,167,167,167,,Cafeteria,,,,,,,AZ,71195,426.317365269,27266,163.269461078,AZ@5733@4403,040880000906,SY16-17,,,0.89,,Public,,,,Cafeteria,,
Robins Elementary School,4403,5712,Tucson Unified District,,Pima,,85745,,,,Regular School,N,,,,,,,,,,,,,25502,4211,11971,,6782,625,837,,167,167,167,,Cafeteria,,,,,,,AZ,29713,177.922155689,7407,44.353293413,AZ@5712@4403,040880000966,SY16-17,,,0.48,,Public,,,,Cafeteria,,
Valencia Middle School,4403,5751,Tucson Unified District,,Pima,,85746,,,,Regular School,N,,,,,,,,,,,,,64748,5285,4949,,25543,1167,1075,,167,167,167,,Cafeteria,,,,,,,AZ,70033,419.359281437,26710,159.940119760,AZ@5751@4403,040880000972,SY16-17,,,0.8,,Public,,,,Cafeteria,,
Miller Elementary School,4403,5704,Tucson Unified District,,Pima,,85746,,,,Regular School,N,,,,,,,,,,,,,65038,3734,4497,,19085,1055,601,,167,167,167,,Cafeteria,,,,,,,AZ,68772,411.808383234,20140,120.598802395,AZ@5704@4403,040880001112,SY16-17,,,0.85,,Public,,,,Cafeteria,,
Tully Elementary Accelerated Magnet School,4403,5725,Tucson Unified District,,Pima,,85745,,,,Regular School,N,,,,,,,,,,,,,44913,3491,3288,,17935,1343,386,,167,167,167,,Cafeteria,,,,,,,AZ,48404,289.844311377,19278,115.437125749,AZ@5725@4403,040880001113,SY16-17,,,0.83,,Public,,,,Cafeteria,,
Blenman Elementary School,4403,5659,Tucson Unified District,,Pima,,85716,,,,Regular School,N,,,,,,,,,,,,,52812,1030,2075,,27598,530,511,,167,167,167,,Cafeteria,,,,,,,AZ,53842,322.407185629,28128,168.431137725,AZ@5659@4403,040880001260,SY16-17,,,0.81,,Public,,,,Cafeteria,,
Catalina High School,4403,5756,Tucson Unified District,,Pima,,85716,,,,Regular School,N,,,,,,,,,,,,,62155,2909,4780,,25514,765,1104,,167,167,167,,Cafeteria,,,,,,,AZ,65064,389.604790419,26279,157.359281437,AZ@5756@4403,040880001261,SY16-17,,,0.73,,Public,,,,Cafeteria,,
Bonillas Elementary Basic Curriculum Magnet School,4403,5661,Tucson Unified District,,Pima,,85711,,,,Regular School,N,,,,,,,,,,,,,49872,1921,3811,,17722,975,809,,167,167,167,,Cafeteria,,,,,,,AZ,51793,310.137724551,18697,111.958083832,AZ@5661@4403,040880001262,SY16-17,,,0.85,,Public,,,,Cafeteria,,
Palo Verde High Magnet School,4403,5758,Tucson Unified District,,Pima,,85710,,,,Regular School,N,,,,,,,,,,,,,83772,5890,9403,,23806,1077,1275,,167,167,167,,Cafeteria,,,,,,,AZ,89662,536.898203593,24883,149,AZ@5758@4403,040880001263,SY16-17,,,0.69,,Public,,,,Cafeteria,,
Borton Primary Magnet School,4403,5664,Tucson Unified District,,Pima,,85713,,,,Regular School,N,,,,,,,,,,,,,30822,2223,6656,,9205,204,591,,167,167,167,,Cafeteria,,,,,,,AZ,33045,197.874251497,9409,56.341317365,AZ@5664@4403,040880001264,SY16-17,,,0.59,,Public,,,,Cafeteria,,
Carrillo Intermediate Magnet School,4403,5666,Tucson Unified District,,Pima,,85701,,,,Regular School,N,,,,,,,,,,,,,25795,3657,5189,,7542,852,1047,,167,167,167,,Cafeteria,,,,,,,AZ,29452,176.359281437,8394,50.263473054,AZ@5666@4403,040880001266,SY16-17,,,0.71,,Public,,,,Cafeteria,,
Cavett Elementary School,4403,5667,Tucson Unified District,,Pima,,85713,,,,Regular School,N,,,,,,,,,,,,,40355,1336,1129,,17508,529,309,,167,167,167,,Cafeteria,,,,,,,AZ,41691,249.646706587,18037,108.005988024,AZ@5667@4403,040880001267,SY16-17,,,0.92,,Public,,,,Cafeteria,,
Tucson Magnet High School,4403,5764,Tucson Unified District,,Pima,,85705,,,,Regular School,N,,,,,,,,,,,,,126372,10763,19346,,35926,2532,2654,,167,167,167,,Cafeteria,,,,,,,AZ,137135,821.167664671,38458,230.287425150,AZ@5764@4403,040880001268,SY16-17,,,0.56,,Public,,,,Cafeteria,,
Cragin Elementary School,4403,5670,Tucson Unified District,,Pima,,85716,,,,Regular School,N,,,,,,,,,,,,,39983,1362,1749,,19086,345,340,,167,167,167,,Cafeteria,,,,,,,AZ,41345,247.574850299,19431,116.353293413,AZ@5670@4403,040880001269,SY16-17,,,0.84,,Public,,,,Cafeteria,,
Bloom Elementary,4403,5660,Tucson Unified District,,Pima,,85715,,,,Regular School,N,,,,,,,,,,,,,30952,1947,3326,,13987,838,687,,167,167,167,,Cafeteria,,,,,,,AZ,32899,197,14825,88.772455090,AZ@5660@4403,040880001442,SY16-17,,,0.67,,Public,,,,Cafeteria,,
Cholla High School,4403,5757,Tucson Unified District,,Pima,,85713,,,,Regular School,N,,,,,,,,,,,,,110687,7454,9384,,40507,2364,1781,,167,167,167,,Cafeteria,,,,,,,AZ,118141,707.431137725,42871,256.712574850,AZ@5757@4403,040880001443,SY16-17,,,0.73,,Public,,,,Cafeteria,,
Pueblo High School,4403,5759,Tucson Unified District,,Pima,,85713,,,,Regular School,N,,,,,,,,,,,,,116075,6866,9253,,29673,1205,995,,167,167,167,,Cafeteria,,,,,,,AZ,122941,736.173652695,30878,184.898203593,AZ@5759@4403,040880001445,SY16-17,,,0.75,,Public,,,,Cafeteria,,
Rincon High School,4403,5760,Tucson Unified District,,Pima,,85711,,,,Regular School,N,,,,,,,,,,,,,88983,7815,18882,,27876,2052,1907,,167,167,167,,Cafeteria,,,,,,,AZ,96798,579.628742515,29928,179.209580838,AZ@5760@4403,040880001446,SY16-17,,,0.43,,Public,,,,Cafeteria,,
Sahuaro High School,4403,5762,Tucson Unified District,,Pima,,85710,,,,Regular School,N,,,,,,,,,,,,,60565,8078,26257,,13230,845,1803,,167,167,167,,Cafeteria,,,,,,,AZ,68643,411.035928144,14075,84.281437126,AZ@5762@4403,040880001447,SY16-17,,,0.42,,Public,,,,Cafeteria,,
Santa Rita High School,4403,5763,Tucson Unified District,,Pima,,85730,,,,Regular School,N,,,,,,,,,,,,,25700,2603,5015,,9581,740,806,,167,167,167,,Cafeteria,,,,,,,AZ,28303,169.479041916,10321,61.802395210,AZ@5763@4403,040880001448,SY16-17,,,0.58,,Public,,,,Cafeteria,,
Collier Elementary School,4403,5668,Tucson Unified District,,Pima,,85749,,,,Regular School,,,,,,,,,,,,,,8847,803,6988,,,,,,167,167,167,,Cafeteria,,,,,,,AZ,9650,57.784431138,,,AZ@5668@4403,040880001449,SY16-17,,,0.36,,Public,,,,Cafeteria,,
Davis Bilingual Magnet School,4403,5672,Tucson Unified District,,Pima,,85705,,,,Regular School,N,,,,,,,,,,,,,19505,2662,7196,,7574,968,1485,,167,167,167,,Cafeteria,,,,,,,AZ,22167,132.736526946,8542,51.149700599,AZ@5672@4403,040880001452,SY16-17,,,0.51,,Public,,,,Cafeteria,,
Maldonado Amelia Elementary School,4403,5699,Tucson Unified District,,Pima,,85746,,,,Regular School,N,,,,,,,,,,,,,40036,3494,2112,,11637,597,204,,167,167,167,,Cafeteria,,,,,,,AZ,43530,260.658682635,12234,73.257485030,AZ@5699@4403,040880001454,SY16-17,,,0.84,,Public,,,,Cafeteria,,
Ida Flood Dodge Traditional Middle Magnet School,4403,5735,Tucson Unified District,,Pima,,85712,,,,Regular School,N,,,,,,,,,,,,,19061,1602,7055,,7877,441,1290,,167,167,167,,Cafeteria,,,,,,,AZ,20663,123.730538922,8318,49.808383234,AZ@5735@4403,040880001455,SY16-17,,,0.55,,Public,,,,Cafeteria,,
