Unique ID,School Name,District ID,School ID,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data
KY@1002@10001,James E Bazzell Middle School,10001,1002,Allen County,,ALLEN COUNTY,SCOTTSVILLE,42164-8836,201 NEW GALLATIN RD,,Middle,,Y,,N,,,3/1/2018,3,2018,425,,345,0,,5721,0,1337,,3135,0,733,,,20,20,,,,,,,,,KY,5721,286.05,3135,156.75,210007000009,SY17-18,,345,0.810569566,Middle,,,,,,,
KY@1002@10001,James E Bazzell Middle School,10001,1002,Allen County,,ALLEN COUNTY,SCOTTSVILLE,42164-8836,201 NEW GALLATIN RD,,Middle,,Y,,N,,,2/1/2018,2,2018,428,,347,0,,4996,0,1167,,2585,0,604,,,18,18,,,,,,,,,KY,4996,277.555555556,2585,143.611111111,210007000009,SY17-18,,347,0.810644167,Middle,,,,,,,
KY@1002@10001,James E Bazzell Middle School,10001,1002,Allen County,,ALLEN COUNTY,SCOTTSVILLE,42164-8836,201 NEW GALLATIN RD,,Middle,,Y,,N,,,1/1/2018,1,2018,430,,349,0,,4306,0,1006,,2108,0,493,,,15,15,,,,,,,,,KY,4306,287.066666667,2108,140.533333333,210007000009,SY17-18,,349,0.810617470,Middle,,,,,,,
KY@1002@10001,James E Bazzell Middle School,10001,1002,Allen County,,ALLEN COUNTY,SCOTTSVILLE,42164-8836,201 NEW GALLATIN RD,,Middle,,Y,,N,,,12/1/2017,12,2017,434,,352,0,,3212,0,750,,1751,0,409,,,11,11,,,,,,,,,KY,3212,292,1751,159.181818182,210007000009,SY17-18,,352,0.810701666,Middle,,,,,,,
KY@1002@10001,James E Bazzell Middle School,10001,1002,Allen County,,ALLEN COUNTY,SCOTTSVILLE,42164-8836,201 NEW GALLATIN RD,,Middle,,Y,,N,,,11/1/2017,11,2017,437,,354,0,,5277,0,1233,,2835,0,662,,,18,18,,,,,,,,,KY,5277,293.166666667,2835,157.5,210007000009,SY17-18,,354,0.810599078,Middle,,,,,,,
KY@1002@10001,James E Bazzell Middle School,10001,1002,Allen County,,ALLEN COUNTY,SCOTTSVILLE,42164-8836,201 NEW GALLATIN RD,,Middle,,Y,,N,,,10/1/2017,10,2017,437,,354,0,,4761,0,1113,,2399,0,561,,,16,16,,,,,,,,,KY,4761,297.5625,2399,149.9375,210007000009,SY17-18,,354,0.810520940,Middle,,,,,,,
KY@1002@10001,James E Bazzell Middle School,10001,1002,Allen County,,ALLEN COUNTY,SCOTTSVILLE,42164-8836,201 NEW GALLATIN RD,,Middle,,Y,,N,,,9/1/2017,9,2017,437,,354,0,,5318,0,1242,,2367,0,553,,,18,18,,,,,,,,,KY,5318,295.444444444,2367,131.5,210007000009,SY17-18,,354,0.810670732,Middle,,,,,,,
KY@1002@10001,James E Bazzell Middle School,10001,1002,Allen County,,ALLEN COUNTY,SCOTTSVILLE,42164-8836,201 NEW GALLATIN RD,,Middle,,Y,,N,,,8/1/2017,8,2017,436,,353,0,,4553,0,1064,,1845,0,431,,,16,16,,,,,,,,,KY,4553,284.5625,1845,115.3125,210007000009,SY17-18,,353,0.810575040,Middle,,,,,,,
KY@1000@10058,Anchorage Independent Public School,10058,1000,Anchorage Independent,,JEFFERSON COUNTY,ANCHORAGE,40223-2444,11400 RIDGE RD,,Other,,N,,N,,,5/1/2018,5,2018,380,,12,0,,208,0,3585,,0,0,0,,,0,18.5,,,,,,,,,KY,208,11.243243243,0,,210009000014,SY17-18,,12,0.031578947,Other,,,,,,,
KY@1000@10058,Anchorage Independent Public School,10058,1000,Anchorage Independent,,JEFFERSON COUNTY,ANCHORAGE,40223-2444,11400 RIDGE RD,,Other,,N,,N,,,4/1/2018,4,2018,380,,12,0,,170,0,2734,,0,0,0,,,0,18.5,,,,,,,,,KY,170,9.189189189,0,,210009000014,SY17-18,,12,0.031578947,Other,,,,,,,
KY@1000@10058,Anchorage Independent Public School,10058,1000,Anchorage Independent,,JEFFERSON COUNTY,ANCHORAGE,40223-2444,11400 RIDGE RD,,Other,,N,,N,,,3/1/2018,3,2018,381,,11,0,,222,0,4165,,0,0,0,,,0,18.5,,,,,,,,,KY,222,12,0,,210009000014,SY17-18,,11,0.028871391,Other,,,,,,,
KY@1000@10058,Anchorage Independent Public School,10058,1000,Anchorage Independent,,JEFFERSON COUNTY,ANCHORAGE,40223-2444,11400 RIDGE RD,,Other,,N,,N,,,2/1/2018,2,2018,382,,11,0,,142,0,2827,,0,0,0,,,0,18.5,,,,,,,,,KY,142,7.675675676,0,,210009000014,SY17-18,,11,0.028795812,Other,,,,,,,
KY@1000@10058,Anchorage Independent Public School,10058,1000,Anchorage Independent,,JEFFERSON COUNTY,ANCHORAGE,40223-2444,11400 RIDGE RD,,Other,,N,,N,,,1/1/2018,1,2018,379,,11,0,,185,0,3654,,0,0,0,,,0,18.5,,,,,,,,,KY,185,10,0,,210009000014,SY17-18,,11,0.029023747,Other,,,,,,,
KY@1000@10058,Anchorage Independent Public School,10058,1000,Anchorage Independent,,JEFFERSON COUNTY,ANCHORAGE,40223-2444,11400 RIDGE RD,,Other,,N,,N,,,12/1/2017,12,2017,377,,9,0,,104,0,2445,,0,0,0,,,0,18.5,,,,,,,,,KY,104,5.621621622,0,,210009000014,SY17-18,,9,0.023872679,Other,,,,,,,
KY@1000@10058,Anchorage Independent Public School,10058,1000,Anchorage Independent,,JEFFERSON COUNTY,ANCHORAGE,40223-2444,11400 RIDGE RD,,Other,,N,,N,,,11/1/2017,11,2017,378,,9,0,,156,0,3770,,0,0,0,,,0,18.5,,,,,,,,,KY,156,8.432432432,0,,210009000014,SY17-18,,9,0.023809524,Other,,,,,,,
KY@1000@10058,Anchorage Independent Public School,10058,1000,Anchorage Independent,,JEFFERSON COUNTY,ANCHORAGE,40223-2444,11400 RIDGE RD,,Other,,N,,N,,,10/1/2017,10,2017,378,,9,0,,135,0,3143,,0,0,0,,,0,18.5,,,,,,,,,KY,135,7.297297297,0,,210009000014,SY17-18,,9,0.023809524,Other,,,,,,,
KY@1000@10058,Anchorage Independent Public School,10058,1000,Anchorage Independent,,JEFFERSON COUNTY,ANCHORAGE,40223-2444,11400 RIDGE RD,,Other,,N,,N,,,9/1/2017,9,2017,384,,9,0,,147,0,3656,,0,0,0,,,0,18.5,,,,,,,,,KY,147,7.945945946,0,,210009000014,SY17-18,,9,0.0234375,Other,,,,,,,
KY@1000@10058,Anchorage Independent Public School,10058,1000,Anchorage Independent,,JEFFERSON COUNTY,ANCHORAGE,40223-2444,11400 RIDGE RD,,Other,,N,,N,,,8/1/2017,8,2017,384,,9,0,,73,0,2012,,0,0,0,,,0,18.5,,,,,,,,,KY,73,3.945945946,0,,210009000014,SY17-18,,9,0.0234375,Other,,,,,,,
KY@1006@10122,Anderson County Early Childhood Center,10122,1006,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1195,1154 BYPASS NORTH,,Primary,,N,,N,,,6/1/2018,6,2018,342,,181,15,,55,9,28,,66,11,16,,,2,2,,,,,,,,,KY,64,32,77,38.5,,SY17-18,,196,0.573099415,Primary,,,,,,,
KY@1006@10122,Anderson County Early Childhood Center,10122,1006,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1195,1154 BYPASS NORTH,,Primary,,N,,N,,,5/1/2018,5,2018,342,,181,15,,1784,235,792,,1355,122,721,,,21,21,,,,,,,,,KY,2019,96.142857143,1477,70.333333333,,SY17-18,,196,0.573099415,Primary,,,,,,,
KY@1006@10122,Anderson County Early Childhood Center,10122,1006,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1195,1154 BYPASS NORTH,,Primary,,N,,N,,,4/1/2018,4,2018,335,,177,15,,1340,183,586,,993,80,531,,,16,16,,,,,,,,,KY,1523,95.1875,1073,67.0625,,SY17-18,,192,0.573134328,Primary,,,,,,,
KY@1006@10122,Anderson County Early Childhood Center,10122,1006,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1195,1154 BYPASS NORTH,,Primary,,N,,N,,,3/1/2018,3,2018,327,,172,16,,1448,222,686,,1048,110,564,,,18,18,,,,,,,,,KY,1670,92.777777778,1158,64.333333333,,SY17-18,,188,0.574923547,Primary,,,,,,,
KY@1006@10122,Anderson County Early Childhood Center,10122,1006,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1195,1154 BYPASS NORTH,,Primary,,N,,N,,,2/1/2018,2,2018,332,,172,16,,1287,173,623,,931,90,513,,,17,17,,,,,,,,,KY,1460,85.882352941,1021,60.058823529,,SY17-18,,188,0.566265060,Primary,,,,,,,
KY@1006@10122,Anderson County Early Childhood Center,10122,1006,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1195,1154 BYPASS NORTH,,Primary,,N,,N,,,1/1/2018,1,2018,328,,168,16,,1044,115,447,,724,76,417,,,12,12,,,,,,,,,KY,1159,96.583333333,800,66.666666667,,SY17-18,,184,0.560975610,Primary,,,,,,,
KY@1006@10122,Anderson County Early Childhood Center,10122,1006,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1195,1154 BYPASS NORTH,,Primary,,N,,N,,,12/1/2017,12,2017,322,,166,15,,1063,123,474,,756,82,445,,,13,13,,,,,,,,,KY,1186,91.230769231,838,64.461538462,,SY17-18,,181,0.562111801,Primary,,,,,,,
KY@1006@10122,Anderson County Early Childhood Center,10122,1006,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1195,1154 BYPASS NORTH,,Primary,,N,,N,,,11/1/2017,11,2017,319,,162,15,,1611,169,688,,1098,95,716,,,18,18,,,,,,,,,KY,1780,98.888888889,1193,66.277777778,,SY17-18,,177,0.554858934,Primary,,,,,,,
KY@1006@10122,Anderson County Early Childhood Center,10122,1006,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1195,1154 BYPASS NORTH,,Primary,,N,,N,,,10/1/2017,10,2017,319,,160,15,,1413,138,645,,958,78,651,,,17,17,,,,,,,,,KY,1551,91.235294118,1036,60.941176471,,SY17-18,,175,0.548589342,Primary,,,,,,,
KY@1006@10122,Anderson County Early Childhood Center,10122,1006,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1195,1154 BYPASS NORTH,,Primary,,N,,N,,,9/1/2017,9,2017,315,,157,13,,1481,156,726,,1069,85,634,,,19,19,,,,,,,,,KY,1637,86.157894737,1154,60.736842105,,SY17-18,,170,0.539682540,Primary,,,,,,,
KY@1006@10122,Anderson County Early Childhood Center,10122,1006,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1195,1154 BYPASS NORTH,,Primary,,N,,N,,,8/1/2017,8,2017,332,,147,13,,852,101,523,,585,28,710,,,17,17,,,,,,,,,KY,953,56.058823529,613,36.058823529,,SY17-18,,160,0.481927711,Primary,,,,,,,
KY@1004@10122,Anderson County High School/Phoenix Academy,10122,1004,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1290,1 BEARCAT DR,,High,,N,,N,,,6/1/2018,6,2018,1060,,371,52,,361,43,320,,227,20,68,,,2,2,,,,,,,,,KY,404,202,247,123.5,,SY17-18,,423,0.399056604,High,,,,,,,
KY@1004@10122,Anderson County High School/Phoenix Academy,10122,1004,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1290,1 BEARCAT DR,,High,,N,,N,,,5/1/2018,5,2018,1060,,371,52,,4751,607,4813,,3064,248,1253,,,21,21,,,,,,,,,KY,5358,255.142857143,3312,157.714285714,,SY17-18,,423,0.399056604,High,,,,,,,
KY@1004@10122,Anderson County High School/Phoenix Academy,10122,1004,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1290,1 BEARCAT DR,,High,,N,,N,,,4/1/2018,4,2018,1061,,369,53,,3752,477,3770,,2103,214,821,,,16,16,,,,,,,,,KY,4229,264.3125,2317,144.8125,,SY17-18,,422,0.397737983,High,,,,,,,
KY@1004@10122,Anderson County High School/Phoenix Academy,10122,1004,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1290,1 BEARCAT DR,,High,,N,,N,,,3/1/2018,3,2018,1080,,378,53,,4068,563,4200,,2480,272,963,,,18,18,,,,,,,,,KY,4631,257.277777778,2752,152.888888889,,SY17-18,,431,0.399074074,High,,,,,,,
KY@1004@10122,Anderson County High School/Phoenix Academy,10122,1004,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1290,1 BEARCAT DR,,High,,N,,N,,,2/1/2018,2,2018,1083,,384,54,,3907,516,4090,,2270,203,923,,,17,17,,,,,,,,,KY,4423,260.176470588,2473,145.470588235,,SY17-18,,438,0.404432133,High,,,,,,,
KY@1004@10122,Anderson County High School/Phoenix Academy,10122,1004,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1290,1 BEARCAT DR,,High,,N,,N,,,1/1/2018,1,2018,1095,,385,52,,2834,356,3036,,1526,109,556,,,12,12,,,,,,,,,KY,3190,265.833333333,1635,136.25,,SY17-18,,437,0.399086758,High,,,,,,,
KY@1004@10122,Anderson County High School/Phoenix Academy,10122,1004,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1290,1 BEARCAT DR,,High,,N,,N,,,12/1/2017,12,2017,1096,,387,50,,3101,349,3278,,1839,120,643,,,13,13,,,,,,,,,KY,3450,265.384615385,1959,150.692307692,,SY17-18,,437,0.398722628,High,,,,,,,
KY@1004@10122,Anderson County High School/Phoenix Academy,10122,1004,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1290,1 BEARCAT DR,,High,,N,,N,,,11/1/2017,11,2017,1106,,392,48,,4567,481,4755,,2496,177,941,,,18,18,,,,,,,,,KY,5048,280.444444444,2673,148.5,,SY17-18,,440,0.397830018,High,,,,,,,
KY@1004@10122,Anderson County High School/Phoenix Academy,10122,1004,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1290,1 BEARCAT DR,,High,,N,,N,,,10/1/2017,10,2017,1120,,401,49,,4314,408,4746,,2463,190,1064,,,17,17,,,,,,,,,KY,4722,277.764705882,2653,156.058823529,,SY17-18,,450,0.401785714,High,,,,,,,
KY@1004@10122,Anderson County High School/Phoenix Academy,10122,1004,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1290,1 BEARCAT DR,,High,,N,,N,,,9/1/2017,9,2017,1118,,390,42,,5092,574,5407,,2757,185,1113,,,19,19,,,,,,,,,KY,5666,298.210526316,2942,154.842105263,,SY17-18,,432,0.386404293,High,,,,,,,
KY@1004@10122,Anderson County High School/Phoenix Academy,10122,1004,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1290,1 BEARCAT DR,,High,,N,,N,,,8/1/2017,8,2017,1124,,420,64,,4422,567,4658,,1955,154,716,,,17,17,,,,,,,,,KY,4989,293.470588235,2109,124.058823529,,SY17-18,,484,0.430604982,High,,,,,,,
KY@1001@10122,Anderson County Middle School,10122,1001,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1576,1 MUSTANG TRL,,Middle,,N,,N,,,6/1/2018,6,2018,883,,356,51,,386,58,322,,134,15,26,,,2,2,,,,,,,,,KY,444,222,149,74.5,210012000017,SY17-18,,407,0.460928652,Middle,,,,,,,
KY@1001@10122,Anderson County Middle School,10122,1001,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1576,1 MUSTANG TRL,,Middle,,N,,N,,,5/1/2018,5,2018,883,,356,51,,5465,790,4425,,1969,240,412,,,21,21,,,,,,,,,KY,6255,297.857142857,2209,105.190476190,210012000017,SY17-18,,407,0.460928652,Middle,,,,,,,
KY@1001@10122,Anderson County Middle School,10122,1001,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1576,1 MUSTANG TRL,,Middle,,N,,N,,,4/1/2018,4,2018,884,,357,51,,4184,645,3493,,1434,188,307,,,16,16,,,,,,,,,KY,4829,301.8125,1622,101.375,210012000017,SY17-18,,408,0.461538462,Middle,,,,,,,
KY@1001@10122,Anderson County Middle School,10122,1001,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1576,1 MUSTANG TRL,,Middle,,N,,N,,,3/1/2018,3,2018,881,,356,51,,4634,710,3951,,1602,182,359,,,18,18,,,,,,,,,KY,5344,296.888888889,1784,99.111111111,210012000017,SY17-18,,407,0.461975028,Middle,,,,,,,
KY@1001@10122,Anderson County Middle School,10122,1001,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1576,1 MUSTANG TRL,,Middle,,N,,N,,,2/1/2018,2,2018,888,,359,52,,4434,657,3581,,1408,168,333,,,17,17,,,,,,,,,KY,5091,299.470588235,1576,92.705882353,210012000017,SY17-18,,411,0.462837838,Middle,,,,,,,
KY@1001@10122,Anderson County Middle School,10122,1001,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1576,1 MUSTANG TRL,,Middle,,N,,N,,,1/1/2018,1,2018,895,,364,53,,3244,483,2546,,1023,139,245,,,12,12,,,,,,,,,KY,3727,310.583333333,1162,96.833333333,210012000017,SY17-18,,417,0.465921788,Middle,,,,,,,
KY@1001@10122,Anderson County Middle School,10122,1001,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1576,1 MUSTANG TRL,,Middle,,N,,N,,,12/1/2017,12,2017,890,,362,53,,3388,475,2779,,1192,173,308,,,13,13,,,,,,,,,KY,3863,297.153846154,1365,105,210012000017,SY17-18,,415,0.466292135,Middle,,,,,,,
KY@1001@10122,Anderson County Middle School,10122,1001,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1576,1 MUSTANG TRL,,Middle,,N,,N,,,11/1/2017,11,2017,891,,362,51,,4714,683,3876,,1653,234,451,,,18,18,,,,,,,,,KY,5397,299.833333333,1887,104.833333333,210012000017,SY17-18,,413,0.463524130,Middle,,,,,,,
KY@1001@10122,Anderson County Middle School,10122,1001,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1576,1 MUSTANG TRL,,Middle,,N,,N,,,10/1/2017,10,2017,884,,354,49,,4411,631,3827,,1473,207,409,,,17,17,,,,,,,,,KY,5042,296.588235294,1680,98.823529412,210012000017,SY17-18,,403,0.455882353,Middle,,,,,,,
KY@1001@10122,Anderson County Middle School,10122,1001,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1576,1 MUSTANG TRL,,Middle,,N,,N,,,9/1/2017,9,2017,886,,343,46,,5042,748,4181,,1720,273,438,,,19,19,,,,,,,,,KY,5790,304.736842105,1993,104.894736842,210012000017,SY17-18,,389,0.439051919,Middle,,,,,,,
KY@1001@10122,Anderson County Middle School,10122,1001,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-1576,1 MUSTANG TRL,,Middle,,N,,N,,,8/1/2017,8,2017,886,,355,64,,4421,620,3542,,1543,224,410,,,17,17,,,,,,,,,KY,5041,296.529411765,1767,103.941176471,210012000017,SY17-18,,419,0.472911964,Middle,,,,,,,
KY@1000@10122,Emma B Ward Elementary School,10122,1000,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-9453,1150 BYPASS N,,Primary,,N,,N,,,6/1/2018,6,2018,473,,195,16,,212,19,172,,165,8,73,,,2,2,,,,,,,,,KY,231,115.5,173,86.5,210012000021,SY17-18,,211,0.446088795,Primary,,,,,,,
KY@1000@10122,Emma B Ward Elementary School,10122,1000,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-9453,1150 BYPASS N,,Primary,,N,,N,,,5/1/2018,5,2018,473,,195,16,,3172,253,2666,,1965,108,988,,,21,21,,,,,,,,,KY,3425,163.095238095,2073,98.714285714,210012000021,SY17-18,,211,0.446088795,Primary,,,,,,,
KY@1000@10122,Emma B Ward Elementary School,10122,1000,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-9453,1150 BYPASS N,,Primary,,N,,N,,,4/1/2018,4,2018,474,,188,16,,2446,185,2178,,1371,66,718,,,16,16,,,,,,,,,KY,2631,164.4375,1437,89.8125,210012000021,SY17-18,,204,0.430379747,Primary,,,,,,,
KY@1000@10122,Emma B Ward Elementary School,10122,1000,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-9453,1150 BYPASS N,,Primary,,N,,N,,,3/1/2018,3,2018,465,,186,15,,2772,201,2370,,1454,60,774,,,18,18,,,,,,,,,KY,2973,165.166666667,1514,84.111111111,210012000021,SY17-18,,201,0.432258065,Primary,,,,,,,
KY@1000@10122,Emma B Ward Elementary School,10122,1000,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-9453,1150 BYPASS N,,Primary,,N,,N,,,2/1/2018,2,2018,466,,183,15,,2573,176,2142,,1290,62,690,,,17,17,,,,,,,,,KY,2749,161.705882353,1352,79.529411765,210012000021,SY17-18,,198,0.424892704,Primary,,,,,,,
KY@1000@10122,Emma B Ward Elementary School,10122,1000,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-9453,1150 BYPASS N,,Primary,,N,,N,,,1/1/2018,1,2018,472,,186,13,,1886,109,1505,,877,54,459,,,12,12,,,,,,,,,KY,1995,166.25,931,77.583333333,210012000021,SY17-18,,199,0.421610169,Primary,,,,,,,
KY@1000@10122,Emma B Ward Elementary School,10122,1000,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-9453,1150 BYPASS N,,Primary,,N,,N,,,12/1/2017,12,2017,474,,191,13,,2025,112,1667,,1001,46,494,,,13,13,,,,,,,,,KY,2137,164.384615385,1047,80.538461538,210012000021,SY17-18,,204,0.430379747,Primary,,,,,,,
KY@1000@10122,Emma B Ward Elementary School,10122,1000,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-9453,1150 BYPASS N,,Primary,,N,,N,,,11/1/2017,11,2017,472,,187,13,,2781,156,2379,,1467,68,765,,,18,18,,,,,,,,,KY,2937,163.166666667,1535,85.277777778,210012000021,SY17-18,,200,0.423728814,Primary,,,,,,,
KY@1000@10122,Emma B Ward Elementary School,10122,1000,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-9453,1150 BYPASS N,,Primary,,N,,N,,,10/1/2017,10,2017,472,,188,13,,2567,154,2196,,1327,68,666,,,17,17,,,,,,,,,KY,2721,160.058823529,1395,82.058823529,210012000021,SY17-18,,201,0.425847458,Primary,,,,,,,
KY@1000@10122,Emma B Ward Elementary School,10122,1000,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-9453,1150 BYPASS N,,Primary,,N,,N,,,9/1/2017,9,2017,469,,189,13,,2905,182,2370,,1701,92,812,,,19,19,,,,,,,,,KY,3087,162.473684211,1793,94.368421053,210012000021,SY17-18,,202,0.430703625,Primary,,,,,,,
KY@1000@10122,Emma B Ward Elementary School,10122,1000,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-9453,1150 BYPASS N,,Primary,,N,,N,,,8/1/2017,8,2017,473,,198,16,,2503,182,1889,,1542,104,765,,,17,17,,,,,,,,,KY,2685,157.941176471,1646,96.823529412,210012000021,SY17-18,,214,0.452431290,Primary,,,,,,,
KY@1005@10122,Robert B Turner Elementary School,10122,1005,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-9742,1411 FOX CREEK RD,,Primary,,N,,N,,,6/1/2018,6,2018,530,,215,22,,168,11,135,,141,1,41,,,2,2,,,,,,,,,KY,179,89.5,142,71,210012001955,SY17-18,,237,0.447169811,Primary,,,,,,,
KY@1005@10122,Robert B Turner Elementary School,10122,1005,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-9742,1411 FOX CREEK RD,,Primary,,N,,N,,,5/1/2018,5,2018,530,,215,22,,3634,272,3395,,2019,89,781,,,21,21,,,,,,,,,KY,3906,186,2108,100.380952381,210012001955,SY17-18,,237,0.447169811,Primary,,,,,,,
KY@1005@10122,Robert B Turner Elementary School,10122,1005,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-9742,1411 FOX CREEK RD,,Primary,,N,,N,,,4/1/2018,4,2018,528,,211,22,,2834,197,2620,,1441,57,572,,,16,16,,,,,,,,,KY,3031,189.4375,1498,93.625,210012001955,SY17-18,,233,0.441287879,Primary,,,,,,,
KY@1005@10122,Robert B Turner Elementary School,10122,1005,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-9742,1411 FOX CREEK RD,,Primary,,N,,N,,,3/1/2018,3,2018,522,,214,22,,3216,236,2939,,1516,60,571,,,18,18,,,,,,,,,KY,3452,191.777777778,1576,87.555555556,210012001955,SY17-18,,236,0.452107280,Primary,,,,,,,
KY@1005@10122,Robert B Turner Elementary School,10122,1005,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-9742,1411 FOX CREEK RD,,Primary,,N,,N,,,2/1/2018,2,2018,525,,210,22,,2936,209,2578,,1351,43,575,,,17,17,,,,,,,,,KY,3145,185,1394,82,210012001955,SY17-18,,232,0.441904762,Primary,,,,,,,
KY@1005@10122,Robert B Turner Elementary School,10122,1005,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-9742,1411 FOX CREEK RD,,Primary,,N,,N,,,1/1/2018,1,2018,526,,210,22,,2096,144,1760,,1006,22,372,,,12,12,,,,,,,,,KY,2240,186.666666667,1028,85.666666667,210012001955,SY17-18,,232,0.441064639,Primary,,,,,,,
KY@1005@10122,Robert B Turner Elementary School,10122,1005,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-9742,1411 FOX CREEK RD,,Primary,,N,,N,,,12/1/2017,12,2017,524,,210,21,,2211,141,1936,,1215,22,423,,,13,13,,,,,,,,,KY,2352,180.923076923,1237,95.153846154,210012001955,SY17-18,,231,0.440839695,Primary,,,,,,,
KY@1005@10122,Robert B Turner Elementary School,10122,1005,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-9742,1411 FOX CREEK RD,,Primary,,N,,N,,,11/1/2017,11,2017,524,,211,20,,3097,197,2783,,1748,27,591,,,18,18,,,,,,,,,KY,3294,183,1775,98.611111111,210012001955,SY17-18,,231,0.440839695,Primary,,,,,,,
KY@1005@10122,Robert B Turner Elementary School,10122,1005,Anderson County,,ANDERSON CO.,LAWRENCEBURG,40342-9742,1411 FOX CREEK RD,,Primary,,N,,N,,,10/1/2017,10,2017,529,,212,20,,2881,179,2664,,1582,29,538,,,17,17,,,,,,,,,KY,3060,180,1611,94.764705882,210012001955,SY17-18,,232,0.438563327,Primary,,,,,,,
