School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,ISP,NCES ID,State-Physical,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Month,Claim Year,Enrollment-Paid,Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,District ID,District Name,School ID,School Name,Claim Date,Enrollment-Free,Enrollment-Reduced,Enrollment-Total,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Street Address-Line 1,Street Address-Line 2,City,Zip Code,County
SY18-19,,780,0.716836527,Primary,,,,,,,,,210309001512,,Primary,,Y,,N,,,9,2018,,,,6544,0,2585,,,19,19,,,,,,,,,KY,8792,462.736842105,6544,344.421052632,KY@1015@10193,10193,Kenton County Board of Education,1015,River Ridge Elementary School,9/1/2018,780,0,1088,8792,0,3473,2772 AMSTERDAM RD,,VILLA HILLS,41017-4401,KENTON COUNTY
SY18-19,,717,0.716759186,Primary,,,,,,,,,210309001512,,Primary,,Y,,N,,,8,2018,,,,3230,0,1276,,,13,13,,,,,,,,,KY,5423,417.153846154,3230,248.461538462,KY@1015@10193,10193,Kenton County Board of Education,1015,River Ridge Elementary School,8/1/2018,717,0,1000,5423,0,2143,2772 AMSTERDAM RD,,VILLA HILLS,41017-4401,KENTON COUNTY
SY18-19,,241,0.445471349,Primary,,,,,,,,,210309000817,,Primary,,N,,N,,,5,2019,,,,1747,99,572,,,19,19,,,,,,,,,KY,3199,168.368421053,1846,97.157894737,KY@1009@10193,10193,Kenton County Board of Education,1009,Ryland Heights Elementary School,5/1/2019,225,16,541,3038,161,2529,3845 STEWART ROAD,,Ryland Heights,41015-9307,KENTON COUNTY
SY18-19,,242,0.444852941,Primary,,,,,,,,,210309000817,,Primary,,N,,N,,,4,2019,,,,1466,107,481,,,16,16,,,,,,,,,KY,2746,171.625,1573,98.3125,KY@1009@10193,10193,Kenton County Board of Education,1009,Ryland Heights Elementary School,4/1/2019,225,17,544,2594,152,2170,3845 STEWART ROAD,,Ryland Heights,41015-9307,KENTON COUNTY
SY18-19,,241,0.442201835,Primary,,,,,,,,,210309000817,,Primary,,N,,N,,,3,2019,,,,1596,119,467,,,19,19,,,,,,,,,KY,3245,170.789473684,1715,90.263157895,KY@1009@10193,10193,Kenton County Board of Education,1009,Ryland Heights Elementary School,3/1/2019,224,17,545,3060,185,2430,3845 STEWART ROAD,,Ryland Heights,41015-9307,KENTON COUNTY
SY18-19,,239,0.435336976,Primary,,,,,,,,,210309000817,,Primary,,N,,N,,,2,2019,,,,1308,97,492,,,18,18,,,,,,,,,KY,3047,169.277777778,1405,78.055555556,KY@1009@10193,10193,Kenton County Board of Education,1009,Ryland Heights Elementary School,2/1/2019,222,17,549,2863,184,2345,3845 STEWART ROAD,,Ryland Heights,41015-9307,KENTON COUNTY
SY18-19,,229,0.426443203,Primary,,,,,,,,,210309000817,,Primary,,N,,N,,,1,2019,,,,1231,87,427,,,16,16,,,,,,,,,KY,2590,161.875,1318,82.375,KY@1009@10193,10193,Kenton County Board of Education,1009,Ryland Heights Elementary School,1/1/2019,213,16,537,2444,146,2003,3845 STEWART ROAD,,Ryland Heights,41015-9307,KENTON COUNTY
SY18-19,,230,0.425925926,Primary,,,,,,,,,210309000817,,Primary,,N,,N,,,12,2018,,,,959,66,342,,,13,13,,,,,,,,,KY,2205,169.615384615,1025,78.846153846,KY@1009@10193,10193,Kenton County Board of Education,1009,Ryland Heights Elementary School,12/1/2018,214,16,540,2079,126,1751,3845 STEWART ROAD,,Ryland Heights,41015-9307,KENTON COUNTY
SY18-19,,221,0.415413534,Primary,,,,,,,,,210309000817,,Primary,,N,,N,,,11,2018,,,,1256,94,523,,,17,17,,,,,,,,,KY,2684,157.882352941,1350,79.411764706,KY@1009@10193,10193,Kenton County Board of Education,1009,Ryland Heights Elementary School,11/1/2018,205,16,532,2544,140,2248,3845 STEWART ROAD,,Ryland Heights,41015-9307,KENTON COUNTY
SY18-19,,215,0.406427221,Primary,,,,,,,,,210309000817,,Primary,,N,,N,,,10,2018,,,,1598,95,654,,,21,21,,,,,,,,,KY,3163,150.619047619,1693,80.619047619,KY@1009@10193,10193,Kenton County Board of Education,1009,Ryland Heights Elementary School,10/1/2018,199,16,529,3025,138,2545,3845 STEWART ROAD,,Ryland Heights,41015-9307,KENTON COUNTY
SY18-19,,233,0.425182482,Primary,,,,,,,,,210309000817,,Primary,,N,,N,,,9,2018,,,,1474,83,561,,,19,19,,,,,,,,,KY,2714,142.842105263,1557,81.947368421,KY@1009@10193,10193,Kenton County Board of Education,1009,Ryland Heights Elementary School,9/1/2018,210,23,548,2585,129,2062,3845 STEWART ROAD,,Ryland Heights,41015-9307,KENTON COUNTY
SY18-19,,233,0.422867514,Primary,,,,,,,,,210309000817,,Primary,,N,,N,,,8,2018,,,,760,65,321,,,13,13,,,,,,,,,KY,1763,135.615384615,825,63.461538462,KY@1009@10193,10193,Kenton County Board of Education,1009,Ryland Heights Elementary School,8/1/2018,210,23,551,1653,110,1171,3845 STEWART ROAD,,Ryland Heights,41015-9307,KENTON COUNTY
SY18-19,,416,0.428865979,High,,,,,,,,,210309000823,,High,,N,,N,,,5,2019,,,,1984,81,574,,,19,19,,,,,,,,,KY,4839,254.684210526,2065,108.684210526,KY@1012@10193,10193,Kenton County Board of Education,1012,Scott High School,5/1/2019,385,31,970,4438,401,4345,5400 OLD TAYLOR MILL ROAD,,TAYLOR MILL,41015,KENTON COUNTY
SY18-19,,415,0.427394439,High,,,,,,,,,210309000823,,High,,N,,N,,,4,2019,,,,1629,62,430,,,16,16,,,,,,,,,KY,4141,258.8125,1691,105.6875,KY@1012@10193,10193,Kenton County Board of Education,1012,Scott High School,4/1/2019,383,32,971,3806,335,3744,5400 OLD TAYLOR MILL ROAD,,TAYLOR MILL,41015,KENTON COUNTY
SY18-19,,413,0.423589744,High,,,,,,,,,210309000823,,High,,N,,N,,,3,2019,,,,1766,99,489,,,19,19,,,,,,,,,KY,4867,256.157894737,1865,98.157894737,KY@1012@10193,10193,Kenton County Board of Education,1012,Scott High School,3/1/2019,381,32,975,4461,406,4503,5400 OLD TAYLOR MILL ROAD,,TAYLOR MILL,41015,KENTON COUNTY
SY18-19,,407,0.417864476,High,,,,,,,,,210309000823,,High,,N,,N,,,2,2019,,,,1724,96,507,,,18,18,,,,,,,,,KY,4809,267.166666667,1820,101.111111111,KY@1012@10193,10193,Kenton County Board of Education,1012,Scott High School,2/1/2019,375,32,974,4399,410,4180,5400 OLD TAYLOR MILL ROAD,,TAYLOR MILL,41015,KENTON COUNTY
SY18-19,,401,0.413828689,High,,,,,,,,,210309000823,,High,,N,,N,,,1,2019,,,,1627,80,457,,,16,16,,,,,,,,,KY,4252,265.75,1707,106.6875,KY@1012@10193,10193,Kenton County Board of Education,1012,Scott High School,1/1/2019,369,32,969,3887,365,3913,5400 OLD TAYLOR MILL ROAD,,TAYLOR MILL,41015,KENTON COUNTY
SY18-19,,402,0.413580247,High,,,,,,,,,210309000823,,High,,N,,N,,,12,2018,,,,1337,54,363,,,13,13,,,,,,,,,KY,3419,263,1391,107,KY@1012@10193,10193,Kenton County Board of Education,1012,Scott High School,12/1/2018,372,30,972,3144,275,3272,5400 OLD TAYLOR MILL ROAD,,TAYLOR MILL,41015,KENTON COUNTY
SY18-19,,399,0.410071942,High,,,,,,,,,210309000823,,High,,N,,N,,,11,2018,,,,1624,47,495,,,17,17,,,,,,,,,KY,4472,263.058823529,1671,98.294117647,KY@1012@10193,10193,Kenton County Board of Education,1012,Scott High School,11/1/2018,369,30,973,4118,354,4386,5400 OLD TAYLOR MILL ROAD,,TAYLOR MILL,41015,KENTON COUNTY
SY18-19,,394,0.400406504,High,,,,,,,,,210309000823,,High,,N,,N,,,10,2018,,,,1993,98,703,,,21,21,,,,,,,,,KY,5853,278.714285714,2091,99.571428571,KY@1012@10193,10193,Kenton County Board of Education,1012,Scott High School,10/1/2018,363,31,984,5383,470,5903,5400 OLD TAYLOR MILL ROAD,,TAYLOR MILL,41015,KENTON COUNTY
SY18-19,,444,0.429816070,High,,,,,,,,,210309000823,,High,,N,,N,,,9,2018,,,,1892,175,466,,,19,19,,,,,,,,,KY,5836,307.157894737,2067,108.789473684,KY@1012@10193,10193,Kenton County Board of Education,1012,Scott High School,9/1/2018,392,52,1033,5177,659,4683,5400 OLD TAYLOR MILL ROAD,,TAYLOR MILL,41015,KENTON COUNTY
SY18-19,,449,0.442364532,High,,,,,,,,,210309000823,,High,,N,,N,,,8,2018,,,,1027,106,191,,,13,13,,,,,,,,,KY,4000,307.692307692,1133,87.153846154,KY@1012@10193,10193,Kenton County Board of Education,1012,Scott High School,8/1/2018,397,52,1015,3524,476,3069,5400 OLD TAYLOR MILL ROAD,,TAYLOR MILL,41015,KENTON COUNTY
SY18-19,,665,0.372549020,High,,,,,,,,,210309000818,,High,,N,,N,,,5,2019,,,,1137,82,219,,,19,19,,,,,,,,,KY,7478,393.578947368,1219,64.157894737,KY@1005@10193,10193,Kenton County Board of Education,1005,Simon Kenton High School,5/1/2019,601,64,1785,6705,773,8545,11132 MADISON PIKE,,INDEPENDENCE,41051-7515,KENTON COUNTY
SY18-19,,659,0.370432827,High,,,,,,,,,210309000818,,High,,N,,N,,,4,2019,,,,942,51,174,,,16,16,,,,,,,,,KY,6283,392.6875,993,62.0625,KY@1005@10193,10193,Kenton County Board of Education,1005,Simon Kenton High School,4/1/2019,595,64,1779,5656,627,7243,11132 MADISON PIKE,,INDEPENDENCE,41051-7515,KENTON COUNTY
SY18-19,,657,0.367655288,High,,,,,,,,,210309000818,,High,,N,,N,,,3,2019,,,,1006,67,233,,,19,19,,,,,,,,,KY,7215,379.736842105,1073,56.473684211,KY@1005@10193,10193,Kenton County Board of Education,1005,Simon Kenton High School,3/1/2019,593,64,1787,6475,740,8340,11132 MADISON PIKE,,INDEPENDENCE,41051-7515,KENTON COUNTY
SY18-19,,652,0.365470852,High,,,,,,,,,210309000818,,High,,N,,N,,,2,2019,,,,978,43,191,,,18,18,,,,,,,,,KY,7031,390.611111111,1021,56.722222222,KY@1005@10193,10193,Kenton County Board of Education,1005,Simon Kenton High School,2/1/2019,587,65,1784,6337,694,8081,11132 MADISON PIKE,,INDEPENDENCE,41051-7515,KENTON COUNTY
SY18-19,,656,0.364647026,High,,,,,,,,,210309000818,,High,,N,,N,,,1,2019,,,,870,39,131,,,16,16,,,,,,,,,KY,6394,399.625,909,56.8125,KY@1005@10193,10193,Kenton County Board of Education,1005,Simon Kenton High School,1/1/2019,590,66,1799,5755,639,7260,11132 MADISON PIKE,,INDEPENDENCE,41051-7515,KENTON COUNTY
SY18-19,,656,0.362230812,High,,,,,,,,,210309000818,,High,,N,,N,,,12,2018,,,,801,36,121,,,13,13,,,,,,,,,KY,5241,403.153846154,837,64.384615385,KY@1005@10193,10193,Kenton County Board of Education,1005,Simon Kenton High School,12/1/2018,590,66,1811,4736,505,5989,11132 MADISON PIKE,,INDEPENDENCE,41051-7515,KENTON COUNTY
SY18-19,,652,0.358045030,High,,,,,,,,,210309000818,,High,,N,,N,,,11,2018,,,,1059,35,147,,,17,17,,,,,,,,,KY,7034,413.764705882,1094,64.352941176,KY@1005@10193,10193,Kenton County Board of Education,1005,Simon Kenton High School,11/1/2018,584,68,1821,6378,656,8054,11132 MADISON PIKE,,INDEPENDENCE,41051-7515,KENTON COUNTY
SY18-19,,641,0.352585259,High,,,,,,,,,210309000818,,High,,N,,N,,,10,2018,,,,1360,49,210,,,21,21,,,,,,,,,KY,8766,417.428571429,1409,67.095238095,KY@1005@10193,10193,Kenton County Board of Education,1005,Simon Kenton High School,10/1/2018,572,69,1818,7912,854,9876,11132 MADISON PIKE,,INDEPENDENCE,41051-7515,KENTON COUNTY
SY18-19,,727,0.381427072,High,,,,,,,,,210309000818,,High,,N,,N,,,9,2018,,,,1151,40,193,,,19,19,,,,,,,,,KY,8500,447.368421053,1191,62.684210526,KY@1005@10193,10193,Kenton County Board of Education,1005,Simon Kenton High School,9/1/2018,641,86,1906,7584,916,8170,11132 MADISON PIKE,,INDEPENDENCE,41051-7515,KENTON COUNTY
SY18-19,,714,0.385945946,High,,,,,,,,,210309000818,,High,,N,,N,,,8,2018,,,,592,12,96,,,13,13,,,,,,,,,KY,5634,433.384615385,604,46.461538462,KY@1005@10193,10193,Kenton County Board of Education,1005,Simon Kenton High School,8/1/2018,635,79,1850,5041,593,5457,11132 MADISON PIKE,,INDEPENDENCE,41051-7515,KENTON COUNTY
SY18-19,,692,0.454366382,Other,,,,,,,,,210309002420,,Other,,N,,N,,,5,2019,,,,4259,307,1294,,,19,19,,,,,,,,,KY,9621,506.368421053,4566,240.315789474,KY@1036@10193,10193,Kenton County Board of Education,1036,Summit View Academy,5/1/2019,626,66,1523,8735,886,6846,5002 Madison Pike,,Independence,41051,KENTON COUNTY
SY18-19,,692,0.454068241,Other,,,,,,,,,210309002420,,Other,,N,,N,,,4,2019,,,,3346,218,1022,,,16,16,,,,,,,,,KY,7982,498.875,3564,222.75,KY@1036@10193,10193,Kenton County Board of Education,1036,Summit View Academy,4/1/2019,625,67,1524,7262,720,5550,5002 Madison Pike,,Independence,41051,KENTON COUNTY
SY18-19,,694,0.453594771,Other,,,,,,,,,210309002420,,Other,,N,,N,,,3,2019,,,,3853,225,1076,,,19,19,,,,,,,,,KY,9475,498.684210526,4078,214.631578947,KY@1036@10193,10193,Kenton County Board of Education,1036,Summit View Academy,3/1/2019,624,70,1530,8624,851,6442,5002 Madison Pike,,Independence,41051,KENTON COUNTY
SY18-19,,685,0.443940376,Other,,,,,,,,,210309002420,,Other,,N,,N,,,2,2019,,,,3459,223,928,,,18,18,,,,,,,,,KY,8784,488,3682,204.555555556,KY@1036@10193,10193,Kenton County Board of Education,1036,Summit View Academy,2/1/2019,618,67,1543,7998,786,6179,5002 Madison Pike,,Independence,41051,KENTON COUNTY
SY18-19,,672,0.4375,Other,,,,,,,,,210309002420,,Other,,N,,N,,,1,2019,,,,3131,215,825,,,16,16,,,,,,,,,KY,7740,483.75,3346,209.125,KY@1036@10193,10193,Kenton County Board of Education,1036,Summit View Academy,1/1/2019,606,66,1536,7025,715,5579,5002 Madison Pike,,Independence,41051,KENTON COUNTY
SY18-19,,663,0.434469201,Other,,,,,,,,,210309002420,,Other,,N,,N,,,12,2018,,,,2585,188,755,,,13,13,,,,,,,,,KY,6368,489.846153846,2773,213.307692308,KY@1036@10193,10193,Kenton County Board of Education,1036,Summit View Academy,12/1/2018,597,66,1526,5742,626,4789,5002 Madison Pike,,Independence,41051,KENTON COUNTY
SY18-19,,659,0.432131148,Other,,,,,,,,,210309002420,,Other,,N,,N,,,11,2018,,,,3392,211,1109,,,17,17,,,,,,,,,KY,8148,479.294117647,3603,211.941176471,KY@1036@10193,10193,Kenton County Board of Education,1036,Summit View Academy,11/1/2018,595,64,1525,7384,764,6319,5002 Madison Pike,,Independence,41051,KENTON COUNTY
SY18-19,,647,0.425938117,Other,,,,,,,,,210309002420,,Other,,N,,N,,,10,2018,,,,3926,216,1470,,,21,21,,,,,,,,,KY,9623,458.238095238,4142,197.238095238,KY@1036@10193,10193,Kenton County Board of Education,1036,Summit View Academy,10/1/2018,582,65,1519,8710,913,7420,5002 Madison Pike,,Independence,41051,KENTON COUNTY
SY18-19,,718,0.449874687,Other,,,,,,,,,210309002420,,Other,,N,,N,,,9,2018,,,,3540,271,1063,,,19,19,,,,,,,,,KY,9055,476.578947368,3811,200.578947368,KY@1036@10193,10193,Kenton County Board of Education,1036,Summit View Academy,9/1/2018,638,80,1596,8101,954,6153,5002 Madison Pike,,Independence,41051,KENTON COUNTY
SY18-19,,676,0.443278689,Other,,,,,,,,,210309002420,,Other,,N,,N,,,8,2018,,,,2045,145,472,,,13,13,,,,,,,,,KY,5695,438.076923077,2190,168.461538462,KY@1036@10193,10193,Kenton County Board of Education,1036,Summit View Academy,8/1/2018,609,67,1525,5138,557,3726,5002 Madison Pike,,Independence,41051,KENTON COUNTY
SY18-19,,454,0.716787070,Primary,,,,,,,,,210309000819,,Primary,,Y,,N,,,5,2019,,,,3603,0,1424,,,19,19,,,,,,,,,KY,5854,308.105263158,3603,189.631578947,KY@1017@10193,10193,Kenton County Board of Education,1017,Taylor Mill Elementary School,5/1/2019,454,0,633,5854,0,2313,5907 TAYLOR MILL RD,,Taylor Mill,41015-2362,KENTON COUNTY
SY18-19,,452,0.716809117,Primary,,,,,,,,,210309000819,,Primary,,Y,,N,,,4,2019,,,,3150,0,1245,,,16,16,,,,,,,,,KY,5032,314.5,3150,196.875,KY@1017@10193,10193,Kenton County Board of Education,1017,Taylor Mill Elementary School,4/1/2019,452,0,630,5032,0,1988,5907 TAYLOR MILL RD,,Taylor Mill,41015-2362,KENTON COUNTY
SY18-19,,457,0.716798593,Primary,,,,,,,,,210309000819,,Primary,,Y,,N,,,3,2019,,,,3439,0,1359,,,19,19,,,,,,,,,KY,5705,300.263157895,3439,181,KY@1017@10193,10193,Kenton County Board of Education,1017,Taylor Mill Elementary School,3/1/2019,457,0,637,5705,0,2254,5907 TAYLOR MILL RD,,Taylor Mill,41015-2362,KENTON COUNTY
SY18-19,,449,0.716814159,Primary,,,,,,,,,210309000819,,Primary,,Y,,N,,,2,2019,,,,2988,0,1181,,,18,18,,,,,,,,,KY,5265,292.5,2988,166,KY@1017@10193,10193,Kenton County Board of Education,1017,Taylor Mill Elementary School,2/1/2019,449,0,627,5265,0,2080,5907 TAYLOR MILL RD,,Taylor Mill,41015-2362,KENTON COUNTY
SY18-19,,441,0.716845878,Primary,,,,,,,,,210309000819,,Primary,,Y,,N,,,1,2019,,,,2832,0,1119,,,16,16,,,,,,,,,KY,4600,287.5,2832,177,KY@1017@10193,10193,Kenton County Board of Education,1017,Taylor Mill Elementary School,1/1/2019,441,0,615,4600,0,1817,5907 TAYLOR MILL RD,,Taylor Mill,41015-2362,KENTON COUNTY
SY18-19,,438,0.716876388,Primary,,,,,,,,,210309000819,,Primary,,Y,,N,,,12,2018,,,,2377,0,939,,,13,13,,,,,,,,,KY,3874,298,2377,182.846153846,KY@1017@10193,10193,Kenton County Board of Education,1017,Taylor Mill Elementary School,12/1/2018,438,0,611,3874,0,1530,5907 TAYLOR MILL RD,,Taylor Mill,41015-2362,KENTON COUNTY
SY18-19,,437,0.716736341,Primary,,,,,,,,,210309000819,,Primary,,Y,,N,,,11,2018,,,,3355,0,1326,,,17,17,,,,,,,,,KY,4972,292.470588235,3355,197.352941176,KY@1017@10193,10193,Kenton County Board of Education,1017,Taylor Mill Elementary School,11/1/2018,437,0,610,4972,0,1965,5907 TAYLOR MILL RD,,Taylor Mill,41015-2362,KENTON COUNTY
SY18-19,,439,0.716763006,Primary,,,,,,,,,210309000819,,Primary,,Y,,N,,,10,2018,,,,4149,0,1639,,,21,21,,,,,,,,,KY,5828,277.523809524,4149,197.571428571,KY@1017@10193,10193,Kenton County Board of Education,1017,Taylor Mill Elementary School,10/1/2018,439,0,613,5828,0,2303,5907 TAYLOR MILL RD,,Taylor Mill,41015-2362,KENTON COUNTY
SY18-19,,460,0.716840750,Primary,,,,,,,,,210309000819,,Primary,,Y,,N,,,9,2018,,,,3284,0,1297,,,19,19,,,,,,,,,KY,5010,263.684210526,3284,172.842105263,KY@1017@10193,10193,Kenton County Board of Education,1017,Taylor Mill Elementary School,9/1/2018,460,0,642,5010,0,1979,5907 TAYLOR MILL RD,,Taylor Mill,41015-2362,KENTON COUNTY
SY18-19,,439,0.716902944,Primary,,,,,,,,,210309000819,,Primary,,Y,,N,,,8,2018,,,,1781,0,704,,,13,13,,,,,,,,,KY,3287,252.846153846,1781,137,KY@1017@10193,10193,Kenton County Board of Education,1017,Taylor Mill Elementary School,8/1/2018,439,0,612,3287,0,1298,5907 TAYLOR MILL RD,,Taylor Mill,41015-2362,KENTON COUNTY
SY18-19,,492,0.448905109,Middle,,,,,,,,,210309000820,,Middle,,N,,N,,,5,2019,,,,2453,247,533,,,19,19,,,,,,,,,KY,6068,319.368421053,2700,142.105263158,KY@1007@10193,10193,Kenton County Board of Education,1007,Turkey Foot Middle School,5/1/2019,446,46,1096,5445,623,4208,3230 TURKEYFOOT RD,,EDGEWOOD,41017-2645,KENTON COUNTY
SY18-19,,494,0.448275862,Middle,,,,,,,,,210309000820,,Middle,,N,,N,,,4,2019,,,,2036,201,414,,,16,16,,,,,,,,,KY,5231,326.9375,2237,139.8125,KY@1007@10193,10193,Kenton County Board of Education,1007,Turkey Foot Middle School,4/1/2019,448,46,1102,4695,536,3710,3230 TURKEYFOOT RD,,EDGEWOOD,41017-2645,KENTON COUNTY
SY18-19,,494,0.447869447,Middle,,,,,,,,,210309000820,,Middle,,N,,N,,,3,2019,,,,2432,237,501,,,19,19,,,,,,,,,KY,6073,319.631578947,2669,140.473684211,KY@1007@10193,10193,Kenton County Board of Education,1007,Turkey Foot Middle School,3/1/2019,445,49,1103,5422,651,4267,3230 TURKEYFOOT RD,,EDGEWOOD,41017-2645,KENTON COUNTY
SY18-19,,489,0.441734417,Middle,,,,,,,,,210309000820,,Middle,,N,,N,,,2,2019,,,,2189,198,506,,,18,18,,,,,,,,,KY,5842,324.555555556,2387,132.611111111,KY@1007@10193,10193,Kenton County Board of Education,1007,Turkey Foot Middle School,2/1/2019,439,50,1107,5208,634,4085,3230 TURKEYFOOT RD,,EDGEWOOD,41017-2645,KENTON COUNTY
SY18-19,,484,0.437613020,Middle,,,,,,,,,210309000820,,Middle,,N,,N,,,1,2019,,,,1894,198,498,,,16,16,,,,,,,,,KY,5016,313.5,2092,130.75,KY@1007@10193,10193,Kenton County Board of Education,1007,Turkey Foot Middle School,1/1/2019,434,50,1106,4447,569,3574,3230 TURKEYFOOT RD,,EDGEWOOD,41017-2645,KENTON COUNTY
SY18-19,,476,0.431941924,Middle,,,,,,,,,210309000820,,Middle,,N,,N,,,12,2018,,,,1703,177,414,,,13,13,,,,,,,,,KY,4137,318.230769231,1880,144.615384615,KY@1007@10193,10193,Kenton County Board of Education,1007,Turkey Foot Middle School,12/1/2018,425,51,1102,3663,474,3028,3230 TURKEYFOOT RD,,EDGEWOOD,41017-2645,KENTON COUNTY
SY18-19,,468,0.425841674,Middle,,,,,,,,,210309000820,,Middle,,N,,N,,,11,2018,,,,2053,230,592,,,17,17,,,,,,,,,KY,5412,318.352941176,2283,134.294117647,KY@1007@10193,10193,Kenton County Board of Education,1007,Turkey Foot Middle School,11/1/2018,419,49,1099,4819,593,4066,3230 TURKEYFOOT RD,,EDGEWOOD,41017-2645,KENTON COUNTY
SY18-19,,455,0.412885662,Middle,,,,,,,,,210309000820,,Middle,,N,,N,,,10,2018,,,,2488,254,783,,,21,21,,,,,,,,,KY,6282,299.142857143,2742,130.571428571,KY@1007@10193,10193,Kenton County Board of Education,1007,Turkey Foot Middle School,10/1/2018,409,46,1102,5613,669,4957,3230 TURKEYFOOT RD,,EDGEWOOD,41017-2645,KENTON COUNTY
SY18-19,,511,0.440897325,Middle,,,,,,,,,210309000820,,Middle,,N,,N,,,9,2018,,,,2285,241,568,,,19,19,,,,,,,,,KY,6116,321.894736842,2526,132.947368421,KY@1007@10193,10193,Kenton County Board of Education,1007,Turkey Foot Middle School,9/1/2018,452,59,1159,5382,734,3830,3230 TURKEYFOOT RD,,EDGEWOOD,41017-2645,KENTON COUNTY
SY18-19,,507,0.455525606,Middle,,,,,,,,,210309000820,,Middle,,N,,N,,,8,2018,,,,1074,97,170,,,13,13,,,,,,,,,KY,4060,312.307692308,1171,90.076923077,KY@1007@10193,10193,Kenton County Board of Education,1007,Turkey Foot Middle School,8/1/2018,450,57,1113,3665,395,2404,3230 TURKEYFOOT RD,,EDGEWOOD,41017-2645,KENTON COUNTY
SY18-19,,361,0.431302270,Middle,,,,,,,,,210309000821,,Middle,,N,,N,,,5,2019,,,,1258,138,323,,,19,19,,,,,,,,,KY,5101,268.473684211,1396,73.473684211,KY@1006@10193,10193,Kenton County Board of Education,1006,Twenhofel Middle School,5/1/2019,312,49,837,4419,682,4200,11846 TAYLOR MILL RD,,INDEPENDENCE,41051-9732,KENTON COUNTY
SY18-19,,365,0.432977461,Middle,,,,,,,,,210309000821,,Middle,,N,,N,,,4,2019,,,,1070,131,275,,,16,16,,,,,,,,,KY,4339,271.1875,1201,75.0625,KY@1006@10193,10193,Kenton County Board of Education,1006,Twenhofel Middle School,4/1/2019,312,53,843,3740,599,3567,11846 TAYLOR MILL RD,,INDEPENDENCE,41051-9732,KENTON COUNTY
SY18-19,,363,0.432657926,Middle,,,,,,,,,210309000821,,Middle,,N,,N,,,3,2019,,,,1163,173,237,,,19,19,,,,,,,,,KY,4954,260.736842105,1336,70.315789474,KY@1006@10193,10193,Kenton County Board of Education,1006,Twenhofel Middle School,3/1/2019,310,53,839,4240,714,3977,11846 TAYLOR MILL RD,,INDEPENDENCE,41051-9732,KENTON COUNTY
SY18-19,,357,0.428057554,Middle,,,,,,,,,210309000821,,Middle,,N,,N,,,2,2019,,,,1073,156,221,,,18,18,,,,,,,,,KY,4750,263.888888889,1229,68.277777778,KY@1006@10193,10193,Kenton County Board of Education,1006,Twenhofel Middle School,2/1/2019,306,51,834,4083,667,3925,11846 TAYLOR MILL RD,,INDEPENDENCE,41051-9732,KENTON COUNTY
SY18-19,,360,0.428061831,Middle,,,,,,,,,210309000821,,Middle,,N,,N,,,1,2019,,,,924,125,176,,,16,16,,,,,,,,,KY,4209,263.0625,1049,65.5625,KY@1006@10193,10193,Kenton County Board of Education,1006,Twenhofel Middle School,1/1/2019,309,51,841,3629,580,3475,11846 TAYLOR MILL RD,,INDEPENDENCE,41051-9732,KENTON COUNTY
SY18-19,,357,0.426523297,Middle,,,,,,,,,210309000821,,Middle,,N,,N,,,12,2018,,,,813,110,173,,,13,13,,,,,,,,,KY,3418,262.923076923,923,71,KY@1006@10193,10193,Kenton County Board of Education,1006,Twenhofel Middle School,12/1/2018,307,50,837,2942,476,2917,11846 TAYLOR MILL RD,,INDEPENDENCE,41051-9732,KENTON COUNTY
SY18-19,,362,0.429418743,Middle,,,,,,,,,210309000821,,Middle,,N,,N,,,11,2018,,,,1078,121,274,,,17,17,,,,,,,,,KY,4575,269.117647059,1199,70.529411765,KY@1006@10193,10193,Kenton County Board of Education,1006,Twenhofel Middle School,11/1/2018,311,51,843,3984,591,3886,11846 TAYLOR MILL RD,,INDEPENDENCE,41051-9732,KENTON COUNTY
SY18-19,,359,0.419883041,Middle,,,,,,,,,210309000821,,Middle,,N,,N,,,10,2018,,,,1408,120,378,,,21,21,,,,,,,,,KY,5586,266,1528,72.761904762,KY@1006@10193,10193,Kenton County Board of Education,1006,Twenhofel Middle School,10/1/2018,311,48,855,4878,708,4697,11846 TAYLOR MILL RD,,INDEPENDENCE,41051-9732,KENTON COUNTY
