Unique ID,School ID,District ID,School Name,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data
ME@161@160,161,160,Easton Junior-Senior High Sch,Easton Public Schools,ME,Aroostook,Easton,04740,173 Center Road Easton,,7-12,Public,,,,,,4/1/2018,4,2018,74,,4,10,,28,117,249,,15,16,27,,,16,16,,,,,,,,,ME,145,9.0625,31,1.9375,230531000136,SY17-18,,14,,Middle/High,Public,,,,,,
ME@164@163,164,163,Eastport Elementary School,Eastport Public Schools,ME,Washington,Eastport,04631,100 High Street Eastport,,PR-8,Public,,,,,,4/1/2018,4,2018,88,,51,7,,610,71,353,,229,33,85,,,16,16,,,,,,,,,ME,681,42.5625,262,16.375,230536000912,SY17-18,,58,,Primary/Middle,Public,,,,,,
ME@165@163,165,163,Shead High School,Eastport Public Schools,ME,Washington,Eastport,04631,89 High Street Eastport,,9-12,Public,,,,,,4/1/2018,4,2018,92,,46,5,,192,9,53,,220,0,29,,,16,16,,,,,,,,,ME,201,12.5625,220,13.75,230536000138,SY17-18,,51,,High,Public,,,,,,
ME@167@166,167,166,Edgecomb Eddy School,Edgecomb Public Schools,ME,Lincoln,Edgecomb,04556,157 Boothbay Road Edgecomb,,PR-6,Public,,,,,,4/1/2018,4,2018,84,,24,6,,292,53,218,,107,40,47,,,16,16,,,,,,,,,ME,345,21.5625,147,9.1875,230540000140,SY17-18,,30,,Primary,Public,,,,,,
ME@1463@1663,1463,1663,Ellsworth Elementary-Middle School,Ellsworth Public Schools,ME,Hancock,Ellsworth,04605,20 Forrest Avenue Ellsworth,,PR-8,Public,,,,,,4/1/2018,4,2018,833,,251,43,,3562,647,3421,,2553,456,1529,,,16,16,,,,,,,,,ME,4209,263.0625,3009,188.0625,230550023117,SY17-18,,294,,Primary/Middle,Public,,,,,,
ME@172@1663,172,1663,Ellsworth High School,Ellsworth Public Schools,ME,Hancock,Ellsworth,04605,299 State Street Ellsworth,,9-12,Public,,,,,,4/1/2018,4,2018,485,,117,25,,1135,183,1280,,486,63,285,,,16,16,,,,,,,,,ME,1318,82.375,549,34.3125,230550000270,SY17-18,,142,,High,Public,,,,,,
ME@1149@1148,1149,1148,Erskine Academy,Erskine Academy,ME,Kennebec,China,04358,309 Windsor Road South China,,9-12,Nonpublic,,,,,,4/1/2018,4,2018,595,,129,55,,1181,442,1306,,770,211,780,,,16,16,,,,,,,,,ME,1623,101.4375,981,61.3125,,SY17-18,,184,,High,Nonpublic,,,,,,
ME@899@1627,899,1627,Stratton Elementary School,Eustis Public Schools,ME,Franklin,Stratton,04982,65 School Street Stratton,,PR-8,Public,,,Y,,,4/1/2018,4,2018,82,,38,7,,498,61,465,,381,50,229,,,16,16,,,,,,,,,ME,559,34.9375,431,26.9375,,SY17-18,,45,,Primary/Middle,Public,,,,,,
ME@179@174,179,174,Falmouth Elementary School,Falmouth Public Schools,ME,Cumberland,Falmouth,04105,58 Woodville Road Falmouth,,KG-5,Public,,,,,,4/1/2018,4,2018,907,,48,7,,495,97,5813,,176,55,735,,,15,15,,,,,,,,,ME,592,39.466666667,231,15.4,230567023132,SY17-18,,55,,Primary,Public,,,,,,
ME@178@174,178,174,Falmouth Middle School,Falmouth Public Schools,ME,Cumberland,Falmouth,04105,52 Woodville Road Falmouth,,6-8,Public,,,,,,4/1/2018,4,2018,498,,24,11,,177,140,3053,,77,31,32,,,15,15,,,,,,,,,ME,317,21.133333333,108,7.2,230567000914,SY17-18,,35,,Middle,Public,,,,,,
ME@181@180,181,180,Fayette Central School,Fayette Public Schools,ME,Kennebec,Fayette,04349,2023 Main Street Fayette,,PR-5,Public,,,,,,4/1/2018,4,2018,74,,17,9,,253,100,357,,213,84,303,,,16,16,,,,,,,,,ME,353,22.0625,297,18.5625,230000800455,SY17-18,,26,,Primary,Public,,,,,,
ME@1066@1065,1066,1065,Camden Hills Regional H S,Five Town CSD,ME,Knox,Rockport,04856,25 Keelson Drive Rockport,,9-12,Public,,,,,,4/1/2018,4,2018,696,,103,49,,989,463,3877,,474,194,461,,,16,16,,,,,,,,,ME,1452,90.75,668,41.75,230005300504,SY17-18,,152,,High,Public,,,,,,
ME@1155@1154,1155,1154,Foxcroft Academy,Foxcroft Academy,ME,Piscataquis,Dover-Foxcroft,04426,975 West Main Street Dover-Foxcroft,,9-12,Nonpublic,,,,,,4/1/2018,4,2018,421,,118,28,,1287,267,2011,,673,72,348,,,16,16,,,,,,,,,ME,1554,97.125,745,46.5625,,SY17-18,,146,,High,Nonpublic,,,,,,
ME@1181@1180,1181,1180,Fryeburg Academy,Fryeburg Academy,ME,Oxford,Fryeburg,04037,745 Main Street Fryeburg,,9-12,Nonpublic,,,,,,4/1/2018,4,2018,574,,108,39,,799,194,1421,,433,66,59,,,16,16,,,,,,,,,ME,993,62.0625,499,31.1875,,SY17-18,,147,,High,Nonpublic,,,,,,
ME@189@188,189,188,Georgetown Central School,Georgetown Public Schools,ME,Sagadahoc,Georgetown,04548,PO Box 469 Georgetown,,PR-6,Public,,,,,,4/1/2018,4,2018,57,,11,2,,167,8,332,,159,14,281,,,16,16,,,,,,,,,ME,175,10.9375,173,10.8125,230597000154,SY17-18,,13,,Primary,Public,,,,,,
ME@192@191,192,191,Glenburn Elementary School,Glenburn Public Schools,ME,Penobscot,Glenburn,04401,991 Hudson Road Glenburn,,PR-8,Public,,,,,,4/1/2018,4,2018,436,,122,30,,1410,267,1515,,648,92,241,,,16,16,,,,,,,,,ME,1677,104.8125,740,46.25,230600000155,SY17-18,,152,,Primary/Middle,Public,,,,,,
ME@1165@1164,1165,1164,Glenn Stratton Learning Center,Glenn Stratton Learning Center,ME,Somerset,Hinckley,04944,PO Box 159 Hinckley,,KG-12,Nonpublic,,,,,,4/1/2018,4,2018,27,,26,0,,264,14,9,,218,11,1,,,16,16,,,,,,,,,ME,278,17.375,229,14.3125,,SY17-18,,26,,Other,Nonpublic,,,,,,
ME@199@194,199,194,Gorham High School,Gorham Public Schools,ME,Cumberland,Gorham,04038,41 Morrill Avenue Gorham,,9-12,Public,,,,,,4/1/2018,4,2018,900,,110,23,,839,219,1317,,313,70,265,,,15,15,,,,,,,,,ME,1058,70.533333333,383,25.533333333,230606000158,SY17-18,,133,,High,Public,,,,,,
ME@201@194,201,194,Gorham Middle School,Gorham Public Schools,ME,Cumberland,Gorham,04038,106 Weeks Road Gorham,,6-8,Public,,,,,,4/1/2018,4,2018,701,,109,28,,1118,226,1428,,426,95,226,,,15,15,,,,,,,,,ME,1344,89.6,521,34.733333333,230606000688,SY17-18,,137,,Middle,Public,,,,,,
ME@202@194,202,194,Great Falls Elementary School,Gorham Public Schools,ME,Cumberland,Gorham,04038,73 Justice Way Gorham,,KG-5,Public,,,,,,4/1/2018,4,2018,545,,86,31,,1112,391,3018,,384,166,301,,,16,16,,,,,,,,,ME,1503,93.9375,550,34.375,230606023126,SY17-18,,117,,Primary,Public,,,,,,
ME@200@194,200,194,Narragansett Elementary School,Gorham Public Schools,ME,Cumberland,Gorham,04038,284 Main Street Gorham,,KG-5,Public,,,,,,4/1/2018,4,2018,263,,38,9,,443,124,1996,,189,29,456,,,16,16,,,,,,,,,ME,567,35.4375,218,13.625,230606000915,SY17-18,,47,,Primary,Public,,,,,,
ME@197@194,197,194,Village Elementary School-Gorham,Gorham Public Schools,ME,Cumberland,Gorham,04038,12 Robie Street Gorham,,KG-5,Public,,,,,,4/1/2018,4,2018,449,,72,7,,827,80,2537,,467,62,943,,,16,16,,,,,,,,,ME,907,56.6875,529,33.0625,230606000160,SY17-18,,79,,Primary,Public,,,,,,
ME@1055@1054,1055,1054,Great Salt Bay Community School,Great Salt Bay CSD,ME,Lincoln,Damariscotta,04543,559 Main Street Damariscotta,,KG-8,Public,,,,,,4/1/2018,4,2018,446,,145,16,,1484,151,1978,,753,138,397,,,16,16,,,,,,,,,ME,1635,102.1875,891,55.6875,230616000916,SY17-18,,161,,Primary/Middle,Public,,,,,,
ME@209@208,209,208,Helen S Dunn Elementary School,Greenbush Public Schools,ME,Penobscot,Greenbush,04418,129 Military Road Greenbush,,PR-8,Public,,,,,,4/1/2018,4,2018,139,,91,4,,1274,29,276,,922,25,226,,,16,16,,,,,,,,,ME,1303,81.4375,947,59.1875,230618000165,SY17-18,,95,,Primary/Middle,Public,,,,,,
ME@213@210,213,210,Greenville Consolidated School,Greenville Public Schools,ME,Piscataquis,Greenville,04441,PO Box 100 Greenville,,KG-12,Public,,,,,,4/1/2018,4,2018,211,,77,31,,521,189,404,,250,102,216,,,16,16,,,,,,,,,ME,710,44.375,352,22,230625023138,SY17-18,,108,,Other,Public,,,,,,
ME@215@1664,215,1664,Hancock Grammar School,Hancock Public Schools,ME,Hancock,Hancock,04640,33 Cemetary Road Hancock,,KG-8,Public,,,,,,4/1/2018,4,2018,219,,75,34,,827,403,829,,461,179,281,,,16,16,,,,,,,,,ME,1230,76.875,640,40,230626000166,SY17-18,,109,,Primary/Middle,Public,,,,,,
ME@218@217,218,217,Harmony Elementary,Harmony Public Schools,ME,Somerset,Harmony,04942,PO Box 100 Harmony,,PR-8,Public,Y,,,,,4/1/2018,4,2018,66,,32,9,,736,0,0,,774,0,0,,,16,16,,,,,,,,,ME,736,46,774,48.375,230633000167,SY17-18,,41,1,Primary/Middle,Public,,,,,,
ME@222@219,222,219,Hermon High School,Hermon Public Schools,ME,Penobscot,Hermon,04401,2415 Route 2 Hermon,,9-12,Public,,,,,,4/1/2018,4,2018,517,,112,28,,1016,186,938,,325,66,34,,,16,16,,,,,,,,,ME,1202,75.125,391,24.4375,230651000281,SY17-18,,140,,High,Public,,,,,,
ME@221@219,221,219,Hermon Middle School,Hermon Public Schools,ME,Penobscot,Hermon,04401,29 Billings Road Hermon,,5-8,Public,,,,,,4/1/2018,4,2018,301,,48,28,,410,230,936,,135,43,107,,,16,16,,,,,,,,,ME,640,40,178,11.125,230651000169,SY17-18,,76,,Middle,Public,,,,,,
ME@220@219,220,219,Patricia A Duran School,Hermon Public Schools,ME,Penobscot,Hermon,04401,235 Billings Road Hermon,,PR-4,Public,,,,,,4/1/2018,4,2018,439,,75,28,,1029,144,1869,,343,27,387,,,16,16,,,,,,,,,ME,1173,73.3125,370,23.125,,SY17-18,,103,,Primary,Public,,,,,,
ME@1314@1313,1314,1313,Holy Cross School-S Portland,Holy Cross School-S Portland,ME,Cumberland,Portland,04106,436 Broadway South Portland,,PR-8,Nonpublic,,,,,,4/1/2018,4,2018,130,,12,1,,149,14,585,,,,,,,18,16,,,,,,,,,ME,163,10.1875,,,,SY17-18,,13,,Primary/Middle,Nonpublic,,,,,,
ME@SD258@GD373,SD258,GD373,Holy Savior School,Holy Savior School,,,,,,,,,,,,,,4/1/2018,4,2018,59,,3,0,,27,0,75,,,,,,,18,16,,,,,,,,,ME,27,1.6875,,,,SY17-18,,3,,,,,,,,,
ME@226@225,226,225,Hope Elementary School,Hope Public Schools,ME,Knox,Hope,04847,34 Highfield Road Hope,,PK-8,Public,,,,,,4/1/2018,4,2018,154,,35,15,,341,189,661,,239,124,279,,,15,15,,,,,,,,,ME,530,35.333333333,363,24.2,230661000980,SY17-18,,50,,Primary/Middle,Public,,,,,,
ME@1010@1009,1010,1009,Indian Island School,Indian Island,ME,Penobscot,Island,04468,10 Wabanaki Way Indian Island,,PR-8,Public,,,Y,,,4/1/2018,4,2018,111,,71,4,,754,36,496,,647,22,373,,,15,15,,,,,,,,,ME,790,52.666666667,669,44.6,,SY17-18,,75,,Primary/Middle,Public,,,,,,
ME@1012@1011,1012,1011,Indian Township School,Indian Township,ME,Washington,Princeton,04668,13 School Drive Peter Dana Point Princeton,,PR-8,Public,,,Y,,,4/1/2018,4,2018,127,,102,14,,1034,22,296,,1034,22,296,,,16,16,,,,,,,,,ME,1056,66,1056,66,,SY17-18,,116,,Primary/Middle,Public,,,,,,
ME@230@229,230,229,Islesboro Central School,Islesboro Public Schools,ME,Waldo,Islesboro,04848,PO Box 118 Islesboro,,KG-12,Public,,,,,,4/1/2018,4,2018,91,,16,3,,169,48,800,,,,,,,18,16,,,,,,,,,ME,217,13.5625,,,230681000171,SY17-18,,19,,Other,Public,,,,,,
ME@236@235,236,235,Jefferson Village School,Jefferson Public Schools,ME,Lincoln,Jefferson,04348,48 Washington Road Jefferson,,KG-8,Public,,,,,,4/1/2018,4,2018,203,,78,15,,967,134,986,,450,38,160,,,16,16,,,,,,,,,ME,1101,68.8125,488,30.5,230687000175,SY17-18,,93,,Primary/Middle,Public,,,,,,
ME@238@237,238,237,Jonesboro Elementary School,Jonesboro Public Schools,ME,Washington,Jonesboro,04648,57 School Road Jonesboro,,PR-8,Public,,,,,,4/1/2018,4,2018,60,,29,6,,336,103,136,,288,70,71,,,16,16,,,,,,,,,ME,439,27.4375,358,22.375,230690000177,SY17-18,,35,,Primary/Middle,Public,,,,,,
ME@240@239,240,239,Jonesport Elementary School,Jonesport Public Schools,ME,Washington,Jonesport,04649,139 Snare Creek Lane Jonesport,,PR-8,Public,,,,,,4/1/2018,4,2018,131,,62,9,,613,79,395,,296,51,221,,,16,16,,,,,,,,,ME,692,43.25,347,21.6875,230710000917,SY17-18,,71,,Primary/Middle,Public,,,,,,
ME@1163@1162,1163,1162,Graham Lake School,Kids Peace-New England,ME,Hancock,Ellsworth,04605,16 Kids Peace Way Ellsworth,,PK-12,Nonpublic,,,,,,4/1/2018,4,2018,50,,38,0,,584,0,227,,559,0,205,,,16,16,,,,,,,,,ME,584,36.5,559,34.9375,,SY17-18,,38,,Other,Nonpublic,,,,,,
ME@243@242,243,242,Horace Mitchell Primary School,Kittery Public Schools,ME,York,Point,03905,7 School Lane Kittery Point,,KG-3,Public,,,,,,4/1/2018,4,2018,365,,78,16,,858,172,2009,,442,59,719,,,15,15,,,,,,,,,ME,1030,68.666666667,501,33.4,230714000183,SY17-18,,94,,Primary,Public,,,,,,
ME@246@242,246,242,Robert W Traip Academy,Kittery Public Schools,ME,York,Kittery,03904,12 Williams Avenue Kittery,,9-12,Public,,,,,,4/1/2018,4,2018,254,,60,24,,410,215,1263,,231,129,151,,,15,15,,,,,,,,,ME,625,41.666666667,360,24,230714000184,SY17-18,,84,,High,Public,,,,,,
ME@244@242,244,242,Shapleigh School,Kittery Public Schools,ME,York,Kittery,03904,43 Stevenson Road Kittery,,4-8,Public,,,,,,4/1/2018,4,2018,422,,96,35,,878,306,2093,,483,179,481,,,15,15,,,,,,,,,ME,1184,78.933333333,662,44.133333333,230714000182,SY17-18,,131,,Primary/Middle,Public,,,,,,
ME@249@1665,249,1665,Lamoine Consolidated School,Lamoine Public Schools,ME,Hancock,Lamoine,04605,53 Lamoine Beach Road Lamoine,,KG-8,Public,,,,,,4/1/2018,4,2018,121,,32,10,,351,104,429,,135,72,83,,,16,16,,,,,,,,,ME,455,28.4375,207,12.9375,230725000186,SY17-18,,42,,Primary/Middle,Public,,,,,,
ME@1198@1197,1198,1197,Lee Academy,Lee Academy,ME,Penobscot,Lee,04455,26 Winn Road Lee,,9-12,Nonpublic,,,,,,4/1/2018,4,2018,213,,63,17,,537,126,1226,,282,40,467,,,16,16,,,,,,,,,ME,663,41.4375,322,20.125,,SY17-18,,80,,High,Nonpublic,,,,,,
ME@251@250,251,250,Farwell Elementary School,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,84-110 Farwell Street Lewiston,,PR-6,Public,Y,,,,,4/1/2018,4,2018,433,,429,0,,5878,0,50,,3420,0,29,,,16,16,,,,,,,,,ME,5878,367.375,3420,213.75,230732000187,SY17-18,,429,0.991565452,Primary,Public,,,,,,
ME@258@250,258,250,Governor James B Longley Elem Sch,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,145 Birch Street Lewiston,,PR-6,Public,Y,,,,,4/1/2018,4,2018,397,,394,0,,5618,0,48,,5036,0,43,,,16,16,,,,,,,,,ME,5618,351.125,5036,314.75,230732000194,SY17-18,,394,0.991528415,Primary,Public,,,,,,
ME@255@250,255,250,Lewiston High School,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,156 East Avenue Lewiston,,9-12,Public,Y,,,,,4/1/2018,4,2018,1418,,1406,0,,13525,0,116,,5294,0,45,,,16,16,,,,,,,,,ME,13525,845.3125,5294,330.875,230732000190,SY17-18,,1406,0.991496225,High,Public,,,,,,
ME@257@250,257,250,Lewiston Middle School,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,75 Central Avenue Lewiston,,7-8,Public,Y,,,,,4/1/2018,4,2018,772,,765,0,,9809,0,84,,5037,0,43,,,20,20,,,,,,,,,ME,9809,490.45,5037,251.85,230732000191,SY17-18,,765,0.991509148,Middle,Public,,,,,,
ME@252@250,252,250,Martel School,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,880 Lisbon Street Lewiston,,KG-6,Public,Y,,,,,4/1/2018,4,2018,298,,295,0,,3801,0,33,,1531,0,13,,,16,16,,,,,,,,,ME,3801,237.5625,1531,95.6875,230732000192,SY17-18,,295,0.991392801,Primary,Public,,,,,,
ME@254@250,254,250,Montello School,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,407 East Avenue Lewiston,,PR-6,Public,Y,,,,,4/1/2018,4,2018,713,,707,0,,9299,0,80,,7468,0,64,,,16,16,,,,,,,,,ME,9299,581.1875,7468,466.75,230732000193,SY17-18,,707,0.991470306,Primary,Public,,,,,,
ME@260@250,260,250,Raymond A. Geiger Elementary School,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,601 College Street Lewiston,,PR-6,Public,Y,,,,,4/1/2018,4,2018,705,,699,0,,9193,0,79,,4290,0,37,,,16,16,,,,,,,,,ME,9193,574.5625,4290,268.125,230732023113,SY17-18,,699,0.991479724,Primary,Public,,,,,,
ME@256@250,256,250,Thomas J McMahon Elementary Sch,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,151 North Temple Street Lewiston,,PR-6,Public,Y,,,,,4/1/2018,4,2018,683,,677,0,,7957,0,68,,6082,0,52,,,16,16,,,,,,,,,ME,7957,497.3125,6082,380.125,230732000196,SY17-18,,677,0.991526480,Primary,Public,,,,,,
ME@1214@1213,1214,1213,Lincoln Academy,Lincoln Academy,ME,Lincoln,Newcastle,04553,81 Academy Hill Road Newcastle,,9-12,Nonpublic,,,,,,4/1/2018,4,2018,529,,126,23,,836,164,1687,,396,78,304,,,16,16,,,,,,,,,ME,1000,62.5,474,29.625,,SY17-18,,149,,High,Nonpublic,,,,,,
ME@1022@1021,1022,1021,No Penobscot Tech-Region 3,Lincoln-Region 3,ME,Penobscot,Lincoln,04457,35 West Broadway Lincoln,,9-12,Public,,,,,,4/1/2018,4,2018,174,,75,20,,366,76,213,,,,,,,18,15,,,,,,,,,ME,442,29.466666667,,,230910000233,SY17-18,,95,,High,Public,,,,,,
ME@265@264,265,264,Lincolnville Central School,Lincolnville Public Schools,ME,Waldo,Lincolnville,04849,523 Hope Road Lincolnville,,KG-8,Public,,,,,,4/1/2018,4,2018,219,,54,12,,757,46,1255,,,,,,,18,16,,,,,,,,,ME,803,50.1875,,,230745000601,SY17-18,,66,,Primary/Middle,Public,,,,,,
ME@271@266,271,266,Lisbon Community School,Lisbon Public Schools,ME,Androscoggin,Lisbon,04250,33 Mill Street Lisbon,,PR-5,Public,,,,,,4/1/2018,4,2018,666,,248,51,,2905,620,2026,,2102,297,838,,,16,16,,,,,,,,,ME,3525,220.3125,2399,149.9375,230753000583,SY17-18,,299,,Primary,Public,,,,,,
ME@270@266,270,266,Lisbon High School,Lisbon Public Schools,ME,Androscoggin,Falls,04252,2 Sugg Drive Lisbon Falls,,9-12,Public,,,,,,4/1/2018,4,2018,341,,103,34,,894,333,1360,,307,60,170,,,16,16,,,,,,,,,ME,1227,76.6875,367,22.9375,230753000202,SY17-18,,137,,High,Public,,,,,,
ME@269@266,269,266,Philip W Sugg Middle School,Lisbon Public Schools,ME,Androscoggin,Falls,04252,4 Sugg Drive Lisbon Falls,,6-8,Public,,,,,,4/1/2018,4,2018,287,,115,37,,1220,358,829,,649,226,245,,,16,16,,,,,,,,,ME,1578,98.625,875,54.6875,230753000204,SY17-18,,152,,Middle,Public,,,,,,
ME@388@387,388,387,Long Island Elementary School,Long Island Public Schools,ME,Cumberland,Island,04050,33 Fern Avenue Long Island,,KG-5,Public,,,,,,4/1/2018,4,2018,17,,2,0,,26,0,83,,,,,,,18,13,,,,,,,,,ME,26,2,,,230000900032,SY17-18,,2,,Primary,Public,,,,,,
ME@279@277,279,277,Machias Memorial High School,Machias Public Schools,ME,Washington,Machias,04654,1 Bulldog Lane Machias,,9-12,Public,,,,,,4/1/2018,4,2018,112,,54,16,,415,177,155,,339,156,119,,,16,16,,,,,,,,,ME,592,37,495,30.9375,230771000209,SY17-18,,70,,High,Public,,,,,,
ME@278@277,278,277,Rose M Gaffney School,Machias Public Schools,ME,Washington,Machias,04654,15 Rose Gaffney Rd Machias,,PR-8,Public,,,,,,4/1/2018,4,2018,368,,208,34,,2403,343,1076,,1219,150,421,,,16,16,,,,,,,,,ME,2746,171.625,1369,85.5625,230771000210,SY17-18,,242,,Primary/Middle,Public,,,,,,
ME@1000@1412,1000,1412,Fort O'Brien School,Machiasport Public Schools,ME,Washington,Machiasport,04655,PO Box 37 Machiasport,,PR-8,Public,,,,,,4/1/2018,4,2018,46,,34,6,,443,17,69,,169,3,1,,,16,16,,,,,,,,,ME,460,28.75,172,10.75,230006700561,SY17-18,,40,,Primary/Middle,Public,,,,,,
ME@284@282,284,282,Madawaska Elementary School,Madawaska Public Schools,ME,Aroostook,Madawaska,04756,353 Eleventh Avenue Madawaska,,PR-6,Public,,,,,,4/1/2018,4,2018,213,,95,16,,1203,228,904,,547,62,150,,,15,16,,,,,,,,,ME,1431,89.4375,609,40.6,230780000282,SY17-18,,111,,Primary,Public,,,,,,
ME@283@282,283,282,Madawaska Middle/High School,Madawaska Public Schools,ME,Aroostook,Madawaska,04756,135 Seventh Avenue Madawaska,,7-12,Public,,,,,,4/1/2018,4,2018,218,,93,12,,812,81,977,,374,34,152,,,15,16,,,,,,,,,ME,893,55.8125,408,27.2,230780000214,SY17-18,,105,,Middle/High,Public,,,,,,
ME@1502@1501,1502,1501,Maine Academy of Natural Sciences,Maine Academy of Natural Sciences,ME,Somerset,Hinckley,04944,PO Box 159 Hinckley,,9-12,Charter,,,,,,4/1/2018,4,2018,180,,84,21,,344,93,145,,328,108,152,,,15,15,,,,,,,,,ME,437,29.133333333,436,29.066666667,231480823134,SY17-18,,105,,High,Charter,,,,,,
ME@1224@1223,1224,1223,Maine Central Institute,Maine Central Institute,ME,Somerset,Pittsfield,04967,295 Main Street Pittsfield,,9-12,Nonpublic,,,,,,4/1/2018,4,2018,443,,105,21,,810,172,1847,,4,0,0,,,16,16,,,,,,,,,ME,982,61.375,4,0.25,,SY17-18,,126,,High,Nonpublic,,,,,,
ME@295@294,295,294,Medway Middle School,Medway Public Schools,ME,Penobscot,Medway,04460,25 Middle School Drive Medway,,5-8,Public,,,,,,4/1/2018,4,2018,114,,53,17,,642,176,217,,383,123,77,,,16,16,,,,,,,,,ME,818,51.125,506,31.625,230816000220,SY17-18,,70,,Middle,Public,,,,,,
ME@297@296,297,296,Dr Lewis S Libby School,Milford Public Schools,ME,Penobscot,Milford,04461,13 School Street Milford,,PR-8,Public,,,,,,4/1/2018,4,2018,316,,150,32,,1379,140,796,,619,95,215,,,16,16,,,,,,,,,ME,1519,94.9375,714,44.625,230825000222,SY17-18,,182,,Primary/Middle,Public,,,,,,
ME@299@298,299,298,Granite Street School,Millinocket Public Schools,ME,Penobscot,Millinocket,04462,191 Granite Street Millinocket,,PR-5,Public,,,,,,4/1/2018,4,2018,229,,136,19,,1518,168,461,,1331,145,467,,,15,14,,,,,,,,,ME,1686,120.428571429,1476,98.4,230828000224,SY17-18,,155,,Primary,Public,,,,,,
ME@301@298,301,298,Stearns Jr-Sr High School,Millinocket Public Schools,ME,Penobscot,Millinocket,04462,199 State Street Millinocket,,6-12,Public,,,,,,4/1/2018,4,2018,280,,125,32,,1108,236,369,,966,226,270,,,15,14,,,,,,,,,ME,1344,96,1192,79.466666667,230828000227,SY17-18,,157,,Middle/High,Public,,,,,,
ME@1059@1058,1059,1058,Jonesport-Beals High School,Moosabec CSD,ME,Washington,Jonesport,04649,180 Snare Creek Lane Jonesport,,9-12,Public,,,,,,4/1/2018,4,2018,78,,38,11,,388,79,240,,,,,,,18,16,,,,,,,,,ME,467,29.1875,,,230840000920,SY17-18,,49,,High,Public,,,,,,
ME@312@311,312,311,Mt Desert Elementary School,Mount Desert Public Schools,ME,Hancock,Harbor,04662,PO Box 308 Northeast Harbor,,KG-8,Public,,,,,,4/1/2018,4,2018,183,,14,8,,176,87,1706,,119,59,696,,,16,16,,,,,,,,,ME,263,16.4375,178,11.125,230849000232,SY17-18,,22,,Primary/Middle,Public,,,,,,
ME@1328@1327,1328,1327,Mount Merici Academy,Mount Merici Academy,ME,Kennebec,Waterville,04901,18 Mount Merici Ave Waterville,,PR-8,Nonpublic,,,,,,4/1/2018,4,2018,196,,12,5,,137,41,756,,,,,,,18,16,,,,,,,,,ME,178,11.125,,,,SY17-18,,17,,Primary/Middle,Nonpublic,,,,,,
ME@699@696,699,696,Fort Kent Community High School,MSAD 27,ME,Aroostook,Kent,04743,84 Pleasant Street Fort Kent,,9-12,Public,,,,,,4/1/2018,4,2018,259,,86,18,,823,198,903,,275,30,92,,,16,16,,,,,,,,,ME,1021,63.8125,305,19.0625,231110000405,SY17-18,,104,,High,Public,,,,,,
ME@698@696,698,696,Fort Kent Elementary School,MSAD 27,ME,Aroostook,Kent,04743,108 Pleasant Street Fort Kent,,PR-6,Public,,,,,,4/1/2018,4,2018,489,,177,35,,2406,519,2496,,868,126,359,,,16,16,,,,,,,,,ME,2925,182.8125,994,62.125,231110000406,SY17-18,,212,,Primary,Public,,,,,,
ME@1636@696,1636,696,Valley Rivers Middle School,MSAD 27,ME,Aroostook,Kent,04743,84 Pleasant Street Fort Kent,,7-8,Public,,,,,,4/1/2018,4,2018,129,,45,9,,535,155,500,,184,50,61,,,16,16,,,,,,,,,ME,690,43.125,234,14.625,231110023137,SY17-18,,54,,Middle,Public,,,,,,
