BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Level-Standardized,FR Enrollment Percentage,FR Enrollment,Target Area,School Year,District ID,District Name,School ID,School Name,Unique ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,State-Reporting,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Enrollment-Free and Reduced,Claim Year,Claim Month,Universal Free (Y/N),Provision 3 (Y/N),Provision 2 (Y/N),Provision 1 (Y/N),School Type-Original,Street Address-Line 2,School Level-Original,Breakfast Delivery Model from State Agency Tracking-Original,Street Address-Line 1,City,State-Physical,Zip Code,County,CEP (Y/N),Claim Date,Enrollment-Free,Enrollment-Reduced,Enrollment-Total,Enrollment-Paid,Operating Days-Lunch Only,Operating Days-Breakfast Only,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,NCES ID
,,Cafeteria,,,,,Primary,0.113055182,84,,SY17-18,07,DAVIS SCHOOL DISTRICT,142,MUIR ELEMENTARY,UT@142@7,12.409090909,273,61.318181818,1349,UT,,,,,,,,,,,,2018,5,,,,,,,Elementary,Traditional,2275 S DAVIS BLVD,BOUNTIFUL,UT,84010,Davis,N,5/1/2018,60,24,743,659,22,22,935,414,4691,237,36,216,
,,Cafeteria,,,,,Primary,0.111859838,83,,SY17-18,07,DAVIS SCHOOL DISTRICT,142,MUIR ELEMENTARY,UT@142@7,12,12,39,39,UT,,,,,,,,,,,,2018,6,,,,,,,Elementary,Traditional,2275 S DAVIS BLVD,BOUNTIFUL,UT,84010,Davis,N,6/1/2018,59,24,742,659,1,1,28,11,187,10,2,9,
,,Cafeteria,,,,,Middle/Jr,,0,,SY17-18,07,DAVIS SCHOOL DISTRICT,412,NORTH DAVIS JR.,UT@412@7,,0,,0,UT,,,,,,,,,,,,2017,7,,,,,,,Middle/Jr,Traditional,835 S STATE,CLEARFIELD,UT,84015,Davis,N,7/1/2017,0,0,0,0,0,0,0,0,0,0,0,0,
,,Cafeteria,,,,,Middle/Jr,0.61875,594,,SY17-18,07,DAVIS SCHOOL DISTRICT,412,NORTH DAVIS JR.,UT@412@7,112.571428571,788,437.571428571,3063,UT,,,,,,,,,,,,2017,8,,,,,,,Middle/Jr,Traditional,835 S STATE,CLEARFIELD,UT,84015,Davis,N,8/1/2017,489,105,960,366,7,7,2496,567,1455,718,70,71,
,,Cafeteria,,,,,Middle/Jr,0.611570248,592,,SY17-18,07,DAVIS SCHOOL DISTRICT,412,NORTH DAVIS JR.,UT@412@7,164.1,3282,435.5,8710,UT,,,,,,,,,,,,2017,9,,,,,,,Middle/Jr,Traditional,835 S STATE,CLEARFIELD,UT,84015,Davis,N,9/1/2017,479,113,968,376,20,20,6920,1790,4470,2760,522,450,
,,Cafeteria,,,,,Middle/Jr,0.549738220,525,,SY17-18,07,DAVIS SCHOOL DISTRICT,412,NORTH DAVIS JR.,UT@412@7,150.368421053,2857,406.052631579,7715,UT,,,,,,,,,,,,2017,10,,,,,,,Middle/Jr,Traditional,835 S STATE,CLEARFIELD,UT,84015,Davis,N,10/1/2017,419,106,955,430,19,19,6019,1696,4945,2338,519,634,
,,Cafeteria,,,,,Middle/Jr,0.558915537,536,,SY17-18,07,DAVIS SCHOOL DISTRICT,412,NORTH DAVIS JR.,UT@412@7,148.631578947,2824,403.684210526,7670,UT,,,,,,,,,,,,2017,11,,,,,,,Middle/Jr,Traditional,835 S STATE,CLEARFIELD,UT,84015,Davis,N,11/1/2017,426,110,959,423,19,19,5957,1713,4896,2249,575,533,
,,Cafeteria,,,,,Middle/Jr,0.555789474,528,,SY17-18,07,DAVIS SCHOOL DISTRICT,412,NORTH DAVIS JR.,UT@412@7,143.928571429,2015,397.714285714,5568,UT,,,,,,,,,,,,2017,12,,,,,,,Middle/Jr,Traditional,835 S STATE,CLEARFIELD,UT,84015,Davis,N,12/1/2017,418,110,950,422,14,14,4319,1249,3550,1567,448,389,
,,Cafeteria,,,,,Middle/Jr,0.557082452,527,,SY17-18,07,DAVIS SCHOOL DISTRICT,412,NORTH DAVIS JR.,UT@412@7,134.35,2687,397.6,7952,UT,,,,,,,,,,,,2018,1,,,,,,,Middle/Jr,Traditional,835 S STATE,CLEARFIELD,UT,84015,Davis,N,1/1/2018,416,111,946,419,20,20,6196,1756,4992,2084,603,494,
,,Cafeteria,,,,,Middle/Jr,0.557794274,526,,SY17-18,07,DAVIS SCHOOL DISTRICT,412,NORTH DAVIS JR.,UT@412@7,136.473684211,2593,392.473684211,7457,UT,,,,,,,,,,,,2018,2,,,,,,,Middle/Jr,Traditional,835 S STATE,CLEARFIELD,UT,84015,Davis,N,2/1/2018,415,111,943,417,19,19,5807,1650,4843,2065,528,461,
,,Cafeteria,,,,,Middle/Jr,0.557446809,524,,SY17-18,07,DAVIS SCHOOL DISTRICT,412,NORTH DAVIS JR.,UT@412@7,132.857142857,2790,384.619047619,8077,UT,,,,,,,,,,,,2018,3,,,,,,,Middle/Jr,Traditional,835 S STATE,CLEARFIELD,UT,84015,Davis,N,3/1/2018,411,113,940,416,21,21,6321,1756,5243,2165,625,626,
,,Cafeteria,,,,,Middle/Jr,0.559358289,523,,SY17-18,07,DAVIS SCHOOL DISTRICT,412,NORTH DAVIS JR.,UT@412@7,136.6875,2187,374.875,5998,UT,,,,,,,,,,,,2018,4,,,,,,,Middle/Jr,Traditional,835 S STATE,CLEARFIELD,UT,84015,Davis,N,4/1/2018,412,111,935,412,16,16,4634,1364,4011,1702,485,457,
,,Cafeteria,,,,,Middle/Jr,0.556866953,519,,SY17-18,07,DAVIS SCHOOL DISTRICT,412,NORTH DAVIS JR.,UT@412@7,131.5,2893,364.318181818,8015,UT,,,,,,,,,,,,2018,5,,,,,,,Middle/Jr,Traditional,835 S STATE,CLEARFIELD,UT,84015,Davis,N,5/1/2018,408,111,932,413,22,22,6204,1811,5338,2247,646,611,
,,Cafeteria,,,,,Middle/Jr,0.557003257,513,,SY17-18,07,DAVIS SCHOOL DISTRICT,412,NORTH DAVIS JR.,UT@412@7,51,51,0,0,UT,,,,,,,,,,,,2018,6,,,,,,,Middle/Jr,Traditional,835 S STATE,CLEARFIELD,UT,84015,Davis,N,6/1/2018,402,111,921,408,1,1,0,0,0,41,10,11,
,,Cafeteria,,,,,Middle/Jr,0.429101019,463,,SY17-18,07,DAVIS SCHOOL DISTRICT,414,NORTH LAYTON JR HIGH,UT@414@7,35.142857143,246,310.571428571,2174,UT,,,,,,,,,,,,2017,8,,,,,,,Middle/Jr,Traditional,1100 W 2000 N,LAYTON,UT,84041,Davis,N,8/1/2017,376,87,1079,616,7,7,1745,429,2105,219,27,32,
,,Cafeteria,,,,,Middle/Jr,0.417709336,434,,SY17-18,07,DAVIS SCHOOL DISTRICT,414,NORTH LAYTON JR HIGH,UT@414@7,53.1,1062,321.95,6439,UT,,,,,,,,,,,,2017,9,,,,,,,Middle/Jr,Traditional,1100 W 2000 N,LAYTON,UT,84041,Davis,N,9/1/2017,340,94,1039,605,20,20,5090,1349,6144,943,119,174,
,,Cafeteria,,,,,Middle/Jr,0.345419847,362,,SY17-18,07,DAVIS SCHOOL DISTRICT,414,NORTH LAYTON JR HIGH,UT@414@7,46.526315789,884,263.631578947,5009,UT,,,,,,,,,,,,2017,10,,,,,,,Middle/Jr,Traditional,1100 W 2000 N,LAYTON,UT,84041,Davis,N,10/1/2017,289,73,1048,686,19,19,3943,1066,6531,789,95,240,
,,Cafeteria,,,,,Middle/Jr,0.357211079,374,,SY17-18,07,DAVIS SCHOOL DISTRICT,414,NORTH LAYTON JR HIGH,UT@414@7,46.684210526,887,262.684210526,4991,UT,,,,,,,,,,,,2017,11,,,,,,,Middle/Jr,Traditional,1100 W 2000 N,LAYTON,UT,84041,Davis,N,11/1/2017,298,76,1047,673,19,19,3920,1071,6725,794,93,256,
,,Cafeteria,,,,,Middle/Jr,0.361216730,380,,SY17-18,07,DAVIS SCHOOL DISTRICT,414,NORTH LAYTON JR HIGH,UT@414@7,48.071428571,673,262,3668,UT,,,,,,,,,,,,2017,12,,,,,,,Middle/Jr,Traditional,1100 W 2000 N,LAYTON,UT,84041,Davis,N,12/1/2017,302,78,1052,672,14,14,2841,827,4764,600,73,168,
,,Cafeteria,,,,,Middle/Jr,0.364414843,383,,SY17-18,07,DAVIS SCHOOL DISTRICT,414,NORTH LAYTON JR HIGH,UT@414@7,45.45,909,255.95,5119,UT,,,,,,,,,,,,2018,1,,,,,,,Middle/Jr,Traditional,1100 W 2000 N,LAYTON,UT,84041,Davis,N,1/1/2018,304,79,1051,668,20,20,3956,1163,6492,807,102,270,
,,Cafeteria,,,,,Middle/Jr,0.369980880,387,,SY17-18,07,DAVIS SCHOOL DISTRICT,414,NORTH LAYTON JR HIGH,UT@414@7,55.842105263,1061,260.473684211,4949,UT,,,,,,,,,,,,2018,2,,,,,,,Middle/Jr,Traditional,1100 W 2000 N,LAYTON,UT,84041,Davis,N,2/1/2018,309,78,1046,659,19,19,3868,1081,6154,941,120,329,
,,Cafeteria,,,,,Middle/Jr,0.375600384,391,,SY17-18,07,DAVIS SCHOOL DISTRICT,414,NORTH LAYTON JR HIGH,UT@414@7,59.190476190,1243,267.476190476,5617,UT,,,,,,,,,,,,2018,3,,,,,,,Middle/Jr,Traditional,1100 W 2000 N,LAYTON,UT,84041,Davis,N,3/1/2018,313,78,1041,650,21,21,4492,1125,6945,1123,120,362,
,,Cafeteria,,,,,Middle/Jr,0.376811594,390,,SY17-18,07,DAVIS SCHOOL DISTRICT,414,NORTH LAYTON JR HIGH,UT@414@7,53.5,856,266.3125,4261,UT,,,,,,,,,,,,2018,4,,,,,,,Middle/Jr,Traditional,1100 W 2000 N,LAYTON,UT,84041,Davis,N,4/1/2018,316,74,1035,645,16,16,3377,884,5305,783,73,318,
,,Cafeteria,,,,,Middle/Jr,0.375851996,386,,SY17-18,07,DAVIS SCHOOL DISTRICT,414,NORTH LAYTON JR HIGH,UT@414@7,55.363636364,1218,251.818181818,5540,UT,,,,,,,,,,,,2018,5,,,,,,,Middle/Jr,Traditional,1100 W 2000 N,LAYTON,UT,84041,Davis,N,5/1/2018,312,74,1027,641,22,22,4408,1132,7035,1088,130,419,
,,Cafeteria,,,,,Middle/Jr,0.374389052,383,,SY17-18,07,DAVIS SCHOOL DISTRICT,414,NORTH LAYTON JR HIGH,UT@414@7,28,28,50,50,UT,,,,,,,,,,,,2018,6,,,,,,,Middle/Jr,Traditional,1100 W 2000 N,LAYTON,UT,84041,Davis,N,6/1/2018,309,74,1023,640,1,1,42,8,69,26,2,10,
,,Cafeteria,,,,,High,0.243743199,672,,SY17-18,07,DAVIS SCHOOL DISTRICT,711,NORTHRIDGE HIGH,UT@711@7,42.571428571,298,251.571428571,1761,UT,,,,,,,,,,,,2017,8,,,,,,,High,Traditional,2416 N HILLFIELD RD,LAYTON,UT,84041,Davis,N,8/1/2017,503,169,2757,2085,7,7,1301,460,2278,272,26,122,
,,Cafeteria,,,,,High,0.237816050,649,,SY17-18,07,DAVIS SCHOOL DISTRICT,711,NORTHRIDGE HIGH,UT@711@7,62.15,1243,261.6,5232,UT,,,,,,,,,,,,2017,9,,,,,,,High,Traditional,2416 N HILLFIELD RD,LAYTON,UT,84041,Davis,N,9/1/2017,480,169,2729,2080,20,20,3837,1395,6876,1114,129,569,
,,Cafeteria,,,,,High,0.177075680,482,,SY17-18,07,DAVIS SCHOOL DISTRICT,711,NORTHRIDGE HIGH,UT@711@7,59.157894737,1124,221.684210526,4212,UT,,,,,,,,,,,,2017,10,,,,,,,High,Traditional,2416 N HILLFIELD RD,LAYTON,UT,84041,Davis,N,10/1/2017,358,124,2722,2240,19,19,3126,1086,7502,958,166,700,
,,Cafeteria,,,,,High,0.181516937,493,,SY17-18,07,DAVIS SCHOOL DISTRICT,711,NORTHRIDGE HIGH,UT@711@7,59.210526316,1125,221.105263158,4201,UT,,,,,,,,,,,,2017,11,,,,,,,High,Traditional,2416 N HILLFIELD RD,LAYTON,UT,84041,Davis,N,11/1/2017,368,125,2716,2223,19,19,3117,1084,7252,951,174,637,
,,Cafeteria,,,,,High,0.184405026,499,,SY17-18,07,DAVIS SCHOOL DISTRICT,711,NORTHRIDGE HIGH,UT@711@7,60,840,208.5,2919,UT,,,,,,,,,,,,2017,12,,,,,,,High,Traditional,2416 N HILLFIELD RD,LAYTON,UT,84041,Davis,N,12/1/2017,375,124,2706,2207,14,14,2166,753,4903,736,104,431,
,,Cafeteria,,,,,High,0.187130178,506,,SY17-18,07,DAVIS SCHOOL DISTRICT,711,NORTHRIDGE HIGH,UT@711@7,57,1140,224.4,4488,UT,,,,,,,,,,,,2018,1,,,,,,,High,Traditional,2416 N HILLFIELD RD,LAYTON,UT,84041,Davis,N,1/1/2018,378,128,2704,2198,20,20,3311,1177,7308,999,141,554,
,,Cafeteria,,,,,High,0.187569780,504,,SY17-18,07,DAVIS SCHOOL DISTRICT,711,NORTHRIDGE HIGH,UT@711@7,56,1064,206.947368421,3932,UT,,,,,,,,,,,,2018,2,,,,,,,High,Traditional,2416 N HILLFIELD RD,LAYTON,UT,84041,Davis,N,2/1/2018,377,127,2687,2183,19,19,2905,1027,6479,922,142,586,
,,Cafeteria,,,,,High,0.185933408,497,,SY17-18,07,DAVIS SCHOOL DISTRICT,711,NORTHRIDGE HIGH,UT@711@7,53.428571429,1122,213.952380952,4493,UT,,,,,,,,,,,,2018,3,,,,,,,High,Traditional,2416 N HILLFIELD RD,LAYTON,UT,84041,Davis,N,3/1/2018,371,126,2673,2176,21,21,3370,1123,7332,978,144,714,
,,Cafeteria,,,,,High,0.186982694,497,,SY17-18,07,DAVIS SCHOOL DISTRICT,711,NORTHRIDGE HIGH,UT@711@7,56.625,906,210.5625,3369,UT,,,,,,,,,,,,2018,4,,,,,,,High,Traditional,2416 N HILLFIELD RD,LAYTON,UT,84041,Davis,N,4/1/2018,372,125,2658,2161,16,16,2519,850,5371,777,129,497,
,,Cafeteria,,,,,High,0.186037736,493,,SY17-18,07,DAVIS SCHOOL DISTRICT,711,NORTHRIDGE HIGH,UT@711@7,52.181818182,1148,176.909090909,3892,UT,,,,,,,,,,,,2018,5,,,,,,,High,Traditional,2416 N HILLFIELD RD,LAYTON,UT,84041,Davis,N,5/1/2018,370,123,2650,2157,22,22,2938,954,6349,992,156,732,
,,Cafeteria,,,,,High,,0,,SY17-18,07,DAVIS SCHOOL DISTRICT,711,NORTHRIDGE HIGH,UT@711@7,,0,,0,UT,,,,,,,,,,,,2018,6,,,,,,,High,Traditional,2416 N HILLFIELD RD,LAYTON,UT,84041,Davis,N,6/1/2018,0,0,0,0,0,0,0,0,0,0,0,0,
,,Cafeteria,,,,,Primary,0.128256513,64,,SY17-18,07,DAVIS SCHOOL DISTRICT,146,OAK HILLS ELEMENTARY,UT@146@7,8,56,41,287,UT,,,,,,,,,,,,2017,8,,,,,,,Elementary,Traditional,1235 E 600 S,BOUNTIFUL,UT,84010,Davis,N,8/1/2017,53,11,499,435,7,7,245,42,715,53,3,17,
,,Cafeteria,,,,,Primary,0.137724551,69,,SY17-18,07,DAVIS SCHOOL DISTRICT,146,OAK HILLS ELEMENTARY,UT@146@7,18.3,366,53.05,1061,UT,,,,,,,,,,,,2017,9,,,,,,,Elementary,Traditional,1235 E 600 S,BOUNTIFUL,UT,84010,Davis,N,9/1/2017,57,12,501,432,20,20,843,218,2582,250,116,130,
,,Cafeteria,,,,,Primary,0.123260437,62,,SY17-18,07,DAVIS SCHOOL DISTRICT,146,OAK HILLS ELEMENTARY,UT@146@7,16.684210526,317,50.631578947,962,UT,,,,,,,,,,,,2017,10,,,,,,,Elementary,Traditional,1235 E 600 S,BOUNTIFUL,UT,84010,Davis,N,10/1/2017,48,14,503,441,19,19,735,227,2660,219,98,155,
,,Cafeteria,,,,,Primary,0.139013453,62,,SY17-18,07,DAVIS SCHOOL DISTRICT,146,OAK HILLS ELEMENTARY,UT@146@7,17.421052632,331,49.473684211,940,UT,,,,,,,,,,,,2017,11,,,,,,,Elementary,Traditional,1235 E 600 S,BOUNTIFUL,UT,84010,Davis,N,11/1/2017,48,14,446,384,19,19,745,195,2700,246,85,186,
,,Cafeteria,,,,,Primary,0.122983871,61,,SY17-18,07,DAVIS SCHOOL DISTRICT,146,OAK HILLS ELEMENTARY,UT@146@7,16.071428571,225,48.214285714,675,UT,,,,,,,,,,,,2017,12,,,,,,,Elementary,Traditional,1235 E 600 S,BOUNTIFUL,UT,84010,Davis,N,12/1/2017,47,14,496,435,14,14,527,148,2074,156,69,128,
,,Cafeteria,,,,,Primary,0.125252525,62,,SY17-18,07,DAVIS SCHOOL DISTRICT,146,OAK HILLS ELEMENTARY,UT@146@7,16.2,324,50.1,1002,UT,,,,,,,,,,,,2018,1,,,,,,,Elementary,Traditional,1235 E 600 S,BOUNTIFUL,UT,84010,Davis,N,1/1/2018,48,14,495,433,20,20,763,239,2763,228,96,174,
,,Cafeteria,,,,,Primary,0.125506073,62,,SY17-18,07,DAVIS SCHOOL DISTRICT,146,OAK HILLS ELEMENTARY,UT@146@7,14.842105263,282,51.368421053,976,UT,,,,,,,,,,,,2018,2,,,,,,,Elementary,Traditional,1235 E 600 S,BOUNTIFUL,UT,84010,Davis,N,2/1/2018,48,14,494,432,19,19,724,252,2697,197,85,216,
,,Cafeteria,,,,,Primary,0.129292929,64,,SY17-18,07,DAVIS SCHOOL DISTRICT,146,OAK HILLS ELEMENTARY,UT@146@7,15.095238095,317,50.809523810,1067,UT,,,,,,,,,,,,2018,3,,,,,,,Elementary,Traditional,1235 E 600 S,BOUNTIFUL,UT,84010,Davis,N,3/1/2018,50,14,495,431,21,21,790,277,2958,202,115,209,
,,Cafeteria,,,,,Primary,0.123983740,61,,SY17-18,07,DAVIS SCHOOL DISTRICT,146,OAK HILLS ELEMENTARY,UT@146@7,14.9375,239,51.25,820,UT,,,,,,,,,,,,2018,4,,,,,,,Elementary,Traditional,1235 E 600 S,BOUNTIFUL,UT,84010,Davis,N,4/1/2018,47,14,492,431,16,16,604,216,2262,143,96,177,
,,Cafeteria,,,,,Primary,0.122699387,60,,SY17-18,07,DAVIS SCHOOL DISTRICT,146,OAK HILLS ELEMENTARY,UT@146@7,14.954545455,329,49.090909091,1080,UT,,,,,,,,,,,,2018,5,,,,,,,Elementary,Traditional,1235 E 600 S,BOUNTIFUL,UT,84010,Davis,N,5/1/2018,47,13,489,429,22,22,802,278,3156,213,116,243,
,,Cafeteria,,,,,Primary,0.124489796,61,,SY17-18,07,DAVIS SCHOOL DISTRICT,146,OAK HILLS ELEMENTARY,UT@146@7,14,14,53,53,UT,,,,,,,,,,,,2018,6,,,,,,,Elementary,Traditional,1235 E 600 S,BOUNTIFUL,UT,84010,Davis,N,6/1/2018,47,14,490,429,1,1,39,14,173,8,6,8,
,,Cafeteria,,,,,Primary,0.172011662,118,,SY17-18,07,DAVIS SCHOOL DISTRICT,167,ODYSSEY ELEMENTARY,UT@167@7,12.571428571,88,82,574,UT,,,,,,,,,,,,2017,8,,,,,,,Elementary,Traditional,1950 WEST 2000 SOUTH,WOODS CROSS,UT,84087,Davis,N,8/1/2017,82,36,686,568,7,7,432,142,1500,80,8,43,
,,Cafeteria,,,,,Primary,0.169319826,117,,SY17-18,07,DAVIS SCHOOL DISTRICT,167,ODYSSEY ELEMENTARY,UT@167@7,15.9,318,79.6,1592,UT,,,,,,,,,,,,2017,9,,,,,,,Elementary,Traditional,1950 WEST 2000 SOUTH,WOODS CROSS,UT,84087,Davis,N,9/1/2017,81,36,691,574,20,20,1142,450,4802,282,36,254,
,,Cafeteria,,,,,Primary,0.133812950,93,,SY17-18,07,DAVIS SCHOOL DISTRICT,167,ODYSSEY ELEMENTARY,UT@167@7,12.684210526,241,66.263157895,1259,UT,,,,,,,,,,,,2017,10,,,,,,,Elementary,Traditional,1950 WEST 2000 SOUTH,WOODS CROSS,UT,84087,Davis,N,10/1/2017,69,24,695,602,19,19,969,290,4783,212,29,297,
,,Cafeteria,,,,,Primary,0.143122677,77,,SY17-18,07,DAVIS SCHOOL DISTRICT,167,ODYSSEY ELEMENTARY,UT@167@7,12.684210526,241,66.315789474,1260,UT,,,,,,,,,,,,2017,11,,,,,,,Elementary,Traditional,1950 WEST 2000 SOUTH,WOODS CROSS,UT,84087,Davis,N,11/1/2017,59,18,538,461,19,19,963,297,5062,197,44,289,
,,Cafeteria,,,,,Primary,0.1456,91,,SY17-18,07,DAVIS SCHOOL DISTRICT,167,ODYSSEY ELEMENTARY,UT@167@7,11.928571429,167,67.5,945,UT,,,,,,,,,,,,2017,12,,,,,,,Elementary,Traditional,1950 WEST 2000 SOUTH,WOODS CROSS,UT,84087,Davis,N,12/1/2017,70,21,625,534,14,14,723,222,3809,137,30,238,
,,Cafeteria,,,,,Primary,0.154340836,96,,SY17-18,07,DAVIS SCHOOL DISTRICT,167,ODYSSEY ELEMENTARY,UT@167@7,14.2,284,69.6,1392,UT,,,,,,,,,,,,2018,1,,,,,,,Elementary,Traditional,1950 WEST 2000 SOUTH,WOODS CROSS,UT,84087,Davis,N,1/1/2018,69,27,622,526,20,20,978,414,5167,228,56,328,
,,Cafeteria,,,,,Primary,0.152979066,95,,SY17-18,07,DAVIS SCHOOL DISTRICT,167,ODYSSEY ELEMENTARY,UT@167@7,15.789473684,300,67.947368421,1291,UT,,,,,,,,,,,,2018,2,,,,,,,Elementary,Traditional,1950 WEST 2000 SOUTH,WOODS CROSS,UT,84087,Davis,N,2/1/2018,68,27,621,526,19,19,898,393,4798,255,45,320,
,,Cafeteria,,,,,Primary,0.154340836,96,,SY17-18,07,DAVIS SCHOOL DISTRICT,167,ODYSSEY ELEMENTARY,UT@167@7,15.857142857,333,69.952380952,1469,UT,,,,,,,,,,,,2018,3,,,,,,,Elementary,Traditional,1950 WEST 2000 SOUTH,WOODS CROSS,UT,84087,Davis,N,3/1/2018,69,27,622,526,21,21,1019,450,5612,261,72,362,
,,Cafeteria,,,,,Primary,0.154838710,96,,SY17-18,07,DAVIS SCHOOL DISTRICT,167,ODYSSEY ELEMENTARY,UT@167@7,14.6875,235,68.125,1090,UT,,,,,,,,,,,,2018,4,,,,,,,Elementary,Traditional,1950 WEST 2000 SOUTH,WOODS CROSS,UT,84087,Davis,N,4/1/2018,69,27,620,524,16,16,740,350,4347,201,34,243,
,,Cafeteria,,,,,Primary,0.156451613,97,,SY17-18,07,DAVIS SCHOOL DISTRICT,167,ODYSSEY ELEMENTARY,UT@167@7,13.227272727,291,67.590909091,1487,UT,,,,,,,,,,,,2018,5,,,,,,,Elementary,Traditional,1950 WEST 2000 SOUTH,WOODS CROSS,UT,84087,Davis,N,5/1/2018,69,28,620,523,22,22,1003,484,5836,233,58,399,
,,Cafeteria,,,,,Primary,0.156451613,97,,SY17-18,07,DAVIS SCHOOL DISTRICT,167,ODYSSEY ELEMENTARY,UT@167@7,11,11,69,69,UT,,,,,,,,,,,,2018,6,,,,,,,Elementary,Traditional,1950 WEST 2000 SOUTH,WOODS CROSS,UT,84087,Davis,N,6/1/2018,69,28,620,523,1,1,45,24,301,10,1,7,
,,Cafeteria,,,,,Primary,0.191542289,154,,SY17-18,07,DAVIS SCHOOL DISTRICT,147,ORCHARD ELEMENTARY,UT@147@7,39.571428571,277,108.142857143,757,UT,,,,,,,,,,,,2017,8,,,,,,,Elementary,Traditional,205 E CENTER,NORTH SALT LAKE,UT,84054,Davis,N,8/1/2017,131,23,804,650,7,7,660,97,1071,266,11,46,
,,Cafeteria,,,,,Primary,0.192019950,154,,SY17-18,07,DAVIS SCHOOL DISTRICT,147,ORCHARD ELEMENTARY,UT@147@7,41.3,826,112.3,2246,UT,,,,,,,,,,,,2017,9,,,,,,,Elementary,Traditional,205 E CENTER,NORTH SALT LAKE,UT,84054,Davis,N,9/1/2017,126,28,802,648,20,20,1902,344,3427,775,51,146,
,,Cafeteria,,,,,Primary,0.184308842,148,,SY17-18,07,DAVIS SCHOOL DISTRICT,147,ORCHARD ELEMENTARY,UT@147@7,36.421052632,692,111.736842105,2123,UT,,,,,,,,,,,,2017,10,,,,,,,Elementary,Traditional,205 E CENTER,NORTH SALT LAKE,UT,84054,Davis,N,10/1/2017,121,27,803,655,19,19,1766,357,3406,653,39,145,
,,Cafeteria,,,,,Primary,0.203313253,135,,SY17-18,07,DAVIS SCHOOL DISTRICT,147,ORCHARD ELEMENTARY,UT@147@7,38.526315789,732,111,2109,UT,,,,,,,,,,,,2017,11,,,,,,,Elementary,Traditional,205 E CENTER,NORTH SALT LAKE,UT,84054,Davis,N,11/1/2017,111,24,664,529,19,19,1757,352,3476,677,55,148,
,,Cafeteria,,,,,Primary,0.196026490,148,,SY17-18,07,DAVIS SCHOOL DISTRICT,147,ORCHARD ELEMENTARY,UT@147@7,39.928571429,559,112.142857143,1570,UT,,,,,,,,,,,,2017,12,,,,,,,Elementary,Traditional,205 E CENTER,NORTH SALT LAKE,UT,84054,Davis,N,12/1/2017,121,27,755,607,14,14,1304,266,2611,535,24,117,
,,Cafeteria,,,,,Primary,0.2,152,,SY17-18,07,DAVIS SCHOOL DISTRICT,147,ORCHARD ELEMENTARY,UT@147@7,39.75,795,110.65,2213,UT,,,,,,,,,,,,2018,1,,,,,,,Elementary,Traditional,205 E CENTER,NORTH SALT LAKE,UT,84054,Davis,N,1/1/2018,122,30,760,608,20,20,1807,406,3537,747,48,213,
,,Cafeteria,,,,,Primary,0.197368421,150,,SY17-18,07,DAVIS SCHOOL DISTRICT,147,ORCHARD ELEMENTARY,UT@147@7,42.842105263,814,108.105263158,2054,UT,,,,,,,,,,,,2018,2,,,,,,,Elementary,Traditional,205 E CENTER,NORTH SALT LAKE,UT,84054,Davis,N,2/1/2018,118,32,760,610,19,19,1661,393,3343,756,58,205,
,,Cafeteria,,,,,Primary,0.196052632,149,,SY17-18,07,DAVIS SCHOOL DISTRICT,147,ORCHARD ELEMENTARY,UT@147@7,39.904761905,838,110.380952381,2318,UT,,,,,,,,,,,,2018,3,,,,,,,Elementary,Traditional,205 E CENTER,NORTH SALT LAKE,UT,84054,Davis,N,3/1/2018,118,31,760,611,21,21,1876,442,3784,804,34,262,
,,Cafeteria,,,,,Primary,0.196850394,150,,SY17-18,07,DAVIS SCHOOL DISTRICT,147,ORCHARD ELEMENTARY,UT@147@7,41.0625,657,111.8125,1789,UT,,,,,,,,,,,,2018,4,,,,,,,Elementary,Traditional,205 E CENTER,NORTH SALT LAKE,UT,84054,Davis,N,4/1/2018,119,31,762,612,16,16,1447,342,2910,624,33,137,
,,Cafeteria,,,,,Primary,0.197643979,151,,SY17-18,07,DAVIS SCHOOL DISTRICT,147,ORCHARD ELEMENTARY,UT@147@7,40.227272727,885,111.954545455,2463,UT,,,,,,,,,,,,2018,5,,,,,,,Elementary,Traditional,205 E CENTER,NORTH SALT LAKE,UT,84054,Davis,N,5/1/2018,120,31,764,613,22,22,1982,481,4089,823,62,177,
