Claim Year,Claim Month,Street Address-Line 1,Zip Code,Operating Days-Lunch Only,Claim Date,County,ISP,School Level-Original,State-Physical,City,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free,Enrollment-Total,Enrollment-Free,Operating Days,School Name,School ID,District ID,District Name,CEP (Y/N),Lunch Meals-Reduced,Lunch Meals-Free,Lunch Meals-Paid,School Type-Original,Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free and Reduced,Operating Days-Breakfast Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,Street Address-Line 2,NCES ID,Enrollment-Reduced,Enrollment-Paid
2019,03,2502 East Brushy Valley RD,37849,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Powell,179,358,1235,514,216,16,Copper Ridge Elementary,0051,00470,Knox County,,467,2701,1825,,,,,,,,,16,,,,,,,,,TN,3168,198,1414,88.375,TN@0051@00470,SY18-19,,259,,Primary,,,,,,,,,470222001846,43,255
2019,03,5005  Asheville  HWY,37914,16,3/1/2019,,,"3,4,5",TN,Knoxville,0,117,1052,180,162,16,Chilhowee Intermediate,0053,00470,Knox County,Y,0,2207,247,,,,,,,,,16,,,,,,,,,TN,2207,137.9375,1052,65.75,TN@0053@00470,SY18-19,,162,0.899348003,Primary,,,,,,,,,470222000776,0,18
2019,03,7200  Corryton  RD,37721,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Corryton,179,405,602,213,78,16,Corryton Elementary,0055,00470,Knox County,,379,983,903,,,,,,,,,16,,,,,,,,,TN,1362,85.125,781,48.8125,TN@0055@00470,SY18-19,,108,,Primary,,,,,,,,,470222000730,30,105
2019,03,705  Tipton  AVE,37920,16,3/1/2019,,,"K,1,2,3,4,5",TN,Knoxville,0,410,3667,552,497,16,Dogwood Elementary,0059,00470,Knox County,Y,0,7077,791,,,,,,,,,16,,,,,,,,,TN,7077,442.3125,3667,229.1875,TN@0059@00470,SY18-19,,497,0.899466192,Primary,,,,,,,,,470222000403,0,55
2019,03,927 Oglewood AVE,37917,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,0,356,3191,490,441,16,Christenberry Elementary,0061,00470,Knox County,Y,0,6297,704,,,,,,,,,16,,,,,,,,,TN,6297,393.5625,3191,199.4375,TN@0061@00470,SY18-19,,441,0.899442937,Primary,,,,,,,,,470222000473,0,49
2019,03,2020 Tipton  Station RD,37920,16,3/1/2019,,,"9,10,11,12",TN,Knoxville,0,340,3043,983,884,16,South Doyle High School,0065,00470,Knox County,Y,0,9020,1008,,,,,,,,,16,,,,,,,,,TN,9020,563.75,3043,190.1875,TN@0065@00470,SY18-19,,884,0.899481452,High,,,,,,,,,470222000732,0,99
2019,03,9320 Westland DR,37922,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,35,471,748,943,160,16,A. L. Lotts Elementary,0066,00470,Knox County,,171,1807,4396,,,,,,,,,16,,,,,,,,,TN,1978,123.625,783,48.9375,TN@0066@00470,SY18-19,,178,,Primary,,,,,,,,,470222000076,18,765
2019,03,3900  Decatur  RD,37920,16,3/1/2019,,,"6,7,8",TN,Knoxville,0,497,4444,858,772,16,South Doyle Middle,0067,00470,Knox County,Y,0,10398,1162,,,,,,,,,16,,,,,,,,,TN,10398,649.875,4444,277.75,TN@0067@00470,SY18-19,,772,0.899480969,Middle,,,,,,,,,470222000733,0,86
2019,03,9315  Rutledge  PIKE,37806,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Mascot,0,483,4327,432,389,16,East Knox County Elementary,0068,00470,Knox County,Y,0,4941,552,,,,,,,,,16,,,,,,,,,TN,4941,308.8125,4327,270.4375,TN@0068@00470,SY18-19,,389,0.899508465,Primary,,,,,,,,,470222001847,0,43
2019,03,208 West End AVE,37922,16,3/1/2019,,,"3,4,5",TN,Knoxville,85,477,589,1083,148,16,Farragut Intermediate,0072,00470,Knox County,,352,1658,4767,,,,,,,,,16,,,,,,,,,TN,2010,125.625,674,42.125,TN@0072@00470,SY18-19,,179,,Primary,,,,,,,,,470222000736,31,904
2019,03,200  West  End AVE,37922,16,3/1/2019,,,"6,7,8",TN,Knoxville,67,289,204,1365,108,16,Farragut Middle,0075,00470,Knox County,,342,902,3458,,,,,,,,,16,,,,,,,,,TN,1244,77.75,271,16.9375,TN@0075@00470,SY18-19,,145,,Middle,,,,,,,,,470222000737,37,1220
2019,03,400  Fern  ST,37914,16,3/1/2019,,,"PK,K,1,2",TN,Knoxville,0,200,1790,145,130,16,Fair Garden Pre-School,0077,00470,Knox County,Y,0,1856,207,,,,,,,,,16,,,,,,,,,TN,1856,116,1790,111.875,TN@0077@00470,SY18-19,,130,0.899660688,Primary,,,,,,,,,470222000407,0,15
2019,03,11237  Kingston  PIKE,37922,16,3/1/2019,,,"9,10,11,12",TN,Knoxville,37,221,263,1824,135,16,Farragut High,0080,00470,Knox County,,387,1092,4684,,,,,,,,,16,,,,,,,,,TN,1479,92.4375,300,18.75,TN@0080@00470,SY18-19,,175,,High,,,,,,,,,470222000735,40,1649
2019,03,509 North Campbell Station RD,37922,16,3/1/2019,,,"PK,K,1,2",TN,Knoxville,66,546,530,1009,112,16,Farragut Primary,0083,00470,Knox County,,354,1294,5289,,,,,,,,,16,,,,,,,,,TN,1648,103,596,37.25,TN@0083@00470,SY18-19,,138,,Primary,,,,,,,,,470222000738,26,871
2019,03,1920  Kimberlin  Hts RD,37920,16,3/1/2019,,,"K,1,2,3,4,5",TN,Knoxville,17,22,182,85,46,16,Gap Creek Elementary,0085,00470,Knox County,,60,607,275,,,,,,,,,16,,,,,,,,,TN,667,41.6875,199,12.4375,TN@0085@00470,SY18-19,,51,,Primary,,,,,,,,,470222000739,5,34
2019,03,2910  Montbelle  DR,37918,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,0,249,2226,331,298,16,Fountain City Elementary,0087,00470,Knox County,Y,0,4138,462,,,,,,,,,16,,,,,,,,,TN,4138,258.625,2226,139.125,TN@0087@00470,SY18-19,,298,0.899565217,Primary,,,,,,,,,470222000782,0,33
2019,03,2509 North Broadway,37917,16,3/1/2019,,,"9,10,11,12",TN,Knoxville,0,374,3348,845,760,16,Fulton High School,0090,00470,Knox County,Y,0,9286,1037,,,,,,,,,16,,,,,,,,,TN,9286,580.375,3348,209.25,TN@0090@00470,SY18-19,,760,0.899544706,High,,,,,,,,,470222000783,0,85
2019,03,7715 Tazewell PIKE,37721,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Corryton,381,761,1997,873,324,16,Gibbs Elementary,0095,00470,Knox County,,949,3777,3101,,,,,,,,,16,,,,,,,,,TN,4726,295.375,2378,148.625,TN@0095@00470,SY18-19,,407,,Primary,,,,,,,,,470222000740,83,466
2019,03,7628  Tazewell  PIKE,37721,16,3/1/2019,,,"9,10,11,12",TN,Corryton,152,259,1089,905,293,16,Gibbs High School,0100,00470,Knox County,,627,2801,2700,,,,,,,,,16,,,,,,,,,TN,3428,214.25,1241,77.5625,TN@0100@00470,SY18-19,,368,,High,,,,,,,,,470222000741,75,537
2019,03,7502  Andersonville  PIKE,37938,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,342,753,970,748,201,16,Halls Elementary,0110,00470,Knox County,,558,2300,3046,,,,,,,,,16,,,,,,,,,TN,2858,178.625,1312,82,TN@0110@00470,SY18-19,,252,,Primary,,,,,,,,,470222000742,51,496
2019,03,801 Townview DR,37915,16,3/1/2019,,,"K,1,2,3,4,5",TN,Knoxville,0,244,2184,335,301,16,Green Elementary,0112,00470,Knox County,Y,0,4414,493,,,,,,,,,16,,,,,,,,,TN,4414,275.875,2184,136.5,TN@0112@00470,SY18-19,,301,0.899531282,Primary,,,,,,,,,470222000785,0,34
2019,03,4321 East Emory RD,37938,16,3/1/2019,,,"9,10,11,12",TN,Knoxville,55,235,527,1129,277,16,Halls High School,0115,00470,Knox County,,379,2278,2637,,,,,,,,,16,,,,,,,,,TN,2657,166.0625,582,36.375,TN@0115@00470,SY18-19,,328,,High,,,,,,,,,470222000743,51,801
2019,03,500  Gresham  RD,37918,16,3/1/2019,,,"6,7,8",TN,Knoxville,0,376,3365,797,717,16,Gresham Middle,0117,00470,Knox County,Y,0,9055,1012,,,,,,,,,16,,,,,,,,,TN,9055,565.9375,3365,210.3125,TN@0117@00470,SY18-19,,717,0.899473527,Middle,,,,,,,,,470222000786,0,80
2019,03,4317 East Emory RD,37938,16,3/1/2019,,,"6,7,8",TN,Knoxville,205,511,1479,1011,340,16,Halls Middle,0120,00470,Knox County,,463,3173,2350,,,,,,,,,16,,,,,,,,,TN,3636,227.25,1684,105.25,TN@0120@00470,SY18-19,,393,,Middle,,,,,,,,,470222000744,53,618
2019,03,600 Chilhowee DR,37924,16,3/1/2019,,,"6,7,8",TN,Knoxville,169,248,1925,532,342,16,Holston Middle,0122,00470,Knox County,,394,4091,1134,,,,,,,,,16,,,,,,,,,TN,4485,280.3125,2094,130.875,TN@0122@00470,SY18-19,,383,,Middle,,,,,,,,,470222000787,41,149
2019,03,11445 Hardin Valley RD,37932,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,125,241,971,1146,205,16,Hardin Valley Elementary,0124,00470,Knox County,,405,2461,4662,,,,,,,,,16,,,,,,,,,TN,2866,179.125,1096,68.5,TN@0124@00470,SY18-19,,239,,Primary,,,,,,,,,470222001328,34,907
2019,03,11345 Hardin Valley RD,37932,16,3/1/2019,,,"9,10,11,12",TN,Knoxville,222,586,1151,1869,346,16,Hardin Valley Academy,0126,00470,Knox County,,918,3181,5311,,,,,,,,,16,,,,,,,,,TN,4099,256.1875,1373,85.8125,TN@0126@00470,SY18-19,,442,,High,,,,,,,,,470222002151,96,1427
2019,03,4701 High School ST,37912,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,0,465,4157,520,468,16,Inskip Elementary,0138,00470,Knox County,Y,0,6761,755,,,,,,,,,16,,,,,,,,,TN,6761,422.5625,4157,259.8125,TN@0138@00470,SY18-19,,468,0.899547632,Primary,,,,,,,,,470222000788,0,52
2019,03,8108  Beaver  Ridge RD,37931,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,539,1013,3109,1251,450,16,Karns Elementary,0145,00470,Knox County,,1079,5364,4973,,,,,,,,,16,,,,,,,,,TN,6443,402.6875,3648,228,TN@0145@00470,SY18-19,,541,,Primary,,,,,,,,,470222000747,91,710
2019,03,2925  Gray  Hendrix RD,37931,16,3/1/2019,,,"6,7,8",TN,Knoxville,273,477,1178,923,312,16,Karns Middle,0147,00470,Knox County,,850,3382,2759,,,,,,,,,16,,,,,,,,,TN,4232,264.5,1451,90.6875,TN@0147@00470,SY18-19,,393,,Middle,,,,,,,,,470222000749,81,530
2019,03,2710  Byington  Solway RD,37931,16,3/1/2019,,,"9,10,11,12",TN,Knoxville,242,354,1976,1268,460,16,Karns High School,0150,00470,Knox County,,937,4228,3301,,,,,,,,,16,,,,,,,,,TN,5165,322.8125,2218,138.625,TN@0150@00470,SY18-19,,573,,High,,,,,,,,,470222000748,113,695
2019,03,5719  Kingston  PIKE,37919,16,3/1/2019,,,"K,1,2,3,4,5,6,7,8,9,10,11,12",TN,Knoxville,0,50,446,61,55,16,Knox Adaptive Center,0158,00470,Knox County,Y,0,616,69,,,,,,,,,16,,,,,,,,,TN,616,38.5,446,27.875,TN@0158@00470,SY18-19,,55,0.899270073,Other,,,,,,,,,470222000791,0,6
2019,03,1317  Louisiana  AVE,37921,15,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,0,452,4041,358,322,15,Lonsdale Elementary,0165,00470,Knox County,Y,0,4449,497,,,,,,,,,15,,,,,,,,,TN,4449,296.6,4041,269.4,TN@0165@00470,SY18-19,,322,0.899514759,Primary,,,,,,,,,470222000793,0,36
2019,03,737  College  ST,37921,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,0,185,1660,147,132,16,Maynard Elementary,0168,00470,Knox County,Y,0,1996,223,,,,,,,,,16,,,,,,,,,TN,1996,124.75,1660,103.75,TN@0168@00470,SY18-19,,132,0.899504281,Primary,,,,,,,,,470222000794,0,15
2019,03,2507 Maryville Pike S W,37920,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,0,152,1361,232,209,16,Mt. Olive Elementary,0170,00470,Knox County,Y,0,2722,304,,,,,,,,,16,,,,,,,,,TN,2722,170.125,1361,85.0625,TN@0170@00470,SY18-19,,209,0.899537343,Primary,,,,,,,,,470222000752,0,23
2019,03,5315  Magazine  RD,37920,16,3/1/2019,,,"K,1,2,3,4,5",TN,Knoxville,0,404,3615,328,295,16,Mooreland Hgts Elementary,0172,00470,Knox County,Y,0,4284,479,,,,,,,,,16,,,,,,,,,TN,4284,267.75,3615,225.9375,TN@0172@00470,SY18-19,,295,0.899433130,Primary,,,,,,,,,470222000796,0,33
2019,03,757  Kimberlin  Hgts RD,37920,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,0,127,1139,224,201,16,New Hopewell Elementary,0175,00470,Knox County,Y,0,2657,297,,,,,,,,,16,,,,,,,,,TN,2657,166.0625,1139,71.1875,TN@0175@00470,SY18-19,,201,0.899458362,Primary,,,,,,,,,470222000753,0,23
2019,03,1909 Merchant DR,37912,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,0,444,3976,453,407,16,Norwood Elementary,0177,00470,Knox County,Y,0,5971,667,,,,,,,,,16,,,,,,,,,TN,5971,373.1875,3976,248.5,TN@0177@00470,SY18-19,,407,0.899517927,Primary,,,,,,,,,470222000798,0,46
2019,03,1711  Spring  ST,37849,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Powell,160,581,2018,810,348,16,Powell Elementary,0180,00470,Knox County,,499,4111,2514,,,,,,,,,16,,,,,,,,,TN,4610,288.125,2178,136.125,TN@0180@00470,SY18-19,,385,,Primary,,,,,,,,,470222000754,37,425
2019,03,3329 West Emory RD,37849,16,3/1/2019,,,"6,7,8",TN,Powell,189,465,1438,879,323,16,Powell Middle,0182,00470,Knox County,,649,3631,2600,,,,,,,,,16,,,,,,,,,TN,4280,267.5,1627,101.6875,TN@0182@00470,SY18-19,,379,,Middle,,,,,,,,,470222000756,56,500
2019,03,2136 West Emory RD,37849,16,3/1/2019,,,"9,10,11,12",TN,Powell,184,300,1635,1138,434,16,Powell High School,0185,00470,Knox County,,642,4172,3175,,,,,,,,,16,,,,,,,,,TN,4814,300.875,1819,113.6875,TN@0185@00470,SY18-19,,507,,High,,,,,,,,,470222000755,73,631
2019,03,5301 Pleasant Ridge RD,37912,16,3/1/2019,,,"6,7,8",TN,Knoxville,0,604,5404,842,757,16,Northwest Middle,0187,00470,Knox County,Y,0,10400,1162,,,,,,,,,16,,,,,,,,,TN,10400,650,5404,337.75,TN@0187@00470,SY18-19,,757,0.899498357,Middle,,,,,,,,,470222000797,0,85
2019,03,6228  Washington  PIKE,37918,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,0,307,2745,558,502,16,Ritta Elementary,0195,00470,Knox County,Y,0,6438,719,,,,,,,,,16,,,,,,,,,TN,6438,402.375,2745,171.5625,TN@0195@00470,SY18-19,,502,0.899538913,Primary,,,,,,,,,470222000758,0,56
2019,03,3013  Walnoaks  RD,37921,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,0,269,2412,342,308,16,Pleasant Ridge Elementary,0202,00470,Knox County,Y,0,4236,473,,,,,,,,,16,,,,,,,,,TN,4236,264.75,2412,150.75,TN@0202@00470,SY18-19,,308,0.899554045,Primary,,,,,,,,,470222000803,0,34
2019,03,4530 Papermill DR,37909,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,0,302,2707,319,287,16,Pond Gap Elementary,0207,00470,Knox County,Y,0,4202,470,,,,,,,,,16,,,,,,,,,TN,4202,262.625,2707,169.1875,TN@0207@00470,SY18-19,,287,0.899400685,Primary,,,,,,,,,470222000804,0,32
2019,03,412  Bagwell  RD,37924,16,3/1/2019,,,"PK,K,1,2",TN,Knoxville,0,170,1520,223,201,16,Sunnyview Primary,0210,00470,Knox County,Y,0,2522,282,,,,,,,,,16,,,,,,,,,TN,2522,157.625,1520,95,TN@0210@00470,SY18-19,,201,0.899429387,Primary,,,,,,,,,470222000761,0,22
2019,03,4600  Ridgedale  RD,37921,16,3/1/2019,,,"K,1,2,3,4,5,6,7,8,9,10,11,12",TN,Knoxville,0,87,778,95,85,16,Ridgedale Alternative,0212,00470,Knox County,Y,0,1044,117,,,,,,,,,16,,,,,,,,,TN,1044,65.25,778,48.625,TN@0212@00470,SY18-19,,85,0.899224806,Other,,,,,,,,,470222000805,0,10
2019,03,501 S Twenty-First ST,37916,16,3/1/2019,,,"PK,K,1,2,3,4,5,6,7,8,9,10,11,12",TN,Knoxville,0,99,888,409,368,16,Fort Sanders Dev. Ctr,0225,00470,Knox County,Y,0,870,97,,,,,,,,,16,,,,,,,,,TN,870,54.375,888,55.5,TN@0225@00470,SY18-19,,368,0.899689762,Other,,,,,,,,,470222000764,0,41
2019,03,1200  Morrell  RD,37919,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,131,570,434,748,108,16,Rocky Hill Elementary,0235,00470,Knox County,,382,1244,3372,,,,,,,,,16,,,,,,,,,TN,1626,101.625,565,35.3125,TN@0235@00470,SY18-19,,143,,Primary,,,,,,,,,470222000806,35,605
2019,03,1725  Delaware  AVE,37921,16,3/1/2019,,,"PK,K",TN,Knoxville,0,240,2150,166,149,16,Sam E. Hill Pre-School,0245,00470,Knox County,Y,0,2233,249,,,,,,,,,16,,,,,,,,,TN,2233,139.5625,2150,134.375,TN@0245@00470,SY18-19,,149,0.899677679,Primary,,,,,,,,,470222000077,0,17
2019,03,3001  Brooks  RD,37914,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,0,794,7108,547,492,16,Sarah M. Green Elementary,0250,00470,Knox County,Y,0,7452,833,,,,,,,,,16,,,,,,,,,TN,7452,465.75,7108,444.25,TN@0250@00470,SY18-19,,492,0.899456850,Primary,,,,,,,,,470222000809,0,55
2019,03,942  Southgate  RD,37919,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,53,113,122,508,27,16,Sequoyah Elementary,0255,00470,Knox County,,130,281,2736,,,,,,,,,16,,,,,,,,,TN,411,25.6875,175,10.9375,TN@0255@00470,SY18-19,,41,,Primary,,,,,,,,,470222000810,14,467
2019,03,5316  Shannondale  RD,37918,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,32,73,303,384,95,16,Shannondale Elementary,0260,00470,Knox County,,184,1141,1658,,,,,,,,,16,,,,,,,,,TN,1325,82.8125,335,20.9375,TN@0260@00470,SY18-19,,110,,Primary,,,,,,,,,470222000811,15,274
2019,03,801  Sevier  AVE,37920,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,0,174,1558,148,133,16,South Knox Elementary,0265,00470,Knox County,Y,0,1854,207,,,,,,,,,16,,,,,,,,,TN,1854,115.875,1558,97.375,TN@0265@00470,SY18-19,,133,0.899563319,Primary,,,,,,,,,470222000814,0,15
2019,03,4711  Mildred  DR,37914,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,0,419,3750,445,400,16,Spring Hill Elementary,0280,00470,Knox County,Y,0,5781,646,,,,,,,,,16,,,,,,,,,TN,5781,361.3125,3750,234.375,TN@0280@00470,SY18-19,,400,0.899486541,Primary,,,,,,,,,470222000816,0,45
2019,03,900  Oaklett  DR,37912,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,57,303,974,404,156,16,Sterchi Elementary,0285,00470,Knox County,,312,1855,1534,,,,,,,,,16,,,,,,,,,TN,2167,135.4375,1031,64.4375,TN@0285@00470,SY18-19,,183,,Primary,,,,,,,,,470222000817,27,221
2019,03,1807 Martin Luther King Jr AVE,37915,16,3/1/2019,,,"6,7,8",TN,Knoxville,0,267,2387,433,389,16,Vine Middle,0295,00470,Knox County,Y,0,5542,619,,,,,,,,,16,,,,,,,,,TN,5542,346.375,2387,149.1875,TN@0295@00470,SY18-19,,389,0.899529297,Middle,,,,,,,,,470222000820,0,44
2019,03,3620  Sisk  RD,37921,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,0,315,2824,340,306,16,West Haven Elementary,0300,00470,Knox County,Y,0,4453,498,,,,,,,,,16,,,,,,,,,TN,4453,278.3125,2824,176.5,TN@0300@00470,SY18-19,,306,0.899414260,Primary,,,,,,,,,470222000821,0,34
2019,03,3300 Sutherland AVE,37919,16,3/1/2019,,,"9,10,11,12",TN,Knoxville,173,252,1646,1300,460,16,West High School,0305,00470,Knox County,,532,4021,2390,,,,,,,,,16,,,,,,,,,TN,4553,284.5625,1819,113.6875,TN@0305@00470,SY18-19,,528,,High,,,,,,,,,470222000822,68,772
2019,03,409  Vanosdale  RD,37919,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,0,404,3616,713,641,16,West Hills Elementary,0310,00470,Knox County,Y,0,7890,882,,,,,,,,,16,,,,,,,,,TN,7890,493.125,3616,226,TN@0310@00470,SY18-19,,641,0.899452804,Primary,,,,,,,,,470222000823,0,72
2019,03,9118 George Williams RD,37922,16,3/1/2019,,,"6,7,8",TN,Knoxville,45,341,401,1179,122,16,West Valley Middle,0313,00470,Knox County,,238,1157,4358,,,,,,,,,16,,,,,,,,,TN,1395,87.1875,446,27.875,TN@0313@00470,SY18-19,,150,,Middle,,,,,,,,,470222001117,28,1029
2019,03,1714  Mingle  AVE,37921,16,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Knoxville,0,186,1662,213,192,16,West View Elementary,0315,00470,Knox County,Y,0,2676,299,,,,,,,,,16,,,,,,,,,TN,2676,167.25,1662,103.875,TN@0315@00470,SY18-19,,192,0.899495798,Primary,,,,,,,,,470222000824,0,21
2019,03,2700 White Oak LN,37917,16,3/1/2019,,,"6,7,8",TN,Knoxville,0,206,1841,459,413,16,Whittle Springs Middle,0320,00470,Knox County,Y,0,6012,672,,,,,,,,,16,,,,,,,,,TN,6012,375.75,1841,115.0625,TN@0320@00470,SY18-19,,413,0.899461400,Middle,,,,,,,,,470222000825,0,46
2019,03,535 Chickamauga Avenue AVE,37917,16,3/1/2019,,,"9,10,11,12",TN,Knoxville,0,16,142,96,86,16,Paul Kelly Vol Academy,0332,00470,Knox County,Y,0,392,44,,,,,,,,,16,,,,,,,,,TN,392,24.5,142,8.875,TN@0332@00470,SY18-19,,86,0.899082569,High,,,,,,,,,470222002249,0,10
2019,03,401 Henley ST,37902,16,3/1/2019,,,"9,10,11,12",TN,Knoxville,21,147,166,555,67,16,STEM Academy,0334,00470,Knox County,,135,512,2137,,,,,,,,,16,,,,,,,,,TN,647,40.4375,187,11.6875,TN@0334@00470,SY18-19,,88,,High,,,,,,,,,470222002269,21,467
2019,03,1889 Thunderhead RD,37922,16,3/1/2019,,,"K,1,2,3,4,5",TN,Knoxville,80,824,230,1025,73,16,Northshore Elementary,0336,00470,Knox County,,187,751,5633,,,,,,,,,16,,,,,,,,,TN,938,58.625,310,19.375,TN@0336@00470,SY18-19,,87,,Primary,,,,,,,,,470222002328,14,938
2019,03,7625 Tazewell,37721,16,3/1/2019,,,"6,7,8",TN,Corryton,245,271,1018,532,204,16,Gibbs Middle School,0350,00470,Knox County,,618,2313,1497,,,,,,,,,16,,,,,,,,,TN,2931,183.1875,1263,78.9375,TN@0350@00470,SY18-19,,266,,Middle,,,,,,,,,470222002568,62,266
2019,03,2280 Steele,37932,16,3/1/2019,,,"6,7,8",TN,Knoxville,65,286,839,872,174,16,Hardin Valley Middle School,0355,00470,Knox County,,318,2004,2667,,,,,,,,,16,,,,,,,,,TN,2322,145.125,904,56.5,TN@0355@00470,SY18-19,,205,,Middle,,,,,,,,,470222002512,31,667
2019,03,,,18.5,3/1/2019,,,,TN,,,,,,,,North Knox Career and Technical Education Center,1010,00470,Knox County,,,,,,,,,,,,,18.5,,,,,,,,,TN,,,,,TN@1010@00470,SY18-19,,,,,,,,,,,,,,,
2019,03,,,16,3/1/2019,,,"9,10,11,12",TN,,55,36,205,232,78,16,CTE Magnet High,0345,00470,Knox County,,166,613,566,,,,,,,,,16,,,,,,,,,TN,779,48.6875,260,16.25,TN@0345@00470,SY18-19,,100,,High,,,,,,,,,,22,132
2019,03,220 Carrick ST,37921,15,3/1/2019,,,"K,1,2,3,4,6,7,8",TN,Knoxville,0,490,4382,469,422,15,Emerald Academy,8001,00470,Knox County,Y,0,5761,644,,,,,,,,,15,,,,,,,,,TN,5761,384.066666667,4382,292.133333333,TN@8001@00470,SY18-19,,422,0.899453552,Primary/Middle,,,,,,,,,470222002448,0,47
2019,03,300  Cochran  ST,38079,15,3/1/2019,,,"9,10,11,12",TN,Tiptonville,0,0,1635,207,207,15,Lake County High,0005,00480,Lake County,Y,0,2313,0,,,,,,,,,15,,,,,,,,,TN,2313,154.2,1635,109,TN@0005@00480,SY18-19,,207,1,High,,,,,,,,,470228000826,0,0
2019,03,200  College  ST,38080,15,3/1/2019,,,"PK,K,1,2,3,4,5,6,7,8",TN,Ridgely,0,0,2666,341,341,15,Lara Kendall Elementary,0010,00480,Lake County,Y,0,3973,0,,,,,,,,,15,,,,,,,,,TN,3973,264.866666667,2666,177.733333333,TN@0010@00480,SY18-19,,341,1,Other,,,,,,,,,470228000827,0,0
2019,03,819  Church  ST,38079,15,3/1/2019,,,"PK,K,1,2,3,4,5",TN,Tiptonville,0,0,1863,224,224,15,Margaret Newton Elementary,0015,00480,Lake County,Y,0,2610,0,,,,,,,,,15,,,,,,,,,TN,2610,174,1863,124.2,TN@0015@00480,SY18-19,,224,1,Primary,,,,,,,,,470228000829,0,0
2019,03,601  Carmen  ST,38040,16,3/1/2019,,,"PK,K,1,2,3,4,5,6",TN,Halls,0,835,4568,652,551,16,Halls Elementary,0020,00490,Lauderdale County,Y,0,6674,1220,,,,,,,,,16,,,,,,,,,TN,6674,417.125,4568,285.5,TN@0020@00490,SY18-19,,551,0.845452242,Primary,,,,,,,,,470231000833,0,101
2019,03,800 West  Tigrett ST,38040,16,3/1/2019,,,"9,10,11,12",TN,Halls,0,539,2949,408,345,16,Halls High School,0023,00490,Lauderdale County,Y,0,2858,523,,,,,,,,,16,,,,,,,,,TN,2858,178.625,2949,184.3125,TN@0023@00490,SY18-19,,345,0.845312038,High,,,,,,,,,470231000834,0,63
2019,03,800 West  Tigrett ST,38040,16,3/1/2019,,,"7,8",TN,Halls,0,282,1541,199,168,16,Halls Junior High School,0024,00490,Lauderdale County,Y,0,2360,432,,,,,,,,,16,,,,,,,,,TN,2360,147.5,1541,96.3125,TN@0024@00490,SY18-19,,168,0.845272206,Middle,,,,,,,,,470231001997,0,31
