Enrollment-Paid,Provision 2 (Y/N),BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Type-Original,School Level-Standardized,FR Enrollment Percentage,Enrollment-Reduced,Enrollment-Free,FR Enrollment,Target Area,Unique ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Claim Date,Universal Free (Y/N),Provision 3 (Y/N),Provision 1 (Y/N),School Level-Original,Street Address-Line 2,Street Address-Line 1,Zip Code,City,State-Physical,Claim Year,School Year,State-Reporting,Enrollment-Free and Reduced,ISP,District ID,District Name,School ID,School Name,County,Claim Month,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from State Agency Tracking-Original,Enrollment-Total,CEP (Y/N),NCES ID
,,,,Cafeteria,,,,,,,,,,23.76,,NE@0004@290117,14.45,289,16.3,326,,,,,,,,,289,326,4/1/2018,,,,,,,,,,2018,SY17-18,NE,23.76,,290117,Dundy County Public School,0004,Stratton Elementary,Dundy,4,218,71,59,291,35,128,20,20,TRADITIONAL,33,,
,,,,Cafeteria,,,,,,,,,,24.82,,NE@0004@290117,14.461538462,188,16.846153846,219,,,,,,,,,188,219,5/1/2018,,,,,,,,,,2018,SY17-18,NE,24.82,,290117,Dundy County Public School,0004,Stratton Elementary,Dundy,5,144,44,40,199,20,78,13,13,TRADITIONAL,34,,
,,,,Cafeteria,,,,,,,,,,21.78,,NE@0004@290117,14.736842105,280,18.894736842,359,,,,,,,,,280,359,9/1/2017,,,,,,,,,,2017,SY17-18,NE,21.78,,290117,Dundy County Public School,0004,Stratton Elementary,Dundy,9,240,40,41,308,51,113,19,19,TRADITIONAL,33,,
,,,,Cafeteria,,,,,,,,,,22.72,,NE@0004@290117,15.476190476,325,18.714285714,393,,,,,,,,,325,393,10/1/2017,,,,,,,,,,2017,SY17-18,NE,22.72,,290117,Dundy County Public School,0004,Stratton Elementary,Dundy,10,259,66,57,331,62,117,21,21,TRADITIONAL,32,,
,,,,Cafeteria,,,,,,,,,,27.74,,NE@0004@290117,16.55,331,18.15,363,,,,,,,,,331,363,11/1/2017,,,,,,,,,,2017,SY17-18,NE,27.74,,290117,Dundy County Public School,0004,Stratton Elementary,Dundy,11,248,83,56,296,67,110,20,20,TRADITIONAL,38,,
,,,,Cafeteria,,,,,,,,,,24.82,,NE@0004@290117,16.8,252,20.533333333,308,,,,,,,,,252,308,12/1/2017,,,,,,,,,,2017,SY17-18,NE,24.82,,290117,Dundy County Public School,0004,Stratton Elementary,Dundy,12,196,56,50,254,54,85,15,15,TRADITIONAL,34,,
,,,,Cafeteria,,,,,,,,,,68.45,,NE@0001@300025,9.555555556,172,44.055555556,793,,,,,,,,,172,793,1/1/2018,,,,,,,,,,2018,SY17-18,NE,68.45,,300025,Fillmore County School District,0001,Sr. High School,Fillmore,1,147,25,26,509,284,1251,18,18,TRADITIONAL,185,,
,,,,Cafeteria,,,,,,,,,,69.92,,NE@0001@300025,10,190,46.315789474,880,,,,,,,,,190,880,2/1/2018,,,,,,,,,,2018,SY17-18,NE,69.92,,300025,Fillmore County School District,0001,Sr. High School,Fillmore,2,162,28,25,551,329,1295,19,19,TRADITIONAL,184,,
,,,,Cafeteria,,,,,,,,,,69.92,,NE@0001@300025,11.111111111,200,43.833333333,789,,,,,,,,,200,789,3/1/2018,,,,,,,,,,2018,SY17-18,NE,69.92,,300025,Fillmore County School District,0001,Sr. High School,Fillmore,3,159,41,26,490,299,1119,18,18,TRADITIONAL,184,,
,,,,Cafeteria,,,,,,,,,,70.68,,NE@0001@300025,11.6,232,45.85,917,,,,,,,,,232,917,4/1/2018,,,,,,,,,,2018,SY17-18,NE,70.68,,300025,Fillmore County School District,0001,Sr. High School,Fillmore,4,187,45,55,574,343,1232,20,20,TRADITIONAL,186,,
,,,,Cafeteria,,,,,,,,,,67.34,,NE@0001@300025,9.307692308,121,41.230769231,536,,,,,,,,,121,536,5/1/2018,,,,,,,,,,2018,SY17-18,NE,67.34,,300025,Fillmore County School District,0001,Sr. High School,Fillmore,5,98,23,20,344,192,743,13,13,TRADITIONAL,182,,
,,,,Cafeteria,,,,,,,,,,63.35,,NE@0001@300025,11.15,223,45.15,903,,,,,,,,,223,903,9/1/2017,,,,,,,,,,2017,SY17-18,NE,63.35,,300025,Fillmore County School District,0001,Sr. High School,Fillmore,9,210,13,18,633,270,1355,20,20,TRADITIONAL,181,,
,,,,Cafeteria,,,,,,,,,,65.16,,NE@0001@300025,10.523809524,221,38.904761905,817,,,,,,,,,221,817,10/1/2017,,,,,,,,,,2017,SY17-18,NE,65.16,,300025,Fillmore County School District,0001,Sr. High School,Fillmore,10,200,21,28,534,283,1378,21,21,TRADITIONAL,181,,
,,,,Cafeteria,,,,,,,,,,67.71,,NE@0001@300025,11.7,234,43.4,868,,,,,,,,,234,868,11/1/2017,,,,,,,,,,2017,SY17-18,NE,67.71,,300025,Fillmore County School District,0001,Sr. High School,Fillmore,11,213,21,47,545,323,1427,20,20,TRADITIONAL,183,,
,,,,Cafeteria,,,,,,,,,,67.71,,NE@0001@300025,10.5,168,44.1875,707,,,,,,,,,168,707,12/1/2017,,,,,,,,,,2017,SY17-18,NE,67.71,,300025,Fillmore County School District,0001,Sr. High School,Fillmore,12,146,22,24,442,265,1167,16,16,TRADITIONAL,183,,
,,,,Cafeteria,,,,,,,,,,83.42,,NE@0002@300025,27.333333333,492,75.888888889,1366,,,,,,,,,492,1366,1/1/2018,,,,,,,,,,2018,SY17-18,NE,83.42,,300025,Fillmore County School District,0002,Geneva Elementary School,Fillmore,1,403,89,223,1181,185,1632,18,18,TRADITIONAL,194,,
,,,,Cafeteria,,,,,,,,,,83.85,,NE@0002@300025,28.315789474,538,73.105263158,1389,,,,,,,,,538,1389,2/1/2018,,,,,,,,,,2018,SY17-18,NE,83.85,,300025,Fillmore County School District,0002,Geneva Elementary School,Fillmore,2,471,67,226,1212,177,1690,19,19,TRADITIONAL,195,,
,,,,Cafeteria,,,,,,,,,,86.68,,NE@0002@300025,30.111111111,542,75.777777778,1364,,,,,,,,,542,1364,3/1/2018,,,,,,,,,,2018,SY17-18,NE,86.68,,300025,Fillmore County School District,0002,Geneva Elementary School,Fillmore,3,450,92,189,1191,173,1604,18,18,TRADITIONAL,197,,
,,,,Cafeteria,,,,,,,,,,86.68,,NE@0002@300025,30.35,607,77.05,1541,,,,,,,,,607,1541,4/1/2018,,,,,,,,,,2018,SY17-18,NE,86.68,,300025,Fillmore County School District,0002,Geneva Elementary School,Fillmore,4,503,104,229,1335,206,1790,20,20,TRADITIONAL,197,,
,,,,Cafeteria,,,,,,,,,,86.68,,NE@0002@300025,29.076923077,378,68.769230769,894,,,,,,,,,378,894,5/1/2018,,,,,,,,,,2018,SY17-18,NE,86.68,,300025,Fillmore County School District,0002,Geneva Elementary School,Fillmore,5,325,53,138,775,119,1053,13,13,TRADITIONAL,197,,
,,,,Cafeteria,,,,,,,,,,79.54,,NE@0002@300025,32.05,641,68.25,1365,,,,,,,,,641,1365,9/1/2017,,,,,,,,,,2017,SY17-18,NE,79.54,,300025,Fillmore County School District,0002,Geneva Elementary School,Fillmore,9,496,145,273,1111,254,1694,20,20,TRADITIONAL,194,,
,,,,Cafeteria,,,,,,,,,,76.4,,NE@0002@300025,29.857142857,627,68.523809524,1439,,,,,,,,,627,1439,10/1/2017,,,,,,,,,,2017,SY17-18,NE,76.4,,300025,Fillmore County School District,0002,Geneva Elementary School,Fillmore,10,493,134,273,1204,235,1888,21,21,TRADITIONAL,191,,
,,,,Cafeteria,,,,,,,,,,78.72,,NE@0002@300025,30,600,71.1,1422,,,,,,,,,600,1422,11/1/2017,,,,,,,,,,2017,SY17-18,NE,78.72,,300025,Fillmore County School District,0002,Geneva Elementary School,Fillmore,11,507,93,247,1221,201,1819,20,20,TRADITIONAL,192,,
,,,,Cafeteria,,,,,,,,,,78.72,,NE@0002@300025,29.3125,469,71.0625,1137,,,,,,,,,469,1137,12/1/2017,,,,,,,,,,2017,SY17-18,NE,78.72,,300025,Fillmore County School District,0002,Geneva Elementary School,Fillmore,12,382,87,214,975,162,1475,16,16,TRADITIONAL,192,,
,,,,Cafeteria,,,,,,,,,,63.18,,NE@0004@300025,17.722222222,319,57.833333333,1041,,,,,,,,,319,1041,1/1/2018,,,,,,,,,,2018,SY17-18,NE,63.18,,300025,Fillmore County School District,0004,Fairmont Middle School,Fillmore,1,229,90,140,802,239,1331,18,18,TRADITIONAL,162,,
,,,,Cafeteria,,,,,,,,,,66,,NE@0004@300025,17.736842105,337,56.157894737,1067,,,,,,,,,337,1067,2/1/2018,,,,,,,,,,2018,SY17-18,NE,66,,300025,Fillmore County School District,0004,Fairmont Middle School,Fillmore,2,273,64,147,859,208,1385,19,19,TRADITIONAL,165,,
,,,,Cafeteria,,,,,,,,,,65.2,,NE@0004@300025,19.5,351,59.166666667,1065,,,,,,,,,351,1065,3/1/2018,,,,,,,,,,2018,SY17-18,NE,65.2,,300025,Fillmore County School District,0004,Fairmont Middle School,Fillmore,3,288,63,138,848,217,1309,18,18,TRADITIONAL,163,,
,,,,Cafeteria,,,,,,,,,,66.83,,NE@0004@300025,20.45,409,58.05,1161,,,,,,,,,409,1161,4/1/2018,,,,,,,,,,2018,SY17-18,NE,66.83,,300025,Fillmore County School District,0004,Fairmont Middle School,Fillmore,4,313,96,124,932,229,1394,20,20,TRADITIONAL,163,,
,,,,Cafeteria,,,,,,,,,,66.83,,NE@0004@300025,20.153846154,262,54.307692308,706,,,,,,,,,262,706,5/1/2018,,,,,,,,,,2018,SY17-18,NE,66.83,,300025,Fillmore County School District,0004,Fairmont Middle School,Fillmore,5,212,50,80,577,129,844,13,13,TRADITIONAL,163,,
,,,,Cafeteria,,,,,,,,,,61.18,,NE@0004@300025,17.4,348,59.15,1183,,,,,,,,,348,1183,9/1/2017,,,,,,,,,,2017,SY17-18,NE,61.18,,300025,Fillmore County School District,0004,Fairmont Middle School,Fillmore,9,245,103,122,907,276,1475,20,20,TRADITIONAL,161,,
,,,,Cafeteria,,,,,,,,,,63.57,,NE@0004@300025,18.142857143,381,56.095238095,1178,,,,,,,,,381,1178,10/1/2017,,,,,,,,,,2017,SY17-18,NE,63.57,,300025,Fillmore County School District,0004,Fairmont Middle School,Fillmore,10,295,86,123,923,255,1564,21,21,TRADITIONAL,163,,
,,,,Cafeteria,,,,,,,,,,60.42,,NE@0004@300025,20.25,405,57.55,1151,,,,,,,,,405,1151,11/1/2017,,,,,,,,,,2017,SY17-18,NE,60.42,,300025,Fillmore County School District,0004,Fairmont Middle School,Fillmore,11,280,125,164,889,262,1522,20,20,TRADITIONAL,159,,
,,,,Cafeteria,,,,,,,,,,60.42,,NE@0004@300025,19.5,312,57.0625,913,,,,,,,,,312,913,12/1/2017,,,,,,,,,,2017,SY17-18,NE,60.42,,300025,Fillmore County School District,0004,Fairmont Middle School,Fillmore,12,217,95,122,708,205,1201,16,16,TRADITIONAL,159,,
,,,,Cafeteria,,,,,,,,,,23.84,,NE@0001@300054,7.388888889,133,20.157894737,383,,,,,,,,,133,383,1/1/2018,,,,,,,,,,2018,SY17-18,NE,23.84,,300054,Shickley Public School,0001,Shickley Public School,Fillmore,1,92,41,531,264,119,2107,18,19,TRADITIONAL,149,,
,,,,Cafeteria,,,,,,,,,,22.2,,NE@0001@300054,5.555555556,100,18.263157895,347,,,,,,,,,100,347,2/1/2018,,,,,,,,,,2018,SY17-18,NE,22.2,,300054,Shickley Public School,0001,Shickley Public School,Fillmore,2,65,35,506,242,105,2051,18,19,TRADITIONAL,148,,
,,,,Cafeteria,,,,,,,,,,20.58,,NE@0001@300054,5.666666667,102,18.277777778,329,,,,,,,,,102,329,3/1/2018,,,,,,,,,,2018,SY17-18,NE,20.58,,300054,Shickley Public School,0001,Shickley Public School,Fillmore,3,60,42,536,233,96,1895,18,18,TRADITIONAL,147,,
,,,,Cafeteria,,,,,,,,,,21,,NE@0001@300054,6.3,126,17.85,357,,,,,,,,,126,357,4/1/2018,,,,,,,,,,2018,SY17-18,NE,21,,300054,Shickley Public School,0001,Shickley Public School,Fillmore,4,69,57,558,248,109,2015,20,20,TRADITIONAL,150,,
,,,,Cafeteria,,,,,,,,,,20.58,,NE@0001@300054,5.090909091,56,16.636363636,183,,,,,,,,,56,183,5/1/2018,,,,,,,,,,2018,SY17-18,NE,20.58,,300054,Shickley Public School,0001,Shickley Public School,Fillmore,5,27,29,301,122,61,1087,11,11,TRADITIONAL,147,,
,,,,Cafeteria,,,,,,,,,,23.97,,NE@0001@300054,5.368421053,102,18.631578947,354,,,,,,,,,102,354,9/1/2017,,,,,,,,,,2017,SY17-18,NE,23.97,,300054,Shickley Public School,0001,Shickley Public School,Fillmore,9,43,59,433,240,114,2036,19,19,TRADITIONAL,141,,
,,,,Cafeteria,,,,,,,,,,22.2,,NE@0001@300054,5.857142857,123,19.761904762,415,,,,,,,,,123,415,10/1/2017,,,,,,,,,,2017,SY17-18,NE,22.2,,300054,Shickley Public School,0001,Shickley Public School,Fillmore,10,65,58,557,275,140,2390,21,21,TRADITIONAL,148,,
,,,,Cafeteria,,,,,,,,,,21.84,,NE@0001@300054,5.875,94,19.9375,319,,,,,,,,,94,319,11/1/2017,,,,,,,,,,2017,SY17-18,NE,21.84,,300054,Shickley Public School,0001,Shickley Public School,Fillmore,11,58,36,399,217,102,1815,16,16,TRADITIONAL,168,,
,,,,Cafeteria,,,,,,,,,,23.52,,NE@0001@300054,6.866666667,103,20.333333333,305,,,,,,,,,103,305,12/1/2017,,,,,,,,,,2017,SY17-18,NE,23.52,,300054,Shickley Public School,0001,Shickley Public School,Fillmore,12,60,43,408,213,92,1692,15,15,TRADITIONAL,168,,
,,,,Cafeteria,,,,,,,,,,184.83,,NE@0001@310506,62.166666667,1119,145.947368421,2773,,,,,,,,,1119,2773,1/1/2018,,,,,,,,,,2018,SY17-18,NE,184.83,,310506,Franklin Public School,0001,Franklin Public School,Franklin,1,1039,80,169,2341,432,1627,18,19,TRADITIONAL,303,,
,,,,Cafeteria,,,,,,,,,,179.4,,NE@0001@310506,65.25,1044,153.5,2456,,,,,,,,,1044,2456,2/1/2018,,,,,,,,,,2018,SY17-18,NE,179.4,,310506,Franklin Public School,0001,Franklin Public School,Franklin,2,982,62,146,2098,358,1383,16,16,TRADITIONAL,299,,
,,,,Cafeteria,,,,,,,,,,181.17,,NE@0001@310506,63.333333333,1140,147.842105263,2809,,,,,,,,,1140,2809,3/1/2018,,,,,,,,,,2018,SY17-18,NE,181.17,,310506,Franklin Public School,0001,Franklin Public School,Franklin,3,1074,66,173,2388,421,1608,18,19,TRADITIONAL,297,,
,,,,Cafeteria,,,,,,,,,,182.28,,NE@0001@310506,63.8,1276,142.85,2857,,,,,,,,,1276,2857,4/1/2018,,,,,,,,,,2018,SY17-18,NE,182.28,,310506,Franklin Public School,0001,Franklin Public School,Franklin,4,1208,68,193,2448,409,1599,20,20,TRADITIONAL,294,,
,,,,Cafeteria,,,,,,,,,,183.3,,NE@0001@310506,59.125,946,141.4375,2263,,,,,,,,,946,2263,5/1/2018,,,,,,,,,,2018,SY17-18,NE,183.3,,310506,Franklin Public School,0001,Franklin Public School,Franklin,5,895,51,123,1942,321,1270,16,16,TRADITIONAL,282,,
,,,,Cafeteria,,,,,,,,,,177,,NE@0001@310506,65.166666667,1173,157.611111111,2837,,,,,,,,,1173,2837,9/1/2017,,,,,,,,,,2017,SY17-18,NE,177,,310506,Franklin Public School,0001,Franklin Public School,Franklin,9,1118,55,155,2393,444,1640,18,18,TRADITIONAL,300,,
,,,,Cafeteria,,,,,,,,,,179.36,,NE@0001@310506,63.666666667,1337,146.619047619,3079,,,,,,,,,1337,3079,10/1/2017,,,,,,,,,,2017,SY17-18,NE,179.36,,310506,Franklin Public School,0001,Franklin Public School,Franklin,10,1258,79,215,2635,444,1972,21,21,TRADITIONAL,304,,
,,,,Cafeteria,,,,,,,,,,175.16,,NE@0001@310506,62.277777778,1121,144.722222222,2605,,,,,,,,,1121,2605,11/1/2017,,,,,,,,,,2017,SY17-18,NE,175.16,,310506,Franklin Public School,0001,Franklin Public School,Franklin,11,1041,80,185,2213,392,1619,18,18,TRADITIONAL,302,,
,,,,Cafeteria,,,,,,,,,,181.2,,NE@0001@310506,61.857142857,866,147.5,2065,,,,,,,,,866,2065,12/1/2017,,,,,,,,,,2017,SY17-18,NE,181.2,,310506,Franklin Public School,0001,Franklin Public School,Franklin,12,806,60,161,1743,322,1329,14,14,TRADITIONAL,302,,
,,,,,,,,,,,,,,76.82,,NE@0001@320046,,,64,1024,,,,,,,,,,1024,1/1/2018,,,,,,,,,,2018,SY17-18,NE,76.82,,320046,Maywood Public School,0001,Maywood Public School,Frontier,1,,,,794,230,1106,18.5,16,,167,,
,,,,,,,,,,,,,,76.82,,NE@0001@320046,,,62.947368421,1196,,,,,,,,,,1196,2/1/2018,,,,,,,,,,2018,SY17-18,NE,76.82,,320046,Maywood Public School,0001,Maywood Public School,Frontier,2,,,,941,255,1307,18.5,19,,167,,
,,,,,,,,,,,,,,77.74,,NE@0001@320046,,,62.117647059,1056,,,,,,,,,,1056,3/1/2018,,,,,,,,,,2018,SY17-18,NE,77.74,,320046,Maywood Public School,0001,Maywood Public School,Frontier,3,,,,826,230,1093,18.5,17,,169,,
,,,,Cafeteria,,,,,,,,,,84,,NE@0001@320046,32.8,328,66,1254,,,,,,,,,328,1254,4/1/2018,,,,,,,,,,2018,SY17-18,NE,84,,320046,Maywood Public School,0001,Maywood Public School,Frontier,4,263,65,322,982,272,1199,10,19,TRADITIONAL,175,,
,,,,Cafeteria,,,,,,,,,,84.28,,NE@0001@320046,30.583333333,367,59.833333333,718,,,,,,,,,367,718,5/1/2018,,,,,,,,,,2018,SY17-18,NE,84.28,,320046,Maywood Public School,0001,Maywood Public School,Frontier,5,315,52,292,555,163,639,12,12,TRADITIONAL,172,,
,,,,,,,,,,,,,,89.76,,NE@0001@320046,,,72.5,1450,,,,,,,,,,1450,9/1/2017,,,,,,,,,,2017,SY17-18,NE,89.76,,320046,Maywood Public School,0001,Maywood Public School,Frontier,9,,,,1062,388,1327,18.5,20,,176,,
,,,,,,,,,,,,,,89.64,,NE@0001@320046,,,58.857142857,1236,,,,,,,,,,1236,10/1/2017,,,,,,,,,,2017,SY17-18,NE,89.64,,320046,Maywood Public School,0001,Maywood Public School,Frontier,10,,,,878,358,1474,18.5,21,,166,,
,,,,,,,,,,,,,,88.51,,NE@0001@320046,,,61.684210526,1172,,,,,,,,,,1172,11/1/2017,,,,,,,,,,2017,SY17-18,NE,88.51,,320046,Maywood Public School,0001,Maywood Public School,Frontier,11,,,,858,314,1352,18.5,19,,167,,
,,,,,,,,,,,,,,74.7,,NE@0001@320046,,,62,930,,,,,,,,,,930,12/1/2017,,,,,,,,,,2017,SY17-18,NE,74.7,,320046,Maywood Public School,0001,Maywood Public School,Frontier,12,,,,708,222,1085,18.5,15,,166,,
,,,,Cafeteria,,,,,,,,,,64.26,,NE@0002@320095,15,210,53.4375,855,,,,,,,,,210,855,1/1/2018,,,,,,,,,,2018,SY17-18,NE,64.26,,320095,Eustis-Farnam Public Schools,0002,Eustis School,Frontier,1,171,39,96,490,365,1066,14,16,TRADITIONAL,153,,
,,,,Cafeteria,,,,,,,,,,64.26,,NE@0002@320095,13.944444444,251,52.631578947,1000,,,,,,,,,251,1000,2/1/2018,,,,,,,,,,2018,SY17-18,NE,64.26,,320095,Eustis-Farnam Public Schools,0002,Eustis School,Frontier,2,209,42,123,572,428,1207,18,19,TRADITIONAL,153,,
,,,,Cafeteria,,,,,,,,,,65.79,,NE@0002@320095,15.117647059,257,53.764705882,914,,,,,,,,,257,914,3/1/2018,,,,,,,,,,2018,SY17-18,NE,65.79,,320095,Eustis-Farnam Public Schools,0002,Eustis School,Frontier,3,182,75,97,495,419,1034,17,17,TRADITIONAL,153,,
,,,,Cafeteria,,,,,,,,,,68.2,,NE@0002@320095,16.75,335,55.2,1104,,,,,,,,,335,1104,4/1/2018,,,,,,,,,,2018,SY17-18,NE,68.2,,320095,Eustis-Farnam Public Schools,0002,Eustis School,Frontier,4,251,84,123,638,466,1067,20,20,TRADITIONAL,155,,
,,,,Cafeteria,,,,,,,,,,67.32,,NE@0002@320095,16.538461538,215,52.5,630,,,,,,,,,215,630,5/1/2018,,,,,,,,,,2018,SY17-18,NE,67.32,,320095,Eustis-Farnam Public Schools,0002,Eustis School,Frontier,5,170,45,98,378,252,679,13,12,TRADITIONAL,153,,
,,,,Cafeteria,,,,,,,,,,75.84,,NE@0002@320095,21.333333333,384,52.157894737,991,,,,,,,,,384,991,9/1/2017,,,,,,,,,,2017,SY17-18,NE,75.84,,320095,Eustis-Farnam Public Schools,0002,Eustis School,Frontier,9,340,44,118,577,414,1177,18,19,TRADITIONAL,158,,
,,,,Cafeteria,,,,,,,,,,79,,NE@0002@320095,18.55,371,53.5,1070,,,,,,,,,371,1070,10/1/2017,,,,,,,,,,2017,SY17-18,NE,79,,320095,Eustis-Farnam Public Schools,0002,Eustis School,Frontier,10,313,58,121,623,447,1238,20,20,TRADITIONAL,158,,
,,,,Cafeteria,,,,,,,,,,73.44,,NE@0002@320095,17.578947368,334,52.5,1050,,,,,,,,,334,1050,11/1/2017,,,,,,,,,,2017,SY17-18,NE,73.44,,320095,Eustis-Farnam Public Schools,0002,Eustis School,Frontier,11,268,66,129,597,453,1237,19,20,TRADITIONAL,153,,
,,,,Cafeteria,,,,,,,,,,60.8,,NE@0002@320095,15.2,228,53.714285714,752,,,,,,,,,228,752,12/1/2017,,,,,,,,,,2017,SY17-18,NE,60.8,,320095,Eustis-Farnam Public Schools,0002,Eustis School,Frontier,12,163,65,107,419,333,888,15,14,TRADITIONAL,152,,
,,,,Cafeteria,,,,,,,,,,67.86,,NE@0001@320125,26.466666667,397,48.555555556,874,,,,,,,,,397,874,1/1/2018,,,,,,,,,,2018,SY17-18,NE,67.86,,320125,Medicine Valley School,0001,Medicine Valley Elementary School,Frontier,1,382,15,186,790,84,620,15,18,TRADITIONAL,117,,
,,,,Cafeteria,,,,,,,,,,67.86,,NE@0001@320125,24.882352941,423,44.25,885,,,,,,,,,423,885,2/1/2018,,,,,,,,,,2018,SY17-18,NE,67.86,,320125,Medicine Valley School,0001,Medicine Valley Elementary School,Frontier,2,405,18,195,800,85,594,17,20,TRADITIONAL,117,,
,,,,Cafeteria,,,,,,,,,,69.62,,NE@0001@320125,28.133333333,422,46.117647059,784,,,,,,,,,422,784,3/1/2018,,,,,,,,,,2018,SY17-18,NE,69.62,,320125,Medicine Valley School,0001,Medicine Valley Elementary School,Frontier,3,387,35,237,709,75,587,15,17,TRADITIONAL,118,,
,,,,Cafeteria,,,,,,,,,,70.21,,NE@0001@320125,29,522,49.947368421,949,,,,,,,,,522,949,4/1/2018,,,,,,,,,,2018,SY17-18,NE,70.21,,320125,Medicine Valley School,0001,Medicine Valley Elementary School,Frontier,4,492,30,273,861,88,671,18,19,TRADITIONAL,119,,
,,,,Cafeteria,,,,,,,,,,70.21,,NE@0001@320125,29,348,44.363636364,488,,,,,,,,,348,488,5/1/2018,,,,,,,,,,2018,SY17-18,NE,70.21,,320125,Medicine Valley School,0001,Medicine Valley Elementary School,Frontier,5,323,25,193,442,46,360,12,11,TRADITIONAL,119,,
,,,,Cafeteria,,,,,,,,,,69.03,,NE@0001@320125,22.210526316,422,39.6,792,,,,,,,,,422,792,9/1/2017,,,,,,,,,,2017,SY17-18,NE,69.03,,320125,Medicine Valley School,0001,Medicine Valley Elementary School,Frontier,9,339,83,138,597,195,513,19,20,TRADITIONAL,117,,
,,,,Cafeteria,,,,,,,,,,67.85,,NE@0001@320125,21.952380952,461,36,756,,,,,,,,,461,756,10/1/2017,,,,,,,,,,2017,SY17-18,NE,67.85,,320125,Medicine Valley School,0001,Medicine Valley Elementary School,Frontier,10,403,58,167,605,151,564,21,21,TRADITIONAL,115,,
,,,,Cafeteria,,,,,,,,,,66.12,,NE@0001@320125,28.55,571,45.95,919,,,,,,,,,571,919,11/1/2017,,,,,,,,,,2017,SY17-18,NE,66.12,,320125,Medicine Valley School,0001,Medicine Valley Elementary School,Frontier,11,512,59,228,773,146,685,20,20,TRADITIONAL,116,,
,,,,Cafeteria,,,,,,,,,,66.64,,NE@0001@320125,28.307692308,368,47.928571429,671,,,,,,,,,368,671,12/1/2017,,,,,,,,,,2017,SY17-18,NE,66.64,,320125,Medicine Valley School,0001,Medicine Valley Elementary School,Frontier,12,346,22,158,594,77,496,13,14,TRADITIONAL,136,,
,,,,Cafeteria,,,,,,,,,,58,,NE@0002@320125,16.4,246,50.444444444,908,,,,,,,,,246,908,1/1/2018,,,,,,,,,,2018,SY17-18,NE,58,,320125,Medicine Valley School,0002,Medicine Valley Jr.-Sr. High School,Frontier,1,226,20,143,729,179,880,15,18,TRADITIONAL,116,,
,,,,Cafeteria,,,,,,,,,,58,,NE@0002@320125,19.823529412,337,49.75,995,,,,,,,,,337,995,2/1/2018,,,,,,,,,,2018,SY17-18,NE,58,,320125,Medicine Valley School,0002,Medicine Valley Jr.-Sr. High School,Frontier,2,304,33,120,796,199,960,17,20,TRADITIONAL,116,,
,,,,Cafeteria,,,,,,,,,,59.67,,NE@0002@320125,17.2,258,47.176470588,802,,,,,,,,,258,802,3/1/2018,,,,,,,,,,2018,SY17-18,NE,59.67,,320125,Medicine Valley School,0002,Medicine Valley Jr.-Sr. High School,Frontier,3,231,27,103,637,165,720,15,17,TRADITIONAL,117,,
,,,,Cafeteria,,,,,,,,,,59.67,,NE@0002@320125,18.666666667,336,48.263157895,917,,,,,,,,,336,917,4/1/2018,,,,,,,,,,2018,SY17-18,NE,59.67,,320125,Medicine Valley School,0002,Medicine Valley Jr.-Sr. High School,Frontier,4,304,32,146,740,177,796,18,19,TRADITIONAL,117,,
,,,,Cafeteria,,,,,,,,,,59.67,,NE@0002@320125,18.25,219,43.181818182,475,,,,,,,,,219,475,5/1/2018,,,,,,,,,,2018,SY17-18,NE,59.67,,320125,Medicine Valley School,0002,Medicine Valley Jr.-Sr. High School,Frontier,5,194,25,94,372,103,454,12,11,TRADITIONAL,117,,
,,,,Cafeteria,,,,,,,,,,60.76,,NE@0002@320125,17.315789474,329,50.2,1004,,,,,,,,,329,1004,9/1/2017,,,,,,,,,,2017,SY17-18,NE,60.76,,320125,Medicine Valley School,0002,Medicine Valley Jr.-Sr. High School,Frontier,9,220,109,201,729,275,1064,19,20,TRADITIONAL,124,,
,,,,Cafeteria,,,,,,,,,,54.72,,NE@0002@320125,17.857142857,375,51.571428571,1083,,,,,,,,,375,1083,10/1/2017,,,,,,,,,,2017,SY17-18,NE,54.72,,320125,Medicine Valley School,0002,Medicine Valley Jr.-Sr. High School,Frontier,10,247,128,247,806,277,1161,21,21,TRADITIONAL,114,,
