Street Address-Line 1,State-Physical,Street Address-Line 2,School Type-Original,Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Month,Claim Year,Enrollment-Paid,Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free and Reduced,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,District Name,District ID,School Name,School Level-Original,School ID,City,Zip Code,County,CEP (Y/N),Claim Date,Enrollment-Total,Enrollment-Free,Enrollment-Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Operating Days,Breakfast Delivery Model from State Agency Tracking-Original
,,,,,,,,2,2017,,,,,18,18,,Cafeteria,,,,,,,HI,2935,163.055555556,1208,67.111111111,HI@308@1434-6,150003000008,SY16-17,,215,0.581081081,Primary,,,,,,,Hawaii DOE,1434-6,Kailua Elementary,Elementary,308,Kailua,96734,Honolulu,N,2/1/2017,370,190,25,1097,111,183,2580,355,1433,18,Cafeteria Breakfast
,,,,,,,,3,2017,,,,,17,17,,Cafeteria,,,,,,,HI,2784,163.764705882,1218,71.647058824,HI@308@1434-6,150003000008,SY16-17,,216,0.583783784,Primary,,,,,,,Hawaii DOE,1434-6,Kailua Elementary,Elementary,308,Kailua,96734,Honolulu,N,3/1/2017,370,191,25,1116,102,168,2454,330,1375,17,Cafeteria Breakfast
,,,,,,,,4,2017,,,,,19,19,,Cafeteria,,,,,,,HI,3507,184.578947368,1525,80.263157895,HI@308@1434-6,150003000008,SY16-17,,217,0.586486486,Primary,,,,,,,Hawaii DOE,1434-6,Kailua Elementary,Elementary,308,Kailua,96734,Honolulu,N,4/1/2017,370,191,26,1392,133,231,3087,420,1619,19,Cafeteria Breakfast
,,,,,,,,5,2017,,,,,20,20,,Cafeteria,,,,,,,HI,3340,167,1489,74.45,HI@308@1434-6,150003000008,SY16-17,,211,0.570270270,Primary,,,,,,,Hawaii DOE,1434-6,Kailua Elementary,Elementary,308,Kailua,96734,Honolulu,N,5/1/2017,370,186,25,1356,133,234,2951,389,1589,20,Cafeteria Breakfast
,,,,,,,,8,2016,,,,,22,22,,Cafeteria,,,,,,,HI,4759,216.318181818,2146,97.545454545,HI@309@1434-6,150003000009,SY16-17,,456,0.622950820,High,,,,,,,Hawaii DOE,1434-6,Kailua High,High School,309,Kailua,96734,Honolulu,N,8/1/2016,732,339,117,1903,243,379,3841,918,2124,22,Cafeteria Breakfast
,,,,,,,,9,2016,,,,,20,20,,Cafeteria,,,,,,,HI,4254,212.7,1959,97.95,HI@309@1434-6,150003000009,SY16-17,,398,0.543715847,High,,,,,,,Hawaii DOE,1434-6,Kailua High,High School,309,Kailua,96734,Honolulu,N,9/1/2016,732,296,102,1685,274,259,3374,880,1942,20,Cafeteria Breakfast
,,,,,,,,10,2016,,,,,16,16,,Cafeteria,,,,,,,HI,3141,196.3125,1387,86.6875,HI@309@1434-6,150003000009,SY16-17,,373,0.509562842,High,,,,,,,Hawaii DOE,1434-6,Kailua High,High School,309,Kailua,96734,Honolulu,N,10/1/2016,732,282,91,1186,201,165,2460,681,1433,16,Cafeteria Breakfast
,,,,,,,,11,2016,,,,,18,18,,Cafeteria,,,,,,,HI,3438,191,1381,76.722222222,HI@309@1434-6,150003000009,SY16-17,,370,0.505464481,High,,,,,,,Hawaii DOE,1434-6,Kailua High,High School,309,Kailua,96734,Honolulu,N,11/1/2016,732,279,91,1183,198,203,2676,762,1642,18,Cafeteria Breakfast
,,,,,,,,12,2016,,,,,15,15,,Cafeteria,,,,,,,HI,2671,178.066666667,1064,70.933333333,HI@309@1434-6,150003000009,SY16-17,,363,0.495901639,High,,,,,,,Hawaii DOE,1434-6,Kailua High,High School,309,Kailua,96734,Honolulu,N,12/1/2016,732,273,90,904,160,145,2104,567,1323,15,Cafeteria Breakfast
,,,,,,,,1,2017,,,,,15,15,,Cafeteria,,,,,,,HI,2825,188.333333333,1015,67.666666667,HI@309@1434-6,150003000009,SY16-17,,362,0.494535519,High,,,,,,,Hawaii DOE,1434-6,Kailua High,High School,309,Kailua,96734,Honolulu,N,1/1/2017,732,272,90,867,148,162,2198,627,1321,15,Cafeteria Breakfast
,,,,,,,,2,2017,,,,,18,18,,Cafeteria,,,,,,,HI,2693,149.611111111,1106,61.444444444,HI@309@1434-6,150003000009,SY16-17,,353,0.482240437,High,,,,,,,Hawaii DOE,1434-6,Kailua High,High School,309,Kailua,96734,Honolulu,N,2/1/2017,732,265,88,974,132,160,2141,552,1384,18,Cafeteria Breakfast
,,,,,,,,3,2017,,,,,17,17,,Cafeteria,,,,,,,HI,2590,152.352941176,1013,59.588235294,HI@309@1434-6,150003000009,SY16-17,,351,0.479508197,High,,,,,,,Hawaii DOE,1434-6,Kailua High,High School,309,Kailua,96734,Honolulu,N,3/1/2017,732,265,86,873,140,130,2056,534,1264,17,Cafeteria Breakfast
,,,,,,,,4,2017,,,,,19,19,,Cafeteria,,,,,,,HI,2904,152.842105263,1149,60.473684211,HI@309@1434-6,150003000009,SY16-17,,346,0.472677596,High,,,,,,,Hawaii DOE,1434-6,Kailua High,High School,309,Kailua,96734,Honolulu,N,4/1/2017,732,261,85,1002,147,195,2308,596,1460,19,Cafeteria Breakfast
,,,,,,,,5,2017,,,,,20,20,,Cafeteria,,,,,,,HI,2505,125.25,1055,52.75,HI@309@1434-6,150003000009,SY16-17,,345,0.471311475,High,,,,,,,Hawaii DOE,1434-6,Kailua High,High School,309,Kailua,96734,Honolulu,N,5/1/2017,732,260,85,925,130,100,2022,483,1108,20,Cafeteria Breakfast
,,,,,,,,8,2016,,,,,22,22,,Cafeteria,,,,,,,HI,3243,147.409090909,1028,46.727272727,HI@310@1434-6,150003000010,SY16-17,,291,0.368821293,Middle,,,,,,,Hawaii DOE,1434-6,Kailua Intermediate,Middle,310,Kailua,96734,Honolulu,N,8/1/2016,789,188,103,763,265,1006,2224,1019,4962,22,Cafeteria Breakfast
,,,,,,,,9,2016,,,,,20,20,,Cafeteria,,,,,,,HI,2580,129,946,47.3,HI@310@1434-6,150003000010,SY16-17,,272,0.344740177,Middle,,,,,,,Hawaii DOE,1434-6,Kailua Intermediate,Middle,310,Kailua,96734,Honolulu,N,9/1/2016,789,182,90,702,244,1065,1821,759,4413,20,Cafeteria Breakfast
,,,,,,,,10,2016,,,,,16,16,,Cafeteria,,,,,,,HI,2023,126.4375,652,40.75,HI@310@1434-6,150003000010,SY16-17,,235,0.297845374,Middle,,,,,,,Hawaii DOE,1434-6,Kailua Intermediate,Middle,310,Kailua,96734,Honolulu,N,10/1/2016,789,161,74,478,174,772,1443,580,3556,16,Cafeteria Breakfast
,,,,,,,,11,2016,,,,,18,18,,Cafeteria,,,,,,,HI,2235,124.166666667,671,37.277777778,HI@310@1434-6,150003000010,SY16-17,,232,0.294043093,Middle,,,,,,,Hawaii DOE,1434-6,Kailua Intermediate,Middle,310,Kailua,96734,Honolulu,N,11/1/2016,789,159,73,481,190,712,1573,662,3803,18,Cafeteria Breakfast
,,,,,,,,12,2016,,,,,15,15,,Cafeteria,,,,,,,HI,1744,116.266666667,451,30.066666667,HI@310@1434-6,150003000010,SY16-17,,233,0.295310520,Middle,,,,,,,Hawaii DOE,1434-6,Kailua Intermediate,Middle,310,Kailua,96734,Honolulu,N,12/1/2016,789,162,71,319,132,544,1254,490,2950,15,Cafeteria Breakfast
,,,,,,,,1,2017,,,,,15,15,,Cafeteria,,,,,,,HI,1782,118.8,456,30.4,HI@310@1434-6,150003000010,SY16-17,,234,0.296577947,Middle,,,,,,,Hawaii DOE,1434-6,Kailua Intermediate,Middle,310,Kailua,96734,Honolulu,N,1/1/2017,789,163,71,332,124,540,1274,508,3038,15,Cafeteria Breakfast
,,,,,,,,2,2017,,,,,18,18,,Cafeteria,,,,,,,HI,1985,110.277777778,591,32.833333333,HI@310@1434-6,150003000010,SY16-17,,234,0.296577947,Middle,,,,,,,Hawaii DOE,1434-6,Kailua Intermediate,Middle,310,Kailua,96734,Honolulu,N,2/1/2017,789,164,70,447,144,513,1400,585,3166,18,Cafeteria Breakfast
,,,,,,,,3,2017,,,,,17,17,,Cafeteria,,,,,,,HI,1916,112.705882353,569,33.470588235,HI@310@1434-6,150003000010,SY16-17,,233,0.295310520,Middle,,,,,,,Hawaii DOE,1434-6,Kailua Intermediate,Middle,310,Kailua,96734,Honolulu,N,3/1/2017,789,163,70,414,155,600,1330,586,3181,17,Cafeteria Breakfast
,,,,,,,,4,2017,,,,,19,19,,Cafeteria,,,,,,,HI,2301,121.105263158,655,34.473684211,HI@310@1434-6,150003000010,SY16-17,,239,0.302915082,Middle,,,,,,,Hawaii DOE,1434-6,Kailua Intermediate,Middle,310,Kailua,96734,Honolulu,N,4/1/2017,789,167,72,468,187,715,1589,712,3705,19,Cafeteria Breakfast
,,,,,,,,5,2017,,,,,20,20,,Cafeteria,,,,,,,HI,2112,105.6,712,35.6,HI@310@1434-6,150003000010,SY16-17,,233,0.295310520,Middle,,,,,,,Hawaii DOE,1434-6,Kailua Intermediate,Middle,310,Kailua,96734,Honolulu,N,5/1/2017,789,162,71,507,205,738,1471,641,3210,20,Cafeteria Breakfast
,,,,,,,,8,2016,,,,,22,22,,Cafeteria,,,,,,,HI,8405,382.045454545,1931,87.772727273,HI@281@1434-6,150003000127,SY16-17,,523,0.749283668,Primary,,,,,,,Hawaii DOE,1434-6,Kaimiloa Elementary,Elementary,281,Ewa Beach,96706,Honolulu,N,8/1/2016,698,376,147,1711,220,339,6591,1814,4196,22,Cafeteria Breakfast
,,,,,,,,9,2016,,,,,20,20,,Cafeteria,,,,,,,HI,7603,380.15,1394,69.7,HI@281@1434-6,150003000127,SY16-17,,461,0.660458453,Primary,,,,,,,Hawaii DOE,1434-6,Kaimiloa Elementary,Elementary,281,Ewa Beach,96706,Honolulu,N,9/1/2016,698,341,120,1215,179,318,5843,1760,3848,20,Cafeteria Breakfast
,,,,,,,,10,2016,,,,,16,16,,Cafeteria,,,,,,,HI,5937,371.0625,1065,66.5625,HI@281@1434-6,150003000127,SY16-17,,442,0.633237822,Primary,,,,,,,Hawaii DOE,1434-6,Kaimiloa Elementary,Elementary,281,Ewa Beach,96706,Honolulu,N,10/1/2016,698,337,105,963,102,236,4580,1357,2964,16,Cafeteria Breakfast
,,,,,,,,11,2016,,,,,18,18,,Cafeteria,,,,,,,HI,6803,377.944444444,1360,75.555555556,HI@281@1434-6,150003000127,SY16-17,,444,0.636103152,Primary,,,,,,,Hawaii DOE,1434-6,Kaimiloa Elementary,Elementary,281,Ewa Beach,96706,Honolulu,N,11/1/2016,698,337,107,1226,134,273,5207,1596,3393,18,Cafeteria Breakfast
,,,,,,,,12,2016,,,,,15,15,,Cafeteria,,,,,,,HI,5571,371.4,953,63.533333333,HI@281@1434-6,150003000127,SY16-17,,437,0.626074499,Primary,,,,,,,Hawaii DOE,1434-6,Kaimiloa Elementary,Elementary,281,Ewa Beach,96706,Honolulu,N,12/1/2016,698,336,101,842,111,189,4309,1262,2843,15,Cafeteria Breakfast
,,,,,,,,1,2017,,,,,16,16,,Cafeteria,,,,,,,HI,5726,357.875,995,62.1875,HI@281@1434-6,150003000127,SY16-17,,439,0.628939828,Primary,,,,,,,Hawaii DOE,1434-6,Kaimiloa Elementary,Elementary,281,Ewa Beach,96706,Honolulu,N,1/1/2017,698,338,101,857,138,181,4411,1315,2936,16,Cafeteria Breakfast
,,,,,,,,2,2017,,,,,18,18,,Cafeteria,,,,,,,HI,6289,349.388888889,1188,66,HI@281@1434-6,150003000127,SY16-17,,435,0.623209169,Primary,,,,,,,Hawaii DOE,1434-6,Kaimiloa Elementary,Elementary,281,Ewa Beach,96706,Honolulu,N,2/1/2017,698,332,103,1033,155,181,4814,1475,3253,18,Cafeteria Breakfast
,,,,,,,,3,2017,,,,,17,17,,Cafeteria,,,,,,,HI,5963,350.764705882,1252,73.647058824,HI@281@1434-6,150003000127,SY16-17,,433,0.620343840,Primary,,,,,,,Hawaii DOE,1434-6,Kaimiloa Elementary,Elementary,281,Ewa Beach,96706,Honolulu,N,3/1/2017,698,329,104,1048,204,241,4542,1421,3072,17,Cafeteria Breakfast
,,,,,,,,4,2017,,,,,19,19,,Cafeteria,,,,,,,HI,6863,361.210526316,1587,83.526315789,HI@281@1434-6,150003000127,SY16-17,,440,0.630372493,Primary,,,,,,,Hawaii DOE,1434-6,Kaimiloa Elementary,Elementary,281,Ewa Beach,96706,Honolulu,N,4/1/2017,698,335,105,1338,249,335,5221,1642,3502,19,Cafeteria Breakfast
,,,,,,,,5,2017,,,,,20,20,,Cafeteria,,,,,,,HI,7230,361.5,1757,87.85,HI@281@1434-6,150003000127,SY16-17,,426,0.610315186,Primary,,,,,,,Hawaii DOE,1434-6,Kaimiloa Elementary,Elementary,281,Ewa Beach,96706,Honolulu,N,5/1/2017,698,325,101,1518,239,329,5522,1708,3643,20,Cafeteria Breakfast
,,,,,,,,8,2016,,,,,20,20,,Cafeteria,,,,,,,HI,4605,230.25,1352,67.6,HI@115@1434-6,150003000212,SY16-17,,582,0.766798419,High,,,,,,,Hawaii DOE,1434-6,Kaimuki High,High School,115,Honolulu,96816,Honolulu,N,8/1/2016,759,478,104,1210,142,207,4001,604,1354,20,Cafeteria Breakfast
,,,,,,,,9,2016,,,,,21,21,,Cafeteria,,,,,,,HI,4322,205.809523810,1338,63.714285714,HI@115@1434-6,150003000212,SY16-17,,526,0.693017128,High,,,,,,,Hawaii DOE,1434-6,Kaimuki High,High School,115,Honolulu,96816,Honolulu,N,9/1/2016,759,439,87,1212,126,211,3801,521,1397,21,Cafeteria Breakfast
,,,,,,,,10,2016,,,,,16,16,,Cafeteria,,,,,,,HI,3192,199.5,954,59.625,HI@115@1434-6,150003000212,SY16-17,,456,0.600790514,High,,,,,,,Hawaii DOE,1434-6,Kaimuki High,High School,115,Honolulu,96816,Honolulu,N,10/1/2016,759,388,68,879,75,144,2839,353,955,16,Cafeteria Breakfast
,,,,,,,,11,2016,,,,,18,18,,Cafeteria,,,,,,,HI,3484,193.555555556,1085,60.277777778,HI@115@1434-6,150003000212,SY16-17,,458,0.603425560,High,,,,,,,Hawaii DOE,1434-6,Kaimuki High,High School,115,Honolulu,96816,Honolulu,N,11/1/2016,759,389,69,992,93,158,3116,368,937,18,Cafeteria Breakfast
,,,,,,,,12,2016,,,,,15,15,,Cafeteria,,,,,,,HI,2546,169.733333333,758,50.533333333,HI@115@1434-6,150003000212,SY16-17,,449,0.591567852,High,,,,,,,Hawaii DOE,1434-6,Kaimuki High,High School,115,Honolulu,96816,Honolulu,N,12/1/2016,759,384,65,702,56,121,2300,246,637,15,Cafeteria Breakfast
,,,,,,,,1,2017,,,,,16,16,,Cafeteria,,,,,,,HI,2787,174.1875,761,47.5625,HI@115@1434-6,150003000212,SY16-17,,451,0.594202899,High,,,,,,,Hawaii DOE,1434-6,Kaimuki High,High School,115,Honolulu,96816,Honolulu,N,1/1/2017,759,386,65,706,55,139,2522,265,702,16,Cafeteria Breakfast
,,,,,,,,2,2017,,,,,18,18,,Cafeteria,,,,,,,HI,3162,175.666666667,931,51.722222222,HI@115@1434-6,150003000212,SY16-17,,448,0.590250329,High,,,,,,,Hawaii DOE,1434-6,Kaimuki High,High School,115,Honolulu,96816,Honolulu,N,2/1/2017,759,381,67,860,71,142,2828,334,780,18,Cafeteria Breakfast
,,,,,,,,3,2017,,,,,17,17,,Cafeteria,,,,,,,HI,2642,155.411764706,916,53.882352941,HI@115@1434-6,150003000212,SY16-17,,441,0.581027668,High,,,,,,,Hawaii DOE,1434-6,Kaimuki High,High School,115,Honolulu,96816,Honolulu,N,3/1/2017,759,376,65,833,83,135,2311,331,679,17,Cafeteria Breakfast
,,,,,,,,4,2017,,,,,19,19,,Cafeteria,,,,,,,HI,2868,150.947368421,920,48.421052632,HI@115@1434-6,150003000212,SY16-17,,427,0.562582345,High,,,,,,,Hawaii DOE,1434-6,Kaimuki High,High School,115,Honolulu,96816,Honolulu,N,4/1/2017,759,365,62,852,68,171,2560,308,747,19,Cafeteria Breakfast
,,,,,,,,5,2017,,,,,20,20,,Cafeteria,,,,,,,HI,2337,116.85,896,44.8,HI@115@1434-6,150003000212,SY16-17,,401,0.528326746,High,,,,,,,Hawaii DOE,1434-6,Kaimuki High,High School,115,Honolulu,96816,Honolulu,N,5/1/2017,759,341,60,838,58,177,2084,253,653,20,Cafeteria Breakfast
,,,,,,,,8,2016,,,,,22,22,,Cafeteria,,,,,,,HI,3743,170.136363636,1515,68.863636364,HI@116@1434-6,150003000211,SY16-17,,318,0.313300493,Middle,,,,,,,Hawaii DOE,1434-6,Kaimuki Middle,Middle,116,Honolulu,96816,Honolulu,N,8/1/2016,1015,214,104,1163,352,2759,2605,1138,7502,22,Cafeteria Breakfast
,,,,,,,,9,2016,,,,,20,20,,Cafeteria,,,,,,,HI,2729,136.45,1277,63.85,HI@116@1434-6,150003000211,SY16-17,,290,0.285714286,Middle,,,,,,,Hawaii DOE,1434-6,Kaimuki Middle,Middle,116,Honolulu,96816,Honolulu,N,9/1/2016,1015,200,90,966,311,2551,1961,768,5813,20,Cafeteria Breakfast
,,,,,,,,10,2016,,,,,16,16,,Cafeteria,,,,,,,HI,2044,127.75,961,60.0625,HI@116@1434-6,150003000211,SY16-17,,242,0.238423645,Middle,,,,,,,Hawaii DOE,1434-6,Kaimuki Middle,Middle,116,Honolulu,96816,Honolulu,N,10/1/2016,1015,180,62,747,214,1935,1531,513,4599,16,Cafeteria Breakfast
,,,,,,,,11,2016,,,,,18,18,,Cafeteria,,,,,,,HI,2233,124.055555556,1017,56.5,HI@116@1434-6,150003000211,SY16-17,,243,0.239408867,Middle,,,,,,,Hawaii DOE,1434-6,Kaimuki Middle,Middle,116,Honolulu,96816,Honolulu,N,11/1/2016,1015,178,65,811,206,2068,1693,540,4984,18,Cafeteria Breakfast
,,,,,,,,12,2016,,,,,15,15,,Cafeteria,,,,,,,HI,1751,116.733333333,823,54.866666667,HI@116@1434-6,150003000211,SY16-17,,240,0.236453202,Middle,,,,,,,Hawaii DOE,1434-6,Kaimuki Middle,Middle,116,Honolulu,96816,Honolulu,N,12/1/2016,1015,175,65,660,163,1495,1299,452,3601,15,Cafeteria Breakfast
,,,,,,,,1,2017,,,,,15,15,,Cafeteria,,,,,,,HI,1817,121.133333333,836,55.733333333,HI@116@1434-6,150003000211,SY16-17,,240,0.236453202,Middle,,,,,,,Hawaii DOE,1434-6,Kaimuki Middle,Middle,116,Honolulu,96816,Honolulu,N,1/1/2017,1015,175,65,654,182,1724,1366,451,4124,15,Cafeteria Breakfast
,,,,,,,,2,2017,,,,,18,18,,Cafeteria,,,,,,,HI,1974,109.666666667,919,51.055555556,HI@116@1434-6,150003000211,SY16-17,,241,0.237438424,Middle,,,,,,,Hawaii DOE,1434-6,Kaimuki Middle,Middle,116,Honolulu,96816,Honolulu,N,2/1/2017,1015,176,65,739,180,1848,1513,461,4587,18,Cafeteria Breakfast
,,,,,,,,3,2017,,,,,17,17,,Cafeteria,,,,,,,HI,1777,104.529411765,851,50.058823529,HI@116@1434-6,150003000211,SY16-17,,240,0.236453202,Middle,,,,,,,Hawaii DOE,1434-6,Kaimuki Middle,Middle,116,Honolulu,96816,Honolulu,N,3/1/2017,1015,178,62,705,146,1645,1379,398,4195,17,Cafeteria Breakfast
,,,,,,,,4,2017,,,,,19,19,,Cafeteria,,,,,,,HI,1981,104.263157895,975,51.315789474,HI@116@1434-6,150003000211,SY16-17,,242,0.238423645,Middle,,,,,,,Hawaii DOE,1434-6,Kaimuki Middle,Middle,116,Honolulu,96816,Honolulu,N,4/1/2017,1015,179,63,779,196,1868,1564,417,4703,19,Cafeteria Breakfast
,,,,,,,,5,2017,,,,,20,20,,Cafeteria,,,,,,,HI,1970,98.5,1057,52.85,HI@116@1434-6,150003000211,SY16-17,,241,0.237438424,Middle,,,,,,,Hawaii DOE,1434-6,Kaimuki Middle,Middle,116,Honolulu,96816,Honolulu,N,5/1/2017,1015,178,63,843,214,1931,1590,380,4414,20,Cafeteria Breakfast
,,,,,,,,8,2016,,,,,22,22,,Cafeteria,,,,,,,HI,2209,100.409090909,855,38.863636364,HI@311@1434-6,150003000011,SY16-17,,172,0.369098712,Primary,,,,,,,Hawaii DOE,1434-6,Kainalu Elementary,Elementary,311,Kailua,96734,Honolulu,N,8/1/2016,466,127,45,723,132,374,1758,451,3126,22,Cafeteria Breakfast
,,,,,,,,9,2016,,,,,20,20,,Cafeteria,,,,,,,HI,1876,93.8,661,33.05,HI@311@1434-6,150003000011,SY16-17,,149,0.319742489,Primary,,,,,,,Hawaii DOE,1434-6,Kainalu Elementary,Elementary,311,Kailua,96734,Honolulu,N,9/1/2016,466,110,39,503,158,360,1416,460,3011,20,Cafeteria Breakfast
,,,,,,,,10,2016,,,,,16,16,,Cafeteria,,,,,,,HI,1430,89.375,429,26.8125,HI@311@1434-6,150003000011,SY16-17,,126,0.270386266,Primary,,,,,,,Hawaii DOE,1434-6,Kainalu Elementary,Elementary,311,Kailua,96734,Honolulu,N,10/1/2016,466,95,31,329,100,302,1050,380,2619,16,Cafeteria Breakfast
,,,,,,,,11,2016,,,,,18,18,,Cafeteria,,,,,,,HI,1553,86.277777778,433,24.055555556,HI@311@1434-6,150003000011,SY16-17,,126,0.270386266,Primary,,,,,,,Hawaii DOE,1434-6,Kainalu Elementary,Elementary,311,Kailua,96734,Honolulu,N,11/1/2016,466,96,30,344,89,350,1183,370,2861,18,Cafeteria Breakfast
,,,,,,,,12,2016,,,,,15,15,,Cafeteria,,,,,,,HI,1244,82.933333333,382,25.466666667,HI@311@1434-6,150003000011,SY16-17,,123,0.263948498,Primary,,,,,,,Hawaii DOE,1434-6,Kainalu Elementary,Elementary,311,Kailua,96734,Honolulu,N,12/1/2016,466,94,29,307,75,305,952,292,2205,15,Cafeteria Breakfast
,,,,,,,,1,2017,,,,,15,15,,Cafeteria,,,,,,,HI,1414,94.266666667,448,29.866666667,HI@311@1434-6,150003000011,SY16-17,,126,0.270386266,Primary,,,,,,,Hawaii DOE,1434-6,Kainalu Elementary,Elementary,311,Kailua,96734,Honolulu,N,1/1/2017,466,98,28,345,103,256,1088,326,2440,15,Cafeteria Breakfast
,,,,,,,,2,2017,,,,,18,18,,Cafeteria,,,,,,,HI,1452,80.666666667,397,22.055555556,HI@311@1434-6,150003000011,SY16-17,,121,0.259656652,Primary,,,,,,,Hawaii DOE,1434-6,Kainalu Elementary,Elementary,311,Kailua,96734,Honolulu,N,2/1/2017,466,94,27,297,100,259,1136,316,2345,18,Cafeteria Breakfast
,,,,,,,,3,2017,,,,,17,17,,Cafeteria,,,,,,,HI,1506,88.588235294,463,27.235294118,HI@311@1434-6,150003000011,SY16-17,,122,0.261802575,Primary,,,,,,,Hawaii DOE,1434-6,Kainalu Elementary,Elementary,311,Kailua,96734,Honolulu,N,3/1/2017,466,96,26,351,112,289,1175,331,2474,17,Cafeteria Breakfast
,,,,,,,,4,2017,,,,,19,19,,Cafeteria,,,,,,,HI,1641,86.368421053,507,26.684210526,HI@311@1434-6,150003000011,SY16-17,,122,0.261802575,Primary,,,,,,,Hawaii DOE,1434-6,Kainalu Elementary,Elementary,311,Kailua,96734,Honolulu,N,4/1/2017,466,96,26,402,105,326,1299,342,2786,19,Cafeteria Breakfast
,,,,,,,,5,2017,,,,,20,20,,Cafeteria,,,,,,,HI,1567,78.35,501,25.05,HI@311@1434-6,150003000011,SY16-17,,120,0.257510730,Primary,,,,,,,Hawaii DOE,1434-6,Kainalu Elementary,Elementary,311,Kailua,96734,Honolulu,N,5/1/2017,466,97,23,403,98,339,1274,293,2714,20,Cafeteria Breakfast
,,,,,,,,8,2016,,,,,18,18,,Cafeteria,,,,,,,HI,13,0.722222222,16,0.888888889,HI@292ALC@1434-6,,SY16-17,,1,0.333333333,,,,,,,,Hawaii DOE,1434-6,Kalaeloa ALC,,292ALC,Kapolei,96707,Honolulu,N,8/1/2016,3,1,0,16,0,0,13,0,0,18,Cafeteria Breakfast
,,,,,,,,9,2016,,,,,20,20,,Cafeteria,,,,,,,HI,19,0.95,20,1,HI@292ALC@1434-6,,SY16-17,,1,0.333333333,,,,,,,,Hawaii DOE,1434-6,Kalaeloa ALC,,292ALC,Kapolei,96707,Honolulu,N,9/1/2016,3,1,0,20,0,0,19,0,0,20,Cafeteria Breakfast
,,,,,,,,10,2016,,,,,16,16,,Cafeteria,,,,,,,HI,17,1.0625,19,1.1875,HI@292ALC@1434-6,,SY16-17,,2,0.666666667,,,,,,,,Hawaii DOE,1434-6,Kalaeloa ALC,,292ALC,Kapolei,96707,Honolulu,N,10/1/2016,3,2,0,19,0,0,17,0,0,16,Cafeteria Breakfast
,,,,,,,,11,2016,,,,,18,18,,Cafeteria,,,,,,,HI,30,1.666666667,32,1.777777778,HI@292ALC@1434-6,,SY16-17,,2,0.666666667,,,,,,,,Hawaii DOE,1434-6,Kalaeloa ALC,,292ALC,Kapolei,96707,Honolulu,N,11/1/2016,3,2,0,32,0,0,30,0,0,18,Cafeteria Breakfast
,,,,,,,,12,2016,,,,,13,13,,Cafeteria,,,,,,,HI,20,1.538461538,25,1.923076923,HI@292ALC@1434-6,,SY16-17,,2,0.666666667,,,,,,,,Hawaii DOE,1434-6,Kalaeloa ALC,,292ALC,Kapolei,96707,Honolulu,N,12/1/2016,3,2,0,25,0,0,20,0,0,13,Cafeteria Breakfast
,,,,,,,,1,2017,,,,,8,8,,Cafeteria,,,,,,,HI,9,1.125,5,0.625,HI@292ALC@1434-6,,SY16-17,,2,0.666666667,,,,,,,,Hawaii DOE,1434-6,Kalaeloa ALC,,292ALC,Kapolei,96707,Honolulu,N,1/1/2017,3,2,0,5,0,0,9,0,0,8,Cafeteria Breakfast
,,,,,,,,2,2017,,,,,18,18,,Cafeteria,,,,,,,HI,34,1.888888889,18,1,HI@292ALC@1434-6,,SY16-17,,2,0.666666667,,,,,,,,Hawaii DOE,1434-6,Kalaeloa ALC,,292ALC,Kapolei,96707,Honolulu,N,2/1/2017,3,2,0,18,0,0,34,0,0,18,Cafeteria Breakfast
,,,,,,,,3,2017,,,,,17,17,,Cafeteria,,,,,,,HI,19,1.117647059,13,0.764705882,HI@292ALC@1434-6,,SY16-17,,2,0.666666667,,,,,,,,Hawaii DOE,1434-6,Kalaeloa ALC,,292ALC,Kapolei,96707,Honolulu,N,3/1/2017,3,2,0,13,0,0,19,0,0,17,Cafeteria Breakfast
,,,,,,,,4,2017,,,,,19,19,,Cafeteria,,,,,,,HI,36,1.894736842,35,1.842105263,HI@292ALC@1434-6,,SY16-17,,3,1,,,,,,,,Hawaii DOE,1434-6,Kalaeloa ALC,,292ALC,Kapolei,96707,Honolulu,N,4/1/2017,3,3,0,35,0,0,36,0,0,19,Cafeteria Breakfast
