Claim Year,Claim Month,NCES ID,ISP,Breakfast Delivery Model from State Agency Tracking-Original,Enrollment-Total,CEP (Y/N),Enrollment-Free and Reduced,Operating Days-Lunch Only,Operating Days-Breakfast Only,School Name,School ID,District ID,State-Reporting,School Year,Claim Date,District Name,Enrollment-Paid,Provision 2 (Y/N),BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Type-Original,School Level-Standardized,FR Enrollment Percentage,Enrollment-Reduced,Enrollment-Free,FR Enrollment,Target Area,Unique ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Universal Free (Y/N),Provision 3 (Y/N),Provision 1 (Y/N),School Level-Original,Street Address-Line 2,State-Physical,Street Address-Line 1,City,Zip Code,County,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid
2018,3,,,,,,,18.5,18.5,,,0009,NH,SY17-18,3/1/2018,Conway SAU Office,,,,,,,,,,,,,,,,,NH@000@0009,175.513513514,3247,479.729729730,8875,,,,,,,,18.5,,,,,,,,,176A Main Street,Conway,3860,Carroll,7134,1741,5234,2723,524,820
2018,3,,,,,,,18.5,18.5,,,0101,NH,SY17-18,3/1/2018,Wakefield SAU Office,,,,,,,,,,,,,,,,,NH@000@0101,54.918918919,1016,117.351351351,2171,,,,,,,,18.5,,,,,,,,,76 Taylor Way,Sanbornville,3872,Carroll,1768,403,1871,884,132,508
2018,5,,,,,,,18.5,18.5,,,0045,NH,SY17-18,5/1/2018,Moultonborough SAU Office,,,,,,,,,,,,,,,,,NH@000@0045,58.108108108,1075,113.513513514,2100,,,,,,,,18.5,,,,,,,,,P O Box 419,Moultonborough,3254,Carroll,1726,374,2661,926,149,608
2017,9,,,,,,,18.5,18.5,,,0059,NH,SY17-18,9/1/2017,Winnisquam Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0059,123.297297297,2281,361.297297297,6684,,,,,,,,18.5,,,,,,,,,433 West Main St,Tilton,3276,Belknap,5347,1337,7020,1862,419,803
2017,11,,,,,,,18.5,18.5,,,0074,NH,SY17-18,11/1/2017,Barrington SAU Office,,,,,,,,,,,,,,,,,NH@000@0074,18.702702703,346,80.270270270,1485,,,,,,,,18.5,,,,,,,,,572 Calef HWY,Barrington,3825,Strafford,1250,235,3874,318,28,187
2018,3,,,,,,,18.5,18.5,,,0071,NH,SY17-18,3/1/2018,Lempster SAU Office,,,,,,,,,,,,,,,,,NH@000@0071,18.594594595,344,27.405405405,507,,,,,,,,18.5,,,,,,,,,29 School Road,Lempster,3605,Sullivan,265,242,352,192,152,191
2017,11,,,,,,,18.5,18.5,,,0015,NH,SY17-18,11/1/2017,Hooksett SAU Office,,,,,,,,,,,,,,,,,NH@000@0015,83.513513514,1545,238.270270270,4408,,,,,,,,18.5,,,,,,,,,90 Farmer Road,Hooksett,3032,Rockingham,3392,1016,14070,1342,203,1582
2018,5,,,,,,,18.5,18.5,,,0060,NH,SY17-18,5/1/2018,Fall Mountain Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0060,430.054054054,7956,578.756756757,10707,,,,,,,,18.5,,,,,,,,,PO Box 720,Langdon,3602,Cheshire,9546,1161,5497,7315,641,4217
2018,4,,,,,,,18.5,18.5,,,0060,NH,SY17-18,4/1/2018,Fall Mountain Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0060,297.945945946,5512,413.081081081,7642,,,,,,,,18.5,,,,,,,,,PO Box 720,Langdon,3602,Cheshire,6824,818,3865,5070,442,2824
2018,6,,,,,,,18.5,18.5,,,0095,NH,SY17-18,6/1/2018,Windham SAU Office,,,,,,,,,,,,,,,,,NH@000@0095,10.972972973,203,40.756756757,754,,,,,,,,18.5,,,,,,,,,19 Haverhill Road,Windham,3087,Rockingham,581,173,12059,197,6,394
2018,2,,,,,,,18.5,18.5,,,0069,NH,SY17-18,2/1/2018,Middleton SAU,,,,,,,,,,,,,,,,,NH@000@0069,16.756756757,310,31.405405405,581,,,,,,,,18.5,,,,,,,,,c/o Gov Wentworth School Dist,Wolfeboro,3894,Carroll,550,31,697,295,15,133
2017,8,,,,,,,18.5,18.5,,,0068,NH,SY17-18,8/1/2017,Lincoln-Woodstock SAU Office,,,,,,,,,,,,,,,,,NH@000@0068,6,111,12.756756757,236,,,,,,,,18.5,,,,,,,,,PO Box 846,Lincoln,3251,Grafton,209,27,144,96,15,41
2018,1,,,,,,,18.5,18.5,,,0066,NH,SY17-18,1/1/2018,Hopkinton SAU Office,,,,,,,,,,,,,,,,,NH@000@0066,44.810810811,829,54,999,,,,,,,,18.5,,,,,,,,,204 Maple Street,Contoocook,3229,Merrimack,835,164,4506,747,82,1270
2017,8,,,,,,,18.5,18.5,,,0051,NH,SY17-18,8/1/2017,Pittsfield SAU Office,,,,,,,,,,,,,,,,,NH@000@0051,12.108108108,224,31.567567568,584,,,,,,,,18.5,,,,,,,,,23 Oneida Street  Unit 1,Pittsfield,3263,Merrimack,472,112,273,197,27,63
2018,2,,,,,,,18.5,18.5,,,0020,NH,SY17-18,2/1/2018,Gorham SAU Office,,,,,,,,,,,,,,,,,NH@000@0020,65.189189189,1206,99.621621622,1843,,,,,,,,18.5,,,,,,,,,123 Main Street,Gorham,3581,Coos,1603,240,2732,1098,108,325
2017,10,,,,,,,18.5,18.5,,,0088,NH,SY17-18,10/1/2017,Lebanon SAU Office,,,,,,,,,,,,,,,,,NH@000@0088,114.756756757,2123,281.243243243,5203,,,,,,,,18.5,,,,,,,,,20 Seminary Hill,West Lebanon,3766,Grafton,4195,1008,7950,1836,287,1208
2017,10,,,,,,,18.5,18.5,,,0023,NH,SY17-18,10/1/2017,Haverhill Cooperative SAU Office,,,,,,,,,,,,,,,,,NH@000@0023,72.270270270,1337,252.432432432,4670,,,,,,,,18.5,,,,,,,,,2975 Dartmouth College Hwy,Haverhill,3785,Grafton,3818,852,3077,1125,212,382
2018,3,,,,,,,18.5,18.5,,,0068,NH,SY17-18,3/1/2018,Lincoln-Woodstock SAU Office,,,,,,,,,,,,,,,,,NH@000@0068,62.108108108,1149,77.567567568,1435,,,,,,,,18.5,,,,,,,,,PO Box 846,Lincoln,3251,Grafton,1157,278,1286,1021,128,294
2018,5,,,,,,,18.5,18.5,,,0077,NH,SY17-18,5/1/2018,Monroe SAU Office,,,,,,,,,,,,,,,,,NH@000@0077,10.432432432,193,20.378378378,377,,,,,,,,18.5,,,,,,,,,PO Box 130,Monroe,3771,Grafton,290,87,840,163,30,118
2018,3,,,,,,,18.5,18.5,,,0502,NH,SY17-18,3/1/2018,Youth Development Services,,,,,,,,,,,,,,,,,NH@000@0502,71.297297297,1319,73.243243243,1355,,,,,,,,18.5,,,,,,,,,1056 North River Road,Manchester,3104,Hillsborough,1355,0,0,1319,0,0
2018,2,,,,,,,18.5,18.5,,,0032,NH,SY17-18,2/1/2018,Plainfield SAU Office,,,,,,,,,,,,,,,,,NH@000@0032,,,5.135135135,95,,,,,,,,18.5,,,,,,,,,92 Bonner Road,Meriden,3745,Sullivan,89,6,555,,,
2017,11,,,,,,,18.5,18.5,,,0087,NH,SY17-18,11/1/2017,Mascenic Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0087,152.378378378,2819,191.351351351,3540,,,,,,,,18.5,,,,,,,,,16 School Street,Greenville,3071,Hillsborough,2807,733,3181,2518,301,564
2018,6,,,,,,,18.5,18.5,,,0081,NH,SY17-18,6/1/2018,Hudson SAU Office,,,,,,,,,,,,,,,,,NH@000@0081,89.891891892,1663,251.189189189,4647,,,,,,,,18.5,,,,,,,,,20 Library Street,Hudson,3051,Hillsborough,3386,1261,14064,1249,414,2329
2017,8,,,,,,,18.5,18.5,,,0528,NH,SY17-18,8/1/2017,Monarch School of New England,,,,,,,,,,,,,,,,,NH@000@0528,,,4.162162162,77,,,,,,,,18.5,,,,,,,,,PO Box 1921,Rochester,3866,Strafford,71,6,78,,,
2017,9,,,,,,,18.5,18.5,,,0301,NH,SY17-18,9/1/2017,Prospect Mountain JMA,,,,,,,,,,,,,,,,,NH@000@0301,40.486486486,749,88.648648649,1640,,,,,,,,18.5,,,,,,,,,242 Suncook Valley Road,Alton,3809,Belknap,1369,271,3578,656,93,921
2017,12,,,,,,,18.5,18.5,,,0037,NH,SY17-18,12/1/2017,Manchester SAU Office,,,,,,,,,,,,,,,,,NH@000@0037,1742.216216216,32231,4438.810810811,82118,,,,,,,,18.5,,,,,,,,,195 McGregor Street Suite 201,Manchester,3102,Hillsborough,76050,6068,22629,30573,1658,3581
2018,4,,,,,,,18.5,18.5,,,0030,NH,SY17-18,4/1/2018,Laconia SAU Office,,,,,,,,,,,,,,,,,NH@000@0030,377.297297297,6980,651.891891892,12060,,,,,,,,18.5,,,,,,,,,39 Harvard Street,Laconia,3246,Belknap,10538,1522,4726,6305,675,1074
2017,9,,,,,,,18.5,18.5,,,0069,NH,SY17-18,9/1/2017,Middleton SAU,,,,,,,,,,,,,,,,,NH@000@0069,19.675675676,364,36.432432432,674,,,,,,,,18.5,,,,,,,,,c/o Gov Wentworth School Dist,Wolfeboro,3894,Carroll,639,35,676,338,26,91
2017,8,,,,,,,18.5,18.5,,,0015,NH,SY17-18,8/1/2017,Hooksett SAU Office,,,,,,,,,,,,,,,,,NH@000@0015,0.972972973,18,14.378378378,266,,,,,,,,18.5,,,,,,,,,90 Farmer Road,Hooksett,3032,Rockingham,225,41,862,17,1,20
2017,11,,,,,,,18.5,18.5,,,0085,NH,SY17-18,11/1/2017,Sunapee SAU Office,,,,,,,,,,,,,,,,,NH@000@0085,31.135135135,576,47.027027027,870,,,,,,,,18.5,,,,,,,,,70 Lower Main Street,Sunapee,3782,Sullivan,808,62,2026,539,37,467
2018,5,,,,,,,18.5,18.5,,,0101,NH,SY17-18,5/1/2018,Wakefield SAU Office,,,,,,,,,,,,,,,,,NH@000@0101,81.513513514,1508,169.621621622,3138,,,,,,,,18.5,,,,,,,,,76 Taylor Way,Sanbornville,3872,Carroll,2553,585,2481,1331,177,612
2017,11,,,,,,,18.5,18.5,,,0014,NH,SY17-18,11/1/2017,Epping SAU Office,,,,,,,,,,,,,,,,,NH@000@0014,56.054054054,1037,143.891891892,2662,,,,,,,,18.5,,,,,,,,,213 Main Street,Epping,3042,Rockingham,2212,450,5138,895,142,868
2018,2,,,,,,,18.5,18.5,,,0014,NH,SY17-18,2/1/2018,Epping SAU Office,,,,,,,,,,,,,,,,,NH@000@0014,46.216216216,855,143.567567568,2656,,,,,,,,18.5,,,,,,,,,213 Main Street,Epping,3042,Rockingham,2169,487,4963,693,162,825
2018,2,,,,,,,18.5,18.5,,,0506,NH,SY17-18,2/1/2018,Pine Haven Boys School,,,,,,,,,,,,,,,,,NH@000@0506,26.216216216,485,26.324324324,487,,,,,,,,18.5,,,,,,,,,PO Box 162,Allenstown,3275,Merrimack,487,0,0,485,0,0
2018,4,,,,,,,18.5,18.5,,,0100,NH,SY17-18,4/1/2018,Cornish SAU Office,,,,,,,,,,,,,,,,,NH@000@0100,2.702702703,50,12.378378378,229,,,,,,,,18.5,,,,,,,,,PO BOX 358,Cornish,3745,Sullivan,200,29,431,43,7,53
2017,9,,,,,,,18.5,18.5,,,0048,NH,SY17-18,9/1/2017,Plymouth SAU Office,,,,,,,,,,,,,,,,,NH@000@0048,184.648648649,3416,403.351351351,7462,,,,,,,,18.5,,,,,,,,,47 Old Ward Bridge Rd.,Plymouth,3264,Grafton,6170,1292,7257,2926,490,1110
2018,3,,,,,,,18.5,18.5,,,0012,NH,SY17-18,3/1/2018,Londonderry SAU Office,,,,,,,,,,,,,,,,,NH@000@0012,6.486486486,120,208.918918919,3865,,,,,,,,18.5,,,,,,,,,6A Kitty Hawk Landing,Londonderry,3053,Rockingham,3243,622,18724,91,29,218
2018,2,,,,,,,18.5,18.5,,,0095,NH,SY17-18,2/1/2018,Windham SAU Office,,,,,,,,,,,,,,,,,NH@000@0095,10.270270270,190,47.567567568,880,,,,,,,,18.5,,,,,,,,,19 Haverhill Road,Windham,3087,Rockingham,681,199,13452,169,21,390
2018,5,,,,,,,18.5,18.5,,,0081,NH,SY17-18,5/1/2018,Hudson SAU Office,,,,,,,,,,,,,,,,,NH@000@0081,166.270270270,3076,441.729729730,8172,,,,,,,,18.5,,,,,,,,,20 Library Street,Hudson,3051,Hillsborough,5968,2204,24120,2290,786,4407
2017,12,,,,,,,18.5,18.5,,,0048,NH,SY17-18,12/1/2017,Plymouth SAU Office,,,,,,,,,,,,,,,,,NH@000@0048,149.297297297,2762,316.540540541,5856,,,,,,,,18.5,,,,,,,,,47 Old Ward Bridge Rd.,Plymouth,3264,Grafton,4980,876,5681,2482,280,996
2017,10,,,,,,,18.5,18.5,,,0585,NH,SY17-18,10/1/2017,Orion House,,,,,,,,,,,,,,,,,NH@000@0585,33.459459459,619,25.081081081,464,,,,,,,,18.5,,,,,,,,,139 Elm St,Newport,3773,Sullivan,464,0,236,619,0,236
2018,2,,,,,,,18.5,18.5,,,0058,NH,SY17-18,2/1/2018,Northumberland SAU Office,,,,,,,,,,,,,,,,,NH@000@0058,84.108108108,1556,140.054054054,2591,,,,,,,,18.5,,,,,,,,,15 Preble Street,Groveton,3582,Coos,2242,349,1260,1424,132,621
2017,11,,,,,,,18.5,18.5,,,0056,NH,SY17-18,11/1/2017,Somersworth SAU Office,,,,,,,,,,,,,,,,,NH@000@0056,312.864864865,5788,534.864864865,9895,,,,,,,,18.5,,,,,,,,,51 West High Street,Somersworth,3878,Strafford,8307,1588,7006,4987,801,1569
2018,3,,,,,,,18.5,18.5,,,0089,NH,SY17-18,3/1/2018,Mason SAU Office,,,,,,,,,,,,,,,,,NH@000@0089,4,74,10.162162162,188,,,,,,,,18.5,,,,,,,,,13 Darling Hill Road,Mason,3048,Hillsborough,156,32,495,69,5,31
2018,3,,,,,,,18.5,18.5,,,0031,NH,SY17-18,3/1/2018,Newmarket SAU Office,,,,,,,,,,,,,,,,,NH@000@0031,83.459459459,1544,124.918918919,2311,,,,,,,,18.5,,,,,,,,,186A Main St,Newmarket,3857,Rockingham,2027,284,4216,1474,70,995
2018,3,,,,,,,18.5,18.5,,,0037,NH,SY17-18,3/1/2018,Manchester SAU Office,,,,,,,,,,,,,,,,,NH@000@0037,1942.972972973,35945,5157.351351351,95411,,,,,,,,18.5,,,,,,,,,195 McGregor Street Suite 201,Manchester,3102,Hillsborough,88635,6776,25036,34244,1701,3721
2018,4,,,,,,,18.5,18.5,,,0506,NH,SY17-18,4/1/2018,Pine Haven Boys School,,,,,,,,,,,,,,,,,NH@000@0506,26.324324324,487,26.702702703,494,,,,,,,,18.5,,,,,,,,,PO Box 162,Allenstown,3275,Merrimack,494,0,0,487,0,0
2017,9,,,,,,,18.5,18.5,,,0063,NH,SY17-18,9/1/2017,Wilton SAU Office,,,,,,,,,,,,,,,,,NH@000@0063,49.027027027,907,89.891891892,1663,,,,,,,,18.5,,,,,,,,,57 School Road,Wilton,3086,Hillsborough,1409,254,2075,826,81,320
2017,9,,,,,,,18.5,18.5,,,0005,NH,SY17-18,9/1/2017,Oyster River SAU Office,,,,,,,,,,,,,,,,,NH@000@0005,25.459459459,471,103.405405405,1913,,,,,,,,18.5,,,,,,,,,36 Coe Drive,Durham,3824,Strafford,1331,582,12095,353,118,882
2018,2,,,,,,,18.5,18.5,,,0092,NH,SY17-18,2/1/2018,Hinsdale SAU Office,,,,,,,,,,,,,,,,,NH@000@0092,65.405405405,1210,148.972972973,2756,,,,,,,,18.5,,,,,,,,,49 School Street,Hinsdale,3451,Cheshire,2364,392,1929,1034,176,419
2018,4,,,,,,,18.5,18.5,,,0003,NH,SY17-18,4/1/2018,Berlin SAU Office,,,,,,,,,,,,,,,,,NH@000@0003,176.324324324,3262,387.081081081,7161,,,,,,,,18.5,,,,,,,,,183 Hillside Ave,Berlin,3570,Coos,6638,523,3688,3071,191,610
2018,3,,,,,,,18.5,18.5,,,0202,NH,SY17-18,3/1/2018,Pinkerton Academy,,,,,,,,,,,,,,,,,NH@000@0202,45.351351351,839,224.648648649,4156,,,,,,,,18.5,,,,,,,,,19 North Main Street,Derry,3038,Rockingham,3421,735,12396,759,80,320
2018,4,,,,,,,18.5,18.5,,,0024,NH,SY17-18,4/1/2018,Henniker SAU Office,,,,,,,,,,,,,,,,,NH@000@0024,104.918918919,1941,248.972972973,4606,,,,,,,,18.5,,,,,,,,,258 Western Ave,Henniker,3281,Hillsborough,3936,670,9879,1740,201,1728
2017,9,,,,,,,18.5,18.5,,,0068,NH,SY17-18,9/1/2017,Lincoln-Woodstock SAU Office,,,,,,,,,,,,,,,,,NH@000@0068,56.108108108,1038,92.648648649,1714,,,,,,,,18.5,,,,,,,,,PO Box 846,Lincoln,3251,Grafton,1450,264,1053,929,109,178
2017,8,,,,,,,18.5,18.5,,,0083,NH,SY17-18,8/1/2017,Fremont SAU Office,,,,,,,,,,,,,,,,,NH@000@0083,2.108108108,39,5.567567568,103,,,,,,,,18.5,,,,,,,,,432 Main Street,Fremont,3044,Rockingham,65,38,348,29,10,41
2017,12,,,,,,,18.5,18.5,,,0055,NH,SY17-18,12/1/2017,Timberlane Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0055,79.621621622,1473,280.918918919,5197,,,,,,,,18.5,,,,,,,,,30 Greenough Road,Plaistow,3865,Rockingham,4023,1174,22753,1227,246,2405
2018,2,,,,,,,18.5,18.5,,,0082,NH,SY17-18,2/1/2018,Chester SAU Office,,,,,,,,,,,,,,,,,NH@000@0082,5.783783784,107,22.216216216,411,,,,,,,,18.5,,,,,,,,,22 Murphy Drive,Chester,3036,Rockingham,364,47,3135,84,23,23
2018,1,,,,,,,18.5,18.5,,,0076,NH,SY17-18,1/1/2018,Lyme SAU Office,,,,,,,,,,,,,,,,,NH@000@0076,,,16.702702703,309,,,,,,,,18.5,,,,,,,,,Route 10,Lyme,3768,Grafton,223,86,1756,,,
2018,4,,,,,,,18.5,18.5,,,0033,NH,SY17-18,4/1/2018,Raymond SAU Office,,,,,,,,,,,,,,,,,NH@000@0033,85.405405405,1580,183.567567568,3396,,,,,,,,18.5,,,,,,,,,43 Harriman Hill Road,Raymond,3077,Rockingham,2739,657,5244,1303,277,1004
2018,4,,,,,,,18.5,18.5,,,0086,NH,SY17-18,4/1/2018,Barnstead SAU Office,,,,,,,,,,,,,,,,,NH@000@0086,73.081081081,1352,98.324324324,1819,,,,,,,,18.5,,,,,,,,,PO BOX 250,Barnstead,3225,Belknap,1478,341,1873,1164,188,796
2017,12,,,,,,,18.5,18.5,,,0043,NH,SY17-18,12/1/2017,Newport SAU Office,,,,,,,,,,,,,,,,,NH@000@0043,101.243243243,1873,229.297297297,4242,,,,,,,,18.5,,,,,,,,,86 N. Main Street,Newport,3773,Sullivan,3517,725,1913,1526,347,405
2018,1,,,,,,,18.5,18.5,,,0586,NH,SY17-18,1/1/2018,Pike School,,,,,,,,,,,,,,,,,NH@000@0586,102.540540541,1897,94.270270270,1744,,,,,,,,18.5,,,,,,,,,231 NH Rt 10,Orford,3264,Grafton,1744,0,0,1897,0,0
2017,8,,,,,,,18.5,18.5,,,0088,NH,SY17-18,8/1/2017,Lebanon SAU Office,,,,,,,,,,,,,,,,,NH@000@0088,5.945945946,110,21.567567568,399,,,,,,,,18.5,,,,,,,,,20 Seminary Hill,West Lebanon,3766,Grafton,328,71,570,95,15,39
2017,9,,,,,,,18.5,18.5,,,0053,NH,SY17-18,9/1/2017,Pembroke SAU Office,,,,,,,,,,,,,,,,,NH@000@0053,226.756756757,4195,561.081081081,10380,,,,,,,,18.5,,,,,,,,,267 Pembroke Street,Pembroke,3275,Merrimack,8993,1387,16093,3859,336,1686
2018,6,,,,,,,18.5,18.5,,,0001,NH,SY17-18,6/1/2018,Contoocook Valley SAU Office,,,,,,,,,,,,,,,,,NH@000@0001,166.432432432,3079,301.243243243,5573,,,,,,,,18.5,,,,,,,,,106 Hancock Road,Peterborough,3458,Hillsborough,4686,887,7015,2719,360,1522
2017,11,,,,,,,18.5,18.5,,,0026,NH,SY17-18,11/1/2017,Merrimack SAU Office,,,,,,,,,,,,,,,,,NH@000@0026,21.405405405,396,229.459459459,4245,,,,,,,,18.5,,,,,,,,,36 McElwain Street,Merrimack,3054,Hillsborough,3421,824,23552,245,151,593
2017,10,,,,,,,18.5,18.5,,,0512,NH,SY17-18,10/1/2017,"Easter Seals NH, Inc.",,,,,,,,,,,,,,,,,NH@000@0512,133.729729730,2474,109.891891892,2033,,,,,,,,18.5,,,,,,,,,1 Mammoth Rd,Manchester,3102,Hillsborough,2033,0,45,2474,0,19
2018,2,,,,,,,18.5,18.5,,,0585,NH,SY17-18,2/1/2018,Orion House,,,,,,,,,,,,,,,,,NH@000@0585,29.135135135,539,21.729729730,402,,,,,,,,18.5,,,,,,,,,139 Elm St,Newport,3773,Sullivan,402,0,104,539,0,104
2017,8,,,,,,,18.5,18.5,,,0071,NH,SY17-18,8/1/2017,Lempster SAU Office,,,,,,,,,,,,,,,,,NH@000@0071,1.405405405,26,3.189189189,59,,,,,,,,18.5,,,,,,,,,29 School Road,Lempster,3605,Sullivan,49,10,22,23,3,6
2018,5,,,,,,,18.5,18.5,,,0018,NH,SY17-18,5/1/2018,Franklin SAU Office,,,,,,,,,,,,,,,,,NH@000@0018,227.297297297,4205,534.486486486,9888,,,,,,,,18.5,,,,,,,,,119 Central Street,Franklin,3235,Merrimack,8894,994,3421,3847,358,622
2017,8,,,,,,,18.5,18.5,,,0058,NH,SY17-18,8/1/2017,Northumberland SAU Office,,,,,,,,,,,,,,,,,NH@000@0058,11.945945946,221,23.513513514,435,,,,,,,,18.5,,,,,,,,,15 Preble Street,Groveton,3582,Coos,373,62,261,203,18,113
2018,6,,,,,,,18.5,18.5,,,0836,NH,SY17-18,6/1/2018,Cedarcrest Inc,,,,,,,,,,,,,,,,,NH@000@0836,33.621621622,622,33.675675676,623,,,,,,,,18.5,,,,,,,,,91 Maple Avenue,Keene,3431,Cheshire,623,0,91,622,0,70
2017,12,,,,,,,18.5,18.5,,,0773,NH,SY17-18,12/1/2017,NFI North Inc,,,,,,,,,,,,,,,,,NH@000@0773,20.864864865,386,19.837837838,367,,,,,,,,18.5,,,,,,,,,PO Box 417,Contoocook,3583,Coos,367,0,11,386,0,0
2018,1,,,,,,,18.5,18.5,,,0026,NH,SY17-18,1/1/2018,Merrimack SAU Office,,,,,,,,,,,,,,,,,NH@000@0026,20.972972973,388,226.216216216,4185,,,,,,,,18.5,,,,,,,,,36 McElwain Street,Merrimack,3054,Hillsborough,3360,825,21538,233,155,602
2018,5,,,,,,,18.5,18.5,,,0057,NH,SY17-18,5/1/2018,Salem SAU Office,,,,,,,,,,,,,,,,,NH@000@0057,236,4366,370.054054054,6846,,,,,,,,18.5,,,,,,,,,38 Geremonty Drive,Salem,3079,Rockingham,5577,1269,19175,4057,309,3078
2017,11,,,,,,,18.5,18.5,,,0092,NH,SY17-18,11/1/2017,Hinsdale SAU Office,,,,,,,,,,,,,,,,,NH@000@0092,80,1480,190.648648649,3527,,,,,,,,18.5,,,,,,,,,49 School Street,Hinsdale,3451,Cheshire,3101,426,2312,1313,167,493
2017,11,,,,,,,18.5,18.5,,,0058,NH,SY17-18,11/1/2017,Northumberland SAU Office,,,,,,,,,,,,,,,,,NH@000@0058,97.891891892,1811,161.135135135,2981,,,,,,,,18.5,,,,,,,,,15 Preble Street,Groveton,3582,Coos,2523,458,1593,1543,268,659
2017,11,,,,,,,18.5,18.5,,,0071,NH,SY17-18,11/1/2017,Lempster SAU Office,,,,,,,,,,,,,,,,,NH@000@0071,12.108108108,224,18.972972973,351,,,,,,,,18.5,,,,,,,,,29 School Road,Lempster,3605,Sullivan,233,118,297,165,59,113
2018,1,,,,,,,18.5,18.5,,,0060,NH,SY17-18,1/1/2018,Fall Mountain Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0060,266.648648649,4933,460.864864865,8526,,,,,,,,18.5,,,,,,,,,PO Box 720,Langdon,3602,Cheshire,7601,925,4480,4579,354,1407
2018,4,,,,,,,18.5,18.5,,,0065,NH,SY17-18,4/1/2018,Kearsarge Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0065,137.891891892,2551,179.675675676,3324,,,,,,,,18.5,,,,,,,,,114 Cougar Court,New London,3257,Merrimack,2909,415,5196,2415,136,1135
2018,6,,,,,,,18.5,18.5,,,0101,NH,SY17-18,6/1/2018,Wakefield SAU Office,,,,,,,,,,,,,,,,,NH@000@0101,59.783783784,1106,108.270270270,2003,,,,,,,,18.5,,,,,,,,,76 Taylor Way,Sanbornville,3872,Carroll,1645,358,1570,983,123,466
2017,9,,,,,,,18.5,18.5,,,0044,NH,SY17-18,9/1/2017,Northwood SAU Office,,,,,,,,,,,,,,,,,NH@000@0044,43.297297297,801,116.594594595,2157,,,,,,,,18.5,,,,,,,,,23A Mountain Avenue,Northwood,3261,Rockingham,1817,340,7175,675,126,1162
2018,1,,,,,,,18.5,18.5,,,0028,NH,SY17-18,1/1/2018,Pelham SAU Office,,,,,,,,,,,,,,,,,NH@000@0028,25.189189189,466,112.864864865,2088,,,,,,,,18.5,,,,,,,,,59a Marsh Road,Pelham,3076,Hillsborough,1520,568,13503,353,113,736
2018,2,,,,,,,18.5,18.5,,,0016,NH,SY17-18,2/1/2018,Exeter SAU Office,,,,,,,,,,,,,,,,,NH@000@0016,118.702702703,2196,306.918918919,5678,,,,,,,,18.5,,,,,,,,,30 Linden Street,Exeter,3885,Rockingham,4642,1036,25462,1884,312,4158
2018,4,,,,,,,18.5,18.5,,,0061,NH,SY17-18,4/1/2018,Farmington SAU Office,,,,,,,,,,,,,,,,,NH@000@0061,206.324324324,3817,254.864864865,4715,,,,,,,,18.5,,,,,,,,,35 School Street,Farmington,3835,Strafford,4054,661,2387,3544,273,558
2018,5,,,,,,,18.5,18.5,,,0076,NH,SY17-18,5/1/2018,Lyme SAU Office,,,,,,,,,,,,,,,,,NH@000@0076,,,19.297297297,357,,,,,,,,18.5,,,,,,,,,Route 10,Lyme,3768,Grafton,231,126,1883,,,
2017,10,,,,,,,18.5,18.5,,,0019,NH,SY17-18,10/1/2017,Goffstown SAU Office,,,,,,,,,,,,,,,,,NH@000@0019,110.702702703,2048,408.918918919,7565,,,,,,,,18.5,,,,,,,,,11 School Street,Goffstown,3045,Hillsborough,5598,1967,21705,1488,560,1684
2017,10,,,,,,,18.5,18.5,,,0103,NH,SY17-18,10/1/2017,Hill SAU Office,,,,,,,,,,,,,,,,,NH@000@0103,13.675675676,253,19.621621622,363,,,,,,,,18.5,,,,,,,,,32 Crescent St.,Hill,3243,Merrimack,346,17,364,253,0,148
2017,11,,,,,,,18.5,18.5,,,0088,NH,SY17-18,11/1/2017,Lebanon SAU Office,,,,,,,,,,,,,,,,,NH@000@0088,90.270270270,1670,225.135135135,4165,,,,,,,,18.5,,,,,,,,,20 Seminary Hill,West Lebanon,3766,Grafton,3314,851,6411,1456,214,1043
