Unique ID,School ID,District ID,County,School Name,District Name,State-Physical,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Month,Claim Year,Enrollment-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,School Level-Original,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Enrollment-Total,Claim Date,Operating Days-Lunch Only,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid
NV@002-203@002,002-203,002,Clark,Ronnow Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,12608,0,1217,,,20,,,,,,,,,NV,12521,626.05,12608,630.4,,SY17-18,,759,0.912011071,Primary,,,,,,,,PK-5,,,759,824,9/1/2017,20,12521,0,1208
NV@002-201@002,002-201,002,Clark,Ronzone Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,10501,0,1767,,,20,,,,,,,,,NV,12765,638.25,10501,525.05,,SY17-18,,880,0.856021996,Primary,,,,,,,,PK-5,,,880,900,9/1/2017,20,12765,0,2147
NV@002-096@002,002-096,002,Clark,"Roundy, C Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,11435,0,1800,,,20,,,,,,,,,NV,12762,638.1,11435,571.75,,SY17-18,,841,0.863990251,Primary,,,,,,,,PK-5,,,841,841,9/1/2017,20,12762,0,2009
NV@002-221@002,002-221,002,Clark,Rowe Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,10073,0,1750,,,20,,,,,,,,,NV,9376,468.8,10073,503.65,,SY17-18,,625,0.851976374,Primary,,,,,,,,PK-5,,,625,718,9/1/2017,20,9376,0,1629
NV@002-128@002,002-128,002,Clark,Rundle Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,11197,0,1777,,,20,,,,,,,,,NV,10922,546.1,11197,559.85,,SY17-18,,693,0.862989886,Primary,,,,,,,,PK-5,,,693,761,9/1/2017,20,10922,0,1734
NV@002-291@002,002-291,002,Clark,Sandy Valley Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,1567,0,236,,,15,,,,,,,,,NV,1438,95.866666667,1567,104.466666667,,SY17-18,,126,0.868882175,Primary,,,,,,,,PK-5,,,126,134,9/1/2017,15,1438,0,217
NV@002-320@002,002-320,002,Clark,Sandy Valley MS,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,574,0,86,,,15,,,,,,,,,NV,1180,78.666666667,574,38.266666667,,SY17-18,,86,0.868924890,Other,,,,,,,,6-12,,,86,137,9/1/2017,15,1180,0,178
NV@002-354@002,002-354,002,Clark,Saville Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,2283,504,687,,,20,,,,,,,,,NV,8521,426.05,2787,139.35,,SY17-18,,567,0.347639485,Middle,,,,,,,,6-8,413,154,567,1631,9/1/2017,20,6337,2184,5561
NV@002-328@002,002-328,002,Clark,Sawyer Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,Y,,,9,2017,,,4944,590,1122,,,20,,,,,,,,,NV,14316,715.8,5534,276.7,,SY17-18,,904,0.754590985,Middle,,,,,,,,6-8,,,904,1198,9/1/2017,20,12382,1934,1602
NV@002-188@002,002-188,002,Clark,Scherkenbach Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,3841,0,657,,,20,,,,,,,,,NV,6460,323,3841,192.05,,SY17-18,,272,0.854045479,Primary,,,,,,,,PK-5,,,272,704,9/1/2017,20,6460,0,1104
NV@002-344@002,002-344,002,Clark,Schofield Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,2074,303,239,,,20,,,,,,,,,NV,8016,400.8,2377,118.85,,SY17-18,,619,0.527706735,Middle,,,,,,,,6-8,513,106,619,1173,9/1/2017,20,6917,1099,1589
NV@002-099@002,002-099,002,Clark,"Schorr, Steven Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,1842,493,602,,,20,,,,,,,,,NV,6200,310,2335,116.75,,SY17-18,,456,0.466257669,Primary,,,,,,,,PK-5,365,91,456,978,9/1/2017,20,5061,1139,3405
NV@002-086@002,002-086,002,Clark,Scott Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,7128,1129,1542,,,20,,,,,,,,,NV,7789,389.45,8257,412.85,,SY17-18,,538,0.786549708,Primary,,,,,,,,PK-5,454,84,538,684,9/1/2017,20,6694,1095,1040
NV@002-345@002,002-345,002,Clark,Sedway Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,8165,759,674,,,20,,,,,,,,,NV,18348,917.4,8924,446.2,,SY17-18,,1181,0.863935625,Middle,,,,,,,,6-8,1049,132,1181,1367,9/1/2017,20,16470,1878,834
NV@002-251@002,002-251,002,Clark,Sewell Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,5693,0,997,,,20,,,,,,,,,NV,8951,447.55,5693,284.65,,SY17-18,,556,0.851017304,Primary,,,,,,,,PK-5,,,556,724,9/1/2017,20,8951,0,1567
NV@002-427@002,002-427,002,Clark,Shadow Ridge High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,2917,654,431,,,20,,,,,,,,,NV,9466,473.3,3571,178.55,,SY17-18,,1104,0.364236226,High,,,,,,,,9-12,830,274,1104,3031,9/1/2017,20,7192,2274,2522
NV@002-611@002,002-611,002,Clark,Sierra Vista High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,3281,552,195,,,20,,,,,,,,,NV,10535,526.75,3833,191.65,,SY17-18,,1266,0.478096677,High,,,,,,,,9-11,997,269,1266,2648,9/1/2017,20,8365,2170,1421
NV@002-421@002,002-421,002,Clark,Silverado High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,4412,0,773,,,20,,,,,,,,,NV,15121,756.05,4412,220.6,,SY17-18,,831,0.851024313,High,,,,,,,,9-12,,,831,2277,9/1/2017,20,15121,0,2647
NV@002-334@002,002-334,002,Clark,Silvestri Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,1411,404,82,,,20,,,,,,,,,NV,11284,564.2,1815,90.75,,SY17-18,,954,0.583843329,Middle,,,,,,,,6-8,,194,954,1634,9/1/2017,20,8879,2405,2575
NV@002-189@002,002-189,002,Clark,Simmons Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,2162,315,297,,,20,,,,,,,,,NV,5990,299.5,2477,123.85,,SY17-18,,457,0.621768707,Primary,,,,,,,,PK-5,366,91,457,735,9/1/2017,20,4912,1078,1535
NV@002-090@002,002-090,002,Clark,"Smalley,J Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,379,63,474,,,20,,,,,,,,,NV,989,49.45,442,22.1,,SY17-18,,99,0.124215809,Primary,,,,,,,,PK-5,82,17,99,797,9/1/2017,20,758,231,1774
NV@002-284@002,002-284,002,Clark,"Smith, Hal Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,14208,0,2237,,,20,,,,,,,,,NV,12944,647.2,14208,710.4,,SY17-18,,932,0.863970097,Primary,,,,,,,,PK-5,,,932,932,9/1/2017,20,12944,0,2038
NV@002-264@002,002-264,002,Clark,"Smith, Helen Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,Y,,,9,2017,,,4697,639,2019,,,20,,,,,,,,,NV,4938,246.9,5336,266.8,,SY17-18,,369,0.682070240,Primary,,,,,,,,PK-5,,,369,541,9/1/2017,20,4365,573,897
NV@002-305@002,002-305,002,Clark,"Smith, JD Middle School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,9013,0,1541,,,20,,,,,,,,,NV,12945,647.25,9013,450.65,,SY17-18,,971,0.854004486,Middle,,,,,,,,6-8,,,971,1026,9/1/2017,20,12945,0,2213
NV@002-175@002,002-175,002,Clark,Snyder Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,12164,0,2113,,,20,,,,,,,,,NV,12223,611.15,12164,608.2,,SY17-18,,854,0.852014499,Primary,,,,,,,,PK-5,,,854,922,9/1/2017,20,12223,0,2123
NV@002-074@002,002-074,002,Clark,"Snyder, Don and Dee ES",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,1109,184,284,,,20,,,,,,,,,NV,4156,207.8,1293,64.65,,SY17-18,,333,0.454918033,Primary,,,,,,,,PK-5,257,76,333,732,9/1/2017,20,3382,774,2358
NV@002-928@002,002-928,002,Clark,South Continuation Jr./Sr. High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,1142,0,172,,,20,,,,,,,,,NV,1333,66.65,1142,57.1,,SY17-18,,150,0.868970013,Other,,,,,,,,6-12,,,150,150,9/1/2017,20,1333,0,201
NV@002-412@002,002-412,002,Clark,South East Career Technical Academy (SECTA),CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,2612,599,237,,,20,,,,,,,,,NV,12072,603.6,3211,160.55,,SY17-18,,956,0.539199098,High,,,,,,,,9-12,716,240,956,1773,9/1/2017,20,9113,2959,1772
NV@002-433@002,002-433,002,Clark,Southwest Career & Technical Academy- SWCTA,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,713,373,209,,,20,,,,,,,,,NV,6080,304,1086,54.3,,SY17-18,,536,0.368638239,High,,,,,,,,9-12,347,189,536,1454,9/1/2017,20,3828,2252,2998
NV@002-431@002,002-431,002,Clark,Spring Valley High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,3544,574,133,,,20,,,,,,,,,NV,7867,393.35,4118,205.9,,SY17-18,,1167,0.501288660,High,,,,,,,,9-12,936,231,1167,2328,9/1/2017,20,6537,1330,624
NV@002-204@002,002-204,002,Clark,Squires Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,5542,0,940,,,20,,,,,,,,,NV,9831,491.55,5542,277.1,,SY17-18,,645,0.855018264,Primary,,,,,,,,PK-5,,,645,662,9/1/2017,20,9831,0,1667
NV@002-294@002,002-294,002,Clark,Stanford Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,Y,,,9,2017,,,3440,467,767,,,20,,,,,,,,,NV,8380,419,3907,195.35,,SY17-18,,539,0.851500790,Primary,,,,,,,,PK-5,,,539,633,9/1/2017,20,7262,1118,1341
NV@002-286@002,002-286,002,Clark,Staton Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,161,95,169,,,20,,,,,,,,,NV,2076,103.8,256,12.8,,SY17-18,,177,0.220423412,Primary,,,,,,,,PK-5,139,38,177,803,9/1/2017,20,1533,543,2753
NV@002-098@002,002-098,002,Clark,"Steele, Judi Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,608,125,297,,,20,,,,,,,,,NV,3256,162.8,733,36.65,,SY17-18,,253,0.352367688,Primary,,,,,,,,PK-5,193,60,253,718,9/1/2017,20,2485,771,2962
NV@002-071@002,002-071,002,Clark,"Stevens, Josh ES",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,3168,692,714,,,20,,,,,,,,,NV,6706,335.3,3860,193,,SY17-18,,498,0.590047393,Primary,,,,,,,,PK-5,398,100,498,844,9/1/2017,20,5502,1204,1748
NV@002-910@002,002-910,002,Clark,"Stewart, Helen Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,Y,,,9,2017,,,1197,307,609,,,20,,,,,,,,,NV,1549,77.45,1504,75.2,,SY17-18,,91,0.679104478,Other,,,,,,,,PK-12,,,91,134,9/1/2017,20,1242,307,602
NV@002-078@002,002-078,002,Clark,"Stuckey, Evelyn ES",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,932,237,677,,,20,,,,,,,,,NV,3986,199.3,1169,58.45,,SY17-18,,335,0.322425409,Primary,,,,,,,,PK-5,267,68,335,1039,9/1/2017,20,3197,789,3173
NV@002-241@002,002-241,002,Clark,Sunrise Acres Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,11439,0,1987,,,20,,,,,,,,,NV,13381,669.05,11439,571.95,,SY17-18,,810,0.852021649,Primary,,,,,,,,PK-5,,,810,810,9/1/2017,20,13381,0,2324
NV@002-434@002,002-434,002,Clark,Sunrise Mountain High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,10689,1271,1678,,,20,,,,,,,,,NV,21821,1091.05,11960,598,,SY17-18,,1964,0.772316162,High,,,,,,,,9-12,1763,201,1964,2543,9/1/2017,20,19755,2066,527
NV@002-325@002,002-325,002,Clark,Swainston Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,4365,512,818,,,20,,,,,,,,,NV,13742,687.1,4877,243.85,,SY17-18,,820,0.807881773,Middle,,,,,,,,6-8,682,138,820,1015,9/1/2017,20,11666,2076,1221
NV@002-190@002,002-190,002,Clark,Tanaka Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,1969,219,161,,,20,,,,,,,,,NV,5766,288.3,2188,109.4,,SY17-18,,436,0.536945813,Primary,,,,,,,,PK-5,354,82,436,812,9/1/2017,20,4719,1047,1991
NV@002-360@002,002-360,002,Clark,"Tarkanian,L Middle School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,1822,636,646,,,20,,,,,,,,,NV,12162,608.1,2458,122.9,,SY17-18,,757,0.397166842,Middle,,,,,,,,6-8,554,203,757,1906,9/1/2017,20,8897,3265,7334
NV@002-285@002,002-285,002,Clark,Tarr Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,1357,171,353,,,20,,,,,,,,,NV,3943,197.15,1528,76.4,,SY17-18,,320,0.435967302,Primary,,,,,,,,PK-5,245,75,320,734,9/1/2017,20,3199,744,1770
NV@002-191@002,002-191,002,Clark,Tartan Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,7201,0,1251,,,20,,,,,,,,,NV,6684,334.2,7201,360.05,,SY17-18,,404,0.852007648,Primary,,,,,,,,PK-5,,,404,546,9/1/2017,20,6684,0,1161
NV@002-260@002,002-260,002,Clark,Tate Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,11511,0,1968,,,20,,,,,,,,,NV,11978,598.9,11511,575.55,,SY17-18,,794,0.853985456,Primary,,,,,,,,PK-5,,,794,794,9/1/2017,20,11978,0,2048
NV@002-254@002,002-254,002,Clark,Taylor Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,5851,0,1025,,,20,,,,,,,,,NV,9069,453.45,5851,292.55,,SY17-18,,684,0.850989960,Primary,,,,,,,,PK-5,,,684,684,9/1/2017,20,9069,0,1588
NV@002-230@002,002-230,002,Clark,"Taylor, Glen Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,727,161,630,,,20,,,,,,,,,NV,2332,116.6,888,44.4,,SY17-18,,202,0.226711560,Primary,,,,,,,,PK-5,157,45,202,891,9/1/2017,20,1883,449,2331
NV@002-192@002,002-192,002,Clark,Thiriot Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,Y,,,9,2017,,,8354,1340,1606,,,20,,,,,,,,,NV,9368,468.4,9694,484.7,,SY17-18,,601,0.841736695,Primary,,,,,,,,PK-5,,,601,714,9/1/2017,20,8147,1221,1065
NV@002-239@002,002-239,002,Clark,Thomas Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,12215,0,2139,,,20,,,,,,,,,NV,12375,618.75,12215,610.75,,SY17-18,,874,0.850983359,Primary,,,,,,,,PK-5,,,874,874,9/1/2017,20,12375,0,2167
NV@002-198@002,002-198,002,Clark,"Thompson, Sandra Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,1350,292,567,,,20,,,,,,,,,NV,5067,253.35,1642,82.1,,SY17-18,,376,0.448152563,Primary,,,,,,,,PK-5,297,79,376,839,9/1/2017,20,3932,1135,2248
NV@002-139@002,002-139,002,Clark,Thorpe Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,1501,72,306,,,20,,,,,,,,,NV,5182,259.1,1573,78.65,,SY17-18,,371,0.720388350,Primary,,,,,,,,PK-5,325,46,371,515,9/1/2017,20,4600,582,1026
NV@002-290@002,002-290,002,Clark,Tobler Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,7201,0,1143,,,20,,,,,,,,,NV,6337,316.85,7201,360.05,,SY17-18,,457,0.862998774,Primary,,,,,,,,PK-5,,,457,550,9/1/2017,20,6337,0,1006
NV@002-265@002,002-265,002,Clark,Tomiyasu Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,1656,312,874,,,20,,,,,,,,,NV,4732,236.6,1968,98.4,,SY17-18,,345,0.634191176,Primary,,,,,,,,PK-5,285,60,345,544,9/1/2017,20,3915,817,1459
NV@002-127@002,002-127,002,Clark,Treem Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,Y,,,9,2017,,,4771,1140,2798,,,20,,,,,,,,,NV,5100,255,5911,295.55,,SY17-18,,420,0.664556962,Primary,,,,,,,,PK-5,,,420,632,9/1/2017,20,4110,990,1298
NV@002-082@002,002-082,002,Clark,Triggs ES,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,2150,0,367,,,20,,,,,,,,,NV,7168,358.4,2150,107.5,,SY17-18,,275,0.853943293,Primary,,,,,,,,PK-5,,,275,795,9/1/2017,20,7168,0,1226
NV@002-243@002,002-243,002,Clark,Twin Lakes Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,Y,,,9,2017,,,7225,729,825,,,20,,,,,,,,,NV,9372,468.6,7954,397.7,,SY17-18,,558,0.93,Primary,,,,,,,,PK-5,,,558,600,9/1/2017,20,8628,744,815
NV@002-176@002,002-176,002,Clark,Twitchell Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,528,60,335,,,20,,,,,,,,,NV,2383,119.15,588,29.4,,SY17-18,,210,0.211907164,Primary,,,,,,,,PK-5,161,49,210,991,9/1/2017,20,1769,614,2930
NV@002-214@002,002-214,002,Clark,Ullom Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,9544,0,1658,,,20,,,,,,,,,NV,9531,476.55,9544,477.2,,SY17-18,,656,0.851971038,Primary,,,,,,,,PK-5,,,656,697,9/1/2017,20,9531,0,1656
NV@002-404@002,002-404,002,Clark,Valley High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,18066,2056,2976,,,20,,,,,,,,,NV,25696,1284.8,20122,1006.1,,SY17-18,,2169,0.761587079,High,,,,,,,,9-12,1939,230,2169,2848,9/1/2017,20,23214,2482,735
NV@002-154@002,002-154,002,Clark,Vanderburg Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,177,76,337,,,20,,,,,,,,,NV,908,45.4,253,12.65,,SY17-18,,105,0.111228814,Primary,,,,,,,,PK-5,85,20,105,944,9/1/2017,20,717,191,2271
NV@002-935@002,002-935,002,Clark,Variety-Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,339,0,59,,,20,,,,,,,,,NV,371,18.55,339,16.95,,SY17-18,,32,0.850917431,Primary,,,,,,,,PK-5,,,32,35,9/1/2017,20,371,0,65
NV@002-911@002,002-911,002,Clark,Variety-Secondary,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,Y,,,9,2017,,,1024,92,476,,,20,,,,,,,,,NV,1202,60.1,1116,55.8,,SY17-18,,63,0.572727273,Other,,,,,,,,6-12,,,63,110,9/1/2017,20,1101,101,447
NV@002-069@002,002-069,002,Clark,"Vassiliadis, Billy and Rosemary ES",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,65,0,102,,,19,,,,,,,,,NV,559,27.95,65,3.421052632,,SY17-18,,46,0.064516129,Primary,,,,,,,,PK-5,38,8,46,713,9/1/2017,20,475,84,2545
NV@002-245@002,002-245,002,Clark,Vegas Verdes Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,Y,,,9,2017,,,7073,554,1315,,,20,,,,,,,,,NV,7777,388.85,7627,381.35,,SY17-18,,523,0.849025974,Primary,,,,,,,,PK-5,,,523,616,9/1/2017,20,7193,584,1203
NV@002-432@002,002-432,002,Clark,Veterans Tribute Career & Technical Academy,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,1988,458,205,,,20,,,,,,,,,NV,7306,365.3,2446,122.3,,SY17-18,,501,0.62625,High,,,,,,,,9-12,377,124,501,800,9/1/2017,20,5700,1606,1133
NV@002-255@002,002-255,002,Clark,Virgin Valley Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,2097,413,217,,,20,,,,,,,,,NV,5623,281.15,2510,125.5,,SY17-18,,442,0.654814815,Primary,,,,,,,,PK-5,317,125,442,675,9/1/2017,20,4481,1142,827
NV@002-603@002,002-603,002,Clark,Virgin Valley High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,1375,310,49,,,20,,,,,,,,,NV,3201,160.05,1685,84.25,,SY17-18,,370,0.502035278,High,,,,,,,,9-12,293,77,370,737,9/1/2017,20,2658,543,213
NV@002-301@002,002-301,002,Clark,Von Tobel Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,5792,0,881,,,20,,,,,,,,,NV,16595,829.75,5792,289.6,,SY17-18,,1171,0.867984727,Middle,,,,,,,,6-8,,,1171,1203,9/1/2017,20,16595,0,2524
NV@002-183@002,002-183,002,Clark,Walker Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,788,187,622,,,20,,,,,,,,,NV,2395,119.75,975,48.75,,SY17-18,,207,0.285911602,Primary,,,,,,,,PK-5,163,44,207,724,9/1/2017,20,1982,413,2161
NV@002-077@002,002-077,002,Clark,Wallin ES,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,250,56,521,,,20,,,,,,,,,NV,1199,59.95,306,15.3,,SY17-18,,111,0.110337972,Primary,,,,,,,,PK-5,78,33,111,1006,9/1/2017,20,785,414,3271
NV@002-258@002,002-258,002,Clark,Ward Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,11474,0,1821,,,20,,,,,,,,,NV,10268,513.4,11474,573.7,,SY17-18,,688,0.863002185,Primary,,,,,,,,PK-5,,,688,725,9/1/2017,20,10268,0,1630
NV@002-100@002,002-100,002,Clark,"Ward, Kitty Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,685,212,285,,,20,,,,,,,,,NV,3022,151.1,897,44.85,,SY17-18,,272,0.337468983,Primary,,,,,,,,PK-5,177,95,272,806,9/1/2017,20,2024,998,2152
NV@002-238@002,002-238,002,Clark,Warren Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,9450,0,1654,,,20,,,,,,,,,NV,9452,472.6,9450,472.5,,SY17-18,,580,0.850994868,Primary,,,,,,,,PK-5,,,580,657,9/1/2017,20,9452,0,1655
NV@002-247@002,002-247,002,Clark,Wasden Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,Y,,N,,,9,2017,,,4169,0,718,,,20,,,,,,,,,NV,7175,358.75,4169,208.45,,SY17-18,,504,0.852948169,Primary,,,,,,,,PK-5,,,504,591,9/1/2017,20,7175,0,1237
NV@002-177@002,002-177,002,Clark,Watson Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,7040,1322,2218,,,20,,,,,,,,,NV,7191,359.55,8362,418.1,,SY17-18,,547,0.737196765,Primary,,,,,,,,PK-5,469,78,547,742,9/1/2017,20,6182,1009,927
NV@002-355@002,002-355,002,Clark,"Webb, Dell Middle School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,,N,,N,,,9,2017,,,800,203,491,,,20,,,,,,,,,NV,4429,221.45,1003,50.15,,SY17-18,,362,0.209612044,Middle,,,,,,,,6-8,265,97,362,1727,9/1/2017,20,3276,1153,5500
