Unique ID,School ID,District ID,State-Reporting,County,School Name,District Name,State-Physical,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,Operating Days-Lunch Only,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Claim Date
NV@SD374@GD407,SD374,GD407,NV,,DWTC-RTC,SO NEVADA CHILD & ADOLESCENT SVS - DIV CFS,,,,,,,,,,,,,1,2017,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,1/1/2017
NV@SD375@GD407,SD375,GD407,NV,,DWTC-RTC2,SO NEVADA CHILD & ADOLESCENT SVS - DIV CFS,,,,,,,,,,,,,1,2017,,,,,,,233,0,0,,,31,,,,,,,,,228,7.354838710,233,7.516129032,,SY16-17,,,,,,,,,,,,31,228,0,0,1/1/2017
NV@SD376@GD407,SD376,GD407,NV,,DWTC-SATP,SO NEVADA CHILD & ADOLESCENT SVS - DIV CFS,,,,,,,,,,,,,1,2017,,,,,,,217,0,0,,,31,,,,,,,,,211,6.806451613,217,7,,SY16-17,,,,,,,,,,,,31,211,0,0,1/1/2017
NV@SD381@GD409,SD381,GD409,NV,,St. Clare Cottage,ST JUDES RANCH FOR CHILDREN,,,,,,,,,,,,,1,2017,,,,,,,62,0,0,,,31,,,,,,,,,22,0.709677419,62,2,,SY16-17,,,,,,,,,,,,31,22,0,0,1/1/2017
NV@SD382@GD409,SD382,GD409,NV,,St. Edward Cottage,ST JUDES RANCH FOR CHILDREN,,,,,,,,,,,,,1,2017,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,1/1/2017
NV@SD383@GD409,SD383,GD409,NV,,St. Francis Cottage,ST JUDES RANCH FOR CHILDREN,,,,,,,,,,,,,1,2017,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,1/1/2017
NV@SD384@GD409,SD384,GD409,NV,,St. George Cottage,ST JUDES RANCH FOR CHILDREN,,,,,,,,,,,,,1,2017,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,1/1/2017
NV@SD385@GD409,SD385,GD409,NV,,St. Louis Cottage,ST JUDES RANCH FOR CHILDREN,,,,,,,,,,,,,1,2017,,,,,,,107,0,0,,,31,,,,,,,,,37,1.193548387,107,3.451612903,,SY16-17,,,,,,,,,,,,31,37,0,0,1/1/2017
NV@SD386@GD409,SD386,GD409,NV,,St. Michael's Cottage,ST JUDES RANCH FOR CHILDREN,,,,,,,,,,,,,1,2017,,,,,,,164,0,0,,,31,,,,,,,,,57,1.838709677,164,5.290322581,,SY16-17,,,,,,,,,,,,31,57,0,0,1/1/2017
NV@SD387@GD409,SD387,GD409,NV,,St. Paul Cottage,ST JUDES RANCH FOR CHILDREN,,,,,,,,,,,,,1,2017,,,,,,,117,0,0,,,31,,,,,,,,,37,1.193548387,117,3.774193548,,SY16-17,,,,,,,,,,,,31,37,0,0,1/1/2017
NV@SD388@GD409,SD388,GD409,NV,,St. Richards,ST JUDES RANCH FOR CHILDREN,,,,,,,,,,,,,1,2017,,,,,,,250,0,0,,,31,,,,,,,,,116,3.741935484,250,8.064516129,,SY16-17,,,,,,,,,,,,31,116,0,0,1/1/2017
NV@SD389@GD409,SD389,GD409,NV,,St. Santa Francesca,ST JUDES RANCH FOR CHILDREN,,,,,,,,,,,,,1,2017,,,,,,,149,0,0,,,31,,,,,,,,,66,2.129032258,149,4.806451613,,SY16-17,,,,,,,,,,,,31,66,0,0,1/1/2017
NV@SD390@GD409,SD390,GD409,NV,,St. Thomas Cottage,ST JUDES RANCH FOR CHILDREN,,,,,,,,,,,,,1,2017,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,1/1/2017
NV@015-102@015,015-102,015,NV,Storey,Hillside Elementary School,STOREY COUNTY SCHOOL DISTRICT,,,,,,|    PK-5,,N,,N,,,1,2017,47,,12,8,20,,79,56,167,,,16,,,,,,,,,136,8.5,135,8.4375,320045000413,SY16-17,,20,0.425531915,Primary,,,,,,,,16,99,37,70,1/1/2017
NV@SD391@GD410,SD391,GD410,NV,,Summit View Youth Center,Summit View Youth Center,,,,,,,,,,,,,1,2017,,,,,,,909,0,0,,,31,,,,,,,,,927,29.903225806,909,29.322580645,,SY16-17,,,,,,,,,,,,31,927,0,0,1/1/2017
NV@SD392@GD411,SD392,GD411,NV,,Trinity Lutheran Child Care Ctr,TRINITY LUTHERAN CHILD CARE CTR,,,,,,,,,,,,,1,2017,,,,,,,0,0,0,,,0,,,,,,,,,0,,0,,,SY16-17,,,,,,,,,,,,0,0,0,0,1/1/2017
NV@SD393@GD412,SD393,GD412,NV,,Wittenberg Hall,WASHOE COUNTY DEPT OF JUV SERV,,,,,,,,,,,,,1,2017,,,,,,,1364,0,0,,,31,,,,,,,,,1360,43.870967742,1364,44,,SY16-17,,,,,,,,,,,,31,1360,0,0,1/1/2017
NV@016-611@016,016-611,016,NV,Washoe,Academy of Arts and Careers and Technology,WASHOE COUNTY SCHOOL DISTRICT,,,,,,9-12,,N,,N,,,1,2017,540,,99,29,128,,182,35,65,,,10,,,,,,,,,868,66.769230769,217,21.7,320048000664,SY16-17,,128,0.237037037,High,,,,,,,,13,660,208,323,1/1/2017
NV@016-266@016,016-266,016,NV,Washoe,Allen Elementary School,WASHOE COUNTY SCHOOL DISTRICT,,,,,,PK-6,,N,,Y,,,1,2017,536,,,,496,,3640,848,428,,,10,,,,,,,,,5601,430.846153846,4488,448.8,320048000414,SY16-17,,496,0.925373134,Primary,,,,,,,,13,4557,1044,398,1/1/2017
NV@016-201@016,016-201,016,NV,Washoe,Anderson Elementary School,WASHOE COUNTY SCHOOL DISTRICT,,,,,,PK-6,,N,,Y,,,1,2017,465,,,,464,,2666,727,337,,,10,,,,,,,,,4693,361,3393,339.3,320048000203,SY16-17,,464,0.997849462,Primary,,,,,,,,13,3666,1027,491,1/1/2017
NV@016-278@016,016-278,016,NV,Washoe,Bailey Charter School,WASHOE COUNTY SCHOOL DISTRICT,,,,,,K-6,,N,,Y,,,1,2017,273,,,,272,,1831,241,341,,,10,,,,,,,,,2689,206.846153846,2072,207.2,320048000544,SY16-17,,272,0.996336996,Primary,,,,,,,,13,2365,324,308,1/1/2017
NV@016-271@016,016-271,016,NV,Washoe,Beasley Elementary School,WASHOE COUNTY SCHOOL DISTRICT,,,,,,PK-6,,N,,N,,,1,2017,814,,165,34,199,,242,57,214,,,10,,,,,,,,,1753,134.846153846,299,29.9,320048000432,SY16-17,,199,0.244471744,Primary,,,,,,,,13,1474,279,1717,1/1/2017
NV@016-207@016,016-207,016,NV,Washoe,Beck Elementary School,WASHOE COUNTY SCHOOL DISTRICT,,,,,,PK-6,,N,,N,,,1,2017,583,,133,15,148,,391,40,63,,,10,,,,,,,,,1444,111.076923077,431,43.1,320048000226,SY16-17,,148,0.253859348,Primary,,,,,,,,13,1336,108,811,1/1/2017
NV@016-275@016,016-275,016,NV,Washoe,Bennett Elementary School,WASHOE COUNTY SCHOOL DISTRICT,,,,,,PK-6,,N,,N,,,1,2017,549,,341,66,407,,2585,540,985,,,10,,,,,,,,,4216,324.307692308,3125,312.5,320048000481,SY16-17,,407,0.741347905,Primary,,,,,,,,13,3498,718,590,1/1/2017
NV@016-310@016,016-310,016,NV,Washoe,Billinghurst Middle School,WASHOE COUNTY SCHOOL DISTRICT,,,,,,6-8,,N,,N,,,1,2017,974,,157,36,193,,141,38,27,,,13,,,,,,,,,1111,85.461538462,179,13.769230769,320048000391,SY16-17,,193,0.198151951,Middle,,,,,,,,13,911,200,1260,1/1/2017
NV@016-208@016,016-208,016,NV,Washoe,Booth Elementary School,WASHOE COUNTY SCHOOL DISTRICT,,,,,,PK-6,,N,,Y,,,1,2017,444,,,,444,,2801,649,505,,,10,,,,,,,,,4698,361.384615385,3450,345,320048000230,SY16-17,,444,1,Primary,,,,,,,,13,3798,900,614,1/1/2017
NV@016-229@016,016-229,016,NV,Washoe,Brown Elementary School,WASHOE COUNTY SCHOOL DISTRICT,,,,,,PK-5,,N,,N,,,1,2017,882,,73,16,89,,0,0,0,,,0,,,,,,,,,885,68.076923077,0,,320048000205,SY16-17,,89,0.100907029,Primary,,,,,,,,13,682,203,2334,1/1/2017
NV@016-214@016,016-214,016,NV,Washoe,Cannan Elementary School,WASHOE COUNTY SCHOOL DISTRICT,,,,,,PK-6,,N,,Y,,,1,2017,525,,,,485,,3612,387,400,,,10,,,,,,,,,5617,432.076923077,3999,399.9,320048000240,SY16-17,,485,0.923809524,Primary,,,,,,,,13,5063,554,476,1/1/2017
NV@016-261@016,016-261,016,NV,Washoe,Caughlin Ranch Elementary School,WASHOE COUNTY SCHOOL DISTRICT,,,,,,PK-6,,N,,N,,,1,2017,568,,40,3,43,,0,0,0,,,0,,,,,,,,,333,25.615384615,0,,320048000389,SY16-17,,43,0.075704225,Primary,,,,,,,,13,309,24,1238,1/1/2017
NV@016-301@016,016-301,016,NV,Washoe,Clayton Middle School,WASHOE COUNTY SCHOOL DISTRICT,,,,,,6-8,,N,,N,,,1,2017,707,,300,77,377,,899,303,63,,,13,,,,,,,,,2726,209.692307692,1202,92.461538462,320048000204,SY16-17,,377,0.533239038,Middle,,,,,,,,13,2125,601,479,1/1/2017
NV@016-317@016,016-317,016,NV,Washoe,Cold Springs Middle School,WASHOE COUNTY SCHOOL DISTRICT,,,,,,5-8,,N,,N,,,1,2017,803,,262,91,353,,471,223,138,,,13,,,,,,,,,2647,203.615384615,694,53.384615385,320048000673,SY16-17,,353,0.439601494,Middle,,,,,,,,13,1958,689,935,1/1/2017
NV@016-215@016,016-215,016,NV,Washoe,Corbett Elementary School,WASHOE COUNTY SCHOOL DISTRICT,,,,,,PK-6,,N,,Y,,,1,2017,531,,,,503,,3910,483,447,,,10,,,,,,,,,5754,442.615384615,4393,439.3,320048000242,SY16-17,,503,0.947269303,Primary,,,,,,,,13,5130,624,551,1/1/2017
NV@016-609@016,016-609,016,NV,Washoe,Damonte Ranch High School,WASHOE COUNTY SCHOOL DISTRICT,,,,,,9-12,,N,,N,,,1,2017,1727,,338,72,410,,878,160,177,,,13,,,,,,,,,2365,181.923076923,1038,79.846153846,320048000602,SY16-17,,410,0.237405906,High,,,,,,,,13,1863,502,1020,1/1/2017
NV@016-315@016,016-315,016,NV,Washoe,Depoali Middle School,WASHOE COUNTY SCHOOL DISTRICT,,,,,,6-8,,N,,N,,,1,2017,1229,,168,45,213,,412,102,112,,,10,,,,,,,,,1692,130.153846154,514,51.4,320048000678,SY16-17,,213,0.173311635,Middle,,,,,,,,13,1307,385,1213,1/1/2017
