Provision 2 (Y/N),Claim Date,ISP,School Level-Original,Enrollment-Total,Enrollment-Free and Reduced,Enrollment-Free,Enrollment-Reduced,School Year,Claim Year,Unique ID,School ID,District ID,State-Physical,Street Address-Line 1,Street Address-Line 2,School Type-Original,Provision 1 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Enrollment-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,NCES ID,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,District Name,School Name,City,Zip Code,County,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,CEP (Y/N),Claim Month,Operating Days-Lunch Only
,12/1/2013,,,,,,,SY13-14,2013,NV@1294@1056,1294,1056,,,,,,,,,,4764,474,563,,,14,,,,,,,,,NV,6620,472.857142857,5238,374.142857143,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Traner Middle School,,,Washoe,5950,670,604,N,12,14
,12/1/2013,,,,,,,SY13-14,2013,NV@2324@1056,2324,1056,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,870,62.142857143,0,,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Van Gorder Elementary School,,,Washoe,662,208,1699,N,12,14
,12/1/2013,,,,,,,SY13-14,2013,NV@1295@1056,1295,1056,,,,,,,,,,932,195,52,,,14,,,,,,,,,NV,3808,272,1127,80.5,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Vaughn Middle School,,,Washoe,3264,544,266,N,12,14
,12/1/2013,,,,,,,SY13-14,2013,NV@1350@1056,1350,1056,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,614,43.857142857,0,,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Verdi Elementary School,,,Washoe,433,181,568,N,12,14
,12/1/2013,,,,,,,SY13-14,2013,NV@1351@1056,1351,1056,,,,,,,,,,3647,638,548,,,14,,,,,,,,,NV,4735,338.214285714,4285,306.071428571,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Vets Memorial Elementary School,,,Washoe,4005,730,566,N,12,14
,12/1/2013,,,,,,,SY13-14,2013,NV@1352@1056,1352,1056,,,,,,,,,,1084,118,13,,,14,,,,,,,,,NV,3686,263.285714286,1202,85.857142857,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Warner Elementary School,,,Washoe,3219,467,277,N,12,14
,12/1/2013,,,,,,,SY13-14,2013,NV@3185@1056,3185,1056,,,,,,,,,,405,37,35,,,14,,,,,,,,,NV,587,41.928571429,442,31.571428571,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Washoe Innovations,,,Washoe,533,54,41,N,12,14
,12/1/2013,,,,,,,SY13-14,2013,NV@2625@1056,2625,1056,,,,,,,,,,75,10,49,,,11,,,,,,,,,NV,285,20.357142857,85,7.727272727,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Washoe Inspire,,,Washoe,258,27,169,N,12,14
,12/1/2013,,,,,,,SY13-14,2013,NV@1353@1056,1353,1056,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,1151,82.214285714,0,,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Westergard Elementary School,,,Washoe,888,263,1805,N,12,14
,12/1/2013,,,,,,,SY13-14,2013,NV@1354@1056,1354,1056,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,1441,102.928571429,0,,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Whitehead Elementary School,,,Washoe,1244,197,1384,N,12,14
,12/1/2013,,,,,,,SY13-14,2013,NV@1355@1056,1355,1056,,,,,,,,,,865,87,94,,,14,,,,,,,,,NV,2518,179.857142857,952,68,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Winnemucca Elementary School,,,Washoe,2253,265,1148,N,12,14
,12/1/2013,,,,,,,SY13-14,2013,NV@1283@1056,1283,1056,,,,,,,,,,1529,340,64,,,14,,,,,,,,,NV,3984,362.181818182,1869,133.5,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Wooster High School,,,Washoe,3350,634,229,N,12,11
,12/1/2013,,,,,,,SY13-14,2013,NV@1816@1089,1816,1089,,,,,,,,,,59,0,0,,,31,,,,,,,,,NV,50,1.612903226,59,1.903225806,,,,,,,,,,,,,WESTCARE INC,Harris Springs Ranch,,,Clark,50,0,0,N,12,31
,12/1/2013,,,,,,,SY13-14,2013,NV@3095@1089,3095,1089,,,,,,,,,,282,0,0,,,31,,,,,,,,,NV,265,8.548387097,282,9.096774194,,,,,,,,,,,,,WESTCARE INC,Women and Children's Campus (Young Faces),,,Clark,265,0,0,N,12,31
,12/1/2013,,,,,,,SY13-14,2013,NV@1861@1057,1861,1057,,,,,,,,,,358,77,96,,,12,,,,,,,,,NV,729,60.75,435,36.25,,,,,,,,,,,,,WHITE PINE COUNTY SCHOOL DISTRICT,McGill Elementary School,,,White Pine,579,150,213,N,12,12
,12/1/2013,,,,,,,SY13-14,2013,NV@1860@1057,1860,1057,,,,,,,,,,687,83,167,,,12,,,,,,,,,NV,1209,100.75,770,64.166666667,,,,,,,,,,,,,WHITE PINE COUNTY SCHOOL DISTRICT,"Norman, David Elementary School",,,White Pine,1087,122,406,N,12,12
,12/1/2013,,,,,,,SY13-14,2013,NV@4039@1057,4039,1057,,,,,,,,,,80,2,2,,,12,,,,,,,,,NV,67,6.7,82,6.833333333,,,,,,,,,,,,,WHITE PINE COUNTY SCHOOL DISTRICT,Steptoe Valley High School,,,White Pine,65,2,6,N,12,10
,12/1/2013,,,,,,,SY13-14,2013,NV@2299@1057,2299,1057,,,,,,,,,,109,31,54,,,12,,,,,,,,,NV,319,26.583333333,140,11.666666667,,,,,,,,,,,,,WHITE PINE COUNTY SCHOOL DISTRICT,White Pine High School,,,White Pine,258,61,165,N,12,12
,12/1/2013,,,,,,,SY13-14,2013,NV@2332@1057,2332,1057,,,,,,,,,,340,68,94,,,12,,,,,,,,,NV,706,58.833333333,408,34,,,,,,,,,,,,,WHITE PINE COUNTY SCHOOL DISTRICT,White Pine Middle School,,,White Pine,614,92,304,N,12,12
,12/1/2013,,,,,,,SY13-14,2013,NV@1254@1138,1254,1138,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,ZION LUTHERAN PRESCHOOL,Zion Lutheran Preschool,,,Humboldt,0,0,0,N,12,0
,1/1/2014,,,,,,,SY13-14,2014,NV@1222@1093,1222,1093,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,ALL SAINTS DAY SCHOOL,All Saints Day School,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@1226@1097,1226,1097,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,BOARD OF REGENTS/TMCC/E.L. CORD,Board of Regents /TMCC/E.L. Cord,,,Washoe,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@1228@1099,1228,1099,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,BOARD OF REGENTS/UNLV/CSUN PRESCHOOL (GRANT/CT),"Board of Regents/UNLV,Grants&Contracts",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@1229@1100,1229,1100,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,BOARD OF REGENTS/WNC FAMILY SVCS,Board of Regents/WNC Family Svcs,,,Carson City,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@1713@1065,1713,1065,,,,,,,,,,3615,0,0,,,31,,,,,,,,,NV,3604,116.258064516,3615,116.612903226,,,,,,,,,,,,,CALIENTE YOUTH TRAINING CENTER,Caliente Youth Center,,,Lincoln,3604,0,0,N,1,31
,1/1/2014,,,,,,,SY13-14,2014,NV@1041@1014,1041,1014,,,,,,,,,,1562,181,110,,,19,,,,,,,,,NV,5554,292.315789474,1743,91.736842105,,,,,,,,,,,,,CARSON CITY SCHOOL DISTRICT,Bordewich Elementary School,,,Carson City,4974,580,1011,N,1,19
,1/1/2014,,,,,,,SY13-14,2014,NV@1065@1014,1065,1014,,,,,,,,,,2876,264,436,,,19,,,,,,,,,NV,6357,334.578947368,3140,165.263157895,,,,,,,,,,,,,CARSON CITY SCHOOL DISTRICT,Carson High School,,,Carson City,5490,867,1728,N,1,19
,1/1/2014,,,,,,,SY13-14,2014,NV@1066@1014,1066,1014,,,,,,,,,,1459,154,162,,,19,,,,,,,,,NV,5892,310.105263158,1613,84.894736842,,,,,,,,,,,,,CARSON CITY SCHOOL DISTRICT,Carson Middle School,,,Carson City,5259,633,1620,N,1,19
,1/1/2014,,,,,,,SY13-14,2014,NV@1067@1014,1067,1014,,,,,,,,,,826,53,91,,,19,,,,,,,,,NV,4395,231.315789474,879,46.263157895,,,,,,,,,,,,,CARSON CITY SCHOOL DISTRICT,Eagle Valley Middle School,,,Carson City,3705,690,1590,N,1,19
,1/1/2014,,,,,,,SY13-14,2014,NV@1068@1014,1068,1014,,,,,,,,,,7117,235,469,,,19,,,,,,,,,NV,8141,428.473684211,7352,386.947368421,,,,,,,,,,,,,CARSON CITY SCHOOL DISTRICT,Empire Elementary School,,,Carson City,7308,833,1110,N,1,19
,1/1/2014,,,,,,,SY13-14,2014,NV@1042@1014,1042,1014,,,,,,,,,,1325,157,304,,,19,,,,,,,,,NV,4714,248.105263158,1482,78,,,,,,,,,,,,,CARSON CITY SCHOOL DISTRICT,Fremont Elementary School,,,Carson City,4181,533,1348,N,1,19
,1/1/2014,,,,,,,SY13-14,2014,NV@1069@1014,1069,1014,,,,,,,,,,1041,72,120,,,19,,,,,,,,,NV,3500,184.210526316,1113,58.578947368,,,,,,,,,,,,,CARSON CITY SCHOOL DISTRICT,Fritsch Elementary School,,,Carson City,3061,439,1605,N,1,19
,1/1/2014,,,,,,,SY13-14,2014,NV@113@1014,113,1014,,,,,,,,,,265,1,2,,,19,,,,,,,,,NV,720,37.894736842,266,14,,,,,,,,,,,,,CARSON CITY SCHOOL DISTRICT,Pioneer High School,,,Carson City,712,8,39,N,1,19
,1/1/2014,,,,,,,SY13-14,2014,NV@1071@1014,1071,1014,,,,,,,,,,954,97,96,,,19,,,,,,,,,NV,3808,200.421052632,1051,55.315789474,,,,,,,,,,,,,CARSON CITY SCHOOL DISTRICT,Seeliger Elementary School,,,Carson City,2928,880,2034,N,1,19
,1/1/2014,,,,,,,SY13-14,2014,NV@1070@1014,1070,1014,,,,,,,,,,4991,878,2651,,,19,,,,,,,,,NV,6201,326.368421053,5869,308.894736842,,,,,,,,,,,,,CARSON CITY SCHOOL DISTRICT,"Twain, Mark Elementary School",,,Carson City,5334,867,2140,N,1,19
,1/1/2014,,,,,,,SY13-14,2014,NV@1716@1071,1716,1071,,,,,,,,,,1640,0,0,,,31,,,,,,,,,NV,1625,52.419354839,1640,52.903225806,,,,,,,,,,,,,CHINA SPRING YOUTH CAMP,China Spring Youth Camp,,,Douglas,1625,0,0,N,1,31
,1/1/2014,,,,,,,SY13-14,2014,NV@1134@1035,1134,1035,,,,,,,,,,1820,329,147,,,18,,,,,,,,,NV,3204,178,2149,119.388888889,,,,,,,,,,,,,CHURCHILL COUNTY SCHOOL DISTRICT,Churchill County High School,,,Churchill,2689,515,630,N,1,18
,1/1/2014,,,,,,,SY13-14,2014,NV@1135@1035,1135,1035,,,,,,,,,,1429,402,150,,,18,,,,,,,,,NV,4181,232.277777778,1831,101.722222222,,,,,,,,,,,,,CHURCHILL COUNTY SCHOOL DISTRICT,Churchill County Middle School,,,Churchill,3414,767,1355,N,1,18
,1/1/2014,,,,,,,SY13-14,2014,NV@1136@1035,1136,1035,,,,,,,,,,2827,607,1866,,,18,,,,,,,,,NV,3444,191.333333333,3434,190.777777778,,,,,,,,,,,,,CHURCHILL COUNTY SCHOOL DISTRICT,E.C. Best Elementary School,,,Churchill,2897,547,827,N,1,18
,1/1/2014,,,,,,,SY13-14,2014,NV@14@1035,14,1035,,,,,,,,,,3229,445,2258,,,18,,,,,,,,,NV,3497,194.277777778,3674,204.111111111,,,,,,,,,,,,,CHURCHILL COUNTY SCHOOL DISTRICT,Lahontan Elementary School,,,Churchill,3069,428,1032,N,1,18
,1/1/2014,,,,,,,SY13-14,2014,NV@13@1035,13,1035,,,,,,,,,,535,99,123,,,14,,,,,,,,,NV,1425,101.785714286,634,45.285714286,,,,,,,,,,,,,CHURCHILL COUNTY SCHOOL DISTRICT,Northside Elementary School,,,Churchill,1232,193,373,N,1,14
,1/1/2014,,,,,,,SY13-14,2014,NV@1140@1035,1140,1035,,,,,,,,,,3346,892,3109,,,18,,,,,,,,,NV,3366,187,4238,235.444444444,,,,,,,,,,,,,CHURCHILL COUNTY SCHOOL DISTRICT,Numa Elementary School,,,Churchill,2741,625,939,N,1,18
,1/1/2014,,,,,,,SY13-14,2014,NV@63@6,63,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Bartlett, Selma Elementary School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@52@6,52,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Cox, David Elementary School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@60@6,60,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Dooley, John Elementary School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@61@6,61,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Galloway, Fay Elementary School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@55@6,55,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Gibson, James Elementary School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@76@6,76,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Greenspun, Hank Middle School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@70@6,70,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Kesterson, Lorna Elementary School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@69@6,69,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Lamping, Frank Elementary School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@53@6,53,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Mack, Nate Elementary School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@78@6,78,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Mannion, Jack & Terry Middle School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@54@6,54,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"McDoniel, Estes Elementary School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@80@6,80,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Miller,Bob Middle School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@68@6,68,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Morrow, Sue Elementary School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@65@6,65,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Newton, Ulis Elementary School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@66@6,66,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Roberts, Aggie Elementary School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@75@6,75,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Smalley, James E. & A. Rae Elementary School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@74@6,74,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Taylor, Glen Elementary School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@72@6,72,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Twitchell, Neil Elementary School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@67@6,67,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Vanderburg, John Elementary School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@73@6,73,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Walker, Marlan J Elementary School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@4021@6,4021,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Wallin, Shirley & Bill ES",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@81@6,81,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Webb, Del E Middle School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@71@6,71,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Wolff, Elise Elementary School",,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@2135@1182,2135,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Antonello Safekey,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@2129@1182,2129,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Bruner Safekey,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@2638@1182,2638,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Cozine Safekey,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@3215@1182,3215,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Dickens Safekey,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@4023@1182,4023,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Duncan ES Sitekey,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@2126@1182,2126,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Elizondo Safekey,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@2128@1182,2128,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Gilbert Safekey,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@3067@1182,3067,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Goynes Safekey,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@2139@1182,2139,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Guy Safekey,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@3142@1182,3142,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Hayden Safekey,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@2132@1182,2132,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Mackey Safekey,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@3216@1182,3216,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Perkins Safekey,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@2141@1182,2141,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Priest Safekey,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@23@1182,23,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Scott Safekey,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@2931@1182,2931,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Simmons Safekey,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@3066@1182,3066,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Tartan Safekey,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@4024@1182,4024,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Triggs ES Sitekey,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@2415@1182,2415,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Watson Safekey,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@2137@1182,2137,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Wilhelm Safekey,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@2138@1182,2138,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Wolfe Safekey,,,Clark,0,0,0,N,1,0
,1/1/2014,,,,,,,SY13-14,2014,NV@1837@1072,1837,1072,,,,,,,,,,3615,0,0,,,31,,,,,,,,,NV,3538,114.129032258,3615,116.612903226,,,,,,,,,,,,,CLARK COUNTY JUVENILE JUSTICE SERVICES,Detention,,,Clark,3538,0,0,N,1,31
,1/1/2014,,,,,,,SY13-14,2014,NV@1839@1072,1839,1072,,,,,,,,,,233,0,0,,,31,,,,,,,,,NV,166,5.354838710,233,7.516129032,,,,,,,,,,,,,CLARK COUNTY JUVENILE JUSTICE SERVICES,Spring Mountain Res. Center,,,Clark,166,0,0,N,1,31
,1/1/2014,,,,,,,SY13-14,2014,NV@1838@1072,1838,1072,,,,,,,,,,2767,0,0,,,31,,,,,,,,,NV,2844,91.741935484,2767,89.258064516,,,,,,,,,,,,,CLARK COUNTY JUVENILE JUSTICE SERVICES,Spring Mountain Youth Camp,,,Clark,2844,0,0,N,1,31
,1/1/2014,,,,,,,SY13-14,2014,NV@2596@1118,2596,1118,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CLARK COUNTY PARKS & RECREATION - SAFEKEY,"Alamo, Tony Elementary School",,,Clark,0,0,0,N,1,0
